OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Window,Overlap
vo441ru,acc,684,121,7554,14,0.5,0.0891812865497076,61,0.39669421487603307,0.01652892561983471,2,0.004139981023542667,2.0,25,0.0
vo441ru,gyr,583,246,7555,14,0.49914236706689535,0.04288164665523156,25,0.5284552845528455,0.08130081300813008,20,8.181966944853544e-05,2.0,25,0.0
vo441ru,all,1267,367,15109,14,0.4996053670086819,0.049723756906077346,63,0.48501362397820164,0.05722070844686648,21,0.002113693327736431,2.0,25,0.0
855whqe,acc,113,38,8208,14,0.504424778761062,0.035398230088495575,4,0.42105263157894735,0.0,0,0.0738062822503163,6.285714285714286,25,0.0
855whqe,gyr,113,38,8233,14,0.504424778761062,0.02654867256637168,3,0.6052631578947368,0.05263157894736842,2,0.19475909744557482,5.071428571428571,25,0.0
855whqe,all,226,76,16441,14,0.504424778761062,0.04424778761061947,10,0.5131578947368421,0.05263157894736842,4,0.13430936829585588,5.428571428571429,25,0.0
b0602fr,acc,615,263,7481,14,0.4975609756097561,0.027642276422764227,17,0.3650190114068441,0.0038022813688212928,1,0.20955882677555243,13.857142857142858,25,0.0
b0602fr,gyr,611,262,7511,14,0.5008183306055647,0.05237315875613748,32,0.4083969465648855,0.026717557251908396,7,0.4433864144047068,47.357142857142854,25,0.0
b0602fr,all,1226,525,14992,14,0.499184339314845,0.0432300163132137,53,0.38666666666666666,0.009523809523809525,5,0.3265452498316924,29.928571428571427,25,0.0
68n9ll,acc,332,133,7894,14,0.5,0.08734939759036145,29,0.7368421052631579,0.2857142857142857,38,0.21059760007041092,13.785714285714286,25,0.0
68n9ll,gyr,333,133,7918,14,0.4984984984984985,0.05405405405405406,18,0.6842105263157895,0.15789473684210525,21,0.489845196765618,39.57142857142857,25,0.0
68n9ll,all,665,266,15812,14,0.4992481203007519,0.07067669172932331,47,0.7105263157894737,0.21804511278195488,58,0.34999472613622296,19.357142857142858,25,0.0
