OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL
l1doqao,acc,143,37,1530,14,0.48951048951048953,0.13986013986013987,20,0.5405405405405406,0.16216216216216217,6,0.0035950064172745647,2.142857142857143
l1doqao,gyr,32,14,933,14,0.46875,0.03125,1,0.5,0.07142857142857142,1,0.08086071159075492,2.4285714285714284
l1doqao,swp,29,6,1742,14,0.5172413793103449,0.10344827586206896,3,1.0,0.3333333333333333,2,0.030741857632693197,2.0
l1doqao,tap,881,382,12326,14,0.5039727582292849,0.09307604994324631,82,0.4816753926701571,0.09947643979057591,38,0.40489157144164106,5.357142857142857
l1doqao,all,1085,439,16531,14,0.5013824884792627,0.09585253456221199,104,0.49430523917995445,0.11161731207289294,49,0.29842871419151557,8.142857142857142
n0g0zsv,acc,303,13,1394,14,0.49504950495049505,0.1617161716171617,49,0.8461538461538461,0.3076923076923077,4,0.0,2.0
n0g0zsv,gyr,59,26,894,14,0.559322033898305,0.15254237288135594,9,0.8461538461538461,0.3076923076923077,8,0.0,2.0
n0g0zsv,swp,60,35,1682,14,0.5,0.08333333333333333,5,1.0,0.4857142857142857,17,0.11389548171081261,2.2857142857142856
n0g0zsv,tap,1225,515,11849,14,0.4840816326530612,0.07510204081632653,92,0.47572815533980584,0.06990291262135923,36,0.481033975668729,8.785714285714286
n0g0zsv,all,1647,589,15819,14,0.4893746205221615,0.09289617486338798,153,0.5314091680814941,0.11035653650254669,65,0.35814046472622446,13.642857142857142
vk43uke,acc,100,47,1563,14,0.51,0.18,18,1.0,0.48936170212765956,23,0.0154108900944344,2.0
vk43uke,gyr,40,16,923,14,0.5,0.125,5,0.5,0.125,2,0.036661580946376435,2.142857142857143
vk43uke,swp,336,129,1312,14,0.5,0.11011904761904762,37,0.46511627906976744,0.07751937984496124,10,0.27885651710233644,3.5714285714285716
vk43uke,tap,967,428,12194,14,0.49120992761116855,0.09617373319544985,93,0.4953271028037383,0.0911214953271028,39,0.5752228519917253,96.92857142857143
vk43uke,all,1443,620,15992,14,0.49480249480249483,0.09355509355509356,135,0.5274193548387097,0.11774193548387096,73,0.4513806497437226,34.142857142857146
7f0qwx8,acc,36,16,1658,14,0.4722222222222222,0.05555555555555555,2,0.8125,0.3125,5,0.07005232976804163,2.5
7f0qwx8,gyr,36,16,927,14,0.5555555555555556,0.1111111111111111,4,0.75,0.3125,5,0.4847466671234371,20.785714285714285
7f0qwx8,swp,139,37,1601,14,0.5107913669064749,0.10071942446043165,14,0.5135135135135135,0.08108108108108109,3,0.1103380594228184,3.0714285714285716
7f0qwx8,tap,199,107,13283,14,0.49246231155778897,0.07537688442211055,15,0.37383177570093457,0.028037383177570093,3,0.28145843738420945,6.5
7f0qwx8,all,410,176,17469,14,0.5024390243902439,0.09024390243902439,37,0.4772727272727273,0.07954545454545454,14,0.2560684093053715,5.928571428571429
06mdn3c,acc,22,10,1678,14,0.5,0.09090909090909091,2,0.6,0.1,1,0.0873330527937841,3.357142857142857
06mdn3c,gyr,22,10,947,14,0.5,0.09090909090909091,2,0.7,0.2,2,0.13222826593793496,2.7857142857142856
