OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL
sxvkh3b,acc,444,185,8415,14,0.49774774774774777,0.04279279279279279,19.0,0.7243243243243244,0.07567567567567568,14.0,0.07109375432331688,7.428571428571429
sxvkh3b,gyr,445,185,7962,14,0.49887640449438203,0.017977528089887642,8.0,0.7027027027027027,0.043243243243243246,8.0,0.3295105001138358,46.857142857142854
sxvkh3b,swp,1073,459,17220,14,0.4995340167753961,0.007455731593662628,8.0,0.5119825708061002,0.002178649237472767,1.0,0.2832697296863207,83.85714285714286
sxvkh3b,tap,0,0,0,0,,,,,,,,
sxvkh3b,all,1962,829,33597,14,0.49898063200815496,0.012232415902140673,24.0,0.6019300361881785,0.021712907117008445,18.0,0.24563563927939094,61.642857142857146
b0602fr,acc,523,220,8301,14,0.5009560229445507,0.045889101338432124,24.0,0.7363636363636363,0.10909090909090909,24.0,0.07774852373750854,8.857142857142858
b0602fr,gyr,523,221,7848,14,0.49904397705544934,0.009560229445506692,5.0,0.583710407239819,0.03619909502262444,8.0,0.4422989020601353,99.78571428571429
b0602fr,swp,1401,599,16752,14,0.4989293361884368,0.007851534618129907,11.0,0.66110183639399,0.02337228714524207,14.0,0.13303163221189127,12.214285714285714
b0602fr,tap,0,0,0,0,,,,,,,,
b0602fr,all,2447,1040,32901,14,0.4993870044953004,0.008990600735594606,22.0,0.6605769230769231,0.03942307692307692,41.0,0.19323963487517062,14.785714285714286
0o2grk2,acc,472,203,8369,14,0.5,0.05084745762711865,24.0,0.9359605911330049,0.21674876847290642,44.0,0.007992333929741944,4.0
0o2grk2,gyr,476,196,7920,14,0.49789915966386555,0.025210084033613446,12.0,0.6530612244897959,0.02040816326530612,4.0,0.26026272653771615,47.5
0o2grk2,swp,1125,481,17146,14,0.5022222222222222,0.0026666666666666666,3.0,0.6278586278586279,0.02286902286902287,11.0,0.0077453759685037,5.142857142857143
0o2grk2,tap,0,0,0,0,,,,,,,,
0o2grk2,all,2073,880,33435,14,0.5007235890014472,0.008683068017366137,18.0,0.7045454545454546,0.029545454545454545,26.0,0.07369460400288767,6.285714285714286
855whqe,acc,131,49,8864,14,0.4961832061068702,0.007633587786259542,1.0,0.7959183673469388,0.10204081632653061,5.0,0.0030454781158317196,4.642857142857143
855whqe,gyr,130,49,8413,14,0.5,0.007692307692307693,1.0,0.6530612244897959,0.02040816326530612,1.0,0.10157771510737487,7.357142857142857
855whqe,swp,525,224,18003,14,0.4990476190476191,0.009523809523809525,5.0,0.49107142857142855,0.008928571428571428,2.0,0.016879675562297254,6.428571428571429
855whqe,tap,0,0,0,0,,,,,,,,
855whqe,all,786,322,35280,14,0.49872773536895676,0.008905852417302799,7.0,0.562111801242236,0.021739130434782608,7.0,0.03446896412003599,6.714285714285714
ap1oez8,acc,134,57,8853,14,0.5074626865671642,0.03731343283582089,5.0,1.0,0.24561403508771928,14.0,0.006971487948807364,4.0
