FAR,FRR,FRR_Conf,Fold,MeanNumOfAttData,Module,NumOfAcceptTL,NumOfOrgUserTstData,NumOfUnlocks,OriginalUser
0.05345911949685535,0.44680851063829785,0.0,f6,1550.76,ges,4.0,47.0,0.0,677l8bq
0.06918238993710692,0.46808510638297873,0.0,f7,1550.76,ges,4.0,47.0,0.0,677l8bq
0.0660377358490566,0.48936170212765956,0.0,f8,1550.76,ges,4.0,47.0,0.0,677l8bq
0.0660377358490566,0.5319148936170213,0.0,f9,1550.76,ges,4.0,47.0,0.0,677l8bq
0.0,0.45454545454545453,0.0,f0,204.94,ttl,4.0,11.0,0.0,677l8bq
0.0,0.09090909090909091,0.0,f1,204.94,ttl,4.0,11.0,0.0,677l8bq
0.0,0.5454545454545454,0.0,f2,204.94,ttl,4.0,11.0,0.0,677l8bq
0.0,0.36363636363636365,0.0,f3,204.94,ttl,4.0,11.0,0.0,677l8bq
0.0,0.36363636363636365,0.0,f4,204.94,ttl,4.0,11.0,0.0,677l8bq
0.0,0.2727272727272727,0.0,f5,204.94,ttl,4.0,11.0,0.0,677l8bq
0.0,0.09090909090909091,0.0,f6,204.94,ttl,4.0,11.0,0.0,677l8bq
0.0,0.2727272727272727,0.0,f7,204.94,ttl,4.0,11.0,0.0,677l8bq
0.0,0.3,0.0,f8,204.94,ttl,4.0,10.0,0.0,677l8bq
0.0,0.2,0.0,f9,204.94,ttl,4.0,10.0,0.0,677l8bq
0.0,0.5,0.0,f0,206.18,acc,4.0,20.0,0.0,uui53he
0.0,0.75,0.05,f1,206.18,acc,4.0,20.0,1.0,uui53he
0.0,0.3,0.0,f2,206.18,acc,4.0,20.0,0.0,uui53he
0.0,0.3,0.0,f3,206.18,acc,4.0,20.0,0.0,uui53he
0.0,0.5263157894736842,0.0,f4,206.18,acc,4.0,19.0,0.0,uui53he
0.0,0.5789473684210527,0.05263157894736842,f5,206.18,acc,4.0,19.0,1.0,uui53he
0.0,0.5263157894736842,0.0,f6,206.18,acc,4.0,19.0,0.0,uui53he
0.0,0.3157894736842105,0.0,f7,206.18,acc,4.0,19.0,0.0,uui53he
0.0,0.5789473684210527,0.05263157894736842,f8,206.18,acc,4.0,19.0,1.0,uui53he
0.0,0.3684210526315789,0.0,f9,206.18,acc,4.0,19.0,0.0,uui53he
0.22727272727272727,0.45,0.0,f0,203.62,gyr,4.0,20.0,0.0,uui53he
0.22727272727272727,0.35,0.0,f1,203.62,gyr,4.0,20.0,0.0,uui53he
0.25757575757575757,0.75,0.0,f2,203.62,gyr,4.0,20.0,0.0,uui53he
0.21212121212121213,0.3,0.0,f3,203.62,gyr,4.0,20.0,0.0,uui53he
0.21212121212121213,0.3157894736842105,0.0,f4,203.62,gyr,4.0,19.0,0.0,uui53he
0.22727272727272727,0.3157894736842105,0.0,f5,203.62,gyr,4.0,19.0,0.0,uui53he
0.22727272727272727,0.5789473684210527,0.0,f6,203.62,gyr,4.0,19.0,0.0,uui53he
0.22727272727272727,0.6842105263157895,0.0,f7,203.62,gyr,4.0,19.0,0.0,uui53he
0.22727272727272727,0.47368421052631576,0.0,f8,203.62,gyr,4.0,19.0,0.0,uui53he
0.22727272727272727,0.631578947368421,0.0,f9,203.62,gyr,4.0,19.0,0.0,uui53he
0.015723270440251572,0.5903614457831325,0.0,f0,1543.74,ges,4.0,83.0,0.0,uui53he
0.018867924528301886,0.5301204819277109,0.0,f1,1543.74,ges,4.0,83.0,0.0,uui53he
0.015723270440251572,0.45121951219512196,0.0,f2,1543.74,ges,4.0,82.0,0.0,uui53he
0.015723270440251572,0.4634146341463415,0.0,f3,1543.74,ges,4.0,82.0,0.0,uui53he
0.012578616352201259,0.4634146341463415,0.0,f4,1543.74,ges,4.0,82.0,0.0,uui53he
0.015723270440251572,0.4634146341463415,0.0,f5,1543.74,ges,4.0,82.0,0.0,uui53he
0.015723270440251572,0.4878048780487805,0.0,f6,1543.74,ges,4.0,82.0,0.0,uui53he
0.015723270440251572,0.5365853658536586,0.012195121951219513,f7,1543.74,ges,4.0,82.0,1.0,uui53he
0.015723270440251572,0.43902439024390244,0.0,f8,1543.74,ges,4.0,82.0,0.0,uui53he
0.015723270440251572,0.5609756097560976,0.012195121951219513,f9,1543.74,ges,4.0,82.0,1.0,uui53he
0.0,0.65,0.0,f0,203.22,ttl,4.0,20.0,0.0,uui53he
0.0,0.55,0.0,f1,203.22,ttl,4.0,20.0,0.0,uui53he
0.0,0.5,0.0,f2,203.22,ttl,4.0,20.0,0.0,uui53he
0.0,0.4,0.0,f3,203.22,ttl,4.0,20.0,0.0,uui53he
0.0,0.47368421052631576,0.0,f4,203.22,ttl,4.0,19.0,0.0,uui53he
0.0,0.47368421052631576,0.0,f5,203.22,ttl,4.0,19.0,0.0,uui53he
0.0,0.42105263157894735,0.0,f6,203.22,ttl,4.0,19.0,0.0,uui53he
0.0,0.42105263157894735,0.0,f7,203.22,ttl,4.0,19.0,0.0,uui53he
0.0,0.47368421052631576,0.0,f8,203.22,ttl,4.0,19.0,0.0,uui53he
0.0,0.5789473684210527,0.0,f9,203.22,ttl,4.0,19.0,0.0,uui53he
0.0,0.6,0.0,f0,204.24,acc,4.0,30.0,0.0,txxrlzc
0.0,0.4827586206896552,0.0,f1,204.24,acc,4.0,29.0,0.0,txxrlzc
0.0,0.5862068965517241,0.0,f2,204.24,acc,4.0,29.0,0.0,txxrlzc
0.0,0.4827586206896552,0.0,f3,204.24,acc,4.0,29.0,0.0,txxrlzc
0.0,0.4827586206896552,0.0,f4,204.24,acc,4.0,29.0,0.0,txxrlzc
0.0,0.5172413793103449,0.0,f5,204.24,acc,4.0,29.0,0.0,txxrlzc
0.0,0.4827586206896552,0.034482758620689655,f6,204.24,acc,4.0,29.0,1.0,txxrlzc
0.0,0.4482758620689655,0.0,f7,204.24,acc,4.0,29.0,0.0,txxrlzc
0.0,0.41379310344827586,0.0,f8,204.24,acc,4.0,29.0,0.0,txxrlzc
0.0,0.5172413793103449,0.0,f9,204.24,acc,4.0,29.0,0.0,txxrlzc
0.0,0.3,0.0,f0,201.68,gyr,4.0,30.0,0.0,txxrlzc
0.0,0.5517241379310345,0.0,f1,201.68,gyr,4.0,29.0,0.0,txxrlzc
0.0,0.3103448275862069,0.0,f2,201.68,gyr,4.0,29.0,0.0,txxrlzc
0.0,0.4482758620689655,0.0,f3,201.68,gyr,4.0,29.0,0.0,txxrlzc
0.0,0.7241379310344828,0.034482758620689655,f4,201.68,gyr,4.0,29.0,1.0,txxrlzc
0.0,0.4482758620689655,0.0,f5,201.68,gyr,4.0,29.0,0.0,txxrlzc
0.0,0.5172413793103449,0.0,f6,201.68,gyr,4.0,29.0,0.0,txxrlzc
0.0,0.4827586206896552,0.0,f7,201.68,gyr,4.0,29.0,0.0,txxrlzc
0.0,0.6551724137931034,0.034482758620689655,f8,201.68,gyr,4.0,29.0,1.0,txxrlzc
0.0,0.5517241379310345,0.0,f9,201.68,gyr,4.0,29.0,0.0,txxrlzc
0.012578616352201259,0.5320754716981132,0.0037735849056603774,f0,1507.32,ges,4.0,265.0,1.0,txxrlzc
0.012578616352201259,0.47547169811320755,0.0,f1,1507.32,ges,4.0,265.0,0.0,txxrlzc
0.012578616352201259,0.5773584905660377,0.007547169811320755,f2,1507.32,ges,4.0,265.0,2.0,txxrlzc
0.012578616352201259,0.48484848484848486,0.003787878787878788,f3,1507.32,ges,4.0,264.0,1.0,txxrlzc
0.012578616352201259,0.4810606060606061,0.007575757575757576,f4,1507.32,ges,4.0,264.0,2.0,txxrlzc
0.012578616352201259,0.571969696969697,0.007575757575757576,f5,1507.32,ges,4.0,264.0,2.0,txxrlzc
0.012578616352201259,0.4583333333333333,0.0,f6,1507.32,ges,4.0,264.0,0.0,txxrlzc
0.012578616352201259,0.44696969696969696,0.0,f7,1507.32,ges,4.0,264.0,0.0,txxrlzc
0.012578616352201259,0.4583333333333333,0.0,f8,1507.32,ges,4.0,264.0,0.0,txxrlzc
0.012578616352201259,0.5113636363636364,0.0,f9,1507.32,ges,4.0,264.0,0.0,txxrlzc
0.0,0.3333333333333333,0.0,f0,201.28,ttl,4.0,30.0,0.0,txxrlzc
0.0,0.3793103448275862,0.0,f1,201.28,ttl,4.0,29.0,0.0,txxrlzc
0.0,0.4482758620689655,0.0,f2,201.28,ttl,4.0,29.0,0.0,txxrlzc
0.0,0.4482758620689655,0.0,f3,201.28,ttl,4.0,29.0,0.0,txxrlzc
0.0,0.5517241379310345,0.0,f4,201.28,ttl,4.0,29.0,0.0,txxrlzc
0.0,0.27586206896551724,0.0,f5,201.28,ttl,4.0,29.0,0.0,txxrlzc
0.0,0.27586206896551724,0.0,f6,201.28,ttl,4.0,29.0,0.0,txxrlzc
0.0,0.41379310344827586,0.0,f7,201.28,ttl,4.0,29.0,0.0,txxrlzc
0.0,0.3448275862068966,0.0,f8,201.28,ttl,4.0,29.0,0.0,txxrlzc
0.0,0.3448275862068966,0.0,f9,201.28,ttl,4.0,29.0,0.0,txxrlzc
0.0,0.4583333333333333,0.0,f0,205.36,acc,4.0,24.0,0.0,3ypgstx
0.0,0.4166666666666667,0.0,f1,205.36,acc,4.0,24.0,0.0,3ypgstx
0.0,0.625,0.041666666666666664,f2,205.36,acc,4.0,24.0,1.0,3ypgstx
0.0,0.5,0.0,f3,205.36,acc,4.0,24.0,0.0,3ypgstx
