OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Nu,Gamma
v90gnf6,gyr,507,218,7867,14,0.051282051,0,0,0.050458716,0,0,0.89671678,417.5,0.05,0.0005
v90gnf6,swp,1401,599,16752,14,0.049964311,0,0,0.155258765,0,0,0.30654318,251.9285714,0.05,0.0005
v90gnf6,tap,0,0,0,0,,,,,,,,,0.05,0.0005
yqhebyt,acc,652,274,8118,14,0.052147239,0,0,0.069343066,0,0,0.069577673,7.5,0.05,0.0005
yqhebyt,gyr,643,264,7685,14,0.049766719,0,0,0.03030303,0,0,0.631673854,200.9285714,0.05,0.0005
yqhebyt,swp,1401,599,16752,14,0.049250535,0,0,0.370617696,0.038397329,23,0.348068498,88.85714286,0.05,0.0005
yqhebyt,tap,0,0,0,0,,,,,,,,,0.05,0.0005
855whqe,acc,131,49,8864,14,0.061068702,0,0,0.265306122,0.020408163,1,0.088151545,15.85714286,0.05,0.0005
855whqe,gyr,130,49,8413,14,0.046153846,0,0,0.040816327,0,0,0.53439196,99.78571429,0.05,0.0005
855whqe,swp,525,224,18003,14,0.04952381,0,0,0.035714286,0,0,0.228732652,54.92857143,0.05,0.0005
855whqe,tap,0,0,0,0,,,,,,,,,0.05,0.0005
ha3ev43,acc,180,67,8797,14,0.061111111,0,0,0.328358209,0.059701493,4,0.586352159,269,0.05,0.0005
ha3ev43,gyr,179,67,8346,14,0.05027933,0,0,0.134328358,0,0,0.804634674,451.5,0.05,0.0005
ha3ev43,swp,417,177,18158,14,0.047961631,0,0,0.062146893,0,0,0.695391018,786.2142857,0.05,0.0005
ha3ev43,tap,0,0,0,0,,,,,,,,,0.05,0.0005
b0602fr,acc,523,220,8301,14,0.051625239,0,0,0.072727273,0,0,0.508231952,105.0714286,0.05,0.0005
b0602fr,gyr,523,221,7848,14,0.051625239,0,0,0.07239819,0,0,0.935235985,510.7857143,0.05,0.0005
b0602fr,swp,1401,599,16752,14,0.049250535,0,0,0.113522538,0,0,0.741252808,703.1428571,0.05,0.0005
b0602fr,tap,0,0,0,0,,,,,,,,,0.05,0.0005
3zd4fdk,acc,511,215,8318,14,0.052837573,0,0,0.093023256,0,0,0.086662368,12.71428571,0.05,0.0005
3zd4fdk,gyr,510,215,7867,14,0.050980392,0,0,0.088372093,0,0,0.765630863,241.6428571,0.05,0.0005
3zd4fdk,swp,1401,599,16752,14,0.050678087,0,0,0.03672788,0,0,0.258718765,123.7857143,0.05,0.0005
3zd4fdk,tap,0,0,0,0,,,,,,,,,0.05,0.0005
z8c5rtb,acc,294,120,8630,14,0.054421769,0,0,0.308333333,0.058333333,7,0.486911951,113.6428571,0.05,0.0005
z8c5rtb,gyr,295,121,8176,14,0.050847458,0,0,0.041322314,0,0,0.775199828,287.8571429,0.05,0.0005
z8c5rtb,swp,300,127,18325,14,0.046666667,0,0,0.031496063,0,0,0.641200347,734.2142857,0.05,0.0005
z8c5rtb,tap,0,0,0,0,,,,,,,,,0.05,0.0005
txxrlzc,acc,508,218,8318,14,0.051181102,0,0,0.23853211,0,0,0.271271921,52.07142857,0.05,0.0005
txxrlzc,gyr,512,216,7864,14,0.05078125,0,0,0.064814815,0,0,0.603802873,131.2857143,0.05,0.0005
txxrlzc,swp,1401,599,16752,14,0.050678087,0,0,0.088480801,0,0,0.282468545,52.57142857,0.05,0.0005
txxrlzc,tap,0,0,0,0,,,,,,,,,0.05,0.0005
r13q05q,acc,689,278,8077,14,0.04934688,0,0,0.244604317,0.050359712,14,0.007044387,4,0.05,0.0005
r13q05q,gyr,524,212,7856,14,0.049618321,0,0,0.103773585,0,0,0.585704107,166.2142857,0.05,0.0005
r13q05q,swp,262,111,18379,14,0.049618321,0,0,0.018018018,0,0,0.354536072,131.9285714,0.05,0.0005
r13q05q,tap,0,0,0,0,,,,,,,,,0.05,0.0005
0o2grk2,acc,472,203,8369,14,0.086864407,0,0,0.566502463,0.004926108,1,0.049664482,11.5,0.05,0.038
0o2grk2,gyr,476,196,7920,14,0.058823529,0,0,0.096938776,0,0,0.693011425,341.8571429,0.05,0.038
0o2grk2,swp,1125,481,17146,14,0.050666667,0,0,0.051975052,0,0,0.103398561,53.21428571,0.05,0.038
0o2grk2,tap,0,0,0,0,,,,,,,,,0.05,0.038
sxvkh3b,acc,444,185,8415,14,0.094594595,0,0,0.47027027,0.010810811,2,0.230316842,29.14285714,0.05,0.038
sxvkh3b,gyr,445,185,7962,14,0.069662921,0,0,0.183783784,0,0,0.789212108,352.0714286,0.05,0.038
sxvkh3b,swp,1073,459,17220,14,0.047530289,0,0,0.030501089,0,0,0.747279859,718.1428571,0.05,0.038
sxvkh3b,tap,0,0,0,0,,,,,,,,,0.05,0.038
lvwfjft,acc,163,63,8818,14,0.171779141,0,0,0.253968254,0,0,0.237308206,37.92857143,0.05,0.038
lvwfjft,gyr,162,63,8367,14,0.135802469,0,0,0.158730159,0,0,0.698942411,214.7142857,0.05,0.038
lvwfjft,swp,254,108,18390,14,0.07480315,0,0,0.796296296,0.074074074,8,0.44153754,143.9285714,0.05,0.038
lvwfjft,tap,0,0,0,0,,,,,,,,,0.05,0.038
vk43uke,acc,683,260,8101,14,0.093704246,0,0,0.926923077,0.207692308,54,0.043365148,4.428571429,0.05,0.038
vk43uke,gyr,540,206,7846,14,0.061111111,0,0,0.325242718,0.048543689,10,0.609758435,150.9285714,0.05,0.038
vk43uke,swp,539,230,17983,14,0.05380334,0,0,0.165217391,0,0,0.315104605,94.5,0.05,0.038
vk43uke,tap,0,0,0,0,,,,,,,,,0.05,0.038
ap1oez8,acc,134,57,8853,14,0.186567164,0,0,0.929824561,0.157894737,9,0.024133175,4,0.05,0.038
ap1oez8,gyr,134,57,8401,14,0.119402985,0,0,0.315789474,0,0,0.389766173,112.7142857,0.05,0.038
ap1oez8,swp,239,101,18412,14,0.058577406,0,0,0.138613861,0,0,0.187644111,27.78571429,0.05,0.038
ap1oez8,tap,0,0,0,0,,,,,,,,,0.05,0.038
z8taipm,acc,506,217,8321,14,0.090909091,0,0,0.400921659,0.036866359,8,0.065801717,4,0.05,0.038
z8taipm,gyr,505,217,7870,14,0.065346535,0,0,0.119815668,0,0,0.773033125,351.7142857,0.05,0.038
z8taipm,swp,1401,599,16752,14,0.049250535,0,0,0.153589316,0,0,0.718181637,551.1428571,0.05,0.038
z8taipm,tap,0,0,0,0,,,,,,,,,0.05,0.038
v90gnf6,acc,514,214,8316,14,0.089494163,0,0,0.200934579,0,0,0.390446058,126.7857143,0.05,0.038
v90gnf6,gyr,507,218,7867,14,0.067061144,0,0,0.123853211,0,0,0.774457297,291.9285714,0.05,0.038
v90gnf6,swp,1401,599,16752,14,0.049250535,0,0,0.161936561,0,0,0.285607027,249.9285714,0.05,0.038
v90gnf6,tap,0,0,0,0,,,,,,,,,0.05,0.038
yqhebyt,acc,652,274,8118,14,0.070552147,0,0,0.551094891,0.072992701,20,0.021042299,4,0.05,0.038
yqhebyt,gyr,643,264,7685,14,0.054432348,0,0,0.045454545,0,0,0.295771407,19.07142857,0.05,0.038
yqhebyt,swp,1401,599,16752,14,0.049250535,0,0,0.440734558,0.046744574,28,0.241796641,29.57142857,0.05,0.038
yqhebyt,tap,0,0,0,0,,,,,,,,,0.05,0.038
855whqe,acc,131,49,8864,14,0.160305344,0,0,0.714285714,0.040816327,2,0.004335172,4.642857143,0.05,0.038
855whqe,gyr,130,49,8413,14,0.130769231,0,0,0.326530612,0,0,0.310826322,33.14285714,0.05,0.038
855whqe,swp,525,224,18003,14,0.060952381,0,0,0.066964286,0,0,0.144124826,38.28571429,0.05,0.038
855whqe,tap,0,0,0,0,,,,,,,,,0.05,0.038
ha3ev43,acc,180,67,8797,14,0.133333333,0,0,0.388059701,0.059701493,4,0.100449256,9.285714286,0.05,0.038
ha3ev43,gyr,179,67,8346,14,0.106145251,0,0,0.268656716,0,0,0.662273043,245.4285714,0.05,0.038
ha3ev43,swp,417,177,18158,14,0.059952038,0,0,0.079096045,0,0,0.570987086,651,0.05,0.038
ha3ev43,tap,0,0,0,0,,,,,,,,,0.05,0.038
b0602fr,acc,523,220,8301,14,0.105162524,0,0,0.286363636,0,0,0.171193173,13.14285714,0.05,0.038
b0602fr,gyr,523,221,7848,14,0.063097514,0,0,0.14479638,0,0,0.805358541,305.3571429,0.05,0.038
b0602fr,swp,1401,599,16752,14,0.049964311,0,0,0.155258765,0,0,0.662193063,534.9285714,0.05,0.038
b0602fr,tap,0,0,0,0,,,,,,,,,0.05,0.038
3zd4fdk,acc,511,215,8318,14,0.088062622,0,0,0.451162791,0.041860465,9,0.011206345,4,0.05,0.038
3zd4fdk,gyr,510,215,7867,14,0.056862745,0,0,0.120930233,0,0,0.655023816,254.7857143,0.05,0.038
3zd4fdk,swp,1401,599,16752,14,0.049964311,0,0,0.040066778,0,0,0.193685635,47.07142857,0.05,0.038
3zd4fdk,tap,0,0,0,0,,,,,,,,,0.05,0.038
z8c5rtb,acc,294,120,8630,14,0.12244898,0,0,0.458333333,0.066666667,8,0.270001213,43.28571429,0.05,0.038
z8c5rtb,gyr,295,121,8176,14,0.074576271,0,0,0.132231405,0,0,0.602107802,189.7857143,0.05,0.038
z8c5rtb,swp,300,127,18325,14,0.053333333,0,0,0.039370079,0,0,0.515005778,619.6428571,0.05,0.038
z8c5rtb,tap,0,0,0,0,,,,,,,,,0.05,0.038
txxrlzc,acc,508,218,8318,14,0.066929134,0,0,0.275229358,0,0,0.179850842,43.42857143,0.05,0.038
txxrlzc,gyr,512,216,7864,14,0.0625,0,0,0.175925926,0,0,0.596674007,154.3571429,0.05,0.038
txxrlzc,swp,1401,599,16752,14,0.050678087,0,0,0.125208681,0,0,0.147005461,31.71428571,0.05,0.038
txxrlzc,tap,0,0,0,0,,,,,,,,,0.05,0.038
r13q05q,acc,689,278,8077,14,0.074020319,0,0,0.273381295,0.050359712,14,0.000833207,4,0.05,0.038
r13q05q,gyr,524,212,7856,14,0.057251908,0,0,0.174528302,0,0,0.319106966,46.5,0.05,0.038
r13q05q,swp,262,111,18379,14,0.064885496,0,0,0.036036036,0,0,0.240959762,48.57142857,0.05,0.038
r13q05q,tap,0,0,0,0,,,,,,,,,0.05,0.038
0o2grk2,acc,472,203,8369,14,0.13559322,0,0,0.822660099,0.118226601,24,0.021701348,5.214285714,0.05,0.0755
0o2grk2,gyr,476,196,7920,14,0.100840336,0,0,0.260204082,0,0,0.535935398,186.2142857,0.05,0.0755
0o2grk2,swp,1125,481,17146,14,0.050666667,0,0,0.128898129,0,0,0.046529758,18.5,0.05,0.0755
0o2grk2,tap,0,0,0,0,,,,,,,,,0.05,0.0755
sxvkh3b,acc,444,185,8415,14,0.162162162,0,0,0.740540541,0.075675676,14,0.062796823,7,0.05,0.0755
sxvkh3b,gyr,445,185,7962,14,0.11011236,0,0,0.356756757,0,0,0.659189976,348.8571429,0.05,0.0755
sxvkh3b,swp,1073,459,17220,14,0.049394222,0,0,0.039215686,0,0,0.682558518,552.2857143,0.05,0.0755
sxvkh3b,tap,0,0,0,0,,,,,,,,,0.05,0.0755
lvwfjft,acc,163,63,8818,14,0.233128834,0,0,0.587301587,0.031746032,2,0.04584614,6.214285714,0.05,0.0755
lvwfjft,gyr,162,63,8367,14,0.216049383,0,0,0.349206349,0,0,0.494646271,125.2857143,0.05,0.0755
lvwfjft,swp,254,108,18390,14,0.078740157,0,0,0.824074074,0.083333333,9,0.282566045,56.92857143,0.05,0.0755
lvwfjft,tap,0,0,0,0,,,,,,,,,0.05,0.0755
vk43uke,acc,683,260,8101,14,0.142020498,0,0,0.976923077,0.226923077,59,0.006352489,4.428571429,0.05,0.0755
vk43uke,gyr,540,206,7846,14,0.101851852,0,0,0.412621359,0.048543689,10,0.381506826,60.64285714,0.05,0.0755
vk43uke,swp,539,230,17983,14,0.048237477,0,0,0.243478261,0,0,0.222011125,60.57142857,0.05,0.0755
vk43uke,tap,0,0,0,0,,,,,,,,,0.05,0.0755
ap1oez8,acc,134,57,8853,14,0.305970149,0,0,0.98245614,0.210526316,12,0.004618439,4,0.05,0.0755
ap1oez8,gyr,134,57,8401,14,0.223880597,0,0,0.49122807,0,0,0.203826549,11,0.05,0.0755
ap1oez8,swp,239,101,18412,14,0.075313808,0,0,0.227722772,0,0,0.130302996,18.14285714,0.05,0.0755
ap1oez8,tap,0,0,0,0,,,,,,,,,0.05,0.0755
z8taipm,acc,506,217,8321,14,0.148221344,0,0,0.571428571,0.064516129,14,0.032148065,4,0.05,0.0755
z8taipm,gyr,505,217,7870,14,0.083168317,0,0,0.225806452,0,0,0.606596163,238.5714286,0.05,0.0755
z8taipm,swp,1401,599,16752,14,0.052105639,0,0,0.230383973,0.003338898,2,0.656284958,509.8571429,0.05,0.0755
z8taipm,tap,0,0,0,0,,,,,,,,,0.05,0.0755
v90gnf6,acc,514,214,8316,14,0.149805447,0,0,0.364485981,0.014018692,3,0.153696233,16.28571429,0.05,0.0755
v90gnf6,gyr,507,218,7867,14,0.076923077,0,0,0.229357798,0,0,0.635611849,242.5714286,0.05,0.0755
v90gnf6,swp,1401,599,16752,14,0.052819415,0,0,0.185308848,0,0,0.259154843,246.9285714,0.05,0.0755
v90gnf6,tap,0,0,0,0,,,,,,,,,0.05,0.0755
yqhebyt,acc,652,274,8118,14,0.101226994,0,0,0.642335766,0.102189781,28,0.008169761,4,0.05,0.0755
yqhebyt,gyr,643,264,7685,14,0.063763608,0,0,0.090909091,0,0,0.127538815,5.285714286,0.05,0.0755
yqhebyt,swp,1401,599,16752,14,0.052819415,0,0,0.544240401,0.078464107,47,0.165846706,19.57142857,0.05,0.0755
yqhebyt,tap,0,0,0,0,,,,,,,,,0.05,0.0755
855whqe,acc,131,49,8864,14,0.381679389,0,0,0.857142857,0.102040816,5,0.000983865,4,0.05,0.0755
855whqe,gyr,130,49,8413,14,0.192307692,0,0,0.510204082,0,0,0.213875547,20.5,0.05,0.0755
855whqe,swp,525,224,18003,14,0.064761905,0,0,0.120535714,0,0,0.099813362,21.28571429,0.05,0.0755
855whqe,tap,0,0,0,0,,,,,,,,,0.05,0.0755
ha3ev43,acc,180,67,8797,14,0.211111111,0,0,0.462686567,0.059701493,4,0.030008695,5.928571429,0.05,0.0755
ha3ev43,gyr,179,67,8346,14,0.134078212,0,0,0.417910448,0.014925373,1,0.5045872,151.9285714,0.05,0.0755
ha3ev43,swp,417,177,18158,14,0.064748201,0,0,0.13559322,0,0,0.468677779,443.6428571,0.05,0.0755
ha3ev43,tap,0,0,0,0,,,,,,,,,0.05,0.0755
b0602fr,acc,523,220,8301,14,0.20458891,0,0,0.536363636,0.004545455,1,0.09124244,8.857142857,0.05,0.0755
b0602fr,gyr,523,221,7848,14,0.093690249,0,0,0.248868778,0,0,0.673656407,214.2857143,0.05,0.0755
b0602fr,swp,1401,599,16752,14,0.054960742,0,0,0.196994992,0,0,0.606508196,545.9285714,0.05,0.0755
b0602fr,tap,0,0,0,0,,,,,,,,,0.05,0.0755
3zd4fdk,acc,511,215,8318,14,0.166340509,0,0,0.609302326,0.060465116,13,0.002455159,4,0.05,0.0755
3zd4fdk,gyr,510,215,7867,14,0.121568627,0,0,0.255813953,0,0,0.478858961,138.5,0.05,0.0755
3zd4fdk,swp,1401,599,16752,14,0.054246966,0,0,0.051752922,0,0,0.156678137,40.28571429,0.05,0.0755
3zd4fdk,tap,0,0,0,0,,,,,,,,,0.05,0.0755
z8c5rtb,acc,294,120,8630,14,0.241496599,0,0,0.716666667,0.091666667,11,0.142775991,12.28571429,0.05,0.0755
z8c5rtb,gyr,295,121,8176,14,0.169491525,0,0,0.173553719,0,0,0.483841121,147.2142857,0.05,0.0755
z8c5rtb,swp,300,127,18325,14,0.08,0,0,0.11023622,0,0,0.362545494,197.6428571,0.05,0.0755
z8c5rtb,tap,0,0,0,0,,,,,,,,,0.05,0.0755
txxrlzc,acc,508,218,8318,14,0.108267717,0,0,0.518348624,0.013761468,3,0.088376201,24.92857143,0.05,0.0755
txxrlzc,gyr,512,216,7864,14,0.111328125,0,0,0.259259259,0,0,0.499134781,122.5714286,0.05,0.0755
txxrlzc,swp,1401,599,16752,14,0.054246966,0,0,0.196994992,0,0,0.081293961,17.42857143,0.05,0.0755
txxrlzc,tap,0,0,0,0,,,,,,,,,0.05,0.0755
r13q05q,acc,689,278,8077,14,0.143686502,0,0,0.316546763,0.053956835,15,0.000151492,4,0.05,0.0755
r13q05q,gyr,524,212,7856,14,0.095419847,0,0,0.311320755,0,0,0.151274943,21.14285714,0.05,0.0755
r13q05q,swp,262,111,18379,14,0.072519084,0,0,0.072072072,0,0,0.148269097,24.14285714,0.05,0.0755
r13q05q,tap,0,0,0,0,,,,,,,,,0.05,0.0755
0o2grk2,acc,472,203,8369,14,0.224576271,0,0,0.886699507,0.167487685,34,0.011554409,4,0.05,0.113
0o2grk2,gyr,476,196,7920,14,0.153361345,0,0,0.37244898,0,0,0.427668183,89.28571429,0.05,0.113
0o2grk2,swp,1125,481,17146,14,0.061333333,0,0,0.22037422,0,0,0.024460741,6.357142857,0.05,0.113
0o2grk2,tap,0,0,0,0,,,,,,,,,0.05,0.113
sxvkh3b,acc,444,185,8415,14,0.268018018,0,0,0.897297297,0.162162162,30,0.016984773,4,0.05,0.113
sxvkh3b,gyr,445,185,7962,14,0.17752809,0,0,0.567567568,0.016216216,3,0.541114462,187.5,0.05,0.113
sxvkh3b,swp,1073,459,17220,14,0.055917987,0,0,0.089324619,0,0,0.605347405,384.3571429,0.05,0.113
sxvkh3b,tap,0,0,0,0,,,,,,,,,0.05,0.113
lvwfjft,acc,163,63,8818,14,0.355828221,0,0,0.793650794,0.142857143,9,0.017693619,4.428571429,0.05,0.113
lvwfjft,gyr,162,63,8367,14,0.283950617,0,0,0.476190476,0,0,0.361266901,61.35714286,0.05,0.113
lvwfjft,swp,254,108,18390,14,0.102362205,0,0,0.851851852,0.092592593,10,0.203756388,40.21428571,0.05,0.113
lvwfjft,tap,0,0,0,0,,,,,,,,,0.05,0.113
vk43uke,acc,683,260,8101,14,0.218155198,0,0,0.992307692,0.238461538,62,0.002068252,4,0.05,0.113
vk43uke,gyr,540,206,7846,14,0.146296296,0,0,0.558252427,0.048543689,10,0.233806174,38,0.05,0.113
vk43uke,swp,539,230,17983,14,0.064935065,0,0,0.3,0,0,0.161240008,53.92857143,0.05,0.113
vk43uke,tap,0,0,0,0,,,,,,,,,0.05,0.113
ap1oez8,acc,134,57,8853,14,0.328358209,0,0,1,0.245614035,14,0.001279024,4,0.05,0.113
ap1oez8,gyr,134,57,8401,14,0.291044776,0,0,0.666666667,0.01754386,1,0.132076141,8.642857143,0.05,0.113
ap1oez8,swp,239,101,18412,14,0.129707113,0,0,0.297029703,0,0,0.087051452,13.92857143,0.05,0.113
ap1oez8,tap,0,0,0,0,,,,,,,,,0.05,0.113
z8taipm,acc,506,217,8321,14,0.229249012,0,0,0.811059908,0.119815668,26,0.015785686,4,0.05,0.113
z8taipm,gyr,505,217,7870,14,0.120792079,0.001980198,1,0.30875576,0,0,0.487773289,153.7142857,0.05,0.113
z8taipm,swp,1401,599,16752,14,0.051391863,0,0,0.2721202,0.011686144,7,0.607217531,472.7857143,0.05,0.113
z8taipm,tap,0,0,0,0,,,,,,,,,0.05,0.113
v90gnf6,acc,514,214,8316,14,0.219844358,0,0,0.5,0.014018692,3,0.065760734,9.5,0.05,0.113
v90gnf6,gyr,507,218,7867,14,0.149901381,0,0,0.330275229,0,0,0.532791552,166.3571429,0.05,0.113
v90gnf6,swp,1401,599,16752,14,0.054960742,0,0,0.258764608,0.001669449,1,0.223425108,234.0714286,0.05,0.113
v90gnf6,tap,0,0,0,0,,,,,,,,,0.05,0.113
yqhebyt,acc,652,274,8118,14,0.127300613,0,0,0.660583942,0.116788321,32,0.003410839,4,0.05,0.113
yqhebyt,gyr,643,264,7685,14,0.097978227,0,0,0.136363636,0,0,0.0495577,4.428571429,0.05,0.113
yqhebyt,swp,1401,599,16752,14,0.05710207,0,0,0.637729549,0.111853088,67,0.103775008,12.07142857,0.05,0.113
yqhebyt,tap,0,0,0,0,,,,,,,,,0.05,0.113
855whqe,acc,131,49,8864,14,0.496183206,0,0,0.93877551,0.142857143,7,0.000688705,4,0.05,0.113
855whqe,gyr,130,49,8413,14,0.269230769,0,0,0.653061224,0.020408163,1,0.131746268,12.85714286,0.05,0.113
855whqe,swp,525,224,18003,14,0.091428571,0,0,0.200892857,0,0,0.064400485,17.71428571,0.05,0.113
855whqe,tap,0,0,0,0,,,,,,,,,0.05,0.113
ha3ev43,acc,180,67,8797,14,0.244444444,0,0,0.582089552,0.074626866,5,0.010798065,4.428571429,0.05,0.113
ha3ev43,gyr,179,67,8346,14,0.195530726,0,0,0.492537313,0.044776119,3,0.38278979,106.8571429,0.05,0.113
ha3ev43,swp,417,177,18158,14,0.095923261,0,0,0.209039548,0,0,0.376241491,261.4285714,0.05,0.113
ha3ev43,tap,0,0,0,0,,,,,,,,,0.05,0.113
b0602fr,acc,523,220,8301,14,0.24665392,0,0,0.772727273,0.081818182,18,0.049756472,5.5,0.05,0.113
b0602fr,gyr,523,221,7848,14,0.177820268,0,0,0.339366516,0,0,0.584756978,160.6428571,0.05,0.113
b0602fr,swp,1401,599,16752,14,0.058529622,0,0,0.227045075,0.001669449,1,0.542490132,385.3571429,0.05,0.113
b0602fr,tap,0,0,0,0,,,,,,,,,0.05,0.113
3zd4fdk,acc,511,215,8318,14,0.215264188,0,0,0.734883721,0.093023256,20,0.000688705,4,0.05,0.113
3zd4fdk,gyr,510,215,7867,14,0.158823529,0,0,0.386046512,0.004651163,1,0.363000428,71.85714286,0.05,0.113
3zd4fdk,swp,1401,599,16752,14,0.05710207,0,0,0.100166945,0,0,0.123909432,40.28571429,0.05,0.113
3zd4fdk,tap,0,0,0,0,,,,,,,,,0.05,0.113
z8c5rtb,acc,294,120,8630,14,0.31292517,0,0,0.833333333,0.158333333,19,0.052907641,4.857142857,0.05,0.113
z8c5rtb,gyr,295,121,8176,14,0.206779661,0,0,0.305785124,0,0,0.388916808,85.14285714,0.05,0.113
z8c5rtb,swp,300,127,18325,14,0.106666667,0,0,0.228346457,0,0,0.268641511,107,0.05,0.113
z8c5rtb,tap,0,0,0,0,,,,,,,,,0.05,0.113
txxrlzc,acc,508,218,8318,14,0.19488189,0,0,0.665137615,0.041284404,9,0.049783757,18.07142857,0.05,0.113
txxrlzc,gyr,512,216,7864,14,0.142578125,0,0,0.342592593,0,0,0.402407135,74,0.05,0.113
txxrlzc,swp,1401,599,16752,14,0.059957173,0,0,0.220367279,0,0,0.057265319,14.85714286,0.05,0.113
txxrlzc,tap,0,0,0,0,,,,,,,,,0.05,0.113
r13q05q,acc,689,278,8077,14,0.181422351,0,0,0.352517986,0.053956835,15,7.57E-05,4,0.05,0.113
r13q05q,gyr,524,212,7856,14,0.160305344,0,0,0.424528302,0,0,0.08201104,7.857142857,0.05,0.113
r13q05q,swp,262,111,18379,14,0.110687023,0,0,0.135135135,0,0,0.090023003,4.571428571,0.05,0.113
r13q05q,tap,0,0,0,0,,,,,,,,,0.05,0.113
0o2grk2,acc,472,203,8369,14,0.243644068,0.002118644,1,0.945812808,0.216748768,44,0.004284196,4,0.05,0.1505
0o2grk2,gyr,476,196,7920,14,0.205882353,0.00210084,1,0.505102041,0,0,0.353691706,59.5,0.05,0.1505
0o2grk2,swp,1125,481,17146,14,0.079111111,0,0,0.280665281,0.002079002,1,0.015512221,5.928571429,0.05,0.1505
0o2grk2,tap,0,0,0,0,,,,,,,,,0.05,0.1505
sxvkh3b,acc,444,185,8415,14,0.335585586,0,0,0.951351351,0.194594595,36,0.006445642,4,0.05,0.1505
sxvkh3b,gyr,445,185,7962,14,0.208988764,0,0,0.67027027,0.021621622,4,0.440090791,99.42857143,0.05,0.1505
sxvkh3b,swp,1073,459,17220,14,0.078285182,0,0,0.159041394,0,0,0.519972227,309,0.05,0.1505
sxvkh3b,tap,0,0,0,0,,,,,,,,,0.05,0.1505
lvwfjft,acc,163,63,8818,14,0.411042945,0,0,0.825396825,0.142857143,9,0.008928426,4,0.05,0.1505
lvwfjft,gyr,162,63,8367,14,0.277777778,0,0,0.650793651,0.015873016,1,0.284849687,46.35714286,0.05,0.1505
lvwfjft,swp,254,108,18390,14,0.157480315,0,0,0.888888889,0.111111111,12,0.159821651,12.5,0.05,0.1505
lvwfjft,tap,0,0,0,0,,,,,,,,,0.05,0.1505
vk43uke,acc,683,260,8101,14,0.260614934,0.001464129,1,0.996153846,0.242307692,63,0.001698922,4,0.05,0.1505
vk43uke,gyr,540,206,7846,14,0.187037037,0,0,0.640776699,0.058252427,12,0.155999282,25.71428571,0.05,0.1505
