FAR,FRR,FRR_Conf,Fold,MeanNumOfAttData,Module,NumOfAcceptTL,NumOfOrgUserTstData,NumOfUnlocks,OriginalUser
0.0,0.5234899328859061,0.10067114093959731,f0,398.05263157894734,acc,2.0,149.0,15.0,68n9ll
0.0,0.5135135135135135,0.07432432432432433,f1,398.05263157894734,acc,2.0,148.0,11.0,68n9ll
0.0,0.5472972972972973,0.08783783783783784,f2,398.05263157894734,acc,2.0,148.0,13.0,68n9ll
0.0,0.5472972972972973,0.0945945945945946,f3,398.05263157894734,acc,2.0,148.0,14.0,68n9ll
0.0,0.5405405405405406,0.08783783783783784,f4,398.05263157894734,acc,2.0,148.0,13.0,68n9ll
0.32432432432432434,0.5302013422818792,0.10067114093959731,f0,303.6842105263158,gyr,2.0,149.0,15.0,68n9ll
0.23648648648648649,0.5743243243243243,0.10135135135135136,f1,303.6842105263158,gyr,2.0,148.0,15.0,68n9ll
0.3581081081081081,0.6216216216216216,0.12162162162162163,f2,303.6842105263158,gyr,2.0,148.0,18.0,68n9ll
0.3310810810810811,0.4864864864864865,0.07432432432432433,f3,303.6842105263158,gyr,2.0,148.0,11.0,68n9ll
0.33783783783783783,0.5067567567567568,0.0945945945945946,f4,303.6842105263158,gyr,2.0,148.0,14.0,68n9ll
0.15121512151215122,0.5407407407407407,0.039376218323586745,f0,1923.421052631579,ges,2.0,2565.0,101.0,68n9ll
0.15121512151215122,0.5543859649122806,0.04015594541910331,f1,1923.421052631579,ges,2.0,2565.0,103.0,68n9ll
0.14401440144014402,0.5341130604288499,0.03469785575048733,f2,1923.421052631579,ges,2.0,2565.0,89.0,68n9ll
0.1566156615661566,0.5528265107212476,0.044444444444444446,f3,1923.421052631579,ges,2.0,2565.0,114.0,68n9ll
0.1566156615661566,0.5522620904836193,0.04251170046801872,f4,1923.421052631579,ges,2.0,2564.0,109.0,68n9ll
0.0,0.3087248322147651,0.013422818791946308,f0,282.5263157894737,ttl,2.0,149.0,2.0,68n9ll
0.0,0.35135135135135137,0.02027027027027027,f1,282.5263157894737,ttl,2.0,148.0,3.0,68n9ll
0.0,0.3310810810810811,0.006756756756756757,f2,282.5263157894737,ttl,2.0,148.0,1.0,68n9ll
0.0,0.3310810810810811,0.006756756756756757,f3,282.5263157894737,ttl,2.0,148.0,1.0,68n9ll
0.0,0.31756756756756754,0.013513513513513514,f4,282.5263157894737,ttl,2.0,148.0,2.0,68n9ll
0.0,0.6538461538461539,0.09615384615384616,f0,423.42105263157896,acc,2.0,52.0,5.0,ap1oez8
0.0,0.5192307692307693,0.057692307692307696,f1,423.42105263157896,acc,2.0,52.0,3.0,ap1oez8
0.0,0.5,0.057692307692307696,f2,423.42105263157896,acc,2.0,52.0,3.0,ap1oez8
0.0,0.4423076923076923,0.057692307692307696,f3,423.42105263157896,acc,2.0,52.0,3.0,ap1oez8
0.0,0.5098039215686274,0.0784313725490196,f4,423.42105263157896,acc,2.0,51.0,4.0,ap1oez8
0.08783783783783784,0.64,0.1,f0,329.5263157894737,gyr,2.0,50.0,5.0,ap1oez8
0.08108108108108109,0.48,0.06,f1,329.5263157894737,gyr,2.0,50.0,3.0,ap1oez8
0.0945945945945946,0.68,0.18,f2,329.5263157894737,gyr,2.0,50.0,9.0,ap1oez8
0.08108108108108109,0.46,0.02,f3,329.5263157894737,gyr,2.0,50.0,1.0,ap1oez8
0.08108108108108109,0.46,0.06,f4,329.5263157894737,gyr,2.0,50.0,3.0,ap1oez8
0.3339333933393339,0.60381861575179,0.050119331742243436,f0,2488.1052631578946,ges,10.0,419.0,21.0,ap1oez8
0.34293429342934295,0.5751789976133651,0.06682577565632458,f1,2488.1052631578946,ges,10.0,419.0,28.0,ap1oez8
0.3339333933393339,0.5847255369928401,0.05489260143198091,f2,2488.1052631578946,ges,10.0,419.0,23.0,ap1oez8
0.3384338433843384,0.5441527446300716,0.03818615751789976,f3,2488.1052631578946,ges,10.0,419.0,16.0,ap1oez8
0.3339333933393339,0.5513126491646778,0.04295942720763723,f4,2488.1052631578946,ges,10.0,419.0,18.0,ap1oez8
0.0,0.36,0.0,f0,308.36842105263156,ttl,2.0,50.0,0.0,ap1oez8
0.0,0.28,0.02,f1,308.36842105263156,ttl,2.0,50.0,1.0,ap1oez8
0.0,0.28,0.0,f2,308.36842105263156,ttl,2.0,50.0,0.0,ap1oez8
0.0,0.18,0.0,f3,308.36842105263156,ttl,2.0,50.0,0.0,ap1oez8
0.0,0.26,0.0,f4,308.36842105263156,ttl,2.0,50.0,0.0,ap1oez8
0.0,0.6388888888888888,0.08333333333333333,f0,427.6842105263158,acc,2.0,36.0,3.0,ss83smv
0.0,0.4166666666666667,0.027777777777777776,f1,427.6842105263158,acc,2.0,36.0,1.0,ss83smv
0.0,0.5555555555555556,0.1388888888888889,f2,427.6842105263158,acc,2.0,36.0,5.0,ss83smv
0.0,0.5714285714285714,0.05714285714285714,f3,427.6842105263158,acc,2.0,35.0,2.0,ss83smv
0.0,0.5428571428571428,0.02857142857142857,f4,427.6842105263158,acc,2.0,35.0,1.0,ss83smv
0.02027027027027027,0.5555555555555556,0.08333333333333333,f0,333.2631578947368,gyr,2.0,36.0,3.0,ss83smv
0.013513513513513514,0.5555555555555556,0.027777777777777776,f1,333.2631578947368,gyr,2.0,36.0,1.0,ss83smv
0.013513513513513514,0.5277777777777778,0.05555555555555555,f2,333.2631578947368,gyr,2.0,36.0,2.0,ss83smv
0.013513513513513514,0.5277777777777778,0.027777777777777776,f3,333.2631578947368,gyr,2.0,36.0,1.0,ss83smv
