OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Window,Overlap
0z9xv36,acc,185,76,6908,14,0.4918918918918919,0.02702702702702703,5,0.631578947368421,0.06578947368421052,5,0.01074883668324435,3.642857142857143,25,0.0
0z9xv36,gyr,185,76,5774,14,0.4972972972972973,0.04864864864864865,9,0.39473684210526316,0.013157894736842105,1,0.006806072803856808,2.0,25,0.0
0z9xv36,all,370,152,12682,14,0.4945945945945946,0.03513513513513514,13,0.5131578947368421,0.046052631578947366,7,0.009110545388719587,2.2857142857142856,25,0.0
hwx9u0h,acc,141,38,6990,14,0.48936170212765956,0.04964539007092199,7,0.42105263157894735,0.0,0,0.06566575803030694,2.642857142857143,25,0.0
hwx9u0h,gyr,142,38,5855,14,0.5,0.028169014084507043,4,0.6052631578947368,0.02631578947368421,1,0.28458739444424286,6.285714285714286,25,0.0
hwx9u0h,all,283,76,12845,14,0.49469964664310956,0.04946996466431095,14,0.5131578947368421,0.0,0,0.14895678506612908,6.214285714285714,25,0.0
b0602fr,acc,425,174,6570,14,0.5035294117647059,0.06588235294117648,28,0.8160919540229885,0.28735632183908044,50,0.08448576139949461,2.0,25,0.0
b0602fr,gyr,424,174,5437,14,0.5,0.0660377358490566,28,0.6379310344827587,0.13793103448275862,24,0.2566213161069997,10.857142857142858,25,0.0
b0602fr,all,849,348,12007,14,0.5017667844522968,0.06478209658421673,55,0.7270114942528736,0.1752873563218391,61,0.15553207764388885,4.785714285714286,25,0.0
ftk8v41,acc,596,251,6322,14,0.4966442953020134,0.06711409395973154,40,0.7330677290836654,0.1553784860557769,39,0.304460354731727,65.35714285714286,25,0.0
ftk8v41,gyr,596,251,5188,14,0.5016778523489933,0.087248322147651,52,0.6852589641434262,0.13147410358565736,33,0.42461710882142195,49.785714285714285,25,0.0
ftk8v41,all,1192,502,11510,14,0.49916107382550334,0.07885906040268456,94,0.7091633466135459,0.14741035856573706,74,0.35323116619801526,14.5,25,0.0
2cf0s6s,acc,411,163,6595,14,0.5012165450121655,0.038929440389294405,16,0.9815950920245399,0.4601226993865031,75,0.002117120333696368,2.0,25,0.0
2cf0s6s,gyr,150,53,5832,14,0.5066666666666667,0.02,3,0.7358490566037735,0.09433962264150944,5,0.08435875282198768,3.0714285714285716,25,0.0
2cf0s6s,all,561,216,12427,14,0.5026737967914439,0.0285204991087344,16,0.9212962962962963,0.36574074074074076,79,0.033506644446878245,2.4285714285714284,25,0.0
r13q05q,acc,627,183,6359,14,0.5023923444976076,0.07017543859649122,44,0.4207650273224044,0.01092896174863388,2,0.10494758071511559,7.428571428571429,25,0.0
r13q05q,gyr,578,245,5212,14,0.4982698961937716,0.058823529411764705,34,0.39183673469387753,0.012244897959183673,3,0.1082606303682344,8.785714285714286,25,0.0
r13q05q,all,1205,428,11571,14,0.5004149377593361,0.04979253112033195,60,0.40420560747663553,0.011682242990654205,5,0.11113575132274175,6.571428571428571,25,0.0
n0g0zsv,acc,414,390,6365,14,0.5,0.03864734299516908,16,0.45384615384615384,0.017948717948717947,7,0.02383885234099317,2.0,25,0.0
n0g0zsv,gyr,592,231,5212,14,0.5,0.04054054054054054,24,0.4805194805194805,0.03463203463203463,8,0.060085699525034876,3.9285714285714284,25,0.0
n0g0zsv,all,1006,621,11577,14,0.5,0.039761431411530816,40,0.463768115942029,0.024154589371980676,15,0.03761647868775759,2.0,25,0.0
r2p4ljs,acc,166,64,6939,14,0.4939759036144578,0.04819277108433735,8,0.546875,0.109375,7,0.15005346490136148,2.857142857142857,25,0.0
r2p4ljs,gyr,166,64,5805,14,0.5060240963855421,0.04216867469879518,7,0.703125,0.140625,9,0.17569780019305953,6.642857142857143,25,0.0
r2p4ljs,all,332,128,12744,14,0.5,0.04819277108433735,16,0.625,0.09375,12,0.15968264926644493,4.142857142857143,25,0.0
l1doqao,acc,564,5,6600,14,0.49822695035460995,0.07624113475177305,43,0.6,0.2,1,0.12321232311848004,5.642857142857143,25,0.0
l1doqao,gyr,200,61,5774,14,0.495,0.065,13,0.26229508196721313,0.0,0,0.23868002164391958,34.0,25,0.0
l1doqao,all,764,66,12374,14,0.4973821989528796,0.06413612565445026,49,0.2878787878787879,0.0,0,0.17125377976880393,10.0,25,0.0
b1qt6gb,acc,97,42,7030,14,0.5154639175257731,0.061855670103092786,6,0.42857142857142855,0.023809523809523808,1,0.07674934349171006,2.0,25,0.0
