User,Timestamp,Screen,Mean,STD,Max,Min,Range,Percentile25,Percentile50,Percentile75,Kurtosis,Skewness,Entropy,Amplitude1,Amplitude2,Frequency2,MeanFrequency
cp7kjhx,,,0.9840476671957775,0.06449686204095144,1.2609489719143825,0.6876313703043483,0.5733176016100342,0.9634892911420099,0.9798890099330162,1.005131375265758,4.949208066688078,0.2742401069320826,7.6407580290900645,196.80953343915547,2.17704194733155,-0.18,-0.002500000000000018
cp7kjhx,,,0.9872641423668671,0.0651136635712482,1.2609489719143825,0.6876313703043483,0.5733176016100342,0.9643535052616918,0.9855183729997403,1.0101702137939563,4.644536949075949,0.14600361273959905,7.640710608921679,197.45282847337342,2.0909992613154773,0.18,-0.002500000000000018
cp7kjhx,,,0.9902089062195892,0.06432470170855405,1.2609489719143825,0.6876313703043483,0.5733176016100342,0.9672468296975917,0.9952898923567205,1.011897502949582,4.919384793769016,-0.022342399966231545,7.640793098251863,198.04178124391785,2.236730776002542,-0.18,-0.002500000000000018
cp7kjhx,,,0.9910286759774616,0.061593600696276264,1.2609489719143825,0.6876313703043483,0.5733176016100342,0.9726370372530204,0.9983193103493018,1.0111988087575707,5.923682701928813,-0.19965965465069557,7.6410414868302805,198.2057351954923,2.0863281509928226,0.18,-0.002500000000000018
cp7kjhx,,,0.9938445249639285,0.06084089884875576,1.2609489719143825,0.6876313703043483,0.5733176016100342,0.9785245749765848,1.0018765117777693,1.011648205962185,6.385524980574715,-0.3432605438590025,7.641117173621447,198.76890499278574,2.0709592058620707,-0.18,-0.002500000000000018
cp7kjhx,,,0.9961081662543269,0.05999041190190172,1.2609489719143825,0.6876313703043483,0.5733176016100342,0.9869955176791771,1.0045562776685353,1.0120782147764815,6.946040598207393,-0.45631683409361334,7.641199137702334,199.22163325086535,2.173716032398275,-0.18,-0.002500000000000018
cp7kjhx,,,0.995524824330586,0.05975757330587563,1.2609489719143825,0.6876313703043483,0.5733176016100342,0.9928706634406417,1.0046603959678033,1.0115562308602233,7.375177652974946,-0.6637150939873375,7.641205242611016,199.10496486611717,2.3470415714693624,-0.19,-0.002500000000000018
cp7kjhx,,,0.9972756585464486,0.0532696625026029,1.2609489719143825,0.6876313703043483,0.5733176016100342,0.9957387239793869,1.0047461818273524,1.010806764451545,11.141430049173096,-0.9254046709005648,7.641749162839962,199.45513170928973,1.80888102074641,0.005,-0.002500000000000018
cp7kjhx,,,1.0006285640361636,0.028788742862569765,1.1027538067036677,0.8023860523935483,0.3003677543101194,0.9979314380862233,1.004905618286338,1.0104982472152735,14.781243290664637,-2.357675326218114,7.643243984191924,200.12571280723276,1.1805557795001835,0.005,-0.002500000000000018
cp7kjhx,,,1.0040884643344068,0.029016198711467073,1.104692836099921,0.8023860523935483,0.30230678370637276,0.998319935467518,1.005602259909257,1.0116211271298174,14.788890089329232,-1.5531670671933122,7.643243149646821,200.81769286688137,1.0887048648873747,0.005,-0.002500000000000018
