User,Timestamp,Screen,Mean,STD,Max,Min,Range,Percentile25,Percentile50,Percentile75,Kurtosis,Skewness,Entropy,Amplitude1,Amplitude2,Frequency2,MeanFrequency
cp7kjhx,,,0.22699593820137487,0.3560257159729364,3.2255519563575215,0.0014841868883699453,3.2240677694691513,0.04473832348821698,0.10727126479168872,0.259991594144133,26.235330187160564,4.2462048095848015,6.61985854361492,45.399187640274974,16.76108424824342,0.01,-0.002500000000000018
cp7kjhx,,,0.23973563481360904,0.3545236822175144,3.2255519563575215,0.0036663666457015056,3.22188558971182,0.054583747435509096,0.11683338972710128,0.3032367746851375,26.118540026635994,4.2059014018333505,6.7097565434042705,47.94712696272182,14.411732273028196,0.01,-0.002500000000000018
cp7kjhx,,,0.23827486167640366,0.35507967403231605,3.2255519563575215,0.0036663666457015056,3.22188558971182,0.05155638343234821,0.11216323968975608,0.2965697873367931,26.00695464521853,4.196271074512448,6.695110701462432,47.65497233528073,14.217804112929576,0.01,-0.002500000000000018
cp7kjhx,,,0.21064047254511312,0.2755459652078642,1.6495011764285687,0.0036663666457015056,1.6458348097828672,0.0448421988778977,0.10332823583904695,0.275404988488608,6.534342077440423,2.4272099645499003,6.764398177414843,42.12809450902263,13.432896607799469,0.005,-0.002500000000000018
cp7kjhx,,,0.20889405796165939,0.2715988159031938,1.6495011764285687,0.0036663666457015056,1.6458348097828672,0.04473832348821698,0.09971135440408174,0.275404988488608,6.932920002003787,2.4633652944692592,6.770805515971958,41.77881159233188,13.772400979247172,0.005,-0.002500000000000018
cp7kjhx,,,0.21654615940160327,0.27064592811272475,1.6495011764285687,0.0036663666457015056,1.6458348097828672,0.04552876457203788,0.10554008329913134,0.2792562858380995,6.794896696594542,2.420281518280922,6.822380401214766,43.30923188032065,13.175555676193625,0.005,-0.002500000000000018
cp7kjhx,,,0.21827453718884143,0.27048725954465774,1.6495011764285687,0.0036663666457015056,1.6458348097828672,0.04868178835754237,0.10943303439477886,0.2792562858380995,6.7558592083772275,2.4116302289556155,6.8334922390061825,43.65490743776829,13.400137767235494,0.005,-0.002500000000000018
cp7kjhx,,,0.21484724173012032,0.24875638842348716,1.6495011764285687,0.0036663666457015056,1.6458348097828672,0.04868178835754237,0.11683338972710128,0.30306521213652415,7.170826199934385,2.3404804780541277,6.902178231755495,42.969448346024066,12.34722004034826,0.005,-0.002500000000000018
cp7kjhx,,,0.19855434381386203,0.2542809764978451,1.6495011764285687,0.0036663666457015056,1.6458348097828672,0.044675021283881504,0.1052805041161705,0.26388450043750517,10.219316631748823,2.8207437187226465,6.816282088940913,39.71086876277241,10.052400188516964,-0.065,-0.002500000000000018
cp7kjhx,,,0.19992318830930558,0.2410905531060543,1.5818682407798668,0.003924031318351704,1.577944209461515,0.0448421988778977,0.1052805041161705,0.27172068997212573,7.114686340751611,2.3882220364129823,6.861398063039901,39.98463766186112,12.115907579373195,-0.035,-0.002500000000000018
cp7kjhx,,,0.29551080965602194,0.5633406208128827,4.102611070521753,0.003924031318351704,4.098687039203401,0.04868178835754237,0.10681249549924665,0.30570595164276393,20.12078291462835,4.2530097980372465,6.356538392129474,59.10216193120439,26.676430185662255,0.005,-0.002500000000000018
cp7kjhx,,,0.28172219716712205,0.566208324193913,4.102611070521753,0.003924031318351704,4.098687039203401,0.04151144516316643,0.09551965823892561,0.27172068997212573,20.069875203637483,4.2556272049729,6.239762789063394,56.34443943342441,25.245744826643197,0.005,-0.002500000000000018
cp7kjhx,,,0.28085516270516925,0.5662763072955711,4.102611070521753,0.0018588812717511248,4.100752189250002,0.04151144516316643,0.09314400507260072,0.26388450043750517,20.084863543728975,4.258667980731583,6.234223085693739,56.17103254103385,25.274794879559177,0.005,-0.002500000000000018
cp7kjhx,,,0.29064328118722715,0.5671682881297578,4.102611070521753,0.0018588812717511248,4.100752189250002,0.04332686817071064,0.09909770804741555,0.2752760509992855,19.65817480731434,4.197272495241159,6.288522423197023,58.12865623744543,26.972968936148547,-0.015,-0.002500000000000018
cp7kjhx,,,0.2855948589312097,0.5685618667172233,4.102611070521753,0.0018588812717511248,4.100752189250002,0.03959752462563995,0.09378383293902748,0.27522203575233195,19.586544879995028,4.190416100068366,6.2386364235899325,57.11897178624194,27.62183919717921,-0.015,-0.002500000000000018
cp7kjhx,,,0.27534382903685967,0.5705335430506521,4.102611070521753,0.0018588812717511248,4.100752189250002,0.03271530267400645,0.08307610596838733,0.26200715734293695,19.577555142152956,4.196597979660763,6.144702491045933,55.06876580737193,28.966765097318447,0.015,-0.002500000000000018
cp7kjhx,,,0.2723428650498431,0.5706292595831391,4.102611070521753,0.0018588812717511248,4.100752189250002,0.031280348797508545,0.0763950881326711,0.24197807779217417,19.650932889878987,4.208610637242971,6.120416395532216,54.468573009968615,28.881329066962685,0.015,-0.002500000000000018
cp7kjhx,,,0.25560093089206654,0.5698059386874195,4.102611070521753,0.0018588812717511248,4.100752189250002,0.027240125604705095,0.06818995780905315,0.18681405413990193,20.274294916787476,4.302826317624231,6.002166022298578,51.120186178413306,27.295730376440616,0.005,-0.002500000000000018
cp7kjhx,,,0.23526427307406458,0.559745573245896,4.102611070521753,0.0018588812717511248,4.100752189250002,0.02341061691480631,0.060884431790349774,0.15753494171884458,22.478746565506587,4.566797491166564,5.908177876838519,47.052854614812915,30.07436647322418,0.015,-0.002500000000000018
cp7kjhx,,,0.22149634594583964,0.5529625175333609,4.102611070521753,0.0018588812717511248,4.100752189250002,0.023264510475770647,0.056967354965620096,0.15105469490948015,24.162508723403313,4.770471660931231,5.843471383117162,44.29926918916793,28.764894667094666,0.015,-0.002500000000000018
cp7kjhx,,,0.18634912314136368,0.36814422511971956,2.675663248039288,0.0018588812717511248,2.673804366767537,0.023264510475770647,0.05943417650032136,0.16162646142702614,21.014723726052598,4.264086016125731,6.245056973638298,37.26982462827273,19.66399454467912,0.015,-0.002500000000000018
cp7kjhx,,,0.19939295307240548,0.36828837576242984,2.675663248039288,0.0018588812717511248,2.673804366767537,0.02490672743511734,0.07586314829353291,0.2050588879499784,20.394333556282962,4.172348552681892,6.364035472311938,39.8785906144811,18.922835289269152,0.015,-0.002500000000000018
