OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL
l1doqao,acc,632,262,7068,14,0.504746835443038,0.10284810126582279,65.0,0.42748091603053434,0.030534351145038167,8.0,0.0171721187083124,2.0
l1doqao,gyr,632,262,6897,14,0.5,0.05379746835443038,34.0,0.648854961832061,0.1183206106870229,31.0,0.08533879431358506,3.7142857142857144
l1doqao,swp,742,317,10811,14,0.49865229110512127,0.04716981132075472,35.0,0.555205047318612,0.08201892744479496,26.0,0.014190407547472002,2.2857142857142856
l1doqao,tap,0,0,0,0,,,,,,,,
l1doqao,all,2006,841,24776,14,0.5009970089730807,0.058823529411764705,118.0,0.544589774078478,0.07609988109393578,64.0,0.03840352016821721,2.0
b0602fr,acc,522,223,7217,14,0.5,0.10153256704980843,53.0,0.600896860986547,0.13901345291479822,31.0,0.0456951188650035,3.7857142857142856
b0602fr,gyr,523,220,7048,14,0.502868068833652,0.05736137667304015,30.0,0.35,0.01818181818181818,4.0,0.4024025375319348,29.285714285714285
b0602fr,swp,1401,599,9870,14,0.5003568879371877,0.055674518201284794,78.0,0.3739565943238731,0.018363939899833055,11.0,0.12666274839099997,2.5714285714285716
b0602fr,tap,0,0,0,0,,,,,,,,
b0602fr,all,2446,1042,24135,14,0.5008176614881439,0.05560098119378577,136.0,0.41746641074856045,0.023032629558541268,24.0,0.16933120141673688,2.2857142857142856
855whqe,acc,88,37,7837,14,0.48863636363636365,0.07954545454545454,7.0,0.3783783783783784,0.0,0.0,0.029985713120912937,2.0
855whqe,gyr,88,37,7666,14,0.5,0.09090909090909091,8.0,0.7567567567567568,0.13513513513513514,5.0,0.15926043264565096,3.857142857142857
855whqe,swp,254,108,11508,14,0.5039370078740157,0.027559055118110236,7.0,0.4074074074074074,0.018518518518518517,2.0,0.02084257425832103,2.0
855whqe,tap,0,0,0,0,,,,,,,,
855whqe,all,430,182,27011,14,0.5,0.03255813953488372,14.0,0.4725274725274725,0.027472527472527472,5.0,0.061726844470211054,2.0
ap1oez8,acc,145,55,7762,14,0.496551724137931,0.05517241379310345,8.0,1.0,0.4909090909090909,27.0,0.0013723082349672486,2.0
ap1oez8,gyr,144,56,7591,14,0.5277777777777778,0.0763888888888889,11.0,0.3392857142857143,0.0,0.0,0.25104302740995804,9.642857142857142
ap1oez8,swp,253,107,11510,14,0.4901185770750988,0.05138339920948617,13.0,0.9252336448598131,0.38317757009345793,41.0,0.02290843835092936,2.0
ap1oez8,tap,0,0,0,0,,,,,,,,
ap1oez8,all,542,218,26863,14,0.5018450184501845,0.07011070110701106,38.0,0.7935779816513762,0.21100917431192662,46.0,0.08327691807843352,2.0
v90gnf6,acc,522,215,7225,14,0.5,0.09961685823754789,52.0,0.5581395348837209,0.11162790697674418,24.0,0.1568728814273038,5.0
v90gnf6,gyr,516,221,7054,14,0.49806201550387597,0.0755813953488372,39.0,0.5927601809954751,0.07692307692307693,17.0,0.302363284461411,11.857142857142858
v90gnf6,swp,1401,599,9870,14,0.5010706638115632,0.05139186295503212,72.0,0.6410684474123539,0.09181969949916527,55.0,0.03136918013532824,2.0
v90gnf6,tap,0,0,0,0,,,,,,,,
v90gnf6,all,2439,1035,24149,14,0.5002050020500205,0.05248052480524805,128.0,0.6135265700483091,0.08309178743961353,86.0,0.14103279959853018,2.0
r13q05q,acc,748,226,6988,14,0.49866310160427807,0.09224598930481283,69.0,0.46017699115044247,0.04424778761061947,10.0,0.012505428268382498,2.357142857142857
r13q05q,gyr,646,254,6891,14,0.4969040247678019,0.08359133126934984,54.0,0.531496062992126,0.13385826771653545,34.0,0.12171475300373666,3.2142857142857144
r13q05q,swp,357,152,11361,14,0.5014005602240896,0.036414565826330535,13.0,0.4144736842105263,0.02631578947368421,4.0,0.03386282058091002,2.0
r13q05q,tap,0,0,0,0,,,,,,,,
r13q05q,all,1751,632,25240,14,0.4985722444317533,0.06910336950314107,121.0,0.4778481012658228,0.0680379746835443,43.0,0.055006204039406946,2.0
7stgp0r,acc,315,129,7518,14,0.5047619047619047,0.08571428571428572,27.0,0.6744186046511628,0.13953488372093023,18.0,0.20297543286293243,16.714285714285715
7stgp0r,gyr,318,130,7343,14,0.5031446540880503,0.08490566037735849,27.0,0.6230769230769231,0.07692307692307693,10.0,0.39188341927271064,14.928571428571429
7stgp0r,swp,361,153,11356,14,0.4986149584487535,0.0332409972299169,12.0,0.7254901960784313,0.13071895424836602,20.0,0.12355655341687674,2.2857142857142856
7stgp0r,tap,0,0,0,0,,,,,,,,
7stgp0r,all,994,412,26217,14,0.5020120724346077,0.05533199195171026,55.0,0.6771844660194175,0.11893203883495146,49.0,0.22522749931289038,2.0
ipuyiii,acc,149,61,7752,14,0.5033557046979866,0.087248322147651,13.0,0.9836065573770492,0.47540983606557374,29.0,0.026212178233381095,2.0
ipuyiii,gyr,149,61,7581,14,0.4899328859060403,0.06040268456375839,9.0,0.7540983606557377,0.14754098360655737,9.0,0.3109395422476041,13.0
ipuyiii,swp,265,112,11493,14,0.5018867924528302,0.04905660377358491,13.0,0.5,0.017857142857142856,2.0,0.03232702551513933,2.2857142857142856
ipuyiii,tap,0,0,0,0,,,,,,,,
ipuyiii,all,563,234,26826,14,0.4991119005328597,0.07460035523978685,42.0,0.6923076923076923,0.1452991452991453,34.0,0.10465126569899016,2.0
vk43uke,acc,644,273,7045,14,0.4984472049689441,0.14285714285714285,92.0,1.0,0.4981684981684982,136.0,0.01803933265215186,2.0
vk43uke,gyr,645,266,6880,14,0.4992248062015504,0.06046511627906977,39.0,0.8045112781954887,0.2706766917293233,72.0,0.13444175684688728,5.357142857142857
vk43uke,swp,405,172,11293,14,0.5037037037037037,0.0691358024691358,28.0,0.7267441860465116,0.23255813953488372,40.0,0.0789435715386418,3.9285714285714284
vk43uke,tap,0,0,0,0,,,,,,,,
vk43uke,all,1694,711,25218,14,0.5,0.0678866587957497,115.0,0.8607594936708861,0.32770745428973275,233.0,0.0775463884603067,3.142857142857143
3zd4fdk,acc,205,84,7673,14,0.4926829268292683,0.06829268292682927,14.0,0.6904761904761905,0.19047619047619047,16.0,0.0010714285714285715,2.0
3zd4fdk,gyr,206,84,7501,14,0.49514563106796117,0.04854368932038835,10.0,0.6071428571428571,0.08333333333333333,7.0,0.246122026901632,11.714285714285714
3zd4fdk,swp,361,154,11355,14,0.4986149584487535,0.036011080332409975,13.0,0.6623376623376623,0.11038961038961038,17.0,0.0070021805513306844,2.0
3zd4fdk,tap,0,0,0,0,,,,,,,,
3zd4fdk,all,772,322,26529,14,0.4961139896373057,0.046632124352331605,36.0,0.65527950310559,0.11180124223602485,36.0,0.07190927570665709,2.0
ha3ev43,acc,115,49,7798,14,0.4956521739130435,0.08695652173913043,10.0,0.6530612244897959,0.14285714285714285,7.0,0.0017039091573253066,2.0
ha3ev43,gyr,115,48,7628,14,0.5043478260869565,0.06086956521739131,7.0,0.7083333333333334,0.14583333333333334,7.0,0.06687027352358407,2.0
ha3ev43,swp,260,110,11500,14,0.5,0.08461538461538462,22.0,0.8363636363636363,0.24545454545454545,27.0,0.030490358363935422,2.0
ha3ev43,tap,0,0,0,0,,,,,,,,
ha3ev43,all,490,207,26926,14,0.5,0.07346938775510205,36.0,0.7632850241545893,0.2028985507246377,42.0,0.03259913513340214,2.0
68n9ll,acc,262,111,7589,14,0.5076335877862596,0.12213740458015267,32.0,0.7387387387387387,0.3063063063063063,34.0,0.002417899157029592,2.0
68n9ll,gyr,262,111,7418,14,0.5038167938931297,0.06870229007633588,18.0,0.7117117117117117,0.26126126126126126,29.0,0.40916663812453524,13.142857142857142
68n9ll,swp,411,174,11285,14,0.5012165450121655,0.051094890510948905,21.0,0.6379310344827587,0.09195402298850575,16.0,0.15502528131178867,11.142857142857142
68n9ll,tap,0,0,0,0,,,,,,,,
68n9ll,all,935,396,26292,14,0.5037433155080214,0.06951871657754011,65.0,0.6868686868686869,0.1691919191919192,67.0,0.19597414804351096,11.714285714285714
z8taipm,acc,206,80,7676,14,0.49514563106796117,0.06796116504854369,14.0,0.575,0.15,12.0,0.058095885597409545,6.857142857142857
z8taipm,gyr,207,80,7504,14,0.5169082125603864,0.07729468599033816,16.0,0.6375,0.1125,9.0,0.4192171922060496,20.428571428571427
z8taipm,swp,217,91,11562,14,0.511520737327189,0.059907834101382486,13.0,0.6703296703296703,0.10989010989010989,10.0,0.20407970620503205,9.428571428571429
z8taipm,tap,0,0,0,0,,,,,,,,
z8taipm,all,630,251,26742,14,0.5079365079365079,0.0746031746031746,47.0,0.6294820717131474,0.11155378486055777,28.0,0.22644433563744273,4.857142857142857
z8c5rtb,acc,436,185,7341,14,0.49770642201834864,0.10779816513761468,47.0,0.8216216216216217,0.3027027027027027,56.0,0.16264336152003858,4.714285714285714
z8c5rtb,gyr,435,184,7172,14,0.5011494252873563,0.06206896551724138,27.0,0.5108695652173914,0.09782608695652174,18.0,0.38830212080922477,13.714285714285714
z8c5rtb,swp,1326,567,9977,14,0.49924585218702866,0.06485671191553545,86.0,0.5238095238095238,0.06701940035273368,38.0,0.070581390469888,2.0
z8c5rtb,tap,0,0,0,0,,,,,,,,
z8c5rtb,all,2197,936,24490,14,0.4993172507965407,0.0650887573964497,143.0,0.5801282051282052,0.09188034188034189,86.0,0.18697361333374046,2.0
vo441ru,acc,835,148,6979,14,0.4994011976047904,0.12934131736526946,108.0,0.7432432432432432,0.13513513513513514,20.0,0.0,2.0
vo441ru,gyr,631,260,6900,14,0.5039619651347068,0.07765451664025357,49.0,0.5192307692307693,0.057692307692307696,15.0,0.0,2.0
vo441ru,swp,310,131,11429,14,0.5032258064516129,0.05806451612903226,18.0,0.8320610687022901,0.2595419847328244,34.0,0.001992710842511972,2.0
vo441ru,tap,0,0,0,0,,,,,,,,
vo441ru,all,1776,539,25308,14,0.5016891891891891,0.07713963963963964,137.0,0.6567717996289425,0.1261595547309833,68.0,0.0009266979726523713,2.0
