OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Window,Overlap
ha3ev43,acc,149,57,8153,14,0.5100671140939598,0.087248322147651,13,0.6666666666666666,0.15789473684210525,9,0.003318479371945931,2.0,25,0.0
ha3ev43,gyr,150,57,8177,14,0.49333333333333335,0.03333333333333333,5,0.7192982456140351,0.14035087719298245,8,0.12966465454739154,2.2857142857142856,25,0.0
ha3ev43,all,299,114,16330,14,0.5016722408026756,0.05351170568561873,16,0.6929824561403509,0.15789473684210525,18,0.06643881584854658,2.0,25,0.0
ipuyiii,acc,174,70,8115,14,0.5,0.08620689655172414,15,0.9142857142857143,0.42857142857142855,30,0.05763470859836962,2.0,25,0.0
ipuyiii,gyr,174,71,8139,14,0.5114942528735632,0.05172413793103448,9,0.6056338028169014,0.056338028169014086,4,0.324344999672382,13.928571428571429,25,0.0
ipuyiii,all,348,141,16254,14,0.5057471264367817,0.07758620689655173,27,0.7588652482269503,0.1773049645390071,25,0.19096633148752648,6.785714285714286,25,0.0
vk43uke,acc,579,240,7540,14,0.5025906735751295,0.12435233160621761,72,1.0,0.49583333333333335,119,0.020485067356418606,2.0,25,0.0
vk43uke,gyr,579,242,7563,14,0.5008635578583766,0.046632124352331605,27,0.6652892561983471,0.10330578512396695,25,0.22067989815766478,7.214285714285714,25,0.0
vk43uke,all,1158,482,15103,14,0.501727115716753,0.05094991364421416,59,0.8319502074688797,0.22406639004149378,108,0.12046651779461584,5.357142857142857,25,0.0
3zd4fdk,acc,247,105,8007,14,0.4979757085020243,0.07692307692307693,19,0.5904761904761905,0.09523809523809523,10,0.0005778199856144275,2.0,25,0.0
3zd4fdk,gyr,246,105,8033,14,0.5,0.06504065040650407,16,0.5428571428571428,0.10476190476190476,11,0.22452313932598075,11.642857142857142,25,0.0
3zd4fdk,all,493,210,16040,14,0.49898580121703856,0.06490872210953347,32,0.5666666666666667,0.0761904761904762,16,0.11247245292130224,4.071428571428571,25,0.0
ap1oez8,acc,178,69,8112,14,0.4887640449438202,0.07303370786516854,13,1.0,0.4927536231884058,34,0.0017078467450190639,2.0,25,0.0
ap1oez8,gyr,176,68,8140,14,0.4943181818181818,0.028409090909090908,5,0.5147058823529411,0.014705882352941176,1,0.2791338753290635,8.928571428571429,25,0.0
ap1oez8,all,354,137,16252,14,0.4915254237288136,0.06779661016949153,24,0.7591240875912408,0.1386861313868613,19,0.14047291813656348,3.357142857142857,25,0.0
68n9ll,acc,332,133,7894,14,0.5090361445783133,0.10843373493975904,36,0.7518796992481203,0.3233082706766917,43,0.003784921706746208,2.0,25,0.0
