OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,NumOfAcceptS,NumOfAcceptG,num_of_clf_that_decide
l1doqao,acc,632.0,262,7068,14,0.04430379746835443,0.0031645569620253164,2.0,0.06870229007633588,0.003816793893129771,1.0,0.05732804998341086,37.785714285714285,37.785714285714285,0.0,1
l1doqao,gyr,632.0,262,6897,14,0.3686708860759494,0.04272151898734177,27.0,0.4580152671755725,0.04961832061068702,13.0,0.11725558837960677,5.5,5.5,0.0,1
l1doqao,swp,742.0,317,10811,14,0.05929919137466307,0.0,0.0,0.03470031545741325,0.0,0.0,0.48696084336766987,41.714285714285715,0.0,41.714285714285715,1
l1doqao,tap,0.0,0,0,0,,,,,,,,,,,1
l1doqao,all,,841,24776,14,,,,0.17717003567181927,0.0047562425683709865,4.0,0.2647827826654923,14.071428571428571,1.3571428571428572,12.714285714285714,1
855whqe,acc,88.0,37,7837,14,0.4431818181818182,0.056818181818181816,5.0,0.2972972972972973,0.0,0.0,0.060973127425764564,13.071428571428571,13.071428571428571,0.0,1
855whqe,gyr,88.0,37,7666,14,0.3068181818181818,0.03409090909090909,3.0,0.4864864864864865,0.02702702702702703,1.0,0.2442844882326482,11.357142857142858,11.357142857142858,0.0,1
855whqe,swp,254.0,108,11508,14,0.1062992125984252,0.0,0.0,0.09259259259259259,0.0,0.0,0.19057831151766091,7.285714285714286,0.0,7.285714285714286,1
855whqe,tap,0.0,0,0,0,,,,,,,,,,,1
855whqe,all,,182,27011,14,,,,0.21428571428571427,0.0,0.0,0.16795082455461025,7.285714285714286,2.0714285714285716,5.214285714285714,1
ap1oez8,acc,145.0,55,7762,14,0.19310344827586207,0.0,0.0,0.8,0.16363636363636364,9.0,0.03681027036566616,3.0714285714285716,3.0714285714285716,0.0,1
ap1oez8,gyr,144.0,56,7591,14,0.1388888888888889,0.0,0.0,0.125,0.0,0.0,0.5655011750118863,49.785714285714285,49.785714285714285,0.0,1
ap1oez8,swp,253.0,107,11510,14,0.09090909090909091,0.0,0.0,0.3644859813084112,0.018691588785046728,2.0,0.264207576334153,12.428571428571429,0.0,12.428571428571429,1
ap1oez8,tap,0.0,0,0,0,,,,,,,,,,,1
