OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Window,Overlap
ioxyr9y,acc,430,184,5160,14,0.5023255813953489,0.11162790697674418,48,0.42391304347826086,0.059782608695652176,11,0.4576557053159612,14.5,25,0.0
ioxyr9y,gyr,431,184,5105,14,0.5011600928074246,0.0951276102088167,41,0.41847826086956524,0.03804347826086957,7,0.38971130944696675,7.5,25,0.0
ioxyr9y,all,861,368,10265,14,0.5017421602787456,0.10452961672473868,90,0.421195652173913,0.04076086956521739,15,0.42308225892000884,10.428571428571429,25,0.0
508rk86,acc,268,113,5393,14,0.5,0.08208955223880597,22,0.5663716814159292,0.13274336283185842,15,0.13995365242309313,4.5,25,0.0
508rk86,gyr,229,90,5401,14,0.4978165938864629,0.10480349344978165,24,0.6222222222222222,0.15555555555555556,14,0.2903882012773442,8.714285714285714,25,0.0
508rk86,all,497,203,10794,14,0.49899396378269617,0.09859154929577464,49,0.5911330049261084,0.15763546798029557,32,0.2152031147192392,4.785714285714286,25,0.0
pf3v1xv,acc,181,72,5521,14,0.4972375690607735,0.09392265193370165,17,0.875,0.375,27,0.11406512055009953,5.928571428571429,25,0.0
pf3v1xv,gyr,182,73,5465,14,0.5,0.09340659340659341,17,0.8082191780821918,0.3287671232876712,24,0.30101951254821974,9.357142857142858,25,0.0
pf3v1xv,all,363,145,10986,14,0.4986225895316804,0.1046831955922865,38,0.8413793103448276,0.35172413793103446,51,0.20718288769864635,6.214285714285714,25,0.0
1uep0cy,acc,123,51,5600,14,0.5121951219512195,0.10569105691056911,13,0.9019607843137255,0.39215686274509803,20,0.0020143898331026265,2.357142857142857,25,0.0
1uep0cy,gyr,123,51,5546,14,0.4878048780487805,0.11382113821138211,14,0.5098039215686274,0.09803921568627451,5,0.32043574727820573,8.285714285714286,25,0.0
1uep0cy,all,246,102,11146,14,0.5,0.10569105691056911,26,0.7058823529411765,0.22549019607843138,23,0.1603157358795871,3.857142857142857,25,0.0
gy48qmy,acc,118,50,5606,14,0.5084745762711864,0.07627118644067797,9,0.88,0.38,19,0.04648036435095263,5.571428571428571,25,0.0
gy48qmy,gyr,119,50,5551,14,0.4957983193277311,0.09243697478991597,11,0.82,0.32,16,0.15801089654704464,4.357142857142857,25,0.0
gy48qmy,all,237,100,11157,14,0.5021097046413502,0.08860759493670886,21,0.85,0.35,35,0.1017409616808543,3.5714285714285716,25,0.0
ipuyiii,acc,256,106,5412,14,0.49609375,0.1015625,26,0.49056603773584906,0.09433962264150944,10,0.08911605566997778,3.5714285714285716,25,0.0
ipuyiii,gyr,256,107,5357,14,0.49609375,0.08984375,23,0.5700934579439252,0.1588785046728972,17,0.268408807786786,4.357142857142857,25,0.0
ipuyiii,all,512,213,10769,14,0.49609375,0.09765625,50,0.5305164319248826,0.12206572769953052,26,0.178446140151671,4.214285714285714,25,0.0
