OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,num_of_clf_that_decide
b0602fr,gyr,523,220,7048,14,0.3919694072657744,0.032504780114722756,17.0,0.2681818181818182,0.013636363636363636,3.0,0.4666235687593577,31.642857142857142,1
b0602fr,swp,1401,599,9870,14,0.099214846538187,0.0,0.0,0.03171953255425709,0.0,0.0,0.5667970546520803,153.92857142857142,1
b0602fr,tap,0,0,0,0,,,,,,,,,1
vo441ru,acc,835,148,6979,14,0.009580838323353293,0.0,0.0,0.0,0.0,0.0,0.007410801648222923,2.0,1
vo441ru,gyr,631,260,6900,14,0.39144215530903326,0.0554675118858954,35.0,0.31153846153846154,0.023076923076923078,6.0,0.0,2.0,1
vo441ru,swp,310,131,11429,14,0.23548387096774193,0.0064516129032258064,2.0,0.6412213740458015,0.1450381679389313,19.0,0.0075912940166671045,2.0,1
vo441ru,tap,0,0,0,0,,,,,,,,,1
z8taipm,acc,206,80,7676,14,0.009708737864077669,0.0,0.0,0.1125,0.0,0.0,0.6558496714070473,164.64285714285714,1
z8taipm,gyr,207,80,7504,14,0.3864734299516908,0.03864734299516908,8.0,0.525,0.1,8.0,0.5467575338588182,46.285714285714285,1
z8taipm,swp,217,91,11562,14,0.12903225806451613,0.0,0.0,0.27472527472527475,0.0,0.0,0.5932986663129312,180.85714285714286,1
z8taipm,tap,0,0,0,0,,,,,,,,,1
v90gnf6,acc,522,215,7225,14,0.011494252873563218,0.0,0.0,0.037209302325581395,0.0,0.0,0.6497850071997469,216.71428571428572,1
v90gnf6,gyr,516,221,7054,14,0.3875968992248062,0.044573643410852716,23.0,0.4253393665158371,0.03167420814479638,7.0,0.4314987031954399,19.785714285714285,1
v90gnf6,swp,1401,599,9870,14,0.21127765881513205,0.0021413276231263384,3.0,0.27879799666110183,0.005008347245409015,3.0,0.09895922430045334,2.0,1
v90gnf6,tap,0,0,0,0,,,,,,,,,1
68n9ll,acc,262,111,7589,14,0.015267175572519083,0.0,0.0,0.018018018018018018,0.0,0.0,0.7487615389129806,110.78571428571429,1
68n9ll,gyr,262,111,7418,14,0.3893129770992366,0.030534351145038167,8.0,0.4774774774774775,0.0990990990990991,11.0,0.679659773996781,87.28571428571429,1
68n9ll,swp,411,174,11285,14,0.24574209245742093,0.004866180048661801,2.0,0.3218390804597701,0.0,0.0,0.3824351744677495,19.285714285714285,1
68n9ll,tap,0,0,0,0,,,,,,,,,1
7stgp0r,acc,315,129,7518,14,0.012698412698412698,0.0,0.0,0.031007751937984496,0.0,0.0,0.659538146341416,159.14285714285714,1
7stgp0r,gyr,318,130,7343,14,0.39308176100628933,0.05345911949685535,17.0,0.43846153846153846,0.03076923076923077,4.0,0.49916346557134617,32.142857142857146,1
7stgp0r,swp,361,153,11356,14,0.10526315789473684,0.0,0.0,0.27450980392156865,0.013071895424836602,2.0,0.3490273096120687,14.785714285714286,1
7stgp0r,tap,0,0,0,0,,,,,,,,,1
ipuyiii,acc,149,61,7752,14,0.006711409395973154,0.0,0.0,0.16393442622950818,0.01639344262295082,1.0,0.48010636036194493,41.0,1
ipuyiii,gyr,149,61,7581,14,0.40268456375838924,0.026845637583892617,4.0,0.6065573770491803,0.06557377049180328,4.0,0.373705555600037,15.5,1
ipuyiii,swp,265,112,11493,14,0.10943396226415095,0.0,0.0,0.13392857142857142,0.0,0.0,0.26068917957069143,19.142857142857142,1
ipuyiii,tap,0,0,0,0,,,,,,,,,1
z8c5rtb,acc,436,185,7341,14,0.013761467889908258,0.0,0.0,0.0,0.0,0.0,0.7671011635608733,205.35714285714286,1
z8c5rtb,gyr,435,184,7172,14,0.38850574712643676,0.03218390804597701,14.0,0.358695652173913,0.03804347826086957,7.0,0.5221058941943063,35.714285714285715,1
z8c5rtb,swp,1326,567,9977,14,0.09954751131221719,0.0015082956259426848,2.0,0.12874779541446207,0.003527336860670194,2.0,0.47182060391566266,45.0,1
z8c5rtb,tap,0,0,0,0,,,,,,,,,1
vk43uke,acc,644,273,7045,14,0.012422360248447204,0.0,0.0,0.25274725274725274,0.11721611721611722,32.0,0.12519833844256825,45.714285714285715,1
vk43uke,gyr,645,266,6880,14,0.3922480620155039,0.034108527131782945,22.0,0.6466165413533834,0.16165413533834586,43.0,0.30374767897531163,10.785714285714286,1
vk43uke,swp,405,172,11293,14,0.10123456790123457,0.0,0.0,0.3488372093023256,0.03488372093023256,6.0,0.3920057518344042,54.214285714285715,1
vk43uke,tap,0,0,0,0,,,,,,,,,1
855whqe,acc,88,37,7837,14,0.056818181818181816,0.0,0.0,0.05405405405405406,0.0,0.0,0.4498536041278967,42.785714285714285,5
855whqe,gyr,88,37,7666,14,0.3977272727272727,0.03409090909090909,3.0,0.7027027027027027,0.05405405405405406,2.0,0.23894563420158144,8.714285714285714,5
855whqe,swp,254,108,11508,14,0.20078740157480315,0.0,0.0,0.17592592592592593,0.0,0.0,0.11229400263432125,3.4285714285714284,5
855whqe,tap,0,0,0,0,,,,,,,,,5
ap1oez8,acc,145,55,7762,14,0.041379310344827586,0.0,0.0,0.4727272727272727,0.10909090909090909,6.0,0.12556882032299851,3.7142857142857144,5
ap1oez8,gyr,144,56,7591,14,0.3611111111111111,0.020833333333333332,3.0,0.17857142857142858,0.0,0.0,0.3884100843918072,26.571428571428573,5
ap1oez8,swp,253,107,11510,14,0.16600790513833993,0.0,0.0,0.48598130841121495,0.06542056074766354,7.0,0.1200701328089614,2.5,5
ap1oez8,tap,0,0,0,0,,,,,,,,,5
3zd4fdk,acc,205,84,7673,14,0.02926829268292683,0.0,0.0,0.17857142857142858,0.023809523809523808,2.0,0.18536982661651685,28.142857142857142,5
3zd4fdk,gyr,206,84,7501,14,0.3640776699029126,0.009708737864077669,2.0,0.38095238095238093,0.047619047619047616,4.0,0.3427461862770752,14.428571428571429,5
3zd4fdk,swp,361,154,11355,14,0.11634349030470914,0.0,0.0,0.24025974025974026,0.006493506493506494,1.0,0.08573731582474238,4.928571428571429,5
3zd4fdk,tap,0,0,0,0,,,,,,,,,5
r13q05q,acc,748,226,6988,14,0.022727272727272728,0.0,0.0,0.048672566371681415,0.01327433628318584,3.0,0.11526583307146751,20.0,5
r13q05q,gyr,646,254,6891,14,0.3715170278637771,0.05108359133126935,33.0,0.38976377952755903,0.051181102362204724,13.0,0.2196837555977838,7.285714285714286,5
r13q05q,swp,357,152,11361,14,0.1484593837535014,0.008403361344537815,3.0,0.07894736842105263,0.0,0.0,0.18445950766287508,4.071428571428571,5
r13q05q,tap,0,0,0,0,,,,,,,,,5
ha3ev43,acc,115,49,7798,14,0.034782608695652174,0.0,0.0,0.3877551020408163,0.04081632653061224,2.0,0.13621086327543866,10.5,5
ha3ev43,gyr,115,48,7628,14,0.3652173913043478,0.017391304347826087,2.0,0.5208333333333334,0.08333333333333333,4.0,0.2123236092294735,4.142857142857143,5
ha3ev43,swp,260,110,11500,14,0.2153846153846154,0.011538461538461539,3.0,0.2636363636363636,0.01818181818181818,2.0,0.2510763583140984,25.0,5
ha3ev43,tap,0,0,0,0,,,,,,,,,5
l1doqao,acc,632,262,7068,14,0.03322784810126582,0.0031645569620253164,2.0,0.07251908396946564,0.003816793893129771,1.0,0.05424781131873913,8.928571428571429,5
l1doqao,gyr,632,262,6897,14,0.3639240506329114,0.0189873417721519,12.0,0.45038167938931295,0.04580152671755725,12.0,0.1633924361026766,4.714285714285714,5
l1doqao,swp,742,317,10811,14,0.18059299191374664,0.0026954177897574125,2.0,0.14826498422712933,0.006309148264984227,2.0,0.1436358169053938,3.357142857142857,5
l1doqao,tap,0,0,0,0,,,,,,,,,5
b0602fr,acc,522,223,7217,14,0.03065134099616858,0.0,0.0,0.008968609865470852,0.0,0.0,0.4267801122784964,44.42857142857143,5
b0602fr,gyr,523,220,7048,14,0.3652007648183556,0.028680688336520075,15.0,0.2636363636363636,0.00909090909090909,2.0,0.48229186707578314,32.57142857142857,5
b0602fr,swp,1401,599,9870,14,0.139186295503212,0.0014275517487508922,2.0,0.05509181969949917,0.0,0.0,0.47633018365388574,118.28571428571429,5
b0602fr,tap,0,0,0,0,,,,,,,,,5
vo441ru,acc,835,148,6979,14,0.027544910179640718,0.0,0.0,0.006756756756756757,0.0,0.0,0.004214892412045231,2.0,5
vo441ru,gyr,631,260,6900,14,0.3692551505546751,0.05071315372424723,32.0,0.3076923076923077,0.023076923076923078,6.0,0.0,2.0,5
vo441ru,swp,310,131,11429,14,0.2,0.0032258064516129032,1.0,0.6030534351145038,0.1450381679389313,19.0,0.010329154768716086,2.0,5
vo441ru,tap,0,0,0,0,,,,,,,,,5
z8taipm,acc,206,80,7676,14,0.02912621359223301,0.0,0.0,0.15,0.0,0.0,0.5700835207448185,112.07142857142857,5
z8taipm,gyr,207,80,7504,14,0.3719806763285024,0.03864734299516908,8.0,0.4875,0.075,6.0,0.5622500135091902,60.57142857142857,5
z8taipm,swp,217,91,11562,14,0.11981566820276497,0.0,0.0,0.25274725274725274,0.0,0.0,0.6270206201279777,195.5,5
z8taipm,tap,0,0,0,0,,,,,,,,,5
v90gnf6,acc,522,215,7225,14,0.05938697318007663,0.005747126436781609,3.0,0.06046511627906977,0.0,0.0,0.5555847632644751,147.92857142857142,5
v90gnf6,gyr,516,221,7054,14,0.3701550387596899,0.03875968992248062,20.0,0.4253393665158371,0.03167420814479638,7.0,0.45170467248565693,22.071428571428573,5
v90gnf6,swp,1401,599,9870,14,0.1905781584582441,0.0021413276231263384,3.0,0.25375626043405675,0.005008347245409015,3.0,0.1109676541941884,2.0,5
v90gnf6,tap,0,0,0,0,,,,,,,,,5
68n9ll,acc,262,111,7589,14,0.026717557251908396,0.0,0.0,0.018018018018018018,0.0,0.0,0.6256874228758524,44.5,5
68n9ll,gyr,262,111,7418,14,0.37786259541984735,0.026717557251908396,7.0,0.45045045045045046,0.09009009009009009,10.0,0.6941274266810107,87.42857142857143,5
68n9ll,swp,411,174,11285,14,0.2141119221411192,0.0,0.0,0.28160919540229884,0.0,0.0,0.40878963214135505,46.142857142857146,5
68n9ll,tap,0,0,0,0,,,,,,,,,5
7stgp0r,acc,315,129,7518,14,0.02857142857142857,0.0,0.0,0.031007751937984496,0.0,0.0,0.6022860013854009,143.42857142857142,5
7stgp0r,gyr,318,130,7343,14,0.3710691823899371,0.05345911949685535,17.0,0.4153846153846154,0.03076923076923077,4.0,0.5174913114468612,32.357142857142854,5
7stgp0r,swp,361,153,11356,14,0.12188365650969529,0.0,0.0,0.3137254901960784,0.013071895424836602,2.0,0.3182347956817754,14.428571428571429,5
7stgp0r,tap,0,0,0,0,,,,,,,,,5
ipuyiii,acc,149,61,7752,14,0.03355704697986577,0.0,0.0,0.22950819672131148,0.01639344262295082,1.0,0.3662709565788023,21.642857142857142,5
ipuyiii,gyr,149,61,7581,14,0.3624161073825503,0.020134228187919462,3.0,0.5737704918032787,0.04918032786885246,3.0,0.39526882221449194,25.285714285714285,5
ipuyiii,swp,265,112,11493,14,0.13962264150943396,0.0,0.0,0.16964285714285715,0.0,0.0,0.22790763223998112,17.642857142857142,5
ipuyiii,tap,0,0,0,0,,,,,,,,,5
z8c5rtb,acc,436,185,7341,14,0.02981651376146789,0.0,0.0,0.15135135135135136,0.03783783783783784,7.0,0.5616246074528836,129.07142857142858,5
z8c5rtb,gyr,435,184,7172,14,0.37701149425287356,0.03218390804597701,14.0,0.3532608695652174,0.03260869565217391,6.0,0.5345905986213481,35.714285714285715,5
z8c5rtb,swp,1326,567,9977,14,0.1191553544494721,0.0022624434389140274,3.0,0.14638447971781304,0.008818342151675485,5.0,0.41578276440811496,30.428571428571427,5
z8c5rtb,tap,0,0,0,0,,,,,,,,,5
vk43uke,acc,644,273,7045,14,0.03571428571428571,0.004658385093167702,3.0,0.7509157509157509,0.2490842490842491,68.0,0.11815140527494652,36.785714285714285,5
vk43uke,gyr,645,266,6880,14,0.3736434108527132,0.031007751937984496,20.0,0.631578947368421,0.15413533834586465,41.0,0.33025239254653005,11.285714285714286,5
vk43uke,swp,405,172,11293,14,0.14074074074074075,0.0,0.0,0.3953488372093023,0.040697674418604654,7.0,0.3384153100147997,50.92857142857143,5
vk43uke,tap,0,0,0,0,,,,,,,,,5
855whqe,acc,88,37,7837,14,0.09090909090909091,0.0,0.0,0.08108108108108109,0.0,0.0,0.3976305178031674,37.785714285714285,15
855whqe,gyr,88,37,7666,14,0.4318181818181818,0.045454545454545456,4.0,0.7027027027027027,0.05405405405405406,2.0,0.24373751222330323,8.714285714285714,15
855whqe,swp,254,108,11508,14,0.15748031496062992,0.0,0.0,0.16666666666666666,0.0,0.0,0.1375505847103655,4.642857142857143,15
855whqe,tap,0,0,0,0,,,,,,,,,15
ap1oez8,acc,145,55,7762,14,0.08275862068965517,0.0,0.0,0.7090909090909091,0.21818181818181817,12.0,0.07616568208193815,3.0,15
ap1oez8,gyr,144,56,7591,14,0.3194444444444444,0.020833333333333332,3.0,0.16071428571428573,0.0,0.0,0.4212559184744607,29.642857142857142,15
ap1oez8,swp,253,107,11510,14,0.17391304347826086,0.0,0.0,0.4953271028037383,0.06542056074766354,7.0,0.11505398632015625,2.5,15
ap1oez8,tap,0,0,0,0,,,,,,,,,15
3zd4fdk,acc,205,84,7673,14,0.08780487804878048,0.0,0.0,0.2619047619047619,0.047619047619047616,4.0,0.08369837797437243,6.071428571428571,15
3zd4fdk,gyr,206,84,7501,14,0.3058252427184466,0.0048543689320388345,1.0,0.32142857142857145,0.023809523809523808,2.0,0.3711447805670703,14.428571428571429,15
3zd4fdk,swp,361,154,11355,14,0.17174515235457063,0.0,0.0,0.2727272727272727,0.006493506493506494,1.0,0.0664696685950589,4.928571428571429,15
3zd4fdk,tap,0,0,0,0,,,,,,,,,15
r13q05q,acc,748,226,6988,14,0.0748663101604278,0.0,0.0,0.0752212389380531,0.01327433628318584,3.0,0.0939482980305157,20.0,15
r13q05q,gyr,646,254,6891,14,0.3235294117647059,0.04489164086687306,29.0,0.3188976377952756,0.03543307086614173,9.0,0.25879103498131484,12.214285714285714,15
r13q05q,swp,357,152,11361,14,0.16246498599439776,0.008403361344537815,3.0,0.08552631578947369,0.0,0.0,0.17378164210213928,4.071428571428571,15
r13q05q,tap,0,0,0,0,,,,,,,,,15
ha3ev43,acc,115,49,7798,14,0.08695652173913043,0.008695652173913044,1.0,0.3877551020408163,0.04081632653061224,2.0,0.08361307183090085,2.0,15
ha3ev43,gyr,115,48,7628,14,0.3391304347826087,0.017391304347826087,2.0,0.4791666666666667,0.0625,3.0,0.2543896687831301,5.857142857142857,15
ha3ev43,swp,260,110,11500,14,0.16538461538461538,0.007692307692307693,2.0,0.20909090909090908,0.01818181818181818,2.0,0.3032491704361019,35.57142857142857,15
ha3ev43,tap,0,0,0,0,,,,,,,,,15
l1doqao,acc,632,262,7068,14,0.06962025316455696,0.0031645569620253164,2.0,0.11450381679389313,0.003816793893129771,1.0,0.03864401078269227,8.214285714285714,15
l1doqao,gyr,632,262,6897,14,0.31962025316455694,0.012658227848101266,8.0,0.4122137404580153,0.03435114503816794,9.0,0.19421285829017113,6.857142857142857,15
l1doqao,swp,742,317,10811,14,0.1711590296495957,0.0026954177897574125,2.0,0.13564668769716087,0.006309148264984227,2.0,0.15880047538147693,3.357142857142857,15
l1doqao,tap,0,0,0,0,,,,,,,,,15
b0602fr,acc,522,223,7217,14,0.08620689655172414,0.0,0.0,0.026905829596412557,0.0,0.0,0.21042054452797757,12.571428571428571,15
b0602fr,gyr,523,220,7048,14,0.3231357552581262,0.021032504780114723,11.0,0.22727272727272727,0.004545454545454545,1.0,0.5315036433578826,49.642857142857146,15
b0602fr,swp,1401,599,9870,14,0.16916488222698073,0.0014275517487508922,2.0,0.07178631051752922,0.0,0.0,0.4228865762205017,49.214285714285715,15
b0602fr,tap,0,0,0,0,,,,,,,,,15
vo441ru,acc,835,148,6979,14,0.09221556886227544,0.013173652694610778,11.0,0.013513513513513514,0.0,0.0,0.0021506762924565384,2.0,15
vo441ru,gyr,631,260,6900,14,0.3232963549920761,0.028526148969889066,18.0,0.2653846153846154,0.023076923076923078,6.0,7.989773090444231e-05,2.0,15
vo441ru,swp,310,131,11429,14,0.1774193548387097,0.0032258064516129032,1.0,0.5572519083969466,0.12213740458015267,16.0,0.012781914247269691,2.0,15
vo441ru,tap,0,0,0,0,,,,,,,,,15
z8taipm,acc,206,80,7676,14,0.0825242718446602,0.0,0.0,0.2,0.0125,1.0,0.4238628221448061,35.357142857142854,15
z8taipm,gyr,207,80,7504,14,0.3188405797101449,0.024154589371980676,5.0,0.4375,0.05,4.0,0.638621620364767,75.78571428571429,15
z8taipm,swp,217,91,11562,14,0.16129032258064516,0.0,0.0,0.2857142857142857,0.0,0.0,0.5669908630251858,128.07142857142858,15
z8taipm,tap,0,0,0,0,,,,,,,,,15
v90gnf6,acc,522,215,7225,14,0.08045977011494253,0.007662835249042145,4.0,0.10697674418604651,0.004651162790697674,1.0,0.473272612561471,99.28571428571429,15
v90gnf6,gyr,516,221,7054,14,0.32170542635658916,0.031007751937984496,16.0,0.37104072398190047,0.02262443438914027,5.0,0.4854317382396977,30.142857142857142,15
v90gnf6,swp,1401,599,9870,14,0.17273376159885795,0.0021413276231263384,3.0,0.21869782971619364,0.00333889816360601,2.0,0.12620261182725467,2.0,15
v90gnf6,tap,0,0,0,0,,,,,,,,,15
68n9ll,acc,262,111,7589,14,0.08015267175572519,0.003816793893129771,1.0,0.04504504504504504,0.0,0.0,0.4518593723381232,24.071428571428573,15
68n9ll,gyr,262,111,7418,14,0.3244274809160305,0.022900763358778626,6.0,0.38738738738738737,0.08108108108108109,9.0,0.7292100225918874,87.57142857142857,15
68n9ll,swp,411,174,11285,14,0.1678832116788321,0.0,0.0,0.21264367816091953,0.0,0.0,0.46952510478481885,57.0,15
68n9ll,tap,0,0,0,0,,,,,,,,,15
7stgp0r,acc,315,129,7518,14,0.07301587301587302,0.0,0.0,0.05426356589147287,0.0,0.0,0.5440358789259677,62.214285714285715,15
7stgp0r,gyr,318,130,7343,14,0.3113207547169811,0.0440251572327044,14.0,0.36923076923076925,0.015384615384615385,2.0,0.5579315214025,32.357142857142854,15
7stgp0r,swp,361,153,11356,14,0.17174515235457063,0.0,0.0,0.38562091503267976,0.0196078431372549,3.0,0.273522899164838,6.142857142857143,15
7stgp0r,tap,0,0,0,0,,,,,,,,,15
ipuyiii,acc,149,61,7752,14,0.08053691275167785,0.0,0.0,0.36065573770491804,0.09836065573770492,6.0,0.28081347493795816,17.357142857142858,15
ipuyiii,gyr,149,61,7581,14,0.3288590604026846,0.013422818791946308,2.0,0.5573770491803278,0.04918032786885246,3.0,0.43078105181076387,25.357142857142858,15
ipuyiii,swp,265,112,11493,14,0.17358490566037735,0.0,0.0,0.1875,0.0,0.0,0.19386227068452397,12.857142857142858,15
ipuyiii,tap,0,0,0,0,,,,,,,,,15
z8c5rtb,acc,436,185,7341,14,0.06651376146788991,0.006880733944954129,3.0,0.2864864864864865,0.08108108108108109,15.0,0.4061277893861847,90.07142857142857,15
z8c5rtb,gyr,435,184,7172,14,0.3218390804597701,0.022988505747126436,10.0,0.32608695652173914,0.021739130434782608,4.0,0.5795871429980821,55.57142857142857,15
z8c5rtb,swp,1326,567,9977,14,0.16440422322775264,0.005279034690799397,7.0,0.18518518518518517,0.012345679012345678,7.0,0.33272269271279137,27.5,15
z8c5rtb,tap,0,0,0,0,,,,,,,,,15
vk43uke,acc,644,273,7045,14,0.08229813664596274,0.009316770186335404,6.0,1.0,0.4981684981684982,136.0,0.07827812022787424,10.5,15
vk43uke,gyr,645,266,6880,14,0.32248062015503876,0.015503875968992248,10.0,0.5714285714285714,0.12406015037593984,33.0,0.3803986879863582,29.5,15
vk43uke,swp,405,172,11293,14,0.1654320987654321,0.0024691358024691358,1.0,0.4069767441860465,0.05232558139534884,9.0,0.3043650290854785,48.642857142857146,15
vk43uke,tap,0,0,0,0,,,,,,,,,15
855whqe,acc,88,37,7837,14,0.09090909090909091,0.0,0.0,0.08108108108108109,0.0,0.0,0.3038926139973589,20.571428571428573,50
855whqe,gyr,88,37,7666,14,0.3409090909090909,0.03409090909090909,3.0,0.5675675675675675,0.02702702702702703,1.0,0.26219541736779445,10.714285714285714,50
855whqe,swp,254,108,11508,14,0.14960629921259844,0.0,0.0,0.1574074074074074,0.0,0.0,0.11537857644915599,3.4285714285714284,50
855whqe,tap,0,0,0,0,,,,,,,,,50
ap1oez8,acc,145,55,7762,14,0.07586206896551724,0.0,0.0,0.7272727272727273,0.2,11.0,0.06981521941501542,3.0,50
ap1oez8,gyr,144,56,7591,14,0.3263888888888889,0.013888888888888888,2.0,0.16071428571428573,0.0,0.0,0.39746939299345,35.357142857142854,50
ap1oez8,swp,253,107,11510,14,0.16205533596837945,0.0,0.0,0.5233644859813084,0.06542056074766354,7.0,0.10623389754684476,2.5,50
ap1oez8,tap,0,0,0,0,,,,,,,,,50
3zd4fdk,acc,205,84,7673,14,0.07317073170731707,0.0,0.0,0.27380952380952384,0.047619047619047616,4.0,0.044390221678109354,4.785714285714286,50
3zd4fdk,gyr,206,84,7501,14,0.3446601941747573,0.009708737864077669,2.0,0.35714285714285715,0.023809523809523808,2.0,0.3447451164682568,12.142857142857142,50
3zd4fdk,swp,361,154,11355,14,0.15789473684210525,0.0,0.0,0.2597402597402597,0.006493506493506494,1.0,0.05255464790883426,2.0,50
3zd4fdk,tap,0,0,0,0,,,,,,,,,50
r13q05q,acc,748,226,6988,14,0.04679144385026738,0.0,0.0,0.06637168141592921,0.01327433628318584,3.0,0.10175581125384182,20.0,50
r13q05q,gyr,646,254,6891,14,0.3235294117647059,0.03715170278637771,24.0,0.36220472440944884,0.051181102362204724,13.0,0.23579149401967675,10.785714285714286,50
r13q05q,swp,357,152,11361,14,0.14285714285714285,0.008403361344537815,3.0,0.09210526315789473,0.0,0.0,0.16857236866919023,4.357142857142857,50
r13q05q,tap,0,0,0,0,,,,,,,,,50
ha3ev43,acc,115,49,7798,14,0.06086956521739131,0.0,0.0,0.40816326530612246,0.061224489795918366,3.0,0.06442230568642673,2.0,50
ha3ev43,gyr,115,48,7628,14,0.3217391304347826,0.017391304347826087,2.0,0.4791666666666667,0.0625,3.0,0.17823002035406232,4.0,50
ha3ev43,swp,260,110,11500,14,0.15,0.007692307692307693,2.0,0.2727272727272727,0.01818181818181818,2.0,0.2589159185326038,26.428571428571427,50
ha3ev43,tap,0,0,0,0,,,,,,,,,50
l1doqao,acc,632,262,7068,14,0.04430379746835443,0.0031645569620253164,2.0,0.08396946564885496,0.003816793893129771,1.0,0.04395847670387704,8.285714285714286,50
l1doqao,gyr,632,262,6897,14,0.3291139240506329,0.014240506329113924,9.0,0.40458015267175573,0.03435114503816794,9.0,0.18438985875508304,6.142857142857143,50
l1doqao,swp,742,317,10811,14,0.14555256064690028,0.0013477088948787063,1.0,0.15141955835962145,0.006309148264984227,2.0,0.1483113989719039,3.357142857142857,50
l1doqao,tap,0,0,0,0,,,,,,,,,50
b0602fr,acc,522,223,7217,14,0.05747126436781609,0.0,0.0,0.03139013452914798,0.0,0.0,0.2191434407624196,12.571428571428571,50
b0602fr,gyr,523,220,7048,14,0.3365200764818356,0.022944550669216062,12.0,0.21363636363636362,0.004545454545454545,1.0,0.5218494645035369,49.357142857142854,50
b0602fr,swp,1401,599,9870,14,0.15060670949321914,0.0007137758743754461,1.0,0.06010016694490818,0.0,0.0,0.4234996270493282,53.785714285714285,50
b0602fr,tap,0,0,0,0,,,,,,,,,50
vo441ru,acc,835,148,6979,14,0.04910179640718563,0.0,0.0,0.006756756756756757,0.0,0.0,0.003022988890442,2.0,50
vo441ru,gyr,631,260,6900,14,0.3264659270998415,0.025356576862123614,16.0,0.3192307692307692,0.023076923076923078,6.0,7.989773090444231e-05,2.0,50
vo441ru,swp,310,131,11429,14,0.16129032258064516,0.0,0.0,0.5801526717557252,0.12213740458015267,16.0,0.011694230763194,2.0,50
vo441ru,tap,0,0,0,0,,,,,,,,,50
z8taipm,acc,206,80,7676,14,0.05825242718446602,0.0,0.0,0.2125,0.0125,1.0,0.3630852600604668,34.285714285714285,50
