OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Nu,Gamma
4l9kvp8,acc,118,49,7231,14,0.3305084745762712,0.059322033898305086,7,0.7959183673469388,0.32653061224489793,16,0.0012205571494055517,2.0,0.31,0.021
4l9kvp8,gyr,118,49,6303,14,0.576271186440678,0.15254237288135594,18,0.8979591836734694,0.3877551020408163,19,0.12393396098647964,2.2857142857142856,0.61,0.11
4l9kvp8,swp,152,6,1619,14,0.4671052631578948,0.09210526315789473,14,0.6666666666666666,0.0,0,0.1826342707227329,2.9285714285714284,0.46,0.11
4l9kvp8,tap,186,138,13265,14,0.6774193548387096,0.2311827956989247,43,0.6231884057971014,0.18115942028985507,25,0.44408644524492463,15.642857142857142,0.69,0.41
lm8ujtt,acc,235,97,7066,14,0.3021276595744681,0.029787234042553193,7,0.8453608247422679,0.3711340206185567,36,0.014992179279086953,2.0,0.31,0.021
lm8ujtt,gyr,234,97,6139,14,0.6239316239316239,0.1794871794871795,42,0.6907216494845361,0.21649484536082475,21,0.3836339522476001,4.714285714285714,0.61,0.11
lm8ujtt,swp,41,13,1723,14,0.4634146341463415,0.07317073170731707,3,0.9230769230769232,0.38461538461538464,5,0.10392001262895538,2.7857142857142856,0.46,0.11
lm8ujtt,tap,581,252,12756,14,0.6574870912220311,0.2082616179001721,121,0.7619047619047619,0.2896825396825397,73,0.536653449039864,51.714285714285715,0.69,0.41
wksm8wt,acc,90,39,7269,14,0.32222222222222224,0.022222222222222227,2,0.4871794871794872,0.10256410256410256,4,0.10414112288833068,7.857142857142858,0.31,0.023
wksm8wt,gyr,92,36,6342,14,0.5652173913043478,0.11956521739130435,11,0.8888888888888888,0.3888888888888889,14,0.18800617896033148,2.2857142857142856,0.61,0.12
wksm8wt,swp,20,21,1736,14,0.55,0.1,2,0.9047619047619048,0.3809523809523809,8,0.08283229869608287,2.642857142857143,0.46,0.12
wksm8wt,tap,262,98,13229,14,0.6946564885496184,0.22900763358778625,60,0.7551020408163265,0.2755102040816326,27,0.1817762049779952,3.071428571428572,0.69,0.45
06mdn3c,acc,111,46,7241,14,0.3063063063063063,0.018018018018018014,2,0.5652173913043478,0.15217391304347827,7,0.021167647255383483,2.357142857142857,0.31,0.023
06mdn3c,gyr,112,46,6312,14,0.5982142857142857,0.15178571428571427,17,0.7173913043478259,0.2391304347826087,11,0.13398241313621662,2.142857142857143,0.61,0.12
06mdn3c,swp,137,8,1632,14,0.4525547445255474,0.072992700729927,10,0.5,0.125,1,0.3855720146293808,7.571428571428571,0.46,0.12
06mdn3c,tap,152,115,13322,14,0.7105263157894737,0.25,38,0.5652173913043478,0.13043478260869565,15,0.2032400158176552,4.142857142857143,0.69,0.45
n0g0zsv,acc,923,54,6421,14,0.3087757313109426,0.08775731310942579,81,0.2037037037037037,0.0,0,0.0,2.0,0.31,0.023
n0g0zsv,gyr,648,269,5553,14,0.6095679012345679,0.18981481481481485,123,0.933085501858736,0.4312267657992565,116,0.0,2.0,0.61,0.12
n0g0zsv,swp,60,35,1682,14,0.4833333333333333,0.05,3,0.9428571428571428,0.42857142857142855,15,0.09860239076860504,2.2857142857142856,0.46,0.12
n0g0zsv,tap,1225,515,11849,14,0.6906122448979591,0.2253061224489796,276,0.7902912621359224,0.3048543689320388,157,0.4979364557486478,29.285714285714285,0.69,0.45
pemzvif,acc,102,40,7256,14,0.30392156862745096,0.029411764705882356,3,1.0,0.475,19,0.0,2.0,0.31,0.023
pemzvif,gyr,102,40,6328,14,0.6078431372549019,0.17647058823529413,18,0.825,0.35,14,0.0,2.0,0.61,0.12
pemzvif,swp,23,12,1742,14,0.21739130434782608,0.0,0,1.0,0.4166666666666667,5,0.022008351832258504,2.2857142857142856,0.46,0.12
pemzvif,tap,233,97,13259,14,0.703862660944206,0.23605150214592274,55,0.6701030927835051,0.20618556701030927,20,0.2441039446264048,3.4285714285714284,0.69,0.45
b8g4bl5,acc,126,51,7221,14,0.31746031746031744,0.031746031746031744,4,0.5882352941176471,0.13725490196078433,7,0.006987037480437065,2.0,0.31,0.023
b8g4bl5,gyr,126,51,6293,14,0.5873015873015873,0.1507936507936508,19,0.7450980392156863,0.2549019607843137,13,0.04224906560506515,2.4285714285714284,0.61,0.12
b8g4bl5,swp,94,32,1651,14,0.5,0.0851063829787234,8,0.5625,0.09375,3,0.15892834525311464,3.3571428571428568,0.46,0.12
b8g4bl5,tap,163,77,13349,14,0.7055214723926381,0.24539877300613494,40,0.5454545454545454,0.11688311688311688,9,0.1675986221902431,3.5,0.69,0.45
ftk8v41,acc,424,176,6798,14,0.3089622641509434,0.049528301886792456,21,0.6022727272727273,0.16477272727272727,29,0.1233240873199458,9.714285714285714,0.31,0.023
ftk8v41,gyr,424,176,5870,14,0.6037735849056604,0.18160377358490565,77,0.8011363636363636,0.3181818181818182,56,0.31730666795563184,5.5,0.61,0.12
ftk8v41,swp,34,5,1738,14,0.4705882352941176,0.08823529411764706,3,0.4,0.0,0,0.22722569013507685,2.7142857142857144,0.46,0.12
ftk8v41,tap,1367,594,11628,14,0.7271397220190198,0.2545720555961961,348,0.6043771043771043,0.1632996632996633,97,0.2655576407906885,4.714285714285714,0.69,0.45
7f0qwx8,acc,165,65,7168,14,0.3212121212121212,0.042424242424242434,7,0.5692307692307692,0.16923076923076924,11,0.030595295302690968,2.0,0.31,0.023
7f0qwx8,gyr,165,66,6239,14,0.5878787878787879,0.1696969696969697,28,0.8333333333333334,0.3636363636363637,24,0.0983672795312115,2.642857142857143,0.61,0.12
7f0qwx8,swp,139,37,1601,14,0.4964028776978418,0.09352517985611512,13,0.4324324324324325,0.08108108108108109,3,0.11655978440100807,3.3571428571428568,0.46,0.12
7f0qwx8,tap,199,107,13283,14,0.6683417085427136,0.21105527638190955,42,0.5981308411214953,0.1588785046728972,17,0.21432862693400734,3.071428571428572,0.69,0.45
b0602fr,acc,530,218,6650,14,0.3113207547169811,0.06415094339622641,34,0.518348623853211,0.16972477064220184,37,0.1471669402049174,10.142857142857142,0.31,0.023
b0602fr,gyr,531,219,5720,14,0.6139359698681732,0.17890772128060264,95,0.6301369863013698,0.1963470319634703,43,0.2732857971397721,2.0,0.61,0.12
b0602fr,swp,97,32,1648,14,0.4742268041237113,0.09278350515463918,9,0.59375,0.125,4,0.31764112233914626,6.642857142857142,0.46,0.12
b0602fr,tap,1304,567,11718,14,0.6687116564417178,0.20398773006134968,266,0.7372134038800705,0.26102292768959434,148,0.250914524094284,4.0,0.69,0.45
r2p4ljs,acc,512,220,6666,14,0.306640625,0.064453125,33,0.4227272727272727,0.15,33,0.18164567194039136,8.071428571428571,0.31,0.023
r2p4ljs,gyr,512,220,5738,14,0.611328125,0.171875,88,0.7954545454545454,0.3181818181818182,70,0.17586420224485755,2.142857142857143,0.61,0.12
r2p4ljs,swp,137,36,1604,14,0.4525547445255474,0.06569343065693431,9,0.8055555555555556,0.3055555555555556,11,0.3522596558406376,6.642857142857142,0.46,0.12
r2p4ljs,tap,1264,563,11762,14,0.7001582278481012,0.2373417721518987,300,0.6341030195381883,0.19182948490230906,108,0.3108286034793939,6.071428571428571,0.69,0.45
l1doqao,acc,708,213,6477,14,0.3093220338983051,0.05084745762711865,36,0.4835680751173709,0.17370892018779344,37,0.04036083116444393,6.0,0.31,0.023
l1doqao,gyr,384,153,5933,14,0.609375,0.18229166666666666,70,0.5424836601307189,0.1437908496732026,22,0.049212644731471286,2.2857142857142856,0.61,0.12
l1doqao,swp,29,6,1742,14,0.5172413793103449,0.10344827586206896,3,0.8333333333333334,0.16666666666666666,1,0.020647274048880625,2.0,0.46,0.12
l1doqao,tap,881,382,12326,14,0.7185017026106697,0.2508513053348468,221,0.6335078534031413,0.17539267015706805,67,0.4658332684562992,17.928571428571427,0.69,0.45
vk43uke,acc,673,260,6465,14,0.31203566121842496,0.05943536404160475,40,0.9884615384615384,0.4846153846153846,126,0.07967434187548397,11.571428571428573,0.31,0.023
vk43uke,gyr,661,247,5562,14,0.6096822995461422,0.18910741301059,125,0.5587044534412956,0.1700404858299595,42,0.09442362846574057,2.2857142857142856,0.61,0.12
vk43uke,swp,336,129,1312,14,0.4583333333333333,0.08333333333333333,28,0.4496124031007752,0.062015503875968984,8,0.2887389553436583,4.142857142857143,0.46,0.12
vk43uke,tap,967,428,12194,14,0.704239917269907,0.24095139607032054,233,0.6985981308411215,0.2313084112149533,99,0.2522026600028517,7.642857142857142,0.69,0.45
cp7kjhx,acc,128,49,7221,14,0.3203125,0.046875,6,0.3469387755102041,0.040816326530612235,2,0.3218722454544993,38.142857142857146,0.31,0.023
cp7kjhx,gyr,128,49,6293,14,0.6015625,0.1640625,21,0.6938775510204082,0.22448979591836732,11,0.2955601484100324,3.071428571428572,0.61,0.12
cp7kjhx,swp,35,37,1705,14,0.42857142857142855,0.057142857142857134,2,0.8108108108108109,0.2972972972972973,11,0.16040279157477608,3.071428571428572,0.46,0.12
cp7kjhx,tap,357,129,13103,14,0.6778711484593838,0.21568627450980396,77,0.8294573643410853,0.32558139534883723,42,0.18235027627769088,3.2142857142857144,0.69,0.45
r13q05q,acc,837,139,6422,14,0.3106332138590203,0.08363201911589008,70,0.46043165467625896,0.1079136690647482,15,0.0034104448989709314,2.142857142857143,0.31,0.023
r13q05q,gyr,363,152,5955,14,0.6170798898071626,0.17355371900826447,63,0.7434210526315791,0.2697368421052632,41,0.08248514357294402,2.142857142857143,0.61,0.12
r13q05q,swp,21,13,1743,14,0.2857142857142857,0.0,0,1.0,0.4615384615384616,6,0.002781331170943025,2.0,0.46,0.12
r13q05q,tap,274,112,13203,14,0.6861313868613139,0.2299270072992701,63,0.4553571428571429,0.07142857142857142,8,0.6640349166267853,146.57142857142858,0.69,0.45
