OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,NumOfAcceptS,NumOfAcceptG
ftk8v41,acc,424.0,176,6798,14,0.08018867924528301,0.0,0.0,0.13636363636363635,0.0,0,0.5059079904096334,30.714285714285715,30.714285714285715,0.0
ftk8v41,gyr,424.0,176,5870,14,0.25943396226415094,0.009433962264150943,4.0,0.4602272727272727,0.05113636363636364,9,0.5342712895322521,90.21428571428571,90.21428571428571,0.0
ftk8v41,swp,34.0,5,1738,14,0.2647058823529412,0.029411764705882353,1.0,0.2,0.0,0,0.34523984409295905,7.428571428571429,0.0,7.428571428571429
ftk8v41,tap,1367.0,594,11628,14,0.6159473299195318,0.1711777615215801,234.0,0.5185185185185185,0.03872053872053872,23,0.30932750424374417,14.571428571428571,0.0,14.571428571428571
ftk8v41,all,,951,26034,14,,,,0.4353312302839117,0.028391167192429023,27,0.4032077216940467,15.5,1.0,14.5
l1doqao,acc,708.0,213,6477,14,0.03954802259887006,0.0,0.0,0.2112676056338028,0.0,0,0.09591370903713001,69.78571428571429,69.78571428571429,0.0
l1doqao,gyr,384.0,153,5933,14,0.2942708333333333,0.018229166666666668,7.0,0.1895424836601307,0.0,0,0.16357759206759281,3.4285714285714284,3.4285714285714284,0.0
l1doqao,swp,29.0,6,1742,14,0.27586206896551724,0.034482758620689655,1.0,0.8333333333333334,0.16666666666666666,1,0.06717210771263571,3.357142857142857,0.0,3.357142857142857
l1doqao,tap,881.0,382,12326,14,0.6095346197502838,0.1543700340522134,136.0,0.5654450261780105,0.06544502617801047,25,0.3201617232445197,13.571428571428571,0.0,13.571428571428571
l1doqao,all,,754,26478,14,,,,0.3912466843501326,0.025198938992042442,19,0.22715750782265642,10.857142857142858,0.21428571428571427,10.642857142857142
cp7kjhx,acc,128.0,49,7221,14,0.1171875,0.0,0.0,0.02040816326530612,0.0,0,0.7059279869725771,130.28571428571428,130.28571428571428,0.0
cp7kjhx,gyr,128.0,49,6293,14,0.1953125,0.0078125,1.0,0.24489795918367346,0.0,0,0.6556738372223874,216.78571428571428,216.78571428571428,0.0
cp7kjhx,swp,35.0,37,1705,14,0.22857142857142856,0.02857142857142857,1.0,0.7297297297297297,0.16216216216216217,6,0.26094450432698957,5.785714285714286,0.0,5.785714285714286
cp7kjhx,tap,357.0,129,13103,14,0.5714285714285714,0.11484593837535013,41.0,0.6666666666666666,0.10077519379844961,13,0.29784033658022896,10.071428571428571,0.0,10.071428571428571
cp7kjhx,all,,264,28322,14,,,,0.4772727272727273,0.056818181818181816,15,0.4706004404657966,10.357142857142858,0.8571428571428571,9.5
wksm8wt,acc,90.0,39,7269,14,0.3111111111111111,0.0,0.0,0.41025641025641024,0.05128205128205128,2,0.22211848623503094,13.785714285714286,13.785714285714286,0.0
wksm8wt,gyr,92.0,36,6342,14,0.29347826086956524,0.010869565217391304,1.0,0.6944444444444444,0.16666666666666666,6,0.3994185656679446,17.714285714285715,17.714285714285715,0.0
wksm8wt,swp,20.0,21,1736,14,0.5,0.05,1.0,0.8571428571428571,0.09523809523809523,2,0.15782030964468735,6.785714285714286,0.0,6.785714285714286
wksm8wt,tap,262.0,98,13229,14,0.6183206106870229,0.16030534351145037,42.0,0.7448979591836735,0.10204081632653061,10,0.19603339735824724,10.428571428571429,0.0,10.428571428571429
wksm8wt,all,,194,28576,14,,,,0.6804123711340206,0.10309278350515463,20,0.23654467706937574,10.357142857142858,0.8571428571428571,9.5
4l9kvp8,acc,118.0,49,7231,14,0.17796610169491525,0.0,0.0,0.5102040816326531,0.08163265306122448,4,0.01575923458569505,3.5,3.5,0.0
4l9kvp8,gyr,118.0,49,6303,14,0.2966101694915254,0.0,0.0,0.5102040816326531,0.04081632653061224,2,0.3578475888626807,14.428571428571429,14.428571428571429,0.0
4l9kvp8,swp,152.0,6,1619,14,0.11842105263157894,0.0,0.0,0.16666666666666666,0.0,0,0.6353725171342918,39.0,0.0,39.0
4l9kvp8,tap,186.0,138,13265,14,0.6290322580645161,0.16666666666666666,31.0,0.5797101449275363,0.043478260869565216,6,0.45641161226951515,65.42857142857143,0.0,65.42857142857143
4l9kvp8,all,,242,28418,14,,,,0.5413223140495868,0.04132231404958678,10,0.3391056407718939,20.214285714285715,1.8571428571428572,18.357142857142858
b0602fr,acc,530.0,218,6650,14,0.0660377358490566,0.0037735849056603774,2.0,0.1926605504587156,0.013761467889908258,3,0.4851142117622386,56.07142857142857,56.07142857142857,0.0
b0602fr,gyr,531.0,219,5720,14,0.2523540489642185,0.009416195856873822,5.0,0.2831050228310502,0.0182648401826484,4,0.5100743700882422,35.285714285714285,35.285714285714285,0.0
b0602fr,swp,97.0,32,1648,14,0.17525773195876287,0.0,0.0,0.1875,0.0,0,0.6273753204282161,50.714285714285715,0.0,50.714285714285715
b0602fr,tap,1304.0,567,11718,14,0.6380368098159509,0.19325153374233128,252.0,0.673721340388007,0.08465608465608465,48,0.23423963655080174,9.857142857142858,0.0,9.857142857142858
b0602fr,all,,1036,25736,14,,,,0.4749034749034749,0.05405405405405406,56,0.3806200105588514,12.214285714285714,1.5714285714285714,10.642857142857142
b8g4bl5,acc,126.0,51,7221,14,0.2619047619047619,0.023809523809523808,3.0,0.45098039215686275,0.0392156862745098,2,0.08637538099581868,7.142857142857143,7.142857142857143,0.0
b8g4bl5,gyr,126.0,51,6293,14,0.30952380952380953,0.015873015873015872,2.0,0.6274509803921569,0.09803921568627451,5,0.11993940321351237,7.285714285714286,7.285714285714286,0.0
b8g4bl5,swp,94.0,32,1651,14,0.22340425531914893,0.010638297872340425,1.0,0.3125,0.0,0,0.4578999384183395,12.0,0.0,12.0
b8g4bl5,tap,163.0,77,13349,14,0.5460122699386503,0.09815950920245399,16.0,0.35064935064935066,0.0,0,0.3492248998157181,35.42857142857143,0.0,35.42857142857143
b8g4bl5,all,,211,28514,14,,,,0.43601895734597157,0.037914691943127965,8,0.24285393375214787,14.285714285714286,1.2142857142857142,13.071428571428571
r13q05q,acc,837.0,139,6422,14,0.038231780167264036,0.0023894862604540022,2.0,0.02877697841726619,0.0,0,0.04186158276004786,13.5,13.5,0.0
r13q05q,gyr,363.0,152,5955,14,0.2396694214876033,0.005509641873278237,2.0,0.34210526315789475,0.02631578947368421,4,0.3770787874424106,6.142857142857143,6.142857142857143,0.0
r13q05q,swp,21.0,13,1743,14,0.2857142857142857,0.047619047619047616,1.0,0.9230769230769231,0.23076923076923078,3,0.0043945452884531664,3.0,0.0,3.0
r13q05q,tap,274.0,112,13203,14,0.5656934306569343,0.0364963503649635,10.0,0.625,0.044642857142857144,5,0.4067621248270009,43.714285714285715,0.0,43.714285714285715
r13q05q,all,,416,27323,14,,,,0.3317307692307692,0.02403846153846154,10,0.2879566259442398,15.428571428571429,2.142857142857143,13.285714285714286
7f0qwx8,acc,165.0,65,7168,14,0.14545454545454545,0.0,0.0,0.35384615384615387,0.046153846153846156,3,0.0997654287886125,3.5714285714285716,3.5714285714285716,0.0
7f0qwx8,gyr,165.0,66,6239,14,0.2909090909090909,0.01818181818181818,3.0,0.6666666666666666,0.12121212121212122,8,0.5091656152979349,122.5,122.5,0.0
7f0qwx8,swp,139.0,37,1601,14,0.19424460431654678,0.0,0.0,0.1891891891891892,0.0,0,0.4252433111716098,15.142857142857142,0.0,15.142857142857142
7f0qwx8,tap,199.0,107,13283,14,0.5728643216080402,0.09547738693467336,19.0,0.4953271028037383,0.028037383177570093,3,0.2496795353505336,11.357142857142858,0.0,11.357142857142858
7f0qwx8,all,,275,28291,14,,,,0.4618181818181818,0.04363636363636364,12,0.2865130378190455,9.571428571428571,1.0,8.571428571428571
vk43uke,acc,673.0,260,6465,14,0.029717682020802376,0.0,0.0,0.03461538461538462,0.0,0,0.552808762343721,230.85714285714286,230.85714285714286,0.0
vk43uke,gyr,661.0,247,5562,14,0.27382753403933435,0.036308623298033284,24.0,0.3076923076923077,0.04048582995951417,10,0.4792438243413593,31.214285714285715,31.214285714285715,0.0
vk43uke,swp,336.0,129,1312,14,0.10714285714285714,0.0,0.0,0.12403100775193798,0.0,0,0.6612353456013308,47.642857142857146,0.0,47.642857142857146
vk43uke,tap,967.0,428,12194,14,0.6349534643226473,0.21923474663908996,212.0,0.6425233644859814,0.08878504672897196,38,0.3540977543158901,20.142857142857142,0.0,20.142857142857142
vk43uke,all,,1064,25533,14,,,,0.3533834586466165,0.03101503759398496,33,0.46928007006763794,28.5,13.714285714285714,14.785714285714286
lm8ujtt,acc,235.0,97,7066,14,0.1148936170212766,0.01276595744680851,3.0,0.7422680412371134,0.20618556701030927,20,0.047991552169576575,4.0,4.0,0.0
lm8ujtt,gyr,234.0,97,6139,14,0.18803418803418803,0.0,0.0,0.2268041237113402,0.0,0,0.7419650706813059,212.28571428571428,212.28571428571428,0.0
lm8ujtt,swp,41.0,13,1723,14,0.2682926829268293,0.0,0.0,0.6923076923076923,0.07692307692307693,1,0.4232213087650169,12.5,0.0,12.5
