OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Window,Overlap
36z77qn,acc,204,200,6765,14,0.5,0.058823529411764705,12,0.66,0.12,24,0.23896225861590326,13.142857142857142,25,0.0
36z77qn,gyr,160,61,5814,14,0.5,0.05625,9,0.4918032786885246,0.06557377049180328,4,0.2532644475492575,3.357142857142857,25,0.0
l1doqao,acc,564,5,6600,14,0.50177304964539,0.0673758865248227,38,0.4,0.0,0,0.12321232311848007,5.642857142857143,25,0.0
l1doqao,gyr,200,61,5774,14,0.505,0.05,10,0.7377049180327869,0.14754098360655737,9,0.23868002164391958,34.0,25,0.0
b1qt6gb,acc,99,40,7030,14,0.48484848484848486,0.0707070707070707,7,0.55,0.025,1,0.0771720391226119,2.0,25,0.0
b1qt6gb,gyr,99,40,5896,14,0.48484848484848486,0.020202020202020204,2,0.525,0.05,2,0.2150608435367916,16.142857142857142,25,0.0
ftk8v41,acc,596,251,6322,14,0.5033557046979866,0.06375838926174497,38,0.26693227091633465,0.01195219123505976,3,0.30446035473172717,65.35714285714286,25,0.0
ftk8v41,gyr,596,251,5188,14,0.4983221476510067,0.06543624161073826,39,0.3147410358565737,0.00796812749003984,2,0.42461710882142195,49.785714285714285,25,0.0
n0g0zsv,acc,414,390,6365,14,0.5,0.033816425120772944,14,0.5461538461538461,0.04871794871794872,19,0.02383885234099317,2.0,25,0.0
n0g0zsv,gyr,592,231,5212,14,0.5,0.04054054054054054,24,0.5194805194805194,0.06060606060606061,14,0.060085699525034876,3.9285714285714284,25,0.0
b0602fr,acc,417,182,6570,14,0.4988009592326139,0.05995203836930456,25,0.15934065934065933,0.0,0,0.0821521884399771,2.0,25,0.0
b0602fr,gyr,416,182,5437,14,0.5,0.06009615384615385,25,0.3626373626373626,0.016483516483516484,3,0.25139833251331917,10.857142857142858,25,0.0
0z9xv36,acc,185,76,6908,14,0.5081081081081081,0.03783783783783784,7,0.3684210526315789,0.0,0,0.01074883668324435,3.642857142857143,25,0.0
0z9xv36,gyr,185,76,5774,14,0.5027027027027027,0.03783783783783784,7,0.6052631578947368,0.09210526315789473,7,0.006806072803856808,2.0,25,0.0
cp7kjhx,acc,186,79,6904,14,0.5,0.03225806451612903,6,0.5316455696202531,0.06329113924050633,5,0.5431543661103148,192.71428571428572,25,0.0
cp7kjhx,gyr,187,78,5770,14,0.49732620320855614,0.0481283422459893,9,0.5512820512820513,0.07692307692307693,6,0.3246766822194088,28.857142857142858,25,0.0
hwx9u0h,acc,141,38,6990,14,0.5106382978723404,0.014184397163120567,2,0.5789473684210527,0.0,0,0.06566575803030693,2.642857142857143,25,0.0
hwx9u0h,gyr,142,38,5855,14,0.5,0.028169014084507043,4,0.39473684210526316,0.0,0,0.28458739444424286,6.285714285714286,25,0.0
2cf0s6s,acc,411,163,6595,14,0.49878345498783455,0.0364963503649635,15,0.018404907975460124,0.0,0,0.002117120333696368,2.0,25,0.0
2cf0s6s,gyr,150,53,5832,14,0.49333333333333335,0.02666666666666667,4,0.2641509433962264,0.0,0,0.0843587528219877,3.0714285714285716,25,0.0
r13q05q,acc,627,183,6359,14,0.49760765550239233,0.08293460925039872,52,0.5792349726775956,0.0546448087431694,10,0.10494758071511559,7.428571428571429,25,0.0
r13q05q,gyr,578,245,5212,14,0.5017301038062284,0.050173010380622836,29,0.6081632653061224,0.0653061224489796,16,0.1082606303682344,8.785714285714286,25,0.0
sqhkewt,acc,384,77,6708,14,0.5,0.06510416666666667,25,0.025974025974025976,0.0,0,0.06907957447594595,2.5714285714285716,25,0.0
sqhkewt,gyr,105,44,5886,14,0.5047619047619047,0.01904761904761905,2,0.45454545454545453,0.022727272727272728,1,0.14983251066729358,5.5,25,0.0
4su8oxl,acc,150,62,6957,14,0.5066666666666667,0.03333333333333333,5,0.08064516129032258,0.0,0,0.014210941730502719,2.0,25,0.0
4su8oxl,gyr,149,62,5824,14,0.4966442953020134,0.040268456375838924,6,0.4032258064516129,0.03225806451612903,2,0.024241211555769044,3.642857142857143,25,0.0
r2p4ljs,acc,160,70,6939,14,0.51875,0.025,4,0.45714285714285713,0.05714285714285714,4,0.1558006006126378,2.857142857142857,25,0.0
r2p4ljs,gyr,160,70,5805,14,0.50625,0.04375,7,0.32857142857142857,0.0,0,0.17829913601241368,6.642857142857143,25,0.0
vk43uke,acc,574,241,6354,14,0.5,0.0627177700348432,36,0.13692946058091288,0.004149377593360996,1,0.09063302242225758,3.2142857142857144,25,0.0
vk43uke,gyr,593,231,5211,14,0.4991568296795953,0.06745362563237774,40,0.4935064935064935,0.08658008658008658,20,0.5402556098223367,70.28571428571429,25,0.0
36z77qn,acc,219,217,7256,14,0.5068493150684932,0.0593607305936073,13,0.6082949308755761,0.06451612903225806,14,0.24518162782398956,9.642857142857142,25,0.1
36z77qn,gyr,172,65,6214,14,0.5058139534883721,0.05813953488372093,10,0.49230769230769234,0.07692307692307693,5,0.2765450015769424,3.0714285714285716,25,0.1
l1doqao,acc,610,5,7077,14,0.49836065573770494,0.07704918032786885,47,0.6,0.0,0,0.13779341362929182,8.214285714285714,25,0.1
l1doqao,gyr,213,67,6171,14,0.49765258215962443,0.03755868544600939,8,0.5970149253731343,0.07462686567164178,5,0.24134004746752807,34.07142857142857,25,0.1
b1qt6gb,acc,105,42,7545,14,0.49523809523809526,0.047619047619047616,5,0.5,0.0,0,0.09774803287172358,3.5,25,0.1
