OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL
68n9ll,acc,63,27,1602,14,0.5079365079365079,0.06349206349206349,4.0,0.2962962962962963,0.037037037037037035,1.0,0.11080949055153036,3.357142857142857
68n9ll,gyr,63,27,1082,14,0.49206349206349204,0.031746031746031744,2.0,0.2962962962962963,0.037037037037037035,1.0,0.5337885998879199,38.5
68n9ll,swp,411,174,11285,14,0.49878345498783455,0.0267639902676399,11.0,0.3448275862068966,0.011494252873563218,2.0,0.15610532704715002,11.142857142857142
68n9ll,tap,0,0,0,0,,,,,,,,
68n9ll,all,537,228,13969,14,0.49906890130353815,0.0297951582867784,16.0,0.3333333333333333,0.021929824561403508,5.0,0.18776817621907857,11.714285714285714
z8c5rtb,acc,115,50,1527,14,0.48695652173913045,0.043478260869565216,5.0,0.32,0.0,0.0,0.43848824349235355,26.714285714285715
z8c5rtb,gyr,115,50,1007,14,0.4956521739130435,0.06086956521739131,7.0,0.4,0.04,2.0,0.399654965517479,15.285714285714286
z8c5rtb,swp,1326,567,9977,14,0.5007541478129713,0.07013574660633484,93.0,0.4656084656084656,0.03527336860670194,20.0,0.07190260322017702,2.0
z8c5rtb,tap,0,0,0,0,,,,,,,,
z8c5rtb,all,1556,667,12511,14,0.4993573264781491,0.06491002570694088,101.0,0.4497751124437781,0.03298350824587706,22.0,0.15296052647146555,2.2857142857142856
ipuyiii,acc,34,15,1643,14,0.47058823529411764,0.058823529411764705,2.0,0.13333333333333333,0.0,0.0,0.05454225484208356,2.0
ipuyiii,gyr,34,15,1123,14,0.5,0.029411764705882353,1.0,0.3333333333333333,0.0,0.0,0.17899316504609572,9.0
ipuyiii,swp,265,112,11493,14,0.49433962264150944,0.04905660377358491,13.0,0.5,0.0625,7.0,0.033647509751204105,2.2857142857142856
ipuyiii,tap,0,0,0,0,,,,,,,,
