OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL
lvwfjft,acc,48,21,1854,14,0.5,0.0,0.0,0.5714285714285714,0.0,0.0,0.4593694576643212,44.357142857142854
lvwfjft,gyr,48,20,1441,14,0.4583333333333333,0.0,0.0,0.6,0.0,0.0,0.33872641012996496,32.785714285714285
lvwfjft,swp,254,108,18390,14,0.5078740157480315,0.015748031496062992,4.0,0.9166666666666666,0.14814814814814814,16.0,0.09345608440611075,7.071428571428571
lvwfjft,tap,0,0,0,0,,,,,,,,
lvwfjft,all,350,149,21685,14,0.5,0.005714285714285714,2.0,0.825503355704698,0.11409395973154363,17.0,0.15980334393012643,10.785714285714286
0o2grk2,acc,96,41,1786,14,0.4895833333333333,0.020833333333333332,2.0,0.8292682926829268,0.0975609756097561,4.0,0.16587361361832495,15.714285714285714
0o2grk2,gyr,96,41,1372,14,0.5,0.03125,3.0,0.4634146341463415,0.0,0.0,0.1901415885261764,24.928571428571427
0o2grk2,swp,1125,481,17146,14,0.5013333333333333,0.0026666666666666666,3.0,0.6133056133056133,0.016632016632016633,8.0,0.008137627486237337,5.142857142857143
0o2grk2,tap,0,0,0,0,,,,,,,,
0o2grk2,all,1317,563,20304,14,0.5003796507213364,0.002277904328018223,3.0,0.6181172291296625,0.012433392539964476,7.0,0.04381433440683481,5.928571428571429
ha3ev43,acc,40,17,1866,14,0.5,0.025,1.0,0.6470588235294118,0.0,0.0,0.29178017706059123,31.428571428571427
ha3ev43,gyr,40,17,1452,14,0.525,0.0,0.0,0.5882352941176471,0.0,0.0,0.29472392420643023,36.0
ha3ev43,swp,417,177,18158,14,0.5035971223021583,0.019184652278177457,8.0,0.4745762711864407,0.04519774011299435,8.0,0.15810105295032909,70.42857142857143
ha3ev43,tap,0,0,0,0,,,,,,,,
ha3ev43,all,497,211,21476,14,0.5050301810865191,0.01609657947686117,8.0,0.4976303317535545,0.02843601895734597,6.0,0.19078252670785026,81.85714285714286
vk43uke,acc,185,29,1709,14,0.4864864864864865,0.03783783783783784,7.0,1.0,0.2413793103448276,7.0,0.012318512651733532,4.0
vk43uke,gyr,36,16,1457,14,0.4722222222222222,0.0,0.0,0.9375,0.125,2.0,0.006209516290161451,4.428571428571429
vk43uke,swp,539,230,17983,14,0.49907235621521334,0.027829313543599257,15.0,0.8434782608695652,0.14782608695652175,34.0,0.052443260192774954,6.0
vk43uke,tap,0,0,0,0,,,,,,,,
vk43uke,all,760,275,21149,14,0.49473684210526314,0.02368421052631579,18.0,0.8654545454545455,0.14909090909090908,41.0,0.04452993655411473,6.285714285714286
yqhebyt,acc,71,30,1822,14,0.49295774647887325,0.056338028169014086,4.0,1.0,0.23333333333333334,7.0,0.0009652509652509653,4.0
yqhebyt,gyr,43,19,1447,14,0.5116279069767442,0.023255813953488372,1.0,0.6842105263157895,0.05263157894736842,1.0,0.0,4.0
yqhebyt,swp,1401,599,16752,14,0.5010706638115632,0.021413276231263382,30.0,0.8380634390651085,0.14357262103505844,86.0,0.01740553862178119,4.5
yqhebyt,tap,0,0,0,0,,,,,,,,
yqhebyt,all,1515,648,20021,14,0.500990099009901,0.021122112211221122,32.0,0.8410493827160493,0.14506172839506173,94.0,0.012459951926603239,4.5
ap1oez8,acc,27,12,1884,14,0.4444444444444444,0.0,0.0,1.0,0.16666666666666666,2.0,0.0770897419306021,11.0
ap1oez8,gyr,27,12,1470,14,0.5185185185185185,0.0,0.0,0.75,0.08333333333333333,1.0,0.15547160238057448,14.285714285714286
ap1oez8,swp,239,101,18412,14,0.497907949790795,0.0,0.0,0.5643564356435643,0.009900990099009901,1.0,0.03720299010741252,13.714285714285714
ap1oez8,tap,0,0,0,0,,,,,,,,
ap1oez8,all,293,125,21766,14,0.4948805460750853,0.0,0.0,0.624,0.016,2.0,0.051184295780831786,17.142857142857142
r13q05q,acc,250,9,1664,14,0.504,0.052,13.0,1.0,0.2222222222222222,2.0,0.011506828067298027,4.428571428571429
r13q05q,gyr,33,14,1462,14,0.48484848484848486,0.0,0.0,0.7857142857142857,0.07142857142857142,1.0,0.008714286393261366,4.428571428571429
r13q05q,swp,262,111,18379,14,0.4961832061068702,0.015267175572519083,4.0,0.4864864864864865,0.0,0.0,0.030158331796102496,4.0
r13q05q,tap,0,0,0,0,,,,,,,,
r13q05q,all,545,134,21505,14,0.4990825688073395,0.031192660550458717,17.0,0.5522388059701493,0.014925373134328358,2.0,0.028091456164658194,4.0
z8c5rtb,acc,64,27,1832,14,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.4508464991779833,50.285714285714285
z8c5rtb,gyr,64,27,1418,14,0.5,0.0,0.0,0.5555555555555556,0.0,0.0,0.2177132003349995,21.5
z8c5rtb,swp,300,127,18325,14,0.49666666666666665,0.0033333333333333335,1.0,0.4330708661417323,0.0,0.0,0.12877872514736463,9.857142857142858
z8c5rtb,tap,0,0,0,0,,,,,,,,
z8c5rtb,all,428,181,21575,14,0.4976635514018692,0.004672897196261682,2.0,0.4861878453038674,0.0055248618784530384,1.0,0.17989182819654628,21.428571428571427
z8taipm,acc,105,45,1773,14,0.47619047619047616,0.009523809523809525,1.0,0.7111111111111111,0.022222222222222223,1.0,0.2535112591686507,16.785714285714285
z8taipm,gyr,105,45,1359,14,0.49523809523809526,0.0380952380952381,4.0,0.6666666666666666,0.044444444444444446,2.0,0.09388115569079084,8.285714285714286
z8taipm,swp,1401,599,16752,14,0.5003568879371877,0.01284796573875803,18.0,0.6260434056761269,0.0667779632721202,40.0,0.20741007373925172,28.0
z8taipm,tap,0,0,0,0,,,,,,,,
z8taipm,all,1611,689,19884,14,0.49844816883923027,0.01303538175046555,21.0,0.6342525399129173,0.06531204644412192,45.0,0.1956950245421372,42.42857142857143
v90gnf6,acc,119,51,1753,14,0.5042016806722689,0.008403361344537815,1.0,0.3137254901960784,0.0,0.0,0.6179062431743324,87.64285714285714
v90gnf6,gyr,119,51,1339,14,0.4957983193277311,0.008403361344537815,1.0,0.6666666666666666,0.0,0.0,0.23209778529069572,24.5
v90gnf6,swp,1401,599,16752,14,0.49964311206281226,0.028551034975017844,40.0,0.8480801335559266,0.10350584307178631,62.0,0.09239751560809142,17.071428571428573
v90gnf6,tap,0,0,0,0,,,,,,,,
v90gnf6,all,1639,701,19844,14,0.4996949359365467,0.018303843807199512,30.0,0.7960057061340942,0.07988587731811697,56.0,0.16760978552530262,32.642857142857146
855whqe,acc,31,13,1879,14,0.5161290322580645,0.0,0.0,0.6153846153846154,0.0,0.0,0.05162823998060938,6.142857142857143
855whqe,gyr,31,13,1465,14,0.4838709677419355,0.03225806451612903,1.0,0.6923076923076923,0.0,0.0,0.0549950100479346,7.5
855whqe,swp,525,224,18003,14,0.4990476190476191,0.009523809523809525,5.0,0.4955357142857143,0.004464285714285714,1.0,0.01640944400779128,6.428571428571429
855whqe,tap,0,0,0,0,,,,,,,,
855whqe,all,587,250,21347,14,0.4991482112436116,0.01192504258943782,7.0,0.512,0.004,1.0,0.022229017647900997,7.142857142857143
3zd4fdk,acc,101,43,1779,14,0.504950495049505,0.009900990099009901,1.0,0.6976744186046512,0.046511627906976744,2.0,0.11634311122386465,10.0
3zd4fdk,gyr,101,43,1365,14,0.5148514851485149,0.009900990099009901,1.0,0.4418604651162791,0.0,0.0,0.27955352732562894,34.857142857142854
3zd4fdk,swp,1401,599,16752,14,0.5003568879371877,0.015703069236259814,22.0,0.36894824707846413,0.001669449081803005,1.0,0.05210116075290082,14.214285714285714
3zd4fdk,tap,0,0,0,0,,,,,,,,
3zd4fdk,all,1603,685,19896,14,0.5015595757953837,0.01372426699937617,22.0,0.39416058394160586,0.00291970802919708,2.0,0.07828459720700413,17.571428571428573
b0602fr,acc,104,44,1775,14,0.5,0.0,0.0,0.7045454545454546,0.09090909090909091,4.0,0.2993699046361526,34.0
b0602fr,gyr,104,44,1361,14,0.5192307692307693,0.0,0.0,0.7272727272727273,0.13636363636363635,6.0,0.3825645526249099,50.785714285714285
b0602fr,swp,1401,599,16752,14,0.5003568879371877,0.007851534618129907,11.0,0.676126878130217,0.025041736227045076,15.0,0.12851432278406286,12.0
b0602fr,tap,0,0,0,0,,,,,,,,
b0602fr,all,1609,687,19888,14,0.5015537600994406,0.006836544437538844,11.0,0.6812227074235808,0.036390101892285295,25.0,0.166735007949859,17.0
txxrlzc,acc,101,43,1779,14,0.49504950495049505,0.019801980198019802,2.0,0.627906976744186,0.06976744186046512,3.0,0.18873075753956586,17.928571428571427
txxrlzc,gyr,101,43,1365,14,0.49504950495049505,0.0,0.0,0.46511627906976744,0.0,0.0,0.06323742896634972,8.357142857142858
txxrlzc,swp,1401,599,16752,14,0.49964311206281226,0.007851534618129907,11.0,0.7545909849749582,0.05676126878130217,34.0,0.0055986252451371175,4.0
txxrlzc,tap,0,0,0,0,,,,,,,,
txxrlzc,all,1603,685,19896,14,0.4990642545227698,0.008109794135995009,13.0,0.7284671532846715,0.049635036496350364,34.0,0.02937590128780076,4.428571428571429
sxvkh3b,acc,109,47,1767,14,0.4954128440366973,0.0,0.0,0.48936170212765956,0.0,0.0,0.18766629116462097,19.785714285714285
sxvkh3b,gyr,109,47,1353,14,0.4954128440366973,0.0,0.0,0.8297872340425532,0.0851063829787234,4.0,0.2811929903075759,23.5
sxvkh3b,swp,1073,459,17220,14,0.4995340167753961,0.007455731593662628,8.0,0.5206971677559913,0.002178649237472767,1.0,0.29234586019909464,86.57142857142857
sxvkh3b,tap,0,0,0,0,,,,,,,,
sxvkh3b,all,1291,553,20340,14,0.4988381099922541,0.003098373353989156,4.0,0.5443037974683544,0.007233273056057866,4.0,0.2857397839093124,86.5
