OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL
l1doqao,acc,632.0,262,7068,14,0.04430379746835443,0.0031645569620253164,2.0,0.08396946564885496,0.003816793893129771,1.0,0.04395847670387704,8.285714285714286
l1doqao,gyr,632.0,262,6897,14,0.3291139240506329,0.014240506329113924,9.0,0.40458015267175573,0.011450381679389313,3.0,0.18438985875508304,9.714285714285714
l1doqao,swp,742.0,317,10811,14,0.14555256064690028,0.0013477088948787063,1.0,0.15141955835962145,0.0031545741324921135,1.0,0.14831139897190387,3.5
l1doqao,tap,0.0,0,0,0,,,,,,,,
l1doqao,all,,841,24776,14,,,,0.20927467300832342,0.0047562425683709865,4.0,0.13299061820982544,3.4285714285714284
ha3ev43,acc,115.0,49,7798,14,0.06086956521739131,0.0,0.0,0.40816326530612246,0.061224489795918366,3.0,0.06442230568642675,2.0
ha3ev43,gyr,115.0,48,7628,14,0.3217391304347826,0.017391304347826087,2.0,0.4791666666666667,0.020833333333333332,1.0,0.1782300203540623,5.142857142857143
ha3ev43,swp,260.0,110,11500,14,0.15,0.007692307692307693,2.0,0.2727272727272727,0.00909090909090909,1.0,0.25891591853260376,29.571428571428573
ha3ev43,tap,0.0,0,0,0,,,,,,,,
ha3ev43,all,,207,26926,14,,,,0.3526570048309179,0.024154589371980676,5.0,0.19169702879715686,14.357142857142858
ipuyiii,acc,149.0,61,7752,14,0.06711409395973154,0.0,0.0,0.3442622950819672,0.06557377049180328,4.0,0.2755757903656768,16.928571428571427
ipuyiii,gyr,149.0,61,7581,14,0.3221476510067114,0.013422818791946308,2.0,0.6229508196721312,0.04918032786885246,3.0,0.41613503670518887,39.5
ipuyiii,swp,265.0,112,11493,14,0.1660377358490566,0.0,0.0,0.1875,0.0,0.0,0.17660733333493703,14.285714285714286
ipuyiii,tap,0.0,0,0,0,,,,,,,,
ipuyiii,all,,234,26826,14,,,,0.3418803418803419,0.017094017094017096,4.0,0.25787532643110644,23.285714285714285
7stgp0r,acc,315.0,129,7518,14,0.047619047619047616,0.0,0.0,0.05426356589147287,0.0,0.0,0.5412850208780735,86.35714285714286
7stgp0r,gyr,318.0,130,7343,14,0.3081761006289308,0.031446540880503145,10.0,0.4076923076923077,0.007692307692307693,1.0,0.5483517862656486,86.07142857142857
7stgp0r,swp,361.0,153,11356,14,0.14681440443213298,0.0,0.0,0.3660130718954248,0.006535947712418301,1.0,0.2738921481674669,12.785714285714286
7stgp0r,tap,0.0,0,0,0,,,,,,,,
7stgp0r,all,,412,26217,14,,,,0.2815533980582524,0.007281553398058253,3.0,0.4217167663127451,10.642857142857142
ap1oez8,acc,145.0,55,7762,14,0.07586206896551724,0.0,0.0,0.7272727272727273,0.2,11.0,0.06981521941501542,3.0
ap1oez8,gyr,144.0,56,7591,14,0.3263888888888889,0.013888888888888888,2.0,0.16071428571428573,0.0,0.0,0.39746939299345,46.357142857142854
ap1oez8,swp,253.0,107,11510,14,0.16205533596837945,0.0,0.0,0.5233644859813084,0.056074766355140186,6.0,0.10623389754684477,2.5714285714285716
ap1oez8,tap,0.0,0,0,0,,,,,,,,
ap1oez8,all,,218,26863,14,,,,0.481651376146789,0.03211009174311927,7.0,0.18297506151111348,3.142857142857143
3zd4fdk,acc,205.0,84,7673,14,0.07317073170731707,0.0,0.0,0.27380952380952384,0.047619047619047616,4.0,0.044390221678109354,4.785714285714286
3zd4fdk,gyr,206.0,84,7501,14,0.3446601941747573,0.009708737864077669,2.0,0.35714285714285715,0.011904761904761904,1.0,0.3447451164682568,17.928571428571427
3zd4fdk,swp,361.0,154,11355,14,0.15789473684210525,0.0,0.0,0.2597402597402597,0.0,0.0,0.05255464790883424,2.0
3zd4fdk,tap,0.0,0,0,0,,,,,,,,
3zd4fdk,all,,322,26529,14,,,,0.2888198757763975,0.015527950310559006,5.0,0.13100779808273919,2.142857142857143
vk43uke,acc,644.0,273,7045,14,0.046583850931677016,0.006211180124223602,4.0,1.0,0.4981684981684982,136.0,0.0818310263068611,10.5
vk43uke,gyr,645.0,266,6880,14,0.33488372093023255,0.02635658914728682,17.0,0.6127819548872181,0.07142857142857142,19.0,0.3303116370344736,34.214285714285715
vk43uke,swp,405.0,172,11293,14,0.15555555555555556,0.0,0.0,0.4186046511627907,0.040697674418604654,7.0,0.28354816958086854,52.07142857142857
vk43uke,tap,0.0,0,0,0,,,,,,,,
vk43uke,all,,711,25218,14,,,,0.7144866385372715,0.14486638537271448,103.0,0.2465014583332598,14.928571428571429
z8c5rtb,acc,436.0,185,7341,14,0.0481651376146789,0.0,0.0,0.2702702702702703,0.08108108108108109,15.0,0.42610149997089397,90.42857142857143
z8c5rtb,gyr,435.0,184,7172,14,0.34022988505747126,0.02528735632183908,11.0,0.33695652173913043,0.010869565217391304,2.0,0.5598106647343438,69.42857142857143
z8c5rtb,swp,1326.0,567,9977,14,0.1515837104072398,0.005279034690799397,7.0,0.1781305114638448,0.008818342151675485,5.0,0.3353207348833374,171.14285714285714
z8c5rtb,tap,0.0,0,0,0,,,,,,,,
z8c5rtb,all,,936,24490,14,,,,0.22756410256410256,0.011752136752136752,11.0,0.4263024343440657,18.285714285714285
b0602fr,acc,522.0,223,7217,14,0.05747126436781609,0.0,0.0,0.03139013452914798,0.0,0.0,0.21914344076241962,12.571428571428571
b0602fr,gyr,523.0,220,7048,14,0.3365200764818356,0.022944550669216062,12.0,0.21363636363636362,0.0,0.0,0.5218494645035369,67.28571428571429
b0602fr,swp,1401.0,599,9870,14,0.15060670949321914,0.0007137758743754461,1.0,0.06010016694490818,0.0,0.0,0.42349962704932825,55.5
b0602fr,tap,0.0,0,0,0,,,,,,,,
b0602fr,all,,1042,24135,14,,,,0.08637236084452975,0.0,0.0,0.3716382274019653,30.071428571428573
v90gnf6,acc,522.0,215,7225,14,0.05747126436781609,0.0019157088122605363,1.0,0.10232558139534884,0.0,0.0,0.5082075030912189,133.92857142857142
