OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL
wksm8wt,acc,24,11,1675,14,0.5416666666666666,0.08333333333333333,2,0.2727272727272727,0.0,0,0.1969607135711327,5.857142857142857
wksm8wt,gyr,24,11,944,14,0.625,0.16666666666666666,4,0.0,0.0,0,0.13075408823385665,2.142857142857143
wksm8wt,swp,20,20,20,1,0.55,0.15,3,0.55,0.15,3,0.55,6.0
wksm8wt,tap,262,262,262,1,0.5,0.09923664122137404,26,0.5,0.09923664122137404,26,0.5,4.0
wksm8wt,all,330,304,2901,15,0.5151515151515151,0.10909090909090909,36,0.4769736842105263,0.08881578947368421,27,0.18976014056844062,4.133333333333334
ftk8v41,acc,89,38,1583,14,0.47191011235955055,0.07865168539325842,7,0.3684210526315789,0.0,0,0.14146305998195183,4.857142857142857
ftk8v41,gyr,88,38,853,14,0.5113636363636364,0.10227272727272728,9,0.5263157894736842,0.10526315789473684,4,0.34534651108291164,9.5
ftk8v41,swp,34,34,34,1,0.5588235294117647,0.14705882352941177,5,0.5588235294117647,0.14705882352941177,5,0.5588235294117647,27.0
ftk8v41,tap,1367,1367,1367,1,0.5018288222384785,0.10168251645940014,139,0.5018288222384785,0.10168251645940014,139,0.5018288222384785,6.0
ftk8v41,all,1578,1477,3837,15,0.5019011406844106,0.10012674271229405,158,0.5003385240352065,0.1002031144211239,148,0.2413502391984588,8.6
b0602fr,acc,102,44,1564,14,0.5098039215686274,0.10784313725490197,11,0.29545454545454547,0.022727272727272728,1,0.24920349586754392,4.714285714285714
b0602fr,gyr,102,44,833,14,0.5,0.08823529411764706,9,0.45454545454545453,0.09090909090909091,4,0.22466258687924645,2.5
b0602fr,swp,97,97,97,1,0.5154639175257731,0.10309278350515463,10,0.5154639175257731,0.10309278350515463,10,0.5154639175257731,6.0
b0602fr,tap,1304,1304,1304,1,0.495398773006135,0.0843558282208589,110,0.495398773006135,0.0843558282208589,110,0.495398773006135,11.0
b0602fr,all,1605,1489,3798,15,0.49781931464174456,0.08660436137071652,139,0.4895903290799194,0.08260577568838147,123,0.2590416811961094,5.4
cp7kjhx,acc,27,11,1672,14,0.5185185185185185,0.07407407407407407,2,0.36363636363636365,0.0,0,0.2372051489123362,5.142857142857143
cp7kjhx,gyr,27,11,941,14,0.5185185185185185,0.1111111111111111,3,0.2727272727272727,0.0,0,0.28395234292711297,3.642857142857143
cp7kjhx,swp,35,35,35,1,0.5142857142857142,0.08571428571428572,3,0.5142857142857142,0.08571428571428572,3,0.5142857142857142,2.0
cp7kjhx,tap,357,357,357,1,0.5126050420168067,0.10084033613445378,36,0.5126050420168067,0.10084033613445378,36,0.5126050420168067,9.0
