OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Nu,Gamma
vk43uke,acc,673,260,6465,14,0.010401189,0.0,0,0.007692308,0.0,0,0.6493383189999999,240.6428571,0.01,5e-05
vk43uke,gyr,661,247,5562,14,0.248108926,0.052950076,35,0.28340081,0.08906882599999999,22,0.571347635,34.5,0.25,0.0005
vk43uke,swp,336,129,1312,14,0.098214286,0.0,0,0.100775194,0.0,0,0.7129800479999999,45.78571429,0.1,0.0005
vk43uke,tap,967,428,12194,14,0.37745605,0.04860393,47,0.38317757,0.042056075,18,0.618140997,77.14285714,0.4,0.5
r2p4ljs,acc,512,220,6666,14,0.01171875,0.0,0,0.022727273,0.0,0,0.948695334,360.5,0.01,5e-05
r2p4ljs,gyr,512,220,5738,14,0.25,0.02734375,14,0.454545455,0.113636364,25,0.442343303,9.785714286000001,0.25,0.0005
r2p4ljs,swp,137,36,1604,14,0.102189781,0.0,0,0.305555556,0.0,0,0.896141484,112.5714286,0.1,0.0005
r2p4ljs,tap,1264,563,11762,14,0.387658228,0.057753165,73,0.35523978700000003,0.037300178,21,0.555233816,29.07142857,0.4,0.5
cp7kjhx,acc,128,49,7221,14,0.0234375,0.0,0,0.020408163,0.0,0,0.885232482,240.4285714,0.01,5e-05
cp7kjhx,gyr,128,49,6293,14,0.2578125,0.0234375,3,0.306122449,0.0,0,0.663937684,69.28571429,0.25,0.0005
cp7kjhx,swp,35,37,1705,14,0.05714285700000001,0.0,0,0.459459459,0.054054054,2,0.6722931999999999,41.42857143,0.1,0.0005
cp7kjhx,tap,357,129,13103,14,0.389355742,0.053221289000000005,19,0.511627907,0.11627907,15,0.45113847,9.428571429,0.4,0.5
ftk8v41,acc,424,176,6798,14,0.014150943,0.0,0,0.039772727,0.0,0,0.687251293,69.85714286,0.01,5e-05
ftk8v41,gyr,424,176,5870,14,0.25,0.025943396,11,0.4375,0.073863636,13,0.55444574,46.57142857,0.25,0.0005
ftk8v41,swp,34,5,1738,14,0.088235294,0.0,0,0.0,0.0,0,0.819758304,66.78571429,0.1,0.0005
ftk8v41,tap,1367,594,11628,14,0.374542794,0.041697147,57,0.269360269,0.013468013,8,0.497263313,37.5,0.4,0.5
