OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Window,Overlap
855whqe,acc,161,65,9730,14,0.5031055900621118,0.031055900621118012,5,0.35384615384615387,0.0,0,0.00827035420400621,6.071428571428571,25,0.0
855whqe,gyr,160,66,9486,14,0.49375,0.00625,1,0.45454545454545453,0.0,0,0.27235826388508094,38.642857142857146,25,0.0
855whqe,all,321,131,19216,14,0.4984423676012461,0.01557632398753894,5,0.40458015267175573,0.007633587786259542,1,0.13878318410322718,15.428571428571429,25,0.0
yqhebyt,acc,592,227,9137,14,0.5016891891891891,0.006756756756756757,4,0.21585903083700442,0.004405286343612335,1,0.0016517883911974576,4.0,25,0.0
yqhebyt,gyr,581,243,8888,14,0.5025817555938038,0.0068846815834767644,4,0.5432098765432098,0.0,0,0.004579051457579468,4.0,25,0.0
yqhebyt,all,1173,470,18025,14,0.5021312872975278,0.005115089514066497,6,0.3851063829787234,0.002127659574468085,1,0.002960370779727827,4.0,25,0.0
3zd4fdk,acc,616,263,9077,14,0.5032467532467533,0.01461038961038961,9,0.3193916349809886,0.0,0,0.0008166073768957123,4.0,25,0.0
3zd4fdk,gyr,616,263,8833,14,0.4967532467532468,0.016233766233766232,10,0.4790874524714829,0.0076045627376425855,2,0.2377177048994004,55.5,25,0.0
3zd4fdk,all,1232,526,17910,14,0.5,0.007305194805194805,9,0.39923954372623577,0.0038022813688212928,2,0.11763079988530618,11.071428571428571,25,0.0
b0602fr,acc,611,261,9084,14,0.5008183306055647,0.01800327332242226,11,0.36398467432950193,0.007662835249042145,2,0.09684711556400678,11.571428571428571,25,0.0
b0602fr,gyr,612,263,8837,14,0.5049019607843137,0.006535947712418301,4,0.5475285171102662,0.022813688212927757,6,0.4468982523856279,190.14285714285714,25,0.0
b0602fr,all,1223,524,17921,14,0.5028618152085037,0.011447260834014717,14,0.45610687022900764,0.019083969465648856,10,0.2688460427841886,59.5,25,0.0
0o2grk2,acc,569,241,9146,14,0.5008787346221442,0.01757469244288225,10,0.0954356846473029,0.008298755186721992,2,0.010406796292345552,4.428571428571429,25,0.0
0o2grk2,gyr,563,239,8910,14,0.4991119005328597,0.008880994671403197,5,0.3138075313807531,0.0,0,0.26803044692397354,44.214285714285715,25,0.0
0o2grk2,all,1132,480,18056,14,0.5,0.013250883392226149,15,0.20416666666666666,0.0,0,0.13751213403426793,20.142857142857142,25,0.0
z8taipm,acc,610,262,9084,14,0.4934426229508197,0.022950819672131147,14,0.3893129770992366,0.030534351145038167,8,0.036481093085537694,4.0,25,0.0
z8taipm,gyr,618,255,8839,14,0.5016181229773463,0.006472491909385114,4,0.4117647058823529,0.00392156862745098,1,0.24880879767020764,45.42857142857143,25,0.0
z8taipm,all,1228,517,17923,14,0.497557003257329,0.004885993485342019,6,0.40038684719535783,0.0038684719535783366,2,0.14069403076301992,12.0,25,0.0
ap1oez8,acc,162,65,9729,14,0.5123456790123457,0.012345679012345678,2,0.09230769230769231,0.0,0,0.012701527743242538,5.5,25,0.0
ap1oez8,gyr,163,65,9484,14,0.49079754601226994,0.0,0,0.46153846153846156,0.0,0,0.18834919652046134,14.0,25,0.0
ap1oez8,all,325,130,19213,14,0.5015384615384615,0.0,0,0.27692307692307694,0.0,0,0.09970681529946991,8.928571428571429,25,0.0
vk43uke,acc,578,238,9140,14,0.4982698961937716,0.031141868512110725,18,0.004201680672268907,0.0,0,0.003269675476181841,4.0,25,0.0
vk43uke,gyr,500,194,9018,14,0.502,0.006,3,0.37628865979381443,0.0,0,0.2521020709374571,57.5,25,0.0
vk43uke,all,1078,432,18158,14,0.5,0.012987012987012988,14,0.1712962962962963,0.0,0,0.12708117285024792,7.428571428571429,25,0.0
v90gnf6,acc,622,264,9070,14,0.5,0.001607717041800643,1,0.4659090909090909,0.0,0,0.17830639882368585,30.071428571428573,25,0.0
v90gnf6,gyr,623,263,8826,14,0.49759229534510435,0.006420545746388443,4,0.5627376425855514,0.0038022813688212928,1,0.3727669968550576,145.78571428571428,25,0.0
v90gnf6,all,1245,527,17896,14,0.4987951807228916,0.001606425702811245,2,0.5142314990512334,0.0056925996204933585,3,0.2728331538813112,54.92857142857143,25,0.0
z8c5rtb,acc,353,147,9456,14,0.5014164305949008,0.0113314447592068,4,0.4013605442176871,0.027210884353741496,4,0.17725567934736985,40.714285714285715,25,0.0
z8c5rtb,gyr,353,149,9210,14,0.5014164305949008,0.0,0,0.5167785234899329,0.0,0,0.29658287624641566,36.857142857142854,25,0.0
z8c5rtb,all,706,296,18666,14,0.5014164305949008,0.00141643059490085,1,0.4594594594594595,0.013513513513513514,4,0.23531528527200946,46.57142857142857,25,0.0
ha3ev43,acc,208,82,9666,14,0.4951923076923077,0.02403846153846154,5,0.45121951219512196,0.012195121951219513,1,0.05933189411576861,9.357142857142858,25,0.0
ha3ev43,gyr,208,82,9422,14,0.5,0.004807692307692308,1,0.43902439024390244,0.0,0,0.3511580974923848,131.0,25,0.0
ha3ev43,all,416,164,19088,14,0.49759615384615385,0.002403846153846154,1,0.4451219512195122,0.006097560975609756,1,0.20264786726554815,28.285714285714285,25,0.0
sxvkh3b,acc,558,230,9168,14,0.5017921146953405,0.01971326164874552,11,0.26521739130434785,0.004347826086956522,1,0.12124941765118412,24.428571428571427,25,0.0
sxvkh3b,gyr,557,229,8926,14,0.49730700179533216,0.0017953321364452424,1,0.22270742358078602,0.0,0,0.3636087612255826,92.07142857142857,25,0.0
sxvkh3b,all,1115,459,18094,14,0.49955156950672647,0.009865470852017937,11,0.2440087145969499,0.0,0,0.24016779848876163,35.357142857142854,25,0.0
r13q05q,acc,582,226,9148,14,0.5017182130584192,0.027491408934707903,16,0.6061946902654868,0.07079646017699115,16,8.753501400560224e-05,4.0,25,0.0
r13q05q,gyr,486,197,9029,14,0.5020576131687243,0.006172839506172839,3,0.4720812182741117,0.0,0,0.03370502409597298,4.428571428571429,25,0.0
r13q05q,all,1068,423,18177,14,0.50187265917603,0.009363295880149813,10,0.5437352245862884,0.03546099290780142,15,0.016887045953551914,4.0,25,0.0
