OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Nu,Gamma
2cf0s6s,acc,503,181,6973,14,0.047713718,0.001988072,1,1,0.497237569,90,0,2,0.05,0.0005
2cf0s6s,gyr,164,59,5754,14,0.048780488,0,0,0.101694915,0,0,0.25235076,15.64285714,0.05,0.0005
2cf0s6s,swp,0,0,0,0,,,,,,,,,0.05,0.0005
2cf0s6s,tap,1215,520,20661,14,0.040329218,0,0,0.071153846,0,0,0.955298805,1329.857143,0.05,0.0005
n0g0zsv,acc,500,485,6672,14,0.05,0.004,2,0.002061856,0,0,0.052488252,2,0.05,0.0005
n0g0zsv,gyr,641,257,5079,14,0.051482059,0,0,0.077821012,0,0,0.404975319,26.85714286,0.05,0.0005
n0g0zsv,swp,0,0,0,0,,,,,,,,,0.05,0.0005
n0g0zsv,tap,1401,599,20396,14,0.047822984,0,0,0.075125209,0,0,0.877657082,1140,0.05,0.0005
4su8oxl,acc,160,64,7433,14,0.05,0,0,0.53125,0.203125,13,0.000426864,2,0.05,0.0005
4su8oxl,gyr,158,62,5757,14,0.050632911,0,0,0.274193548,0.064516129,4,0.129779865,5.071428571,0.05,0.0005
4su8oxl,swp,0,0,0,0,,,,,,,,,0.05,0.0005
4su8oxl,tap,646,276,21474,14,0.051083591,0,0,0.126811594,0,0,0.932354495,1365.928571,0.05,0.0005
cp7kjhx,acc,150,61,7446,14,0.046666667,0,0,0,0,0,0.69862151,224.4285714,0.05,0.0005
cp7kjhx,gyr,151,61,5765,14,0.046357616,0,0,0.016393443,0,0,0.923867171,298.5714286,0.05,0.0005
cp7kjhx,swp,0,0,0,0,,,,,,,,,0.05,0.0005
cp7kjhx,tap,1401,599,20396,14,0.045681656,0,0,0.091819699,0,0,0.978208386,1456.857143,0.05,0.0005
b0602fr,acc,354,148,7155,14,0.048022599,0,0,0.398648649,0.040540541,6,0.167245766,3.142857143,0.05,0.0005
b0602fr,gyr,355,148,5474,14,0.053521127,0.002816901,1,0.202702703,0.006756757,1,0.816891369,161.2857143,0.05,0.0005
b0602fr,swp,0,0,0,0,,,,,,,,,0.05,0.0005
b0602fr,tap,1401,599,20396,14,0.047109208,0,0,0.080133556,0,0,0.918344573,1288.785714,0.05,0.0005
36z77qn,acc,223,247,7187,14,0.049327354,0,0,0.016194332,0,0,0.295909111,98.35714286,0.05,0.0005
36z77qn,gyr,173,67,5737,14,0.057803468,0,0,0.119402985,0,0,0.670072773,113.4285714,0.05,0.0005
36z77qn,swp,0,0,0,0,,,,,,,,,0.05,0.0005
36z77qn,tap,454,193,21749,14,0.044052863,0,0,0.031088083,0,0,0.904039308,1376.428571,0.05,0.0005
r13q05q,acc,739,227,6691,14,0.050067659,0.0067659,5,0.008810573,0,0,0.217503441,27.21428571,0.05,0.0005
r13q05q,gyr,640,273,5064,14,0.0515625,0.0015625,1,0.036630037,0,0,0.615508504,72.92857143,0.05,0.0005
r13q05q,swp,0,0,0,0,,,,,,,,,0.05,0.0005
r13q05q,tap,1401,599,20396,14,0.052819415,0,0,0.068447412,0,0,0.914182097,1288.928571,0.05,0.0005
0z9xv36,acc,163,64,7430,14,0.18404908,0,0,0.609375,0.15625,10,0,2,0.05,0.038
0z9xv36,gyr,163,64,5750,14,0.116564417,0,0,0.28125,0,0,0.008259409,2,0.05,0.038
0z9xv36,swp,0,0,0,0,,,,,,,,,0.05,0.038
0z9xv36,tap,1401,599,20396,14,0.05710207,0,0,0.020033389,0,0,0.954271638,1434.857143,0.05,0.038
b1qt6gb,acc,83,28,7546,14,0.228915663,0.012048193,1,0.714285714,0.107142857,3,0.000338524,2,0.05,0.038
b1qt6gb,gyr,82,28,5867,14,0.12195122,0,0,0.214285714,0,0,0.415875241,29.78571429,0.05,0.038
b1qt6gb,swp,0,0,0,0,,,,,,,,,0.05,0.038
b1qt6gb,tap,576,246,21574,14,0.048611111,0,0,0.06097561,0,0,0.866861685,1224.142857,0.05,0.038
l1doqao,acc,661,3,6993,14,0.062027231,0.001512859,1,0.333333333,0,0,0.140160217,4.785714286,0.05,0.038
l1doqao,gyr,213,65,5699,14,0.0657277,0,0,0.107692308,0,0,0.31410674,13.42857143,0.05,0.038
l1doqao,swp,0,0,0,0,,,,,,,,,0.05,0.038
l1doqao,tap,730,311,21355,14,0.049315068,0,0,0.048231511,0,0,0.933767742,1357.428571,0.05,0.038
sqhkewt,acc,470,86,7101,14,0.089361702,0.004255319,2,0.976744186,0.441860465,38,0.094774338,3.928571429,0.05,0.038
sqhkewt,gyr,116,49,5812,14,0.129310345,0,0,0.265306122,0,0,0.230643785,21.07142857,0.05,0.038
sqhkewt,swp,0,0,0,0,,,,,,,,,0.05,0.038
sqhkewt,tap,380,162,21854,14,0.05,0,0,0.055555556,0,0,0.748338624,683,0.05,0.038
vk43uke,acc,683,268,6706,14,0.0761347,0,0,0.932835821,0.410447761,110,0.034143974,2.285714286,0.05,0.038
vk43uke,gyr,617,265,5095,14,0.055105348,0,0,0.169811321,0.00754717,2,0.82202451,228.5,0.05,0.038
vk43uke,swp,0,0,0,0,,,,,,,,,0.05,0.038
vk43uke,tap,1401,599,20396,14,0.053533191,0,0,0.063439065,0,0,0.928676107,1288.928571,0.05,0.038
hwx9u0h,acc,157,43,7457,14,0.152866242,0.006369427,1,0.302325581,0,0,0.008540627,2,0.05,0.038
hwx9u0h,gyr,157,44,5776,14,0.101910828,0,0,0.477272727,0.022727273,1,0.355581074,22.57142857,0.05,0.038
hwx9u0h,swp,0,0,0,0,,,,,,,,,0.05,0.038
hwx9u0h,tap,482,205,21709,14,0.026970954,0,0,0.029268293,0,0,0.979711998,1550.642857,0.05,0.038
r2p4ljs,acc,131,54,7472,14,0.152671756,0,0,0.537037037,0.074074074,4,0.076320244,20.42857143,0.05,0.038
r2p4ljs,gyr,130,54,5793,14,0.130769231,0,0,0.5,0.092592593,5,0.356563932,27.14285714,0.05,0.038
r2p4ljs,swp,0,0,0,0,,,,,,,,,0.05,0.038
r2p4ljs,tap,1401,599,20396,14,0.04496788,0,0,0.045075125,0,0,0.875821843,1107.428571,0.05,0.038
ftk8v41,acc,505,216,6936,14,0.069306931,0,0,0.564814815,0.148148148,32,0.162754571,7.857142857,0.05,0.038
ftk8v41,gyr,505,216,5256,14,0.055445545,0,0,0.199074074,0,0,0.791638055,202,0.05,0.038
ftk8v41,swp,0,0,0,0,,,,,,,,,0.05,0.038
ftk8v41,tap,1401,599,20396,14,0.049964311,0,0,0.035058431,0,0,0.881331787,1250.714286,0.05,0.038
2cf0s6s,acc,503,181,6973,14,0.085487078,0,0,1,0.497237569,90,0,2,0.05,0.038
2cf0s6s,gyr,164,59,5754,14,0.091463415,0,0,0.542372881,0.033898305,2,0.059357747,4.142857143,0.05,0.038
2cf0s6s,swp,0,0,0,0,,,,,,,,,0.05,0.038
2cf0s6s,tap,1215,520,20661,14,0.040329218,0,0,0.071153846,0,0,0.955298805,1329.857143,0.05,0.038
n0g0zsv,acc,500,485,6672,14,0.086,0.002,1,0.070103093,0.002061856,1,0.003106755,2,0.05,0.038
n0g0zsv,gyr,641,257,5079,14,0.048361934,0,0,0.128404669,0,0,0.147829972,13.28571429,0.05,0.038
n0g0zsv,swp,0,0,0,0,,,,,,,,,0.05,0.038
n0g0zsv,tap,1401,599,20396,14,0.042826552,0,0,0.05509182,0,0,0.658837989,605.9285714,0.05,0.038
4su8oxl,acc,160,64,7433,14,0.13125,0,0,0.75,0.234375,15,0,2,0.05,0.038
4su8oxl,gyr,158,62,5757,14,0.094936709,0,0,0.403225806,0.096774194,6,0.004879085,2.571428571,0.05,0.038
4su8oxl,swp,0,0,0,0,,,,,,,,,0.05,0.038
4su8oxl,tap,646,276,21474,14,0.051083591,0,0,0.112318841,0,0,0.902523493,1283.857143,0.05,0.038
cp7kjhx,acc,150,61,7446,14,0.153333333,0,0,0.245901639,0,0,0.168140447,22,0.05,0.038
cp7kjhx,gyr,151,61,5765,14,0.092715232,0,0,0.180327869,0,0,0.723133995,199.0714286,0.05,0.038
cp7kjhx,swp,0,0,0,0,,,,,,,,,0.05,0.038
cp7kjhx,tap,1401,599,20396,14,0.062812277,0,0,0.135225376,0.001669449,1,0.969129417,1456.857143,0.05,0.038
b0602fr,acc,354,148,7155,14,0.115819209,0,0,0.689189189,0.263513514,39,0.012473577,2,0.05,0.038
b0602fr,gyr,355,148,5474,14,0.076056338,0,0,0.385135135,0.047297297,7,0.666417912,118,0.05,0.038
b0602fr,swp,0,0,0,0,,,,,,,,,0.05,0.038
b0602fr,tap,1401,599,20396,14,0.051391863,0,0,0.083472454,0,0,0.871783239,1162.5,0.05,0.038
36z77qn,acc,223,247,7187,14,0.134529148,0,0,0.315789474,0.032388664,8,0.129528445,4.571428571,0.05,0.038
36z77qn,gyr,173,67,5737,14,0.104046243,0,0,0.343283582,0.014925373,1,0.477188279,65.92857143,0.05,0.038
36z77qn,swp,0,0,0,0,,,,,,,,,0.05,0.038
36z77qn,tap,454,193,21749,14,0.050660793,0,0,0.041450777,0,0,0.897978733,1376.142857,0.05,0.038
r13q05q,acc,739,227,6691,14,0.082543978,0.00135318,1,0.061674009,0,0,0.00094256,2,0.05,0.038
r13q05q,gyr,640,273,5064,14,0.0578125,0,0,0.065934066,0.003663004,1,0.366627871,31.78571429,0.05,0.038
r13q05q,swp,0,0,0,0,,,,,,,,,0.05,0.038
r13q05q,tap,1401,599,20396,14,0.050678087,0,0,0.061769616,0,0,0.916754962,1288.928571,0.05,0.038
0z9xv36,acc,163,64,7430,14,0.288343558,0.006134969,1,0.84375,0.25,16,0,2,0.05,0.0755
0z9xv36,gyr,163,64,5750,14,0.159509202,0,0,0.5,0.046875,3,0.005151841,2,0.05,0.0755
0z9xv36,swp,0,0,0,0,,,,,,,,,0.05,0.0755
0z9xv36,tap,1401,599,20396,14,0.059243398,0,0,0.020033389,0,0,0.954087612,1434.857143,0.05,0.0755
b1qt6gb,acc,83,28,7546,14,0.313253012,0,0,1,0.464285714,13,0,2,0.05,0.0755
b1qt6gb,gyr,82,28,5867,14,0.292682927,0,0,0.392857143,0,0,0.186666919,11.42857143,0.05,0.0755
b1qt6gb,swp,0,0,0,0,,,,,,,,,0.05,0.0755
b1qt6gb,tap,576,246,21574,14,0.048611111,0,0,0.032520325,0,0,0.892167229,1268.214286,0.05,0.0755
l1doqao,acc,661,3,6993,14,0.116490166,0,0,0.666666667,0,0,0.056355184,2.642857143,0.05,0.0755
l1doqao,gyr,213,65,5699,14,0.131455399,0,0,0.215384615,0,0,0.151542902,4.428571429,0.05,0.0755
l1doqao,swp,0,0,0,0,,,,,,,,,0.05,0.0755
l1doqao,tap,730,311,21355,14,0.050684932,0,0,0.051446945,0,0,0.933589171,1357.428571,0.05,0.0755
sqhkewt,acc,470,86,7101,14,0.119148936,0,0,0.988372093,0.465116279,40,0.034614425,2.357142857,0.05,0.0755
sqhkewt,gyr,116,49,5812,14,0.232758621,0,0,0.510204082,0.040816327,2,0.110005511,3.857142857,0.05,0.0755
sqhkewt,swp,0,0,0,0,,,,,,,,,0.05,0.0755
sqhkewt,tap,380,162,21854,14,0.044736842,0,0,0.049382716,0,0,0.763952751,683,0.05,0.0755
vk43uke,acc,683,268,6706,14,0.153733529,0.005856515,4,0.97761194,0.46641791,125,0.006119414,2,0.05,0.0755
vk43uke,gyr,617,265,5095,14,0.097244733,0,0,0.264150943,0.01509434,4,0.669157868,82.28571429,0.05,0.0755
vk43uke,swp,0,0,0,0,,,,,,,,,0.05,0.0755
vk43uke,tap,1401,599,20396,14,0.057815846,0,0,0.070116861,0,0,0.907012401,1184.071429,0.05,0.0755
hwx9u0h,acc,157,43,7457,14,0.312101911,0,0,0.488372093,0.023255814,1,0.000815699,2,0.05,0.0755
hwx9u0h,gyr,157,44,5776,14,0.21656051,0,0,0.5,0.022727273,1,0.218335413,11,0.05,0.0755
hwx9u0h,swp,0,0,0,0,,,,,,,,,0.05,0.0755
hwx9u0h,tap,482,205,21709,14,0.058091286,0,0,0.073170732,0,0,0.97506585,1550.642857,0.05,0.0755
r2p4ljs,acc,131,54,7472,14,0.236641221,0.015267176,2,0.740740741,0.277777778,15,0.031498553,2.714285714,0.05,0.0755
r2p4ljs,gyr,130,54,5793,14,0.2,0,0,0.574074074,0.12962963,7,0.225120991,8.642857143,0.05,0.0755
r2p4ljs,swp,0,0,0,0,,,,,,,,,0.05,0.0755
r2p4ljs,tap,1401,599,20396,14,0.054246966,0,0,0.051752922,0,0,0.85942139,954.0714286,0.05,0.0755
ftk8v41,acc,505,216,6936,14,0.182178218,0,0,0.800925926,0.296296296,64,0.06879186,2,0.05,0.0755
ftk8v41,gyr,505,216,5256,14,0.112871287,0,0,0.337962963,0.009259259,2,0.672856967,108.3571429,0.05,0.0755
ftk8v41,swp,0,0,0,0,,,,,,,,,0.05,0.0755
ftk8v41,tap,1401,599,20396,14,0.049250535,0,0,0.023372287,0,0,0.869217593,1140,0.05,0.0755
2cf0s6s,acc,503,181,6973,14,0.196819085,0.003976143,2,1,0.497237569,90,0,2,0.05,0.0755
2cf0s6s,gyr,164,59,5754,14,0.170731707,0.006097561,1,0.728813559,0.084745763,5,0.021472936,2,0.05,0.0755
2cf0s6s,swp,0,0,0,0,,,,,,,,,0.05,0.0755
2cf0s6s,tap,1215,520,20661,14,0.055967078,0,0,0.084615385,0,0,0.952071188,1329.857143,0.05,0.0755
n0g0zsv,acc,500,485,6672,14,0.16,0,0,0.15257732,0.006185567,3,0.000794319,2,0.05,0.0755
n0g0zsv,gyr,641,257,5079,14,0.076443058,0,0,0.20233463,0,0,0.076001388,7.214285714,0.05,0.0755
n0g0zsv,swp,0,0,0,0,,,,,,,,,0.05,0.0755
n0g0zsv,tap,1401,599,20396,14,0.054960742,0,0,0.065108514,0,0,0.640828416,602.5714286,0.05,0.0755
4su8oxl,acc,160,64,7433,14,0.18125,0.00625,1,0.9375,0.40625,26,0,2,0.05,0.0755
4su8oxl,gyr,158,62,5757,14,0.126582278,0,0,0.467741935,0.096774194,6,0.002323124,2,0.05,0.0755
4su8oxl,swp,0,0,0,0,,,,,,,,,0.05,0.0755
4su8oxl,tap,646,276,21474,14,0.051083591,0,0,0.112318841,0,0,0.782368163,888.5714286,0.05,0.0755
cp7kjhx,acc,150,61,7446,14,0.26,0,0,0.590163934,0.114754098,7,0.014579495,2,0.05,0.0755
cp7kjhx,gyr,151,61,5765,14,0.185430464,0,0,0.262295082,0,0,0.593524517,70.78571429,0.05,0.0755
cp7kjhx,swp,0,0,0,0,,,,,,,,,0.05,0.0755
cp7kjhx,tap,1401,599,20396,14,0.049250535,0,0,0.098497496,0,0,0.970797591,1456.857143,0.05,0.0755
b0602fr,acc,354,148,7155,14,0.206214689,0,0,0.864864865,0.371621622,55,0.004432105,2,0.05,0.0755
b0602fr,gyr,355,148,5474,14,0.138028169,0,0,0.513513514,0.128378378,19,0.542922313,74.85714286,0.05,0.0755
b0602fr,swp,0,0,0,0,,,,,,,,,0.05,0.0755
b0602fr,tap,1401,599,20396,14,0.052105639,0,0,0.09015025,0,0,0.833819998,920.9285714,0.05,0.0755
36z77qn,acc,223,247,7187,14,0.188340807,0,0,0.817813765,0.230769231,57,0.065705352,2.857142857,0.05,0.0755
36z77qn,gyr,173,67,5737,14,0.173410405,0,0,0.447761194,0.074626866,5,0.301821968,6.285714286,0.05,0.0755
36z77qn,swp,0,0,0,0,,,,,,,,,0.05,0.0755
36z77qn,tap,454,193,21749,14,0.050660793,0,0,0.041450777,0,0,0.893262877,1234.357143,0.05,0.0755
r13q05q,acc,739,227,6691,14,0.142083897,0.00270636,2,0.145374449,0.013215859,3,0,2,0.05,0.0755
r13q05q,gyr,640,273,5064,14,0.0859375,0,0,0.139194139,0.010989011,3,0.20508045,11.21428571,0.05,0.0755
r13q05q,swp,0,0,0,0,,,,,,,,,0.05,0.0755
r13q05q,tap,1401,599,20396,14,0.047822984,0,0,0.060100167,0,0,0.902693076,1213.928571,0.05,0.0755
0z9xv36,acc,163,64,7430,14,0.429447853,0.006134969,1,0.890625,0.3125,20,0,2,0.05,0.113
0z9xv36,gyr,163,64,5750,14,0.263803681,0,0,0.65625,0.125,8,0.003748334,2,0.05,0.113
0z9xv36,swp,0,0,0,0,,,,,,,,,0.05,0.113
0z9xv36,tap,1401,599,20396,14,0.061384725,0.000713776,1,0.016694491,0,0,0.947050913,1434.857143,0.05,0.113
b1qt6gb,acc,83,28,7546,14,0.361445783,0,0,1,0.464285714,13,0,2,0.05,0.113
b1qt6gb,gyr,82,28,5867,14,0.390243902,0,0,0.607142857,0.035714286,1,0.094738911,4.071428571,0.05,0.113
b1qt6gb,swp,0,0,0,0,,,,,,,,,0.05,0.113
b1qt6gb,tap,576,246,21574,14,0.050347222,0,0,0.032520325,0,0,0.888055884,1268.214286,0.05,0.113
l1doqao,acc,661,3,6993,14,0.169440242,0.003025719,2,1,0.333333333,1,0.023222859,2,0.05,0.113
l1doqao,gyr,213,65,5699,14,0.201877934,0,0,0.323076923,0,0,0.08572713,4.428571429,0.05,0.113
l1doqao,swp,0,0,0,0,,,,,,,,,0.05,0.113
l1doqao,tap,730,311,21355,14,0.047945205,0,0,0.035369775,0,0,0.911733537,1252.571429,0.05,0.113
sqhkewt,acc,470,86,7101,14,0.208510638,0.006382979,3,1,0.488372093,42,0.015854604,2.285714286,0.05,0.113
sqhkewt,gyr,116,49,5812,14,0.267241379,0.00862069,1,0.632653061,0.081632653,4,0.06885859,2.571428571,0.05,0.113
sqhkewt,swp,0,0,0,0,,,,,,,,,0.05,0.113
sqhkewt,tap,380,162,21854,14,0.044736842,0,0,0.049382716,0,0,0.759280062,604.2142857,0.05,0.113
vk43uke,acc,683,268,6706,14,0.199121523,0.001464129,1,0.985074627,0.470149254,126,0.001822068,2,0.05,0.113
vk43uke,gyr,617,265,5095,14,0.139384117,0,0,0.411320755,0.060377358,16,0.517436612,42.78571429,0.05,0.113
vk43uke,swp,0,0,0,0,,,,,,,,,0.05,0.113
vk43uke,tap,1401,599,20396,14,0.049250535,0,0,0.045075125,0,0,0.902698373,1206.071429,0.05,0.113
hwx9u0h,acc,157,43,7457,14,0.292993631,0.006369427,1,0.76744186,0.186046512,8,0.000128469,2,0.05,0.113
hwx9u0h,gyr,157,44,5776,14,0.23566879,0,0,0.613636364,0.090909091,4,0.134710557,3,0.05,0.113
hwx9u0h,swp,0,0,0,0,,,,,,,,,0.05,0.113
hwx9u0h,tap,482,205,21709,14,0.029045643,0,0,0.029268293,0,0,0.978371921,1550.642857,0.05,0.113
r2p4ljs,acc,131,54,7472,14,0.328244275,0,0,0.87037037,0.351851852,19,0.006857058,2,0.05,0.113
r2p4ljs,gyr,130,54,5793,14,0.261538462,0,0,0.648148148,0.185185185,10,0.145485282,5.857142857,0.05,0.113
r2p4ljs,swp,0,0,0,0,,,,,,,,,0.05,0.113
r2p4ljs,tap,1401,599,20396,14,0.039257673,0,0,0.043405676,0,0,0.866002701,1081,0.05,0.113
ftk8v41,acc,505,216,6936,14,0.243564356,0.003960396,2,0.888888889,0.384259259,83,0.031770667,2,0.05,0.113
ftk8v41,gyr,505,216,5256,14,0.158415842,0.001980198,1,0.476851852,0.041666667,9,0.583431545,64.07142857,0.05,0.113
ftk8v41,swp,0,0,0,0,,,,,,,,,0.05,0.113
ftk8v41,tap,1401,599,20396,14,0.049250535,0,0,0.025041736,0,0,0.830062161,1115.5,0.05,0.113
2cf0s6s,acc,503,181,6973,14,0.260437376,0,0,1,0.497237569,90,0,2,0.05,0.113
2cf0s6s,gyr,164,59,5754,14,0.25,0,0,0.847457627,0.203389831,12,0.011235609,2,0.05,0.113
2cf0s6s,swp,0,0,0,0,,,,,,,,,0.05,0.113
2cf0s6s,tap,1215,520,20661,14,0.055144033,0,0,0.088461538,0,0,0.949906829,1329.714286,0.05,0.113
n0g0zsv,acc,500,485,6672,14,0.224,0.004,2,0.272164948,0.016494845,8,0.000256937,2,0.05,0.113
n0g0zsv,gyr,641,257,5079,14,0.121684867,0.003120125,2,0.322957198,0,0,0.056394066,6.785714286,0.05,0.113
n0g0zsv,swp,0,0,0,0,,,,,,,,,0.05,0.113
n0g0zsv,tap,1401,599,20396,14,0.049250535,0,0,0.058430718,0,0,0.653918682,605.3571429,0.05,0.113
4su8oxl,acc,160,64,7433,14,0.2375,0,0,0.984375,0.453125,29,0,2,0.05,0.113
4su8oxl,gyr,158,62,5757,14,0.183544304,0.006329114,1,0.5,0.096774194,6,0.001733753,2,0.05,0.113
4su8oxl,swp,0,0,0,0,,,,,,,,,0.05,0.113
4su8oxl,tap,646,276,21474,14,0.043343653,0,0,0.108695652,0,0,0.793665736,891,0.05,0.113
cp7kjhx,acc,150,61,7446,14,0.386666667,0.02,3,0.672131148,0.131147541,8,0.003403903,2,0.05,0.113
cp7kjhx,gyr,151,61,5765,14,0.258278146,0,0,0.409836066,0,0,0.438793721,25.35714286,0.05,0.113
cp7kjhx,swp,0,0,0,0,,,,,,,,,0.05,0.113
cp7kjhx,tap,1401,599,20396,14,0.054960742,0,0,0.098497496,0,0,0.956704562,1371.785714,0.05,0.113
b0602fr,acc,354,148,7155,14,0.279661017,0.014124294,5,0.932432432,0.412162162,61,0.003342349,2,0.05,0.113
b0602fr,gyr,355,148,5474,14,0.171830986,0,0,0.608108108,0.162162162,24,0.406298237,24.64285714,0.05,0.113
b0602fr,swp,0,0,0,0,,,,,,,,,0.05,0.113
b0602fr,tap,1401,599,20396,14,0.050678087,0,0,0.09015025,0,0,0.835602204,924.0714286,0.05,0.113
36z77qn,acc,223,247,7187,14,0.286995516,0.004484305,1,1,0.497975709,123,0.022747587,2,0.05,0.113
36z77qn,gyr,173,67,5737,14,0.219653179,0,0,0.611940299,0.134328358,9,0.206602835,5.714285714,0.05,0.113
36z77qn,swp,0,0,0,0,,,,,,,,,0.05,0.113
36z77qn,tap,454,193,21749,14,0.04845815,0,0,0.031088083,0,0,0.906185847,1295.714286,0.05,0.113
r13q05q,acc,739,227,6691,14,0.188092016,0.00135318,1,0.264317181,0.022026432,5,0,2,0.05,0.113
r13q05q,gyr,640,273,5064,14,0.128125,0,0,0.216117216,0.010989011,3,0.127355033,7,0.05,0.113
r13q05q,swp,0,0,0,0,,,,,,,,,0.05,0.113
r13q05q,tap,1401,599,20396,14,0.052819415,0,0,0.066777963,0,0,0.65091144,605.3571429,0.05,0.113
0z9xv36,acc,163,64,7430,14,0.404907975,0,0,0.953125,0.390625,25,0,2,0.05,0.1505
0z9xv36,gyr,163,64,5750,14,0.251533742,0,0,0.75,0.234375,15,0.002106969,2,0.05,0.1505
0z9xv36,swp,0,0,0,0,,,,,,,,,0.05,0.1505
0z9xv36,tap,1401,599,20396,14,0.049964311,0,0,0.016694491,0,0,0.943853197,1371.785714,0.05,0.1505
b1qt6gb,acc,83,28,7546,14,0.397590361,0.012048193,1,1,0.464285714,13,0,2,0.05,0.1505
b1qt6gb,gyr,82,28,5867,14,0.390243902,0.012195122,1,0.821428571,0.214285714,6,0.049575373,3.071428571,0.05,0.1505
b1qt6gb,swp,0,0,0,0,,,,,,,,,0.05,0.1505
b1qt6gb,tap,576,246,21574,14,0.046875,0,0,0.032520325,0,0,0.899223114,1268.214286,0.05,0.1505
l1doqao,acc,661,3,6993,14,0.208774584,0.006051437,4,1,0.333333333,1,0.009298977,2,0.05,0.1505
l1doqao,gyr,213,65,5699,14,0.258215962,0,0,0.461538462,0.030769231,2,0.051290302,4.428571429,0.05,0.1505
l1doqao,swp,0,0,0,0,,,,,,,,,0.05,0.1505
l1doqao,tap,730,311,21355,14,0.050684932,0,0,0.035369775,0,0,0.890099033,1231,0.05,0.1505
sqhkewt,acc,470,86,7101,14,0.221276596,0.00212766,1,1,0.488372093,42,0.009496981,2,0.05,0.1505
sqhkewt,gyr,116,49,5812,14,0.448275862,0.025862069,3,0.714285714,0.12244898,6,0.042149347,2,0.05,0.1505
