OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL
lvwfjft,acc,48,21,1854,14,0.4791666666666667,0.0,0.0,0.6666666666666666,0.09523809523809523,2.0,0.2800647480431634,23.714285714285715
lvwfjft,gyr,48,20,1441,14,0.4583333333333333,0.0,0.0,0.5,0.0,0.0,0.2991860480883108,32.357142857142854
lvwfjft,swp,254,108,18390,14,0.5078740157480315,0.015748031496062992,4.0,0.9166666666666666,0.14814814814814814,16.0,0.09345608440611075,7.071428571428571
lvwfjft,tap,0,0,0,0,,,,,,,,
lvwfjft,all,350,149,21685,14,0.49714285714285716,0.005714285714285714,2.0,0.825503355704698,0.12751677852348994,19.0,0.12118164748976555,12.428571428571429
0o2grk2,acc,96,41,1786,14,0.5,0.041666666666666664,4.0,0.8780487804878049,0.12195121951219512,5.0,0.13651279870952293,15.714285714285714
0o2grk2,gyr,96,41,1372,14,0.5208333333333334,0.020833333333333332,2.0,0.5609756097560976,0.0,0.0,0.1987912151233762,15.071428571428571
0o2grk2,swp,1125,481,17146,14,0.5013333333333333,0.0026666666666666666,3.0,0.6133056133056133,0.016632016632016633,8.0,0.008137627486237337,5.142857142857143
0o2grk2,tap,0,0,0,0,,,,,,,,
0o2grk2,all,1317,563,20304,14,0.5026575550493546,0.0015186028853454822,2.0,0.6287744227353463,0.010657193605683837,6.0,0.03534438654690613,11.642857142857142
ha3ev43,acc,40,17,1866,14,0.5,0.025,1.0,0.4117647058823529,0.0,0.0,0.19848359453762504,18.714285714285715
ha3ev43,gyr,40,17,1452,14,0.475,0.0,0.0,0.4117647058823529,0.0,0.0,0.49854258002761204,68.5
ha3ev43,swp,417,177,18158,14,0.5035971223021583,0.019184652278177457,8.0,0.4745762711864407,0.04519774011299435,8.0,0.15810105295032909,70.42857142857143
ha3ev43,tap,0,0,0,0,,,,,,,,
ha3ev43,all,497,211,21476,14,0.5010060362173038,0.01609657947686117,8.0,0.46445497630331756,0.014218009478672985,3.0,0.18967122059379632,85.35714285714286
vk43uke,acc,185,29,1709,14,0.4918918918918919,0.03783783783783784,7.0,1.0,0.2413793103448276,7.0,0.0,4.0
vk43uke,gyr,36,16,1457,14,0.4722222222222222,0.0,0.0,0.6875,0.0625,1.0,0.019174174340545257,5.5
vk43uke,swp,539,230,17983,14,0.49907235621521334,0.027829313543599257,15.0,0.8434782608695652,0.14782608695652175,34.0,0.052443260192774954,6.0
vk43uke,tap,0,0,0,0,,,,,,,,
vk43uke,all,760,275,21149,14,0.49605263157894736,0.02763157894736842,21.0,0.850909090909091,0.15272727272727274,42.0,0.044568524128276624,6.285714285714286
yqhebyt,acc,71,30,1822,14,0.5070422535211268,0.04225352112676056,3.0,0.5666666666666667,0.0,0.0,0.007466883707292914,4.0
yqhebyt,gyr,43,19,1447,14,0.4883720930232558,0.023255813953488372,1.0,0.631578947368421,0.10526315789473684,2.0,0.04539017411721661,5.714285714285714
yqhebyt,swp,1401,599,16752,14,0.5010706638115632,0.021413276231263382,30.0,0.8380634390651085,0.14357262103505844,86.0,0.01740553862178119,4.5
yqhebyt,tap,0,0,0,0,,,,,,,,
yqhebyt,all,1515,648,20021,14,0.500990099009901,0.021122112211221122,32.0,0.8194444444444444,0.13580246913580246,88.0,0.016709337514944255,4.928571428571429
ap1oez8,acc,27,12,1884,14,0.5555555555555556,0.0,0.0,0.9166666666666666,0.08333333333333333,1.0,0.1226889514182076,8.714285714285714
ap1oez8,gyr,27,12,1470,14,0.5185185185185185,0.0,0.0,0.5833333333333334,0.0,0.0,0.10980883870455098,4.428571428571429
ap1oez8,swp,239,101,18412,14,0.497907949790795,0.0,0.0,0.5643564356435643,0.009900990099009901,1.0,0.03720299010741252,13.714285714285714
ap1oez8,tap,0,0,0,0,,,,,,,,
ap1oez8,all,293,125,21766,14,0.5051194539249146,0.0,0.0,0.6,0.016,2.0,0.05134875957865755,15.142857142857142
r13q05q,acc,250,9,1664,14,0.504,0.06,15.0,0.8888888888888888,0.2222222222222222,2.0,0.0003337783711615487,4.0
r13q05q,gyr,33,14,1462,14,0.5151515151515151,0.0,0.0,0.9285714285714286,0.14285714285714285,2.0,0.0,4.0
r13q05q,swp,262,111,18379,14,0.4961832061068702,0.015267175572519083,4.0,0.4864864864864865,0.0,0.0,0.030158331796102496,4.0
r13q05q,tap,0,0,0,0,,,,,,,,
r13q05q,all,545,134,21505,14,0.5009174311926605,0.025688073394495414,14.0,0.5597014925373134,0.014925373134328358,2.0,0.02615584959470939,4.0
z8c5rtb,acc,64,27,1832,14,0.515625,0.0,0.0,0.7037037037037037,0.1111111111111111,3.0,0.11443652337131534,8.5
z8c5rtb,gyr,64,27,1418,14,0.5,0.0,0.0,0.48148148148148145,0.0,0.0,0.2118002521936587,20.928571428571427
z8c5rtb,swp,300,127,18325,14,0.49666666666666665,0.0033333333333333335,1.0,0.4330708661417323,0.0,0.0,0.12877872514736463,9.857142857142858
z8c5rtb,tap,0,0,0,0,,,,,,,,
