OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL
06mdn3c,acc,22,10,3894,14,0.5,0.045454545454545456,1,0.2,0.0,0,0.0055315181185567565,2.0
06mdn3c,gyr,22,10,2497,14,0.5,0.09090909090909091,2,0.5,0.1,1,0.0769580347645644,2.5
06mdn3c,swp,137,8,1632,14,0.48905109489051096,0.10948905109489052,15,0.5,0.125,1,0.37316104662328015,7.785714285714286
06mdn3c,tap,152,115,13322,14,0.4934210526315789,0.07894736842105263,12,0.391304347826087,0.02608695652173913,3,0.4179185877875747,11.285714285714286
06mdn3c,all,333,143,21345,14,0.4924924924924925,0.09009009009009009,30,0.3916083916083916,0.03496503496503497,5,0.32737880077508147,10.428571428571429
b0602fr,acc,102,44,3780,14,0.5098039215686274,0.09803921568627451,10,0.36363636363636365,0.06818181818181818,3,0.06541767170512598,4.0
b0602fr,gyr,102,44,2383,14,0.5196078431372549,0.09803921568627451,10,0.3181818181818182,0.022727272727272728,1,0.21994462346684632,3.7857142857142856
b0602fr,swp,97,32,1648,14,0.4948453608247423,0.09278350515463918,9,0.4375,0.0625,2,0.3199097884929695,6.857142857142857
b0602fr,tap,1304,567,11718,14,0.495398773006135,0.0843558282208589,110,0.47266313932980597,0.07936507936507936,45,0.36786586935456267,7.142857142857143
b0602fr,all,1605,687,19529,14,0.49781931464174456,0.0853582554517134,137,0.45414847161572053,0.07714701601164484,53,0.30787483579727143,6.285714285714286
ftk8v41,acc,90,39,3797,14,0.5,0.08888888888888889,8,0.3076923076923077,0.02564102564102564,1,0.05835120553213742,2.9285714285714284
ftk8v41,gyr,90,38,2401,14,0.5111111111111111,0.1,9,0.39473684210526316,0.05263157894736842,2,0.33078926795558755,8.5
ftk8v41,swp,34,5,1738,14,0.47058823529411764,0.08823529411764706,3,0.8,0.4,2,0.30036178023159155,3.2857142857142856
ftk8v41,tap,1367,594,11628,14,0.5018288222384785,0.10168251645940014,139,0.5858585858585859,0.14646464646464646,87,0.4123859200643198,13.0
ftk8v41,all,1581,676,19564,14,0.5015812776723593,0.10183428209993675,161,0.5606508875739645,0.13609467455621302,92,0.33757935783459425,9.571428571428571
r2p4ljs,acc,98,42,3786,14,0.5102040816326531,0.10204081632653061,10,0.5238095238095238,0.14285714285714285,6,0.15004993208701634,5.571428571428571
r2p4ljs,gyr,98,42,2389,14,0.4897959183673469,0.07142857142857142,7,0.23809523809523808,0.023809523809523808,1,0.22567719911050524,4.357142857142857
r2p4ljs,swp,137,36,1604,14,0.5036496350364964,0.10948905109489052,15,0.19444444444444445,0.0,0,0.3611914558565808,4.642857142857143
r2p4ljs,tap,1264,563,11762,14,0.4762658227848101,0.09651898734177215,122,0.5257548845470693,0.11545293072824156,65,0.4786033009972731,15.5
r2p4ljs,all,1597,683,19541,14,0.4815278647463995,0.09267376330619913,148,0.4904831625183016,0.09809663250366032,67,0.37382286582120905,13.0
n0g0zsv,acc,864,46,3016,14,0.5,0.18287037037037038,158,0.6956521739130435,0.2608695652173913,12,0.0,2.0
n0g0zsv,gyr,448,184,1897,14,0.49330357142857145,0.14508928571428573,65,0.06521739130434782,0.005434782608695652,1,0.0,2.0
n0g0zsv,swp,60,35,1682,14,0.48333333333333334,0.08333333333333333,5,0.0,0.0,0,0.11059823338363206,2.5714285714285716
n0g0zsv,tap,1225,515,11849,14,0.5159183673469387,0.09551020408163265,117,0.5242718446601942,0.10097087378640776,52,0.481033975668729,8.785714285714286
n0g0zsv,all,2597,780,18444,14,0.5059684251058915,0.11397766653831344,296,0.4025641025641026,0.07435897435897436,58,0.3283495043168661,13.785714285714286
r13q05q,acc,770,132,3024,14,0.5,0.18701298701298702,144,0.3560606060606061,0.12121212121212122,16,0.0002145002145002145,2.0
r13q05q,gyr,206,84,2239,14,0.5097087378640777,0.13106796116504854,27,0.4523809523809524,0.10714285714285714,9,0.0,2.0
r13q05q,swp,21,13,1743,14,0.42857142857142855,0.047619047619047616,1,0.07692307692307693,0.0,0,0.00961309341402929,2.0
r13q05q,tap,274,112,13203,14,0.49635036496350365,0.08029197080291971,22,0.4017857142857143,0.044642857142857144,5,0.4126380670080375,5.714285714285714
r13q05q,all,1271,341,20209,14,0.4996066089693155,0.14319433516915814,182,0.3841642228739003,0.093841642228739,32,0.28503823349859875,10.785714285714286
4l9kvp8,acc,27,12,3887,14,0.5185185185185185,0.1111111111111111,3,0.16666666666666666,0.0,0,0.0,2.0
4l9kvp8,gyr,27,12,2490,14,0.5185185185185185,0.1111111111111111,3,0.25,0.0,0,0.08841634027404462,3.0714285714285716
4l9kvp8,swp,152,6,1619,14,0.4934210526315789,0.10526315789473684,16,0.3333333333333333,0.16666666666666666,1,0.17914971243034958,2.9285714285714284
4l9kvp8,tap,186,138,13265,14,0.5053763440860215,0.08602150537634409,16,0.6231884057971014,0.16666666666666666,23,0.5518031450896693,53.714285714285715
4l9kvp8,all,392,168,21261,14,0.5025510204081632,0.08928571428571429,35,0.5535714285714286,0.125,21,0.3983063677574374,32.142857142857146
7f0qwx8,acc,36,16,3874,14,0.5555555555555556,0.1388888888888889,5,0.3125,0.0625,1,0.016483516483516484,2.0
7f0qwx8,gyr,36,16,2477,14,0.5,0.08333333333333333,3,0.25,0.0,0,0.2043208554541322,4.142857142857143
7f0qwx8,swp,139,37,1601,14,0.4892086330935252,0.09352517985611511,13,0.5675675675675675,0.10810810810810811,4,0.12152498673577265,3.357142857142857
7f0qwx8,tap,199,107,13283,14,0.507537688442211,0.09045226130653267,18,0.6261682242990654,0.16822429906542055,18,0.28145843738420945,6.5
7f0qwx8,all,410,176,21235,14,0.5048780487804878,0.0975609756097561,40,0.5511363636363636,0.11363636363636363,20,0.2293504412060645,5.785714285714286
lm8ujtt,acc,55,24,3847,14,0.5272727272727272,0.09090909090909091,5,0.041666666666666664,0.0,0,0.005214733233210455,2.0
lm8ujtt,gyr,55,24,2450,14,0.4727272727272727,0.07272727272727272,4,0.5,0.08333333333333333,2,0.43265233118268265,17.071428571428573
lm8ujtt,swp,41,13,1723,14,0.4634146341463415,0.04878048780487805,2,0.15384615384615385,0.0,0,0.12203387826578942,2.7857142857142856
lm8ujtt,tap,581,252,12756,14,0.44922547332185886,0.060240963855421686,35,0.38492063492063494,0.01984126984126984,5,0.43017850834144417,6.714285714285714
lm8ujtt,all,732,313,20776,14,0.4576502732240437,0.06420765027322405,47,0.35782747603833864,0.01597444089456869,5,0.33617551468607354,11.214285714285714
l1doqao,acc,469,197,3260,14,0.5010660980810234,0.16631130063965885,78,0.29441624365482233,0.09644670050761421,19,0.009661070636680393,3.5
l1doqao,gyr,202,72,2255,14,0.5,0.13366336633663367,27,0.5833333333333334,0.19444444444444445,14,0.0,2.0
l1doqao,swp,29,6,1742,14,0.5517241379310345,0.13793103448275862,4,0.16666666666666666,0.0,0,0.03656955692973475,2.0
