User,TimeStart,TimeStop,Screen,Duration,TraceLengthHorizontal,TraceLengthVertical,Direction,Slope,MeanSquareError,MeanAbsError,MedianAbsError,CoefDetermination,AccelerationHorizontal,AccelerationVertical,MeanX,MeanY
c8wbz3m,1536562911290.0,1536562911359.0,FocusGame - 1.1.2,69.0,114.97584541062803,291.0326086956522,down,-2.4078391862458006,457.707845219851,19.323756888365732,18.825705923928354,0.9617859785952166,49.701022098425035,-90.68252802481389,260.6763255538572,306.8206463689389
c8wbz3m,1536562912924.0,1536562913075.0,FocusGame - 1.1.2,151.0,133.97744588805858,420.3804347826087,down,-3.0276875434627044,1841.619221716202,37.65358695072048,42.30699915903443,0.9245540530551917,13.598352973506664,-24.23469018948836,289.5652129684669,335.2581449176954
c8wbz3m,1536562914457.0,1536562914578.0,FocusGame - 1.1.2,121.0,66.02255411194143,349.04891304347825,up,-4.805721012114013,1708.2541086899919,34.63930062293636,36.67742848211583,0.8966297992135139,5.202892580562385e-06,33.64640900934679,280.99838477977806,359.47123429049617
c8wbz3m,1536562915540.0,1536562915659.0,FocusGame - 1.1.2,119.0,66.02253936915007,395.33514976501465,up,-5.265862298076897,2209.4664554231153,40.38304527862971,36.59618243466264,0.896257376377793,3.7029823043922636e-06,33.72766405401783,280.15297415175877,383.84283936542016
c8wbz3m,1536562917226.0,1536562917324.0,FocusGame - 1.1.2,98.0,64.41224323954559,337.9528937132462,up,-4.63898584441857,1674.3582613338192,32.7455931121738,31.322573821477135,0.8911743576029925,6.851054674786571e-06,47.21933729159709,302.59948898957794,334.5108654188073
c8wbz3m,1536562932778.0,1536562932860.0,FocusGame - 1.1.2,82.0,149.1143268087636,390.5797004699707,down,-2.586632456274654,779.0716002969903,25.766779853596194,25.76889226094778,0.9626548701699913,38.22229901720548,-63.86506955463055,282.0182468580163,282.9483671464782
c8wbz3m,1536562935227.0,1536562935328.0,FocusGame - 1.1.2,101.0,54.75040749075332,215.5797004699707,up,-3.811772725074468,169.83174730843302,10.795251344385065,11.81364248822888,0.9729472700618417,-5.908889944065819,44.316691803098834,274.39613315958746,321.3315175927204
c8wbz3m,1536562933993.0,1536562934093.0,FocusGame - 1.1.2,100.0,139.45249105997132,393.11595170394236,down,-2.6171822312050588,1602.518619788729,36.21895172706919,34.677658961507746,0.9211690255888201,29.80310657529314,-45.91286976849661,280.0091961320307,301.8115872922151
c8wbz3m,1536562936495.0,1536562936612.0,FocusGame - 1.1.2,117.0,55.71659106563255,382.3369565217391,up,-6.36019514943134,1371.2872021131793,31.097162079508422,32.518190974372146,0.928193162934412,5.0150911615981485e-06,31.875603794376055,273.02737028702444,403.89492330343825
c8wbz3m,1536562937677.0,1536562937794.0,FocusGame - 1.1.2,117.0,62.80193236714976,354.12138648655105,up,-5.563041173033129,841.7638788339527,24.505958940236326,24.258858072392513,0.9488670612203552,-1.876988502488044,33.95647669976826,281.2399306734979,362.720782601315
c8wbz3m,1536562938844.0,1536562938962.0,FocusGame - 1.1.2,118.0,63.12398864451238,343.3423913043478,up,-5.094792190637802,1598.8486964268843,33.81813937861287,34.59741127619861,0.8941971300974787,-0.8385133716317893,36.39199046475208,291.7874340849798,331.09714311102164
c8wbz3m,1536563141998.0,1536563142065.0,FocusGame - 1.1.3,67.0,8.695652173913043,148.05254106936246,up,5.9718213392014645,2222.8461394095066,40.99080139078469,24.3089483904771,0.32348921959757604,11.321626547278825,36.3483762382626,280.708526758756,502.23731206810993
c8wbz3m,1536563143464.0,1536563143566.0,FocusGame - 1.1.3,102.0,62.15780506963315,163.58695652173913,down,-2.2195355692718786,827.3970343375264,25.617070571681015,24.054095085870472,0.7842479075896438,18.622094216887554,-17.249941620837024,295.5141413697216,429.6648481617803
c8wbz3m,1536563144764.0,1536563144849.0,FocusGame - 1.1.3,85.0,51.529785745961654,172.78080193892768,down,-3.094944199496884,821.8664953773629,25.81436458631619,28.678186776971245,0.8105829735725336,23.686188279775536,-33.77039471450812,315.1368735493093,442.8894854974056
c8wbz3m,1536563146266.0,1536563146366.0,FocusGame - 1.1.3,100.0,82.76971641945954,196.24095170394233,down,-2.3551944947847216,823.8489747961609,27.030372325883523,28.46025658583096,0.8505860368264195,24.521802834050952,-23.91881247833312,318.10443633338184,433.51448722507644
c8wbz3m,1536563147548.0,1536563147649.0,FocusGame - 1.1.3,101.0,0.966183574879227,219.70108695652175,up,-2.214313942264112,6775.071824481447,73.24389901782583,80.96933256056548,0.02580332087896864,8.167940316517786,21.714760019317776,300.022998754529,467.6630393318508
c8wbz3m,1536563148733.0,1536563148831.0,FocusGame - 1.1.3,98.0,13.526570048309178,236.18658936542013,up,8.585385478550831,4548.223626944702,55.99762860923842,59.83729815044353,0.42366968524114923,8.18196116183276,23.523123709410946,305.8200980976913,491.6666611381199
c8wbz3m,1536563166217.0,1536563166352.0,FocusGame - 1.1.4,135.0,77.61674226770079,295.15399518220323,up,2.761937895286612,5324.522709822181,61.11517552154687,72.42619264013479,0.6137430706323626,7.362501209175072,0.8834850171605145,322.6337410337619,570.6873972058872
c8wbz3m,1536563167906.0,1536563168017.0,FocusGame - 1.1.4,111.0,38.00321569765248,277.400367156319,up,-3.8284397038125735,4372.357669411981,50.449764958719356,37.86913780818918,0.6059746129098338,9.370214259675564,24.50670340998052,301.7713334825304,430.52535627199256
c8wbz3m,1536563169117.0,1536563169202.0,FocusGame - 1.1.4,85.0,67.95490651890852,211.1413043478261,down,-2.668189178256505,1629.9947306506222,35.710980186305356,37.66971423297787,0.7427221870950749,37.76896346188089,-44.42008551411276,322.7053090953981,441.4100177046181
c8wbz3m,1536563170269.0,1536563170368.0,FocusGame - 1.1.4,99.0,19.967798795101146,245.0633961221446,up,-5.210682213431102,5198.582792206401,56.66707162327241,40.98037038307575,0.4306367856758926,8.675247522829622,22.999476560928766,288.33678188284483,452.44564595429796
c8wbz3m,1536563171418.0,1536563171502.0,FocusGame - 1.1.4,84.0,94.041877783439,189.58332849585491,down,-1.8512617424539735,478.17778377898657,19.857237031117013,16.98451905861839,0.905930468933596,25.54251231531136,-28.617052251914718,330.22006859525965,400.14341223067134
c8wbz3m,1536563172634.0,1536563172735.0,FocusGame - 1.1.4,101.0,89.53301618640549,201.6304347826087,down,-2.0620971065854787,1064.5902021195134,30.04606045936969,28.602259903950767,0.8228595053005369,24.540243707653758,-19.75189512341115,301.26523688548673,423.14311110455054
c8wbz3m,1536563850942.0,1536563851076.0,FocusGame - tournament_helexpo_stage.1,134.0,85.6682818868886,222.55434782608697,down,-2.6078419240063107,318.56884257389606,15.510687271975144,18.17795231224318,0.9557152639320097,8.545382823291195,-11.993511743533121,274.2172052830826,362.2936757866311
c8wbz3m,1536563852125.0,1536563852227.0,FocusGame - tournament_helexpo_stage.1,102.0,34.46055241828955,239.99095170394233,up,-4.631404014688795,2278.146556198883,33.95632715621624,17.477918011979682,0.7026703623486494,4.539409745552984,42.43363170778537,296.6643634214329,386.0507198002027
c8wbz3m,1536563853342.0,1536563853444.0,FocusGame - tournament_helexpo_stage.1,102.0,5.797101449275362,227.30978260869566,up,-2.4080257765696884,6084.633615128646,64.63217919922737,63.15783690860587,0.11123684485045471,12.608787538215342,26.399633202651266,287.92270320789663,436.9565175927204
c8wbz3m,1536563854426.0,1536563854542.0,FocusGame - tournament_helexpo_stage.1,116.0,99.838964489923,222.23732367805812,down,-2.165388930459269,529.2880471891989,20.286064856592375,22.13404262297331,0.9373316537408778,6.6369619537935725,-8.383527522621405,291.7874340849798,334.90148912305415
c8wbz3m,1536563855609.0,1536563855694.0,FocusGame - tournament_helexpo_stage.1,85.0,123.02737028702445,188.31521739130434,down,-1.5046467269771229,136.88661469309804,10.959410433930392,8.703368670344872,0.9737595684181984,36.45718279924504,-42.57258086106328,291.46537350763634,321.15035748136216
c8wbz3m,1536563856743.0,1536563856860.0,FocusGame - tournament_helexpo_stage.1,117.0,118.51850868999094,235.23550240889838,down,-1.9026982515273858,620.3149450008251,21.593885035688597,21.163057743757236,0.9283921094375243,18.0665705408875,-19.586183343903393,269.335168768736,362.54528501759404
c8wbz3m,1536563857842.0,1536563857927.0,FocusGame - tournament_helexpo_stage.1,85.0,3.220607002000302,181.02354588715926,up,-1.4919130417276663,4314.715775601014,55.91310216759664,46.72582444487165,0.029062863473253153,11.513179537698672,43.93803200545672,263.9828176698055,419.1651537798453
c8wbz3m,1536563858729.0,1536563858811.0,FocusGame - tournament_helexpo_stage.1,82.0,10.628019323671497,149.0036280258842,up,-4.67537296352102,1986.3453953519754,35.1677714611958,26.901947486459903,0.32955324431314714,5.910225187235517,31.27490451183977,256.03864734299515,428.04196537404823
c8wbz3m,1536563882048.0,1536563882163.0,FocusGame - tournament_helexpo_stage.2,115.0,3.864734299516908,302.7626908343771,up,-2.1639659212369975,11244.17560670428,90.08051227605682,87.51333463262233,0.10810653523727454,15.413530357227994,24.41916990027139,284.46054320404494,460.00905373822087
c8wbz3m,1536563883130.0,1536563883248.0,FocusGame - tournament_helexpo_stage.2,118.0,3.2206217447916665,297.3731932432755,up,-0.9365767318416222,11697.242017365195,96.04941029370855,102.8837167015692,0.025590563459234272,16.141626562330043,20.301814752658064,293.47825534101844,463.0604565143585
c8wbz3m,1536563884813.0,1536563884898.0,FocusGame - tournament_helexpo_stage.2,85.0,7.729468599033816,271.3768067567245,up,-2.867379372996787,9302.845555630234,80.12878105721411,64.149800116692,0.12615502885282404,17.274943761322096,59.76196488834476,295.3837838533804,449.7584508812946
c8wbz3m,1536563885846.0,1536563885914.0,FocusGame - tournament_helexpo_stage.2,68.0,67.6328502415459,223.1883961221446,down,-2.9398702622156403,1000.980207494039,28.703869636279865,28.188345060829647,0.8687239740549745,41.40796164352479,-70.18793092226528,299.7745532344505,404.33876037597656
c8wbz3m,1536563886932.0,1536563886998.0,FocusGame - tournament_helexpo_stage.2,66.0,9.66183574879227,228.57789371324623,up,-2.0023834058674503,6729.616517523017,71.81008864323584,69.40762078071316,0.0844335822172193,19.809761538451102,57.60057102340778,295.84540473090277,455.2536193184231
c8wbz3m,1536563887833.0,1536563887898.0,FocusGame - tournament_helexpo_stage.2,65.0,39.93558284741093,168.97645411284074,down,-3.119238364387502,1045.5269421851979,25.593088632867783,17.693264880115976,0.7534667118958749,40.02373325675212,-79.74191139236545,297.97101154419533,414.8641246298085
c8wbz3m,1536563888982.0,1536563889049.0,FocusGame - tournament_helexpo_stage.2,67.0,5.152988894550121,203.21558454762334,up,1.1357216088685964,5670.900940570769,65.75979818804673,60.501046940117874,0.03153056611275418,25.835044249181337,68.0025221664621,306.79548917761167,429.63767632194185
c8wbz3m,1536563903720.0,1536563903850.0,FocusGame - tournament_helexpo_stage.2,130.0,133.97746063084995,283.10688889544946,down,-2.1203502281176494,314.72913101266204,15.55260529583735,17.912892373975183,0.9738936387743274,9.066815157208683,-13.830730891285937,301.01985716397445,346.12519430077595
c8wbz3m,1536563904966.0,1536563905050.0,FocusGame - tournament_helexpo_stage.2,84.0,13.526570048309178,227.94384541718856,up,-4.472260425052759,5046.279948809803,53.72515916825849,42.453560905197605,0.29743915686991296,10.758210600076106,54.98637846375135,273.10788804206294,409.7599565118983
c8wbz3m,1536563906083.0,1536563906284.0,FocusGame - tournament_helexpo_stage.2,201.0,65.0563705370622,161.68478260869566,up,2.726087060857981,495.3569002169565,18.954863752733505,11.723308840782579,0.8655872762141774,9.406200658885135,9.10916279105127,281.422918199917,526.5563227913597
c8wbz3m,1536563908585.0,1536563908683.0,FocusGame - tournament_helexpo_stage.2,98.0,52.81804034099487,246.64854588715926,down,-3.9326063076140296,1521.5254956362403,35.16484910236844,29.510031421377676,0.8313557029779526,16.35826419643233,-31.88822484587905,306.7632801098908,389.10023509592247
c8wbz3m,1536563909621.0,1536563909700.0,FocusGame - tournament_helexpo_stage.2,79.0,25.120772946859905,163.2699323737103,down,-4.567286628206028,1448.449742627503,32.256510770403075,26.20669868065852,0.6897828787473628,23.113004704570013,-58.78741327360296,287.1712259240388,417.8441956423331
c8wbz3m,1536563910833.0,1536563910901.0,FocusGame - tournament_helexpo_stage.2,68.0,0.0,189.2663043478261,up,0.36563284822212566,4904.9361606384355,60.77932871737221,49.896643586861046,0.002245176934606019,17.542343417296287,60.81337750849806,291.0144927536232,416.3224560281505
c8wbz3m,1536563912152.0,1536563912233.0,FocusGame - tournament_helexpo_stage.2,81.0,13.204499028155194,239.0398647474206,up,-3.2493366485666892,6212.472585508553,66.75106111061189,56.676265572918396,0.23219489707953966,15.197562220427065,32.35604339678116,298.60439822677637,432.8502375146617
c8wbz3m,1536563929501.0,1536563929601.0,FocusGame - tournament_helexpo_stage.3,100.0,30.917874396135264,308.46921257350755,up,-3.778019173015222,7062.782845346876,59.37336442035404,36.55198325043102,0.4858419759147202,15.597039349499582,48.59076357086569,302.69150506882437,384.057965485946
c8wbz3m,1536563930585.0,1536563930652.0,FocusGame - tournament_helexpo_stage.3,67.0,40.25763912477355,207.33695652173913,down,-3.5787100795884506,2227.589335323463,38.412810210471704,28.946546647859577,0.6620732074687752,38.19004738888324,-72.79976558777213,308.47020540836354,381.4492714923361
c8wbz3m,1536563932121.0,1536563932184.0,FocusGame - tournament_helexpo_stage.3,63.0,24.476645649343297,173.73187438301417,up,-5.069413663186167,1579.0792184716981,33.88437264647441,34.06533535630433,0.6492064294291944,2.814468815029209,82.8702402251584,315.426727147494,354.9456463689389
c8wbz3m,1536563933150.0,1536563933219.0,FocusGame - tournament_helexpo_stage.3,69.0,57.00483091787439,184.82789371324623,down,-2.8199181325745655,750.4408700182514,23.458047509615177,16.134698624487783,0.8616008264075858,43.01452833383402,-76.21364114182512,308.85668178687354,372.0652144888173
c8wbz3m,1536563934418.0,1536563934552.0,FocusGame - tournament_helexpo_stage.3,134.0,61.51369251490791,224.13949759110162,down,-3.2583068873771457,1196.304810450844,30.253046822160254,28.394775605823042,0.8228921092308372,19.625102721257587,-33.15452817306172,316.9082083481603,382.97101103741187
c8wbz3m,1536563935819.0,1536563935885.0,FocusGame - tournament_helexpo_stage.3,66.0,33.49435410061896,196.55796133953592,up,-4.612225468526385,1395.2530556677498,30.774841024083297,36.145587969902635,0.7586171090774321,5.126074899109378e-06,93.54055131347208,314.65378028759056,359.3840541010318
c8wbz3m,1536563937018.0,1536563937102.0,FocusGame - tournament_helexpo_stage.3,84.0,37.35910314292723,295.471019330232,up,2.0729390916148147,10020.042311912863,86.59102955927709,86.77097042615372,0.19831744930586814,30.264582380329045,27.427226297908547,303.2742830482274,479.13646697998047
c8wbz3m,1536563938037.0,1536563938101.0,FocusGame - tournament_helexpo_stage.3,64.0,10.950075601034118,238.72282608695653,up,-2.50500033738684,6645.222027452338,67.07796395661113,54.7388922072202,0.15403933206080533,23.72143392187502,67.41874110798972,306.0118031770519,394.4368904915409
c8wbz3m,1536563939067.0,1536563939134.0,FocusGame - tournament_helexpo_stage.3,67.0,27.053140096618357,143.6141304347826,down,-3.278662467571221,1230.3161888186198,29.27090825998289,23.197982142765795,0.5942550184902524,29.607666368502258,-57.14279479206638,311.88405502245627,368.641298542852
c8wbz3m,1536563940152.0,1536563940235.0,FocusGame - tournament_helexpo_stage.3,83.0,83.09178743961353,231.43115458281144,down,-2.5117290879159535,1073.833451821344,30.32035910602997,35.266796632556975,0.8742494714618608,33.939254614529,-47.562725465225896,299.0016063745471,367.37318453581435
c8wbz3m,1536563941403.0,1536563941485.0,FocusGame - tournament_helexpo_stage.3,82.0,42.51207729468599,179.7554347826087,down,-3.564702405507705,808.8096556647578,23.756414120918066,18.97059440343014,0.8419569484063334,28.384661343086464,-60.16577300447159,297.53085764517914,395.4408148060674
c8wbz3m,1536563942534.0,1536563942619.0,FocusGame - tournament_helexpo_stage.3,85.0,67.6328502415459,229.52898066976795,down,-2.644155074451478,1909.8469365125948,37.05366602731048,42.182260469537255,0.7621215220936377,33.581968612996846,-48.274066584858545,320.0214625556688,359.8278961319855
c8wbz3m,1536563963937.0,1536563964004.0,FocusGame - tournament_helexpo_stage.3,67.0,63.12398864451238,194.65578742649245,down,-2.7010263546658133,725.8115968606114,23.872959036948394,21.518126466378817,0.8716514487985931,41.7895273480122,-70.0415832419861,277.29468009322164,399.266301445339
c8wbz3m,1536563965120.0,1536563965203.0,FocusGame - tournament_helexpo_stage.3,83.0,5.797101449275362,254.8913043478261,up,-1.8224194911867115,8587.850386313046,79.41986324542928,75.70568847374366,0.06960436209966592,19.117987643127748,36.54191309186094,279.22704822583285,449.7584460438162
c8wbz3m,1536563966404.0,1536563966471.0,FocusGame - tournament_helexpo_stage.3,67.0,58.93719806763285,234.60145411284074,down,-3.1596533072678734,1975.6503968907552,39.21944673745666,46.686646515598795,0.762952798583886,36.44700386740122,-57.60973676456299,314.0096559386323,352.1557903289795
c8wbz3m,1536563976420.0,1536563976489.0,FocusGame - tournament_helexpo_stage.3,69.0,47.98710772380737,220.65217391304347,down,-3.844368536155058,1357.9713930621635,32.3101002021941,26.631540882293166,0.8194383245127437,33.58163820630568,-73.42424662973642,274.65378028759056,398.88586666273034
c8wbz3m,1536563977806.0,1536563977904.0,FocusGame - tournament_helexpo_stage.3,98.0,127.85828816142059,273.59600481779677,down,-1.9980048487933475,1057.9223788042998,29.175307823196412,27.93238420013978,0.9022864683288964,32.55306772397104,-38.81326420490834,270.57740479358074,357.0199220076851
c8wbz3m,1536563988122.0,1536563988190.0,FocusGame - tournament_helexpo_stage.3,68.0,24.47666039213466,259.01267632194185,up,-3.586996096593932,6653.803965325627,63.051010111418194,52.75618160503859,0.3431401033037329,19.56033967249368,79.4267452829123,279.93557989885267,376.12318453581435
c8wbz3m,1536563989340.0,1536563989439.0,FocusGame - tournament_helexpo_stage.3,99.0,59.25926908778683,263.1340628084929,up,3.3249189658169245,2236.3590333368643,39.84508899829208,37.21574022197285,0.7606046147901833,15.537942203930589,28.21359669562305,307.01632818902584,435.64311110455054
c8wbz3m,1536563999307.0,1536563999375.0,FocusGame - tournament_helexpo_stage.3,68.0,57.00483091787439,243.47826086956522,up,3.224574489143734,2514.4922619214844,42.63061236931976,53.02058021238156,0.7104513192089206,34.03357136153847,49.741320060706705,283.2850212060311,478.3967333254607
c8wbz3m,1536564000708.0,1536564000808.0,FocusGame - tournament_helexpo_stage.3,100.0,70.20932994602958,242.84419806107232,down,-3.0614783725653614,1908.798380248747,38.868143376802585,34.11097698552976,0.805754911910973,26.412353323864284,-38.21786689257877,287.9226989956705,364.67390682386315
c8wbz3m,1536564001892.0,1536564001974.0,FocusGame - tournament_helexpo_stage.3,82.0,41.22383744244414,239.03985023498535,down,-4.755382710693414,2352.8799914766764,40.28905906821338,33.496428706031,0.7118313571578867,28.864779587602683,-63.650528377809614,295.3837838533804,409.0202262436134
c8wbz3m,1536564003127.0,1536564003208.0,FocusGame - tournament_helexpo_stage.3,81.0,42.51207729468599,241.2590628084929,down,-4.5173786411664425,2390.7142314981256,42.54291277047681,46.992885341265264,0.7313864953415318,21.17047020090459,-42.83327686598422,303.4889921473996,402.36261512922204
c8wbz3m,1536564004292.0,1536564004359.0,FocusGame - tournament_helexpo_stage.3,67.0,20.61191134982639,193.07065217391303,up,3.2713716451931814,3655.9112664459853,53.169281031224955,34.26883414758345,0.3041484475517757,24.94349446995423,47.51135954012932,289.6618298516757,442.8894859811534
c8wbz3m,1536564005359.0,1536564005441.0,FocusGame - tournament_helexpo_stage.3,82.0,2.898550724637681,242.52717391304347,up,-0.6364193112153539,8404.634753921064,81.35333035428542,84.13591312003746,0.01147682176493059,24.779745816808948,32.55373937429032,280.3542599393934,424.66032124947816
c8wbz3m,1536564007893.0,1536564008009.0,FocusGame - tournament_helexpo_stage.3,116.0,115.61997270814463,220.96919806107232,down,-1.9031231938619741,574.191285522828,21.28871458388928,20.793826083884284,0.9257795852763467,22.512793034680286,-26.149475853505056,279.83091050300044,340.25135143943453
c8wbz3m,1536564009075.0,1536564009142.0,FocusGame - tournament_helexpo_stage.3,67.0,3.220607002000302,224.77354588715926,up,0.8027025607309569,7323.695745074447,76.06731412033722,68.678913474296,0.008292186331182116,21.108191349600343,69.6569890570524,271.2399336220562,410.8695623149043
c8wbz3m,1536564011075.0,1536564011143.0,FocusGame - tournament_helexpo_stage.3,68.0,3.5426632793629227,209.55615458281144,up,-1.7838839847898298,6121.098741601758,68.72927857560693,63.18729793444675,0.040027706552316356,15.87299719812641,57.02515226249477,260.99838772833635,422.3460106227709
c8wbz3m,1536564012408.0,1536564012493.0,FocusGame - tournament_helexpo_stage.3,85.0,29.95169082125604,218.75,up,2.9163150981053425,4095.468258077723,54.226099065107825,53.27683284504144,0.3405305318575731,21.87579696279425,33.166489866837544,273.966719524488,449.1243953290193
c8wbz3m,1536564033694.0,1536564033779.0,FocusGame - tournament_helexpo_stage.4,85.0,88.56683261152627,265.3532608695652,down,-2.610421875367155,1687.0684206294147,37.48939017504633,31.304369525967672,0.8352869386815656,33.134017290332245,-45.85937400727523,299.4095487487105,341.6515644045844
c8wbz3m,1536564034764.0,1536564034846.0,FocusGame - tournament_helexpo_stage.4,82.0,19.645742517738526,211.1413043478261,up,2.7693612926246867,5328.0075501605825,67.52543329401716,68.08807366458916,0.1814511835481717,22.510500048479248,38.96976541462281,313.36553453823217,370.87106842925584
c8wbz3m,1536564037013.0,1536564037079.0,FocusGame - tournament_helexpo_stage.4,66.0,16.42512077294686,181.6576086956522,up,-4.982844504245954,2773.7376313941704,40.46981640200911,30.290373570136808,0.42755816796177926,8.47922744287826,64.80537931385606,313.4299457937047,357.4818801879883
c8wbz3m,1536564038195.0,1536564038280.0,FocusGame - tournament_helexpo_stage.4,85.0,0.966183574879227,220.01811110455057,up,-1.9507303879263853,6775.470313851559,70.11786815452551,61.716848962452616,0.07135705822080285,18.707875307051914,36.0126332857836,295.65217145591157,395.86352092632353
c8wbz3m,1536564039364.0,1536564039430.0,FocusGame - tournament_helexpo_stage.4,66.0,43.47826086956522,169.61050240889838,down,-3.5676502025547334,517.9199373506325,18.259934499417433,16.449589174027096,0.8851826870458522,35.668826522721695,-84.14184157239521,274.97583951351146,389.37499709751296
c8wbz3m,1536564040447.0,1536564040513.0,FocusGame - tournament_helexpo_stage.4,66.0,28.663436226222824,181.02354588715926,up,-4.13635654729485,1836.3552388552685,35.407239053928606,25.930372608463813,0.6079366040863969,5.7027241565986895,63.029835744791505,293.5265641511926,364.266298542852
