OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,NumOfAcceptS,NumOfAcceptG
ioxyr9y,acc,364.0,153,4422,14,0.06043956043956044,0.0,0.0,0.032679738562091505,0.0,0.0,0.7368546567255461,118.85714285714286,118.85714285714286,0.0
ioxyr9y,gyr,365.0,153,4363,14,0.32602739726027397,0.0136986301369863,5.0,0.1830065359477124,0.0,0.0,0.46793240338248987,38.642857142857146,38.642857142857146,0.0
ioxyr9y,swp,0.0,0,0,0,,,,,,,,,,
ioxyr9y,tap,1401.0,599,18536,14,0.523197715917202,0.12419700214132762,174.0,0.6227045075125208,0.09849749582637729,59.0,0.5676085131090595,154.35714285714286,0.0,154.35714285714286
ioxyr9y,all,,905,27321,14,,,,0.4486187845303867,0.06408839779005525,58.0,0.5757202324848618,103.5,25.5,78.0
508rk86,acc,286.0,114,4539,14,0.04895104895104895,0.0,0.0,0.3333333333333333,0.08771929824561403,10.0,0.012529581444871004,2.4285714285714284,2.4285714285714284,0.0
508rk86,gyr,255.0,93,4533,14,0.3215686274509804,0.01568627450980392,4.0,0.41935483870967744,0.021505376344086023,2.0,0.2659572690472852,9.071428571428571,9.071428571428571,0.0
508rk86,swp,0.0,0,0,0,,,,,,,,,,
508rk86,tap,211.0,89,20236,14,0.5639810426540285,0.037914691943127965,8.0,0.3258426966292135,0.0,0.0,0.6569644503563988,732.0714285714286,0.0,732.0714285714286
508rk86,all,,296,29308,14,,,,0.3581081081081081,0.04054054054054054,12.0,0.5039179154969433,31.357142857142858,4.214285714285714,27.142857142857142
rfagb10,acc,113.0,44,4782,14,0.10619469026548672,0.0,0.0,0.5909090909090909,0.09090909090909091,4.0,0.13953674668299615,5.357142857142857,5.357142857142857,0.0
rfagb10,gyr,112.0,44,4725,14,0.3392857142857143,0.017857142857142856,2.0,0.4318181818181818,0.022727272727272728,1.0,0.6415900871710043,104.85714285714286,104.85714285714286,0.0
rfagb10,swp,0.0,0,0,0,,,,,,,,,,
rfagb10,tap,447.0,190,19899,14,0.5369127516778524,0.10514541387024609,47.0,0.5421052631578948,0.07894736842105263,15.0,0.39997689003931614,41.0,0.0,41.0
rfagb10,all,,278,29406,14,,,,0.5323741007194245,0.07194244604316546,20.0,0.4029226514807985,14.357142857142858,1.7857142857142858,12.571428571428571
7nv0i9p,acc,185.0,78,4676,14,0.05945945945945946,0.0,0.0,0.08974358974358974,0.0,0.0,0.3776902586255046,21.857142857142858,21.857142857142858,0.0
7nv0i9p,gyr,184.0,78,4619,14,0.31521739130434784,0.016304347826086956,3.0,0.41025641025641024,0.02564102564102564,2.0,0.25565113411037854,9.642857142857142,9.642857142857142,0.0
7nv0i9p,swp,0.0,0,0,0,,,,,,,,,,
7nv0i9p,tap,915.0,391,19230,14,0.5366120218579234,0.10382513661202186,95.0,0.5703324808184144,0.058823529411764705,23.0,0.3597796005604509,21.428571428571427,0.0,21.428571428571427
7nv0i9p,all,,547,28525,14,,,,0.4789762340036563,0.03290676416819013,18.0,0.3473841440812474,14.714285714285714,2.357142857142857,12.357142857142858
3pmv9aq,acc,295.0,126,4518,14,0.0711864406779661,0.0,0.0,0.15873015873015872,0.0,0.0,0.3432300173527067,28.785714285714285,28.785714285714285,0.0
3pmv9aq,gyr,294.0,126,4461,14,0.35374149659863946,0.027210884353741496,8.0,0.5714285714285714,0.0873015873015873,11.0,0.5692603993025428,86.92857142857143,86.92857142857143,0.0
3pmv9aq,swp,0.0,0,0,0,,,,,,,,,,
3pmv9aq,tap,1401.0,599,18536,14,0.5239114917915775,0.11491791577444682,161.0,0.41569282136894825,0.02003338898163606,12.0,0.3006585159419031,17.571428571428573,0.0,17.571428571428573
3pmv9aq,all,,851,27515,14,,,,0.4007050528789659,0.022326674500587545,19.0,0.3503927714786287,13.5,0.8571428571428571,12.642857142857142
pf3v1xv,acc,149.0,61,4729,14,0.0738255033557047,0.0,0.0,0.19672131147540983,0.0,0.0,0.1783511409203184,11.857142857142858,11.857142857142858,0.0
pf3v1xv,gyr,147.0,61,4673,14,0.3401360544217687,0.027210884353741496,4.0,0.6885245901639344,0.13114754098360656,8.0,0.4287870383316967,49.285714285714285,49.285714285714285,0.0
pf3v1xv,swp,0.0,0,0,0,,,,,,,,,,
pf3v1xv,tap,1092.0,466,18978,14,0.5274725274725275,0.11263736263736264,123.0,0.6244635193133047,0.08798283261802575,41.0,0.3103699679578508,12.642857142857142,0.0,12.642857142857142
pf3v1xv,all,,588,28380,14,,,,0.5867346938775511,0.07653061224489796,45.0,0.310254748111442,9.071428571428571,0.35714285714285715,8.714285714285714
uui53he,acc,460.0,194,4285,14,0.058695652173913045,0.0,0.0,0.1134020618556701,0.0,0.0,0.5936399616141658,108.35714285714286,108.35714285714286,0.0
uui53he,gyr,458.0,194,4229,14,0.32751091703056767,0.039301310043668124,18.0,0.29896907216494845,0.020618556701030927,4.0,0.5749064996357843,88.92857142857143,88.92857142857143,0.0
uui53he,swp,0.0,0,0,0,,,,,,,,,,
uui53he,tap,1401.0,599,18536,14,0.5431834403997144,0.05281941470378301,74.0,0.5442404006677797,0.02337228714524207,14.0,0.50781177772562,108.21428571428571,0.0,108.21428571428571
uui53he,all,,987,27050,14,,,,0.41134751773049644,0.017223910840932118,17.0,0.5315186754639719,44.142857142857146,8.5,35.642857142857146
3zd4fdk,acc,152.0,59,4728,14,0.07236842105263158,0.0,0.0,0.559322033898305,0.1694915254237288,10.0,0.003654999997800164,2.5,2.5,0.0
3zd4fdk,gyr,148.0,64,4669,14,0.31756756756756754,0.006756756756756757,1.0,0.625,0.09375,6.0,0.24461031023391117,11.071428571428571,11.071428571428571,0.0
3zd4fdk,swp,0.0,0,0,0,,,,,,,,,,
3zd4fdk,tap,636.0,271,19629,14,0.5267295597484277,0.1430817610062893,91.0,0.4612546125461255,0.055350553505535055,15.0,0.5982105592110651,213.28571428571428,0.0,213.28571428571428
3zd4fdk,all,,394,29026,14,,,,0.5025380710659898,0.07614213197969544,30.0,0.45193291794944485,27.857142857142858,3.142857142857143,24.714285714285715
6jtbpdh,acc,410.0,169,4360,14,0.04878048780487805,0.0,0.0,0.21893491124260356,0.05917159763313609,10.0,0.46610651324720626,53.42857142857143,53.42857142857143,0.0
