Attacker_Mean_NoD,Data_Type,FAR_max,FAR_mean,FAR_min,FAR_std,FRR_Conf_max,FRR_Conf_mean,FRR_Conf_min,FRR_Conf_std,FRR_max,FRR_mean,FRR_min,FRR_std,NATL_max,NATL_mean,NATL_min,NATL_std,NU_max,NU_mean,NU_min,NU_std,OrgUser,OrgUser_NoD
182.0,swp,0.3765432098765432,0.09847413093010782,0.0,0.09968161589304464,0.2,0.10428571428571429,0.0,0.05477018570929247,0.6,0.4395238095238095,0.21428571428571427,0.1116978837470079,6.0,2.382608695652174,2.0,0.9653348929654203,3.0,1.5,0.0,0.806225774829855,lwacw1z,143.0
309.2173913043478,acc,0.3826429980276134,0.043786600243820355,0.0,0.07791138851994722,0.03333333333333333,0.003333333333333333,0.0,0.009999999999999998,0.23333333333333334,0.08591397849462365,0.03225806451612903,0.056137786158715876,9.0,2.3130434782608695,2.0,1.3046086695704333,1.0,0.1,0.0,0.30000000000000004,4su8oxl,303.0
294.2608695652174,gyr,0.5728395061728395,0.2130467906764282,0.0,0.14256200262022573,0.0,0.0,0.0,0.0,0.2,0.0635632183908046,0.0,0.058611786567549534,67.0,7.278260869565218,2.0,10.781262188015356,0.0,0.0,0.0,0.0,4su8oxl,299.0
179.65217391304347,swp,0.6379928315412187,0.2555333215685311,0.0,0.2053997872588064,0.15789473684210525,0.07157894736842105,0.0,0.052484003630812244,0.5789473684210527,0.39210526315789473,0.3,0.08502077308490955,42.0,3.5304347826086957,2.0,4.844219754341806,3.0,1.4,0.0,1.0198039027185568,4su8oxl,197.0
313.0,acc,0.6238095238095238,0.183310149064679,0.0033003300330033004,0.14807790532781578,0.0,0.0,0.0,0.0,0.09523809523809523,0.046753246753246755,0.0,0.03690079449545642,26.0,4.1347826086956525,2.0,4.862823360939358,0.0,0.0,0.0,0.0,x5u2pu3,216.0
297.7826086956522,gyr,0.4807017543859649,0.10757851560389493,0.0,0.12296583677509158,0.0,0.0,0.0,0.0,0.09090909090909091,0.03679653679653679,0.0,0.03414154831710884,28.0,4.3130434782608695,2.0,5.736026828800432,0.0,0.0,0.0,0.0,x5u2pu3,218.0
183.04347826086956,swp,0.15625,0.021850335685702178,0.0,0.031264551833364615,0.25,0.1340909090909091,0.0,0.0845673100891878,0.75,0.5545454545454545,0.3333333333333333,0.11789008281167823,2.0,2.0,2.0,0.0,3.0,1.6,0.0,1.019803902718557,x5u2pu3,119.0
300.9130434782609,acc,0.5232815964523282,0.10997363170744406,0.0,0.1370579071802745,0.0,0.0,0.0,0.0,0.10204081632653061,0.0526530612244898,0.02,0.027568399658397198,85.0,5.282608695652174,2.0,13.724087113821103,0.0,0.0,0.0,0.0,i6298h7,494.0
289.6521739130435,gyr,0.6873614190687362,0.2671434420877135,0.0,0.1623688894513055,0.0,0.0,0.0,0.0,0.125,0.07432926829268292,0.024390243902439025,0.037334255967537554,26.0,4.543478260869565,2.0,5.184871478593024,0.0,0.0,0.0,0.0,i6298h7,405.0
177.65217391304347,swp,0.359375,0.059890121170339886,0.0,0.1017267265220494,0.20833333333333334,0.07416666666666667,0.0,0.061029364516872804,0.5416666666666666,0.358,0.16666666666666666,0.10479291748756475,5.0,2.1913043478260867,2.0,0.727062609275971,5.0,1.8,0.0,1.4696938456699071,i6298h7,243.0
305.6521739130435,acc,0.6963562753036437,0.202833493983836,0.0,0.1857482309611271,0.0,0.0,0.0,0.0,0.07894736842105263,0.03893387314439946,0.0,0.023976534338571297,29.0,5.195652173913044,2.0,6.6228181484050355,0.0,0.0,0.0,0.0,l7pkjen,385.0
290.5217391304348,gyr,0.7935779816513762,0.36199238123494376,0.003787878787878788,0.22439162071793137,0.0,0.0,0.0,0.0,0.10526315789473684,0.08049932523616735,0.05128205128205128,0.02152919634041025,151.0,10.065217391304348,2.0,13.029068126964754,0.0,0.0,0.0,0.0,l7pkjen,385.0
179.7826086956522,swp,0.8,0.3182822020786654,0.0,0.21826851087411653,0.15789473684210525,0.03631578947368421,0.0,0.05729111159808337,0.5263157894736842,0.24894736842105264,0.05,0.14912115582161173,21.0,3.3,2.0,3.7971957616343555,3.0,0.7,0.0,1.1,l7pkjen,194.0
314.0,acc,0.9490022172949002,0.5310022314007122,0.12312312312312312,0.18738698398743053,0.05263157894736842,0.010263157894736842,0.0,0.020534748605157267,0.2631578947368421,0.12999999999999998,0.05,0.0636515792868203,167.0,16.204347826086956,2.0,25.154254169733175,1.0,0.2,0.0,0.4000000000000001,cp7kjhx,193.0
298.8695652173913,gyr,0.6764705882352942,0.1848388759085232,0.0,0.1680921884077321,0.0,0.0,0.0,0.0,0.15789473684210525,0.07736842105263157,0.0,0.04715155032510534,64.0,5.404347826086957,2.0,9.513696225916457,0.0,0.0,0.0,0.0,cp7kjhx,193.0
177.43478260869566,swp,0.8434782608695652,0.45284620770563366,0.0,0.19690740256999228,0.08333333333333333,0.05233333333333333,0.0,0.02599358895317587,0.4,0.31,0.16666666666666666,0.060900647688582825,115.0,10.969565217391304,2.0,20.515401103065464,2.0,1.3,0.0,0.6403124237432849,cp7kjhx,248.0
310.82608695652175,acc,0.5521064301552107,0.1556753071935298,0.0,0.1645848431725296,0.0,0.0,0.0,0.0,0.15384615384615385,0.08276353276353277,0.0,0.04410643806097146,21.0,4.921739130434783,2.0,5.543735714396701,0.0,0.0,0.0,0.0,lej2hfo,266.0
295.60869565217394,gyr,0.061611374407582936,0.004649124079399259,0.0,0.011741260211316048,0.0,0.0,0.0,0.0,0.07407407407407407,0.03717948717948718,0.0,0.023428176911166127,6.0,2.152173913043478,2.0,0.7566341745533831,0.0,0.0,0.0,0.0,lej2hfo,268.0
184.82608695652175,swp,0.1565217391304348,0.03220075756539834,0.0,0.04238590984942054,0.375,0.25357142857142856,0.14285714285714285,0.07354021529276429,0.875,0.7160714285714286,0.5714285714285714,0.08278090704642328,4.0,2.0869565217391304,2.0,0.4078622399846461,3.0,2.0,1.0,0.6324555320336759,lej2hfo,78.0
310.8695652173913,acc,0.7985865724381626,0.16522889255607656,0.0,0.1949679978394285,0.0,0.0,0.0,0.0,0.11538461538461539,0.04928774928774928,0.0,0.03423667005869556,85.0,6.3652173913043475,2.0,13.898908580724953,0.0,0.0,0.0,0.0,60u0i9n,265.0
295.7826086956522,gyr,0.6925795053003534,0.15039136786646037,0.0,0.11445399950651282,0.037037037037037035,0.0037037037037037034,0.0,0.01111111111111111,0.25925925925925924,0.10128205128205128,0.0,0.0699876845453511,42.0,3.9608695652173913,2.0,4.494754346475531,1.0,0.1,0.0,0.30000000000000004,60u0i9n,264.0
178.65217391304347,swp,0.4166666666666667,0.18098075167183064,0.0,0.11087739700240905,0.13636363636363635,0.07272727272727272,0.0,0.05454545454545454,0.5454545454545454,0.39999999999999997,0.22727272727272727,0.10909090909090909,5.0,2.5434782608695654,2.0,1.0815954748733654,3.0,1.6,0.0,1.2000000000000002,60u0i9n,220.0
311.2173913043478,acc,0.9933481152993349,0.23403057433311777,0.0,0.29146243794241805,0.0,0.0,0.0,0.0,0.19230769230769232,0.07030769230769231,0.0,0.0570105357230745,451.0,30.14782608695652,2.0,87.0483367449184,0.0,0.0,0.0,0.0,2h2o0iz,257.0
296.5652173913044,gyr,0.7620396600566572,0.30481370749804804,0.0,0.2063823190006982,0.0,0.0,0.0,0.0,0.16,0.10166666666666668,0.04,0.04522167621838005,72.0,9.047826086956523,2.0,13.44400204278012,0.0,0.0,0.0,0.0,2h2o0iz,246.0
184.04347826086956,swp,0.5210084033613446,0.16968770754753484,0.0,0.12640176338818068,0.2222222222222222,0.1255555555555556,0.0,0.062271805640898015,0.6,0.49111111111111105,0.4,0.08459051693633013,56.0,3.6956521739130435,2.0,7.419333045196096,2.0,1.2,0.0,0.6000000000000001,2h2o0iz,96.0
309.04347826086956,acc,0.656319290465632,0.1272263990791872,0.0,0.16556199300602886,0.0,0.0,0.0,0.0,0.0967741935483871,0.05193548387096773,0.0,0.03292518067159098,38.0,3.639130434782609,2.0,5.93627310475951,0.0,0.0,0.0,0.0,gsf5udg,307.0
298.69565217391306,gyr,0.7716186252771619,0.3821832117480269,0.003787878787878788,0.19454724453518368,0.0,0.0,0.0,0.0,0.10526315789473684,0.05078947368421053,0.0,0.03943945884678724,88.0,11.2,2.0,15.628680436105698,0.0,0.0,0.0,0.0,gsf5udg,197.0
182.43478260869566,swp,0.2983425414364641,0.06892431790405265,0.0,0.07010644373773325,0.42857142857142855,0.18571428571428572,0.0,0.10679147791873707,1.0,0.6362637362637363,0.23076923076923078,0.19344717356495675,4.0,2.139130434782609,2.0,0.508825698724445,6.0,2.5,0.0,1.5,gsf5udg,133.0
313.2608695652174,acc,0.3434343434343434,0.05305111323309348,0.0,0.09297601327821298,0.0,0.0,0.0,0.0,0.047619047619047616,0.009523809523809523,0.0,0.019047619047619046,53.0,3.8521739130434782,2.0,8.64693308612026,0.0,0.0,0.0,0.0,7p7z5ex,210.0
298.0869565217391,gyr,0.7247706422018348,0.17900905803956896,0.0,0.17624826434698915,0.0,0.0,0.0,0.0,0.09523809523809523,0.023809523809523808,0.0,0.03194382824999699,51.0,8.821739130434782,2.0,11.918143148404457,0.0,0.0,0.0,0.0,7p7z5ex,211.0
183.04347826086956,swp,0.13043478260869565,0.031154111661391634,0.0,0.030957621451795012,0.36363636363636365,0.21969696969696967,0.08333333333333333,0.08138211516361082,0.9090909090909091,0.6409090909090909,0.5,0.1382113870543177,5.0,2.260869565217391,2.0,0.7112384364062098,4.0,2.6,1.0,0.9165151389911681,7p7z5ex,119.0
302.7826086956522,acc,0.17263843648208468,0.021444646112921035,0.0,0.038539597370689606,0.0,0.0,0.0,0.0,0.06666666666666667,0.024444444444444442,0.0,0.023200681130912334,4.0,2.026086956521739,2.0,0.2269215365339111,0.0,0.0,0.0,0.0,wm3pahu,451.0
287.6521739130435,gyr,0.5325779036827195,0.20876646954089562,0.0,0.1466574482951668,0.0,0.0,0.0,0.0,0.06666666666666667,0.028840579710144927,0.0,0.022347943047913304,26.0,4.808695652173913,2.0,5.558222506261469,0.0,0.0,0.0,0.0,wm3pahu,451.0
180.34782608695653,swp,0.43478260869565216,0.08532559314740339,0.0,0.09428067319001898,0.16666666666666666,0.0824561403508772,0.0,0.055690817179204835,0.5263157894736842,0.3804093567251462,0.16666666666666666,0.10226772777059412,6.0,2.365217391304348,2.0,1.028552674837285,3.0,1.5,0.0,1.02469507659596,wm3pahu,181.0
307.04347826086956,acc,0.4279379157427938,0.13738505506935023,0.0,0.09115031718149844,0.0,0.0,0.0,0.0,0.17142857142857143,0.10753968253968253,0.05714285714285714,0.03523532450139446,23.0,3.365217391304348,2.0,4.193847325252032,0.0,0.0,0.0,0.0,3xhmhs7,353.0
291.9130434782609,gyr,0.5986696230598669,0.20955245285727453,0.0,0.15882495228569257,0.02857142857142857,0.002857142857142857,0.0,0.008571428571428572,0.17142857142857143,0.07650793650793651,0.02857142857142857,0.03624160965792121,52.0,7.478260869565218,2.0,11.7579559197255,1.0,0.1,0.0,0.30000000000000004,3xhmhs7,353.0
179.7391304347826,swp,0.7739130434782608,0.29243736186165203,0.0,0.15858909265845023,0.2,0.09710526315789474,0.05,0.0468901291374455,0.5,0.3839473684210526,0.2631578947368421,0.06528702874142503,47.0,4.48695652173913,2.0,8.383073232663342,4.0,1.9,1.0,0.9433981132056604,3xhmhs7,195.0
310.0869565217391,acc,0.7043795620437956,0.18573234460744958,0.0,0.19317389893034953,0.0,0.0,0.0,0.0,0.10344827586206896,0.03152709359605911,0.0,0.036292248849511634,103.0,12.630434782608695,2.0,24.537778057209607,0.0,0.0,0.0,0.0,biysamt,283.0
294.95652173913044,gyr,0.919431279620853,0.31580812347735765,0.033582089552238806,0.21710577200834247,0.0,0.0,0.0,0.0,0.10714285714285714,0.04285714285714286,0.0,0.041649656391752145,211.0,12.882608695652173,2.0,20.74669491067062,0.0,0.0,0.0,0.0,biysamt,283.0
180.6086956521739,swp,0.6145833333333334,0.34348993594877275,0.0,0.16734369895467135,0.17647058823529413,0.0741830065359477,0.0,0.0630142986024332,0.5,0.34248366013071896,0.17647058823529413,0.10097774813045468,29.0,4.717391304347826,2.0,6.0772671327993,3.0,1.3,0.0,1.0999999999999999,biysamt,175.0
311.0,acc,0.7317073170731707,0.35317322589678274,0.0,0.20899891012749122,0.0,0.0,0.0,0.0,0.19230769230769232,0.07279202279202279,0.0,0.06553774841693251,83.0,12.834782608695653,2.0,18.07180385346074,0.0,0.0,0.0,0.0,otu8x88,262.0
295.7391304347826,gyr,0.3686868686868687,0.04598959631846805,0.0,0.08223613661594206,0.037037037037037035,0.0037037037037037034,0.0,0.01111111111111111,0.18518518518518517,0.07905982905982904,0.037037037037037035,0.05137001793719121,2.0,2.0,2.0,0.0,1.0,0.1,0.0,0.30000000000000004,otu8x88,265.0
177.08695652173913,swp,0.24390243902439024,0.02806399577464052,0.0,0.056774965685247175,0.11538461538461539,0.074,0.0,0.03209047859674342,0.4230769230769231,0.3313846153846154,0.16,0.0655037828077904,4.0,2.0869565217391304,2.0,0.4078622399846461,3.0,1.9,0.0,0.8306623862918076,otu8x88,256.0
312.0,acc,0.8951841359773371,0.5555228031882419,0.12195121951219512,0.20686755771417945,0.0,0.0,0.0,0.0,0.125,0.07101449275362318,0.041666666666666664,0.026486473742749372,239.0,29.97826086956522,2.0,38.28525038412868,0.0,0.0,0.0,0.0,9gykp6g,239.0
298.82608695652175,gyr,0.7157360406091371,0.34448458160099166,0.0,0.20154981420801912,0.1,0.01,0.0,0.03,0.3,0.10315789473684212,0.0,0.0909765425916981,67.0,9.847826086956522,2.0,15.37554154762679,2.0,0.2,0.0,0.6000000000000001,9gykp6g,194.0
176.65217391304347,swp,0.7043478260869566,0.2806712896175799,0.0,0.19971982337657856,0.07692307692307693,0.018803418803418803,0.0,0.03039767217857354,0.4074074074074074,0.2438746438746439,0.14814814814814814,0.08302240677445553,14.0,3.0043478260869567,2.0,2.4182239729530512,2.0,0.5,0.0,0.806225774829855,9gykp6g,266.0
310.69565217391306,acc,0.8738738738738738,0.4305834059994647,0.0830188679245283,0.2043120233537011,0.0,0.0,0.0,0.0,0.18518518518518517,0.08917378917378918,0.0,0.06451654861797806,132.0,11.365217391304348,2.0,17.174718748299075,0.0,0.0,0.0,0.0,adj01eb,269.0
294.8695652173913,gyr,0.8211009174311926,0.3244402424845429,0.0,0.20533950727075112,0.034482758620689655,0.0034482758620689655,0.0,0.010344827586206895,0.2857142857142857,0.12610837438423647,0.034482758620689655,0.08873184758063705,89.0,9.556521739130435,2.0,16.82373649463257,1.0,0.1,0.0,0.30000000000000004,adj01eb,285.0
181.17391304347825,swp,0.3356643356643357,0.07301084990929081,0.0,0.07884115145022132,0.1875,0.06764705882352942,0.0,0.058343630661404036,0.5625,0.3518382352941177,0.125,0.1183806402872095,2.0,2.0,2.0,0.0,3.0,1.1,0.0,0.9433981132056604,adj01eb,162.0
313.1304347826087,acc,0.3649425287356322,0.06576520623789915,0.0,0.08684385491811009,0.0,0.0,0.0,0.0,0.23809523809523808,0.09891774891774892,0.0,0.06152709243711198,17.0,2.591304347826087,2.0,1.8220659663231926,0.0,0.0,0.0,0.0,ss83smv,213.0
297.95652173913044,gyr,0.5410764872521246,0.21919732940871212,0.0,0.14150282109056206,0.0,0.0,0.0,0.0,0.22727272727272727,0.11147186147186146,0.045454545454545456,0.05767697706864101,34.0,6.952173913043478,2.0,8.639261721940656,0.0,0.0,0.0,0.0,ss83smv,214.0
182.56521739130434,swp,0.04296875,0.0016644021739130434,0.0,0.007881166804456633,0.15384615384615385,0.053846153846153856,0.0,0.060078843660820426,0.5384615384615384,0.3384615384615385,0.15384615384615385,0.10986812966989,17.0,2.4956521739130433,2.0,2.4579026514966795,2.0,0.7,0.0,0.7810249675906655,ss83smv,130.0
313.4782608695652,acc,0.7428571428571429,0.24053742730791872,0.0,0.18407326561949927,0.0,0.0,0.0,0.0,0.2,0.05380952380952381,0.0,0.06076048662324783,57.0,9.652173913043478,2.0,13.510732273953543,0.0,0.0,0.0,0.0,x89587l,205.0
298.39130434782606,gyr,0.7037533512064343,0.18144280949317232,0.0,0.200179159548667,0.05,0.009761904761904762,0.0,0.019531067176015077,0.19047619047619047,0.08809523809523809,0.047619047619047616,0.04720054190856906,26.0,2.8086956521739133,2.0,3.106502723037913,1.0,0.2,0.0,0.4000000000000001,x89587l,204.0
176.08695652173913,swp,0.9217391304347826,0.4138342428291103,0.0,0.28474691478996045,0.03571428571428571,0.014285714285714285,0.0,0.017496355305594128,0.2857142857142857,0.17182539682539683,0.03571428571428571,0.0650854139658888,184.0,8.91304347826087,2.0,24.800794243029113,1.0,0.4,0.0,0.48989794855663565,x89587l,279.0
