OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,NumOfAcceptS,NumOfAcceptG
vo441ru,acc,876.0,98,26719,59,0.03538812785388128,0.0,0.0,0.04081632653061224,0.0,0.0,0.07405812188673973,33.186440677966104,33.186440677966104,0.0
vo441ru,gyr,636.0,259,22221,59,0.279874213836478,0.018867924528301886,12.0,0.3204633204633205,0.007722007722007722,2.0,0.019076932124826078,3.5254237288135593,3.5254237288135593,0.0
vo441ru,swp,0.0,0,0,0,,,,,,,,,,
vo441ru,tap,1401.0,599,76152,59,0.6024268379728765,0.13990007137758745,196.0,0.5726210350584308,0.048414023372287146,29.0,0.33951275711084516,23.25423728813559,0.0,23.25423728813559
vo441ru,all,,956,125092,59,,,,0.4497907949790795,0.027196652719665274,26.0,0.22912071431769077,10.457627118644067,1.0508474576271187,9.40677966101695
ydxu25a,acc,155.0,36,27502,59,0.11612903225806452,0.0,0.0,0.2777777777777778,0.0,0.0,0.10032158179171471,26.06779661016949,26.06779661016949,0.0
ydxu25a,gyr,176.0,64,22876,59,0.26704545454545453,0.028409090909090908,5.0,0.296875,0.015625,1.0,0.010316758047824634,3.2542372881355934,3.2542372881355934,0.0
ydxu25a,swp,0.0,0,0,0,,,,,,,,,,
ydxu25a,tap,370.0,157,77625,59,0.5702702702702702,0.13243243243243244,49.0,0.5477707006369427,0.05732484076433121,9.0,0.4085287208017577,55.067796610169495,0.0,55.067796610169495
ydxu25a,all,,257,128003,59,,,,0.4474708171206226,0.042801556420233464,11.0,0.29316667038114447,12.11864406779661,1.305084745762712,10.813559322033898
lvrishm,acc,477.0,196,27020,59,0.07127882599580712,0.0041928721174004195,2.0,0.12244897959183673,0.00510204081632653,1.0,0.3754978552960294,38.47457627118644,38.47457627118644,0.0
lvrishm,gyr,476.0,197,22443,59,0.23739495798319327,0.008403361344537815,4.0,0.233502538071066,0.02030456852791878,4.0,0.3989636333168953,28.45762711864407,28.45762711864407,0.0
lvrishm,swp,0.0,0,0,0,,,,,,,,,,
lvrishm,tap,1401.0,599,76152,59,0.6067094932191291,0.17987152034261242,252.0,0.5742904841402338,0.07011686143572621,42.0,0.26092324989295623,11.576271186440678,0.0,11.576271186440678
lvrishm,all,,992,125615,59,,,,0.4173387096774194,0.05040322580645161,50.0,0.28431022562164626,8.559322033898304,0.5084745762711864,8.05084745762712
r0y6x9j,acc,124.0,48,27521,59,0.20161290322580644,0.008064516129032258,1.0,0.8333333333333334,0.25,12.0,0.10956738266575701,5.796610169491525,5.796610169491525,0.0
r0y6x9j,gyr,124.0,48,22944,59,0.3467741935483871,0.04032258064516129,5.0,0.375,0.020833333333333332,1.0,0.17723545097752516,7.1525423728813555,7.1525423728813555,0.0
r0y6x9j,swp,0.0,0,0,0,,,,,,,,,,
r0y6x9j,tap,479.0,204,77469,59,0.5532359081419624,0.0709812108559499,34.0,0.4411764705882353,0.014705882352941176,3.0,0.32427084837629233,29.508474576271187,0.0,29.508474576271187
r0y6x9j,all,,300,127934,59,,,,0.49333333333333335,0.056666666666666664,17.0,0.24867793243004674,14.423728813559322,1.576271186440678,12.847457627118644
06mdn3c,acc,299.0,128,27266,59,0.12709030100334448,0.0,0.0,0.4140625,0.0546875,7.0,0.24827801908447827,20.0,20.0,0.0
06mdn3c,gyr,306.0,122,22688,59,0.3235294117647059,0.029411764705882353,9.0,0.5327868852459017,0.07377049180327869,9.0,0.29646435055915066,14.610169491525424,14.610169491525424,0.0
06mdn3c,swp,0.0,0,0,0,,,,,,,,,,
06mdn3c,tap,1167.0,499,76486,59,0.5766923736075407,0.060839760068551844,71.0,0.6192384769539078,0.03406813627254509,17.0,0.5591320449287358,500.0169491525424,0.0,500.0169491525424
06mdn3c,all,,749,126440,59,,,,0.5700934579439252,0.044058744993324434,33.0,0.4318548051351175,65.7457627118644,12.372881355932204,53.3728813559322
ta0ko40,acc,475.0,201,27017,59,0.04842105263157895,0.0,0.0,0.14925373134328357,0.009950248756218905,2.0,0.27092323446883704,28.23728813559322,28.23728813559322,0.0
ta0ko40,gyr,476.0,200,22440,59,0.28991596638655465,0.03361344537815126,16.0,0.455,0.055,11.0,0.42035689305726015,39.74576271186441,39.74576271186441,0.0
ta0ko40,swp,0.0,0,0,0,,,,,,,,,,
ta0ko40,tap,1401.0,599,76152,59,0.5981441827266238,0.1684511063526053,236.0,0.5442404006677797,0.05509181969949917,33.0,0.2466798528583093,10.542372881355933,0.0,10.542372881355933
ta0ko40,all,,1000,125609,59,,,,0.447,0.045,45.0,0.2725817110291124,10.271186440677965,0.864406779661017,9.40677966101695
60u0i9n,acc,115.0,49,27529,59,0.09565217391304348,0.017391304347826087,2.0,0.02040816326530612,0.0,0.0,0.012781839398256922,2.016949152542373,2.016949152542373,0.0
