OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,NumOfAcceptS,NumOfAcceptG,num_of_clf_that_decide
l1doqao,tap,881.0,382,12326,14,0.6492622020431328,0.17480136208853575,154.0,0.6178010471204188,0.06544502617801047,25,0.31050865042103454,14.142857142857142,0.0,14.142857142857142,1
l1doqao,all,,754,26478,14,,,,0.4230769230769231,0.03050397877984085,23,0.21050034003512932,11.142857142857142,0.21428571428571427,10.928571428571429,1
06mdn3c,acc,111.0,46,7241,14,0.9369369369369369,0.40540540540540543,45.0,1.0,0.021739130434782608,1,0.004307232773676923,27.285714285714285,27.285714285714285,0.0,1
06mdn3c,gyr,112.0,46,6312,14,0.39285714285714285,0.05357142857142857,6.0,0.30434782608695654,0.0,0,0.3410359982622059,19.428571428571427,19.428571428571427,0.0,1
06mdn3c,swp,137.0,8,1632,14,0.0948905109489051,0.0072992700729927005,1.0,0.125,0.0,0,0.8318245271410091,98.42857142857143,0.0,98.42857142857143,1
06mdn3c,tap,152.0,115,13322,14,0.6381578947368421,0.17105263157894737,26.0,0.7043478260869566,0.10434782608695652,12,0.32764729684566446,37.214285714285715,0.0,37.214285714285715,1
06mdn3c,all,,215,28507,14,,,,0.6604651162790698,0.05116279069767442,11,0.28562534724156363,17.928571428571427,2.857142857142857,15.071428571428571,1
pemzvif,acc,102.0,40,7256,14,0.6176470588235294,0.14705882352941177,15.0,1.0,0.175,7,0.0,5.0,5.0,0.0,1
pemzvif,gyr,102.0,40,6328,14,0.29411764705882354,0.029411764705882353,3.0,0.25,0.025,1,0.0,3.0,3.0,0.0,1
pemzvif,swp,23.0,12,1742,14,0.4782608695652174,0.043478260869565216,1.0,0.8333333333333334,0.08333333333333333,1,0.15436411341237763,6.357142857142857,0.0,6.357142857142857,1
pemzvif,tap,233.0,97,13259,14,0.5278969957081545,0.09871244635193133,23.0,0.4742268041237113,0.030927835051546393,3,0.394099342415356,33.857142857142854,0.0,33.857142857142854,1
pemzvif,all,,189,28585,14,,,,0.5608465608465608,0.06349206349206349,12,0.195810429315846,14.571428571428571,1.2857142857142858,13.285714285714286,1
n0g0zsv,acc,923.0,54,6421,14,0.03358613217768147,0.0,0.0,0.037037037037037035,0.0,0,0.07839717373889646,5.714285714285714,5.714285714285714,0.0,1
n0g0zsv,gyr,648.0,269,5553,14,0.11882716049382716,0.0030864197530864196,2.0,0.3420074349442379,0.048327137546468404,13,0.002938920478884049,2.142857142857143,2.142857142857143,0.0,1
n0g0zsv,swp,60.0,35,1682,14,0.18333333333333332,0.0,0.0,0.2571428571428571,0.0,0,0.5233813326698157,20.071428571428573,0.0,20.071428571428573,1
n0g0zsv,tap,1225.0,515,11849,14,0.6383673469387755,0.1893877551020408,232.0,0.6446601941747573,0.07572815533980583,39,0.3689393628390657,17.714285714285715,0.0,17.714285714285715,1
n0g0zsv,all,,873,25505,14,,,,0.49828178694158076,0.053837342497136315,47,0.2432060974844299,12.785714285714286,0.6428571428571429,12.142857142857142,1
b8g4bl5,acc,126.0,51,7221,14,0.873015873015873,0.3333333333333333,42.0,0.9411764705882353,0.0392156862745098,2,0.030931631719364385,16.571428571428573,16.571428571428573,0.0,1
b8g4bl5,gyr,126.0,51,6293,14,0.30158730158730157,0.023809523809523808,3.0,0.5490196078431373,0.09803921568627451,5,0.13244264679096274,7.357142857142857,7.357142857142857,0.0,1
b8g4bl5,swp,94.0,32,1651,14,0.14893617021276595,0.0,0.0,0.1875,0.0,0,0.5925397423525238,25.071428571428573,0.0,25.071428571428573,1
b8g4bl5,tap,163.0,77,13349,14,0.5644171779141104,0.10429447852760736,17.0,0.4025974025974026,0.0,0,0.3423314613010365,35.642857142857146,0.0,35.642857142857146,1
b8g4bl5,all,,211,28514,14,,,,0.5355450236966824,0.023696682464454975,5,0.24089305171533826,15.785714285714286,1.8571428571428572,13.928571428571429,1
r2p4ljs,acc,512.0,220,6666,14,0.052734375,0.0,0.0,0.05909090909090909,0.0,0,0.9180075344823516,391.35714285714283,391.35714285714283,0.0,1
r2p4ljs,gyr,512.0,220,5738,14,0.353515625,0.041015625,21.0,0.6227272727272727,0.10454545454545454,23,0.31481967856194826,5.214285714285714,5.214285714285714,0.0,1
r2p4ljs,swp,137.0,36,1604,14,0.17518248175182483,0.0,0.0,0.3055555555555556,0.0,0,0.7504841756473868,59.785714285714285,0.0,59.785714285714285,1
r2p4ljs,tap,1264.0,563,11762,14,0.6795886075949367,0.20094936708860758,254.0,0.7406749555950266,0.0852575488454707,48,0.2697084408637519,12.785714285714286,0.0,12.785714285714286,1
r2p4ljs,all,,1039,25770,14,,,,0.5563041385948027,0.04908565928777671,51,0.4826269276369088,15.5,2.4285714285714284,13.071428571428571,1
lm8ujtt,acc,235.0,97,7066,14,0.13617021276595745,0.01276595744680851,3.0,0.6701030927835051,0.18556701030927836,18,0.07469464897744135,4.428571428571429,4.428571428571429,0.0,1
lm8ujtt,gyr,234.0,97,6139,14,0.2863247863247863,0.021367521367521368,5.0,0.29896907216494845,0.0,0,0.6903177839379204,191.92857142857142,191.92857142857142,0.0,1
lm8ujtt,swp,41.0,13,1723,14,0.24390243902439024,0.0,0.0,0.46153846153846156,0.07692307692307693,1,0.6625026018706227,79.5,0.0,79.5,1
lm8ujtt,tap,581.0,252,12756,14,0.6006884681583476,0.16179001721170397,94.0,0.6190476190476191,0.08333333333333333,21,0.2926454113336516,14.571428571428571,0.0,14.571428571428571,1
lm8ujtt,all,,459,27684,14,,,,0.5577342047930284,0.08278867102396514,38,0.3593724423094287,12.214285714285714,0.8571428571428571,11.357142857142858,1
4l9kvp8,acc,118.0,49,7231,14,0.8389830508474576,0.3474576271186441,41.0,0.8979591836734694,0.061224489795918366,3,0.0,11.0,11.0,0.0,1
4l9kvp8,gyr,118.0,49,6303,14,0.22033898305084745,0.0,0.0,0.5510204081632653,0.08163265306122448,4,0.3014473865013941,12.857142857142858,12.857142857142858,0.0,1
4l9kvp8,swp,152.0,6,1619,14,0.07236842105263158,0.0,0.0,0.0,0.0,0,0.7801517148312219,96.78571428571429,0.0,96.78571428571429,1
4l9kvp8,tap,186.0,138,13265,14,0.6720430107526881,0.20967741935483872,39.0,0.6159420289855072,0.057971014492753624,8,0.4033231252134524,43.142857142857146,0.0,43.142857142857146,1
4l9kvp8,all,,242,28418,14,,,,0.6446280991735537,0.06198347107438017,15,0.3092872992974217,23.571428571428573,4.214285714285714,19.357142857142858,1
cp7kjhx,acc,128.0,49,7221,14,0.3203125,0.0,0.0,0.061224489795918366,0.0,0,0.5255694187336666,148.28571428571428,148.28571428571428,0.0,5
cp7kjhx,gyr,128.0,49,6293,14,0.265625,0.015625,2.0,0.24489795918367346,0.0,0,0.6612481073163378,216.5,216.5,0.0,5
cp7kjhx,swp,35.0,37,1705,14,0.4,0.02857142857142857,1.0,0.7567567567567568,0.13513513513513514,5,0.24403433622164677,6.714285714285714,0.0,6.714285714285714,5
cp7kjhx,tap,357.0,129,13103,14,0.5574229691876751,0.12605042016806722,45.0,0.6356589147286822,0.10077519379844961,13,0.29880697921287414,9.357142857142858,0.0,9.357142857142858,5
cp7kjhx,all,,264,28322,14,,,,0.4734848484848485,0.06439393939393939,17,0.4182836154699442,9.642857142857142,0.8571428571428571,8.785714285714286,5
r13q05q,acc,837.0,139,6422,14,0.02986857825567503,0.0023894862604540022,2.0,0.04316546762589928,0.0,0,0.05203989901467195,18.785714285714285,18.785714285714285,0.0,5
r13q05q,gyr,363.0,152,5955,14,0.30578512396694213,0.01652892561983471,6.0,0.375,0.03289473684210526,5,0.34357770508373653,5.428571428571429,5.428571428571429,0.0,5
r13q05q,swp,21.0,13,1743,14,0.47619047619047616,0.047619047619047616,1.0,0.9230769230769231,0.15384615384615385,2,0.003287125576382292,4.0,0.0,4.0,5
r13q05q,tap,274.0,112,13203,14,0.5802919708029197,0.043795620437956206,12.0,0.6428571428571429,0.044642857142857144,5,0.40074966477528146,42.357142857142854,0.0,42.357142857142854,5
r13q05q,all,,416,27323,14,,,,0.35336538461538464,0.028846153846153848,12,0.28078873108796937,15.642857142857142,2.142857142857143,13.5,5
wksm8wt,acc,90.0,39,7269,14,0.5888888888888889,0.0,0.0,0.5641025641025641,0.05128205128205128,2,0.11655289024466504,13.642857142857142,13.642857142857142,0.0,5
wksm8wt,gyr,92.0,36,6342,14,0.3695652173913043,0.05434782608695652,5.0,0.6944444444444444,0.16666666666666666,6,0.3785604105134798,17.285714285714285,17.285714285714285,0.0,5
wksm8wt,swp,20.0,21,1736,14,0.5,0.05,1.0,0.8571428571428571,0.09523809523809523,2,0.15325504231659817,6.357142857142857,0.0,6.357142857142857,5
wksm8wt,tap,262.0,98,13229,14,0.6603053435114504,0.21755725190839695,57.0,0.7857142857142857,0.11224489795918367,11,0.1560722525687279,9.0,0.0,9.0,5
wksm8wt,all,,194,28576,14,,,,0.7319587628865979,0.1134020618556701,22,0.19015491794701886,8.785714285714286,0.2857142857142857,8.5,5
vk43uke,acc,673.0,260,6465,14,0.01634472511144131,0.0,0.0,0.023076923076923078,0.0,0,0.6492708979103484,277.2857142857143,277.2857142857143,0.0,5
vk43uke,gyr,661.0,247,5562,14,0.3691376701966717,0.07866868381240545,52.0,0.3643724696356275,0.06882591093117409,17,0.3693389839109001,11.142857142857142,11.142857142857142,0.0,5
vk43uke,swp,336.0,129,1312,14,0.05357142857142857,0.0,0.0,0.09302325581395349,0.0,0,0.715553531561595,61.92857142857143,0.0,61.92857142857143,5
vk43uke,tap,967.0,428,12194,14,0.6349534643226473,0.22750775594622544,220.0,0.6425233644859814,0.09345794392523364,40,0.3540977543158901,16.714285714285715,0.0,16.714285714285715,5
vk43uke,all,,1064,25533,14,,,,0.3599624060150376,0.03571428571428571,38,0.47084514621914525,20.428571428571427,5.857142857142857,14.571428571428571,5
7f0qwx8,acc,165.0,65,7168,14,0.15757575757575756,0.0,0.0,0.35384615384615387,0.046153846153846156,3,0.09913234862408253,3.357142857142857,3.357142857142857,0.0,5
7f0qwx8,gyr,165.0,66,6239,14,0.24242424242424243,0.01818181818181818,3.0,0.5606060606060606,0.12121212121212122,8,0.68898870484386,154.14285714285714,154.14285714285714,0.0,5
7f0qwx8,swp,139.0,37,1601,14,0.1510791366906475,0.0,0.0,0.16216216216216217,0.0,0,0.42656628668725566,14.785714285714286,0.0,14.785714285714286,5
7f0qwx8,tap,199.0,107,13283,14,0.5879396984924623,0.12562814070351758,25.0,0.5327102803738317,0.037383177570093455,4,0.24057583285865475,9.285714285714286,0.0,9.285714285714286,5
7f0qwx8,all,,275,28291,14,,,,0.44727272727272727,0.04727272727272727,13,0.3218422340185869,9.714285714285714,1.0,8.714285714285714,5
b0602fr,acc,530.0,218,6650,14,0.05471698113207547,0.0037735849056603774,2.0,0.16972477064220184,0.009174311926605505,2,0.5165677104839037,56.642857142857146,56.642857142857146,0.0,5
b0602fr,gyr,531.0,219,5720,14,0.2693032015065913,0.013182674199623353,7.0,0.2968036529680365,0.0182648401826484,4,0.5071450114186448,57.357142857142854,57.357142857142854,0.0,5
b0602fr,swp,97.0,32,1648,14,0.12371134020618557,0.0,0.0,0.15625,0.0,0,0.6240518818590043,51.92857142857143,0.0,51.92857142857143,5
b0602fr,tap,1304.0,567,11718,14,0.6579754601226994,0.2062883435582822,269.0,0.6878306878306878,0.08818342151675485,50,0.22097423908728622,9.642857142857142,0.0,9.642857142857142,5
b0602fr,all,,1036,25736,14,,,,0.4797297297297297,0.05405405405405406,56,0.38273367566944533,12.357142857142858,1.6428571428571428,10.714285714285714,5
ftk8v41,acc,424.0,176,6798,14,0.07075471698113207,0.0,0.0,0.13068181818181818,0.0,0,0.5405371018075034,44.857142857142854,44.857142857142854,0.0,5
ftk8v41,gyr,424.0,176,5870,14,0.24056603773584906,0.014150943396226415,6.0,0.42045454545454547,0.03409090909090909,6,0.5504225990594911,90.0,90.0,0.0,5
ftk8v41,swp,34.0,5,1738,14,0.38235294117647056,0.029411764705882353,1.0,0.4,0.0,0,0.2924814543593333,8.142857142857142,0.0,8.142857142857142,5
ftk8v41,tap,1367.0,594,11628,14,0.576444769568398,0.1711777615215801,234.0,0.4831649831649832,0.04208754208754209,25,0.31733335130924367,14.142857142857142,0.0,14.142857142857142,5
ftk8v41,all,,951,26034,14,,,,0.4058885383806519,0.029442691903259727,28,0.41389299226551524,14.642857142857142,1.0,13.642857142857142,5
l1doqao,acc,708.0,213,6477,14,0.03248587570621469,0.0,0.0,0.19718309859154928,0.0,0,0.10054355016518635,71.35714285714286,71.35714285714286,0.0,5
l1doqao,gyr,384.0,153,5933,14,0.3723958333333333,0.052083333333333336,20.0,0.2875816993464052,0.006535947712418301,1,0.12118636402354498,3.2142857142857144,3.2142857142857144,0.0,5
l1doqao,swp,29.0,6,1742,14,0.41379310344827586,0.034482758620689655,1.0,0.8333333333333334,0.16666666666666666,1,0.049256643772401014,3.4285714285714284,0.0,3.4285714285714284,5
l1doqao,tap,881.0,382,12326,14,0.6492622020431328,0.17480136208853575,154.0,0.6178010471204188,0.06544502617801047,25,0.31050865042103454,14.642857142857142,0.0,14.642857142857142,5
l1doqao,all,,754,26478,14,,,,0.4336870026525199,0.029177718832891247,22,0.21326802569472517,11.142857142857142,0.21428571428571427,10.928571428571429,5
06mdn3c,acc,111.0,46,7241,14,0.3333333333333333,0.0,0.0,0.5434782608695652,0.043478260869565216,2,0.03513229900826721,5.0,5.0,0.0,5
06mdn3c,gyr,112.0,46,6312,14,0.3482142857142857,0.026785714285714284,3.0,0.30434782608695654,0.0,0,0.3433214153710726,23.928571428571427,23.928571428571427,0.0,5
06mdn3c,swp,137.0,8,1632,14,0.13138686131386862,0.0072992700729927005,1.0,0.25,0.0,0,0.6312479329172939,60.857142857142854,0.0,60.857142857142854,5
06mdn3c,tap,152.0,115,13322,14,0.631578947368421,0.1513157894736842,23.0,0.6956521739130435,0.10434782608695652,12,0.3302037143848507,37.214285714285715,0.0,37.214285714285715,5
06mdn3c,all,,215,28507,14,,,,0.5627906976744186,0.06046511627906977,13,0.2793344474084013,15.5,1.0,14.5,5
pemzvif,acc,102.0,40,7256,14,0.1568627450980392,0.00980392156862745,1.0,1.0,0.325,13,0.0,2.0,2.0,0.0,5
pemzvif,gyr,102.0,40,6328,14,0.27450980392156865,0.0196078431372549,2.0,0.25,0.025,1,0.0,3.0,3.0,0.0,5
pemzvif,swp,23.0,12,1742,14,0.4782608695652174,0.043478260869565216,1.0,0.8333333333333334,0.08333333333333333,1,0.16841461245679407,6.5,0.0,6.5,5
pemzvif,tap,233.0,97,13259,14,0.5278969957081545,0.09871244635193133,23.0,0.4742268041237113,0.030927835051546393,3,0.394099342415356,33.857142857142854,0.0,33.857142857142854,5
pemzvif,all,,189,28585,14,,,,0.5608465608465608,0.07936507936507936,15,0.19706243706238977,14.142857142857142,0.9285714285714286,13.214285714285714,5
n0g0zsv,acc,923.0,54,6421,14,0.03791982665222102,0.0010834236186348862,1.0,0.037037037037037035,0.0,0,0.041593438259326196,3.9285714285714284,3.9285714285714284,0.0,5
n0g0zsv,gyr,648.0,269,5553,14,0.16820987654320987,0.004629629629629629,3.0,0.4758364312267658,0.06691449814126393,18,0.0005783566129695771,3.0,3.0,0.0,5
n0g0zsv,swp,60.0,35,1682,14,0.18333333333333332,0.0,0.0,0.5714285714285714,0.08571428571428572,3,0.31305994129757087,7.5,0.0,7.5,5
n0g0zsv,tap,1225.0,515,11849,14,0.6383673469387755,0.1893877551020408,232.0,0.6446601941747573,0.07572815533980583,39,0.3689393628390657,17.714285714285715,0.0,17.714285714285715,5
n0g0zsv,all,,873,25505,14,,,,0.5521191294387171,0.06529209621993128,57,0.21311675652313625,12.785714285714286,0.6428571428571429,12.142857142857142,5
b8g4bl5,acc,126.0,51,7221,14,0.3492063492063492,0.031746031746031744,4.0,0.5686274509803921,0.058823529411764705,3,0.06747749286453106,7.0,7.0,0.0,5
b8g4bl5,gyr,126.0,51,6293,14,0.29365079365079366,0.015873015873015872,2.0,0.5490196078431373,0.09803921568627451,5,0.14114091387621983,7.428571428571429,7.428571428571429,0.0,5
b8g4bl5,swp,94.0,32,1651,14,0.18085106382978725,0.010638297872340425,1.0,0.3125,0.0,0,0.4480045675969437,11.357142857142858,0.0,11.357142857142858,5
b8g4bl5,tap,163.0,77,13349,14,0.6012269938650306,0.10429447852760736,17.0,0.4155844155844156,0.0,0,0.3252120632195474,36.357142857142854,0.0,36.357142857142854,5
b8g4bl5,all,,211,28514,14,,,,0.46919431279620855,0.04265402843601896,9,0.2310449833108923,15.285714285714286,1.2857142857142858,14.0,5
r2p4ljs,acc,512.0,220,6666,14,0.0546875,0.0,0.0,0.05454545454545454,0.0,0,0.9120606742456474,384.07142857142856,384.07142857142856,0.0,5
r2p4ljs,gyr,512.0,220,5738,14,0.337890625,0.0390625,20.0,0.6,0.1,22,0.32264820853847437,5.285714285714286,5.285714285714286,0.0,5
r2p4ljs,swp,137.0,36,1604,14,0.18248175182481752,0.0,0.0,0.5,0.05555555555555555,2,0.5969131407463326,35.214285714285715,0.0,35.214285714285715,5
r2p4ljs,tap,1264.0,563,11762,14,0.6795886075949367,0.20094936708860758,254.0,0.7406749555950266,0.0852575488454707,48,0.2697084408637519,12.785714285714286,0.0,12.785714285714286,5
r2p4ljs,all,,1039,25770,14,,,,0.5572666025024061,0.04812319538017324,50,0.4702593562767026,13.642857142857142,1.1428571428571428,12.5,5
lm8ujtt,acc,235.0,97,7066,14,0.11914893617021277,0.01276595744680851,3.0,0.711340206185567,0.18556701030927836,18,0.057148820002219394,4.0,4.0,0.0,5
lm8ujtt,gyr,234.0,97,6139,14,0.19230769230769232,0.0,0.0,0.17525773195876287,0.0,0,0.7857502536179204,230.92857142857142,230.92857142857142,0.0,5
lm8ujtt,swp,41.0,13,1723,14,0.21951219512195122,0.0,0.0,0.6923076923076923,0.07692307692307693,1,0.4146233874264271,11.857142857142858,0.0,11.857142857142858,5
lm8ujtt,tap,581.0,252,12756,14,0.6678141135972461,0.16179001721170397,94.0,0.6865079365079365,0.06746031746031746,17,0.27039060498281503,16.571428571428573,0.0,16.571428571428573,5
lm8ujtt,all,,459,27684,14,,,,0.5838779956427015,0.0718954248366013,33,0.3451868543697881,13.071428571428571,0.5,12.571428571428571,5
4l9kvp8,acc,118.0,49,7231,14,0.3135593220338983,0.0,0.0,0.5918367346938775,0.08163265306122448,4,0.008186148397957059,3.5,3.5,0.0,5
4l9kvp8,gyr,118.0,49,6303,14,0.3135593220338983,0.00847457627118644,1.0,0.5102040816326531,0.04081632653061224,2,0.3410741583166536,14.0,14.0,0.0,5
4l9kvp8,swp,152.0,6,1619,14,0.09868421052631579,0.0,0.0,0.16666666666666666,0.0,0,0.5751470726407042,34.57142857142857,0.0,34.57142857142857,5
4l9kvp8,tap,186.0,138,13265,14,0.6666666666666666,0.20430107526881722,38.0,0.6159420289855072,0.057971014492753624,8,0.40766317516436473,44.785714285714285,0.0,44.785714285714285,5
4l9kvp8,all,,242,28418,14,,,,0.5785123966942148,0.05371900826446281,13,0.3064137479023626,18.285714285714285,1.2142857142857142,17.071428571428573,5
cp7kjhx,acc,128.0,49,7221,14,0.125,0.0,0.0,0.02040816326530612,0.0,0,0.6819903825509994,129.5,129.5,0.0,15
cp7kjhx,gyr,128.0,49,6293,14,0.2109375,0.0078125,1.0,0.20408163265306123,0.0,0,0.67741951468509,217.64285714285714,217.64285714285714,0.0,15
cp7kjhx,swp,35.0,37,1705,14,0.37142857142857144,0.02857142857142857,1.0,0.7567567567567568,0.13513513513513514,5,0.24444018037749093,6.5,0.0,6.5,15
cp7kjhx,tap,357.0,129,13103,14,0.5714285714285714,0.12044817927170869,43.0,0.6666666666666666,0.10077519379844961,13,0.29784033658022896,9.857142857142858,0.0,9.857142857142858,15
cp7kjhx,all,,264,28322,14,,,,0.4734848484848485,0.05303030303030303,14,0.46559935165698446,10.0,0.8571428571428571,9.142857142857142,15
r13q05q,acc,837.0,139,6422,14,0.03225806451612903,0.0023894862604540022,2.0,0.03597122302158273,0.0,0,0.04758951066679949,13.785714285714286,13.785714285714286,0.0,15
r13q05q,gyr,363.0,152,5955,14,0.256198347107438,0.01652892561983471,6.0,0.3618421052631579,0.03289473684210526,5,0.37292476773091143,6.0,6.0,0.0,15
r13q05q,swp,21.0,13,1743,14,0.3333333333333333,0.047619047619047616,1.0,0.9230769230769231,0.23076923076923078,3,0.003287125576382292,3.0,0.0,3.0,15
