OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,NumOfAcceptS,NumOfAcceptG
33a3a5u,acc,203.0,85,20140,43,0.029556650246305417,0.0,0.0,0.10588235294117647,0.0,0.0,0.6490201209922193,131.69767441860466,131.69767441860466,0.0
33a3a5u,gyr,202.0,83,19098,43,0.20297029702970298,0.0,0.0,0.2891566265060241,0.0,0.0,0.5369546466813502,47.06976744186046,47.06976744186046,0.0
33a3a5u,swp,250.0,106,37681,43,0.056,0.0,0.0,0.8962264150943396,0.3113207547169811,33.0,0.20245757464166836,10.651162790697674,0.0,10.651162790697674
33a3a5u,tap,0.0,0,0,0,,,,,,,,,,
33a3a5u,all,,274,76919,43,,,,0.46715328467153283,0.07664233576642336,21.0,0.38982823426463553,17.3953488372093,5.930232558139535,11.465116279069768
z8taipm,acc,206.0,80,20142,43,0.024271844660194174,0.0,0.0,0.1375,0.0125,1.0,0.5629920150101656,109.97674418604652,109.97674418604652,0.0
z8taipm,gyr,207.0,80,19096,43,0.20772946859903382,0.004830917874396135,1.0,0.3,0.025,2.0,0.7116157515691999,177.27906976744185,177.27906976744185,0.0
z8taipm,swp,217.0,91,37729,43,0.06912442396313365,0.0,0.0,0.15384615384615385,0.0,0.0,0.7820769751712041,516.0,0.0,516.0
z8taipm,tap,0.0,0,0,0,,,,,,,,,,
z8taipm,all,,251,76967,43,,,,0.1952191235059761,0.01195219123505976,3.0,0.7036221266662094,293.5813953488372,148.67441860465115,144.90697674418604
lvrishm,acc,503.0,213,19712,43,0.011928429423459244,0.0,0.0,0.004694835680751174,0.0,0.0,0.6446945707295354,147.41860465116278,147.41860465116278,0.0
lvrishm,gyr,506.0,211,18666,43,0.1976284584980237,0.001976284584980237,1.0,0.2796208530805687,0.009478672985781991,2.0,0.519905223788481,46.395348837209305,46.395348837209305,0.0
