OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Window,Overlap
pemzvif,acc,122,47,7347,14,0.5,0.09836065573770492,12,0.14893617021276595,0.02127659574468085,1,0.004508486562942009,2.0,25,0.0
pemzvif,gyr,122,47,6744,14,0.5245901639344263,0.11475409836065574,14,0.3404255319148936,0.0425531914893617,2,0.0,2.0,25,0.0
7f0qwx8,acc,193,81,7242,14,0.49740932642487046,0.11398963730569948,22,0.2962962962962963,0.024691358024691357,2,0.02471680617857958,2.142857142857143,25,0.0
7f0qwx8,gyr,195,81,6637,14,0.49743589743589745,0.11282051282051282,22,0.30864197530864196,0.037037037037037035,3,0.43249605704748234,21.428571428571427,25,0.0
l1doqao,acc,649,174,6693,14,0.5038520801232665,0.1140215716486903,74,0.43103448275862066,0.05747126436781609,10,0.1073905597701157,3.5,25,0.0
l1doqao,gyr,370,150,6393,14,0.5,0.0891891891891892,33,0.48,0.08,12,0.19941363686883215,2.7857142857142856,25,0.0
wksm8wt,acc,116,52,7348,14,0.49137931034482757,0.09482758620689655,11,0.34615384615384615,0.038461538461538464,2,0.3581223528738904,33.5,25,0.0
wksm8wt,gyr,116,52,6745,14,0.5172413793103449,0.11206896551724138,13,0.3076923076923077,0.0,0,0.371445630147519,6.357142857142857,25,0.0
ftk8v41,acc,505,216,6795,14,0.49504950495049505,0.12475247524752475,63,0.35648148148148145,0.046296296296296294,10,0.249009391449482,13.214285714285714,25,0.0
ftk8v41,gyr,504,215,6194,14,0.5,0.12103174603174603,61,0.386046511627907,0.05116279069767442,11,0.4397010815931675,17.571428571428573,25,0.0
n0g0zsv,acc,763,45,6708,14,0.5006553079947575,0.13368283093053734,102,0.5777777777777777,0.1111111111111111,5,0.028405684427125533,2.7857142857142856,25,0.0
