OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Window,Overlap
z8taipm,gyr,950,374,33589,14,0.5021052631578947,0.11052631578947368,105,0.37967914438502676,0.06149732620320856,23,0.4412272502314604,26.071428571428573,25,0.8
3zd4fdk,acc,963,398,33873,14,0.5015576323987538,0.1277258566978193,123,0.3316582914572864,0.06281407035175879,25,0.013286987867293775,2.0,25,0.8
3zd4fdk,gyr,965,396,33552,14,0.5015544041450777,0.09948186528497409,96,0.4898989898989899,0.10606060606060606,42,0.29454245377548416,13.071428571428571,25,0.8
ipuyiii,acc,672,279,34283,14,0.49851190476190477,0.10416666666666667,70,0.3655913978494624,0.06451612903225806,18,0.15883657362303455,4.0,25,0.8
ipuyiii,gyr,672,279,33962,14,0.5,0.0818452380952381,55,0.5376344086021505,0.1039426523297491,29,0.42441641366624794,18.071428571428573,25,0.8
ha3ev43,acc,576,201,34457,14,0.5,0.1076388888888889,62,0.4228855721393035,0.07960199004975124,16,0.07375255009334154,2.5714285714285716,25,0.8
ha3ev43,gyr,552,227,34134,14,0.5,0.08876811594202899,49,0.3656387665198238,0.048458149779735685,11,0.09610820677008736,2.357142857142857,25,0.8
b0602fr,acc,2457,1025,31752,14,0.5002035002035002,0.09808709808709809,241,0.6292682926829268,0.15121951219512195,155,0.21481273100502246,5.642857142857143,25,0.8
b0602fr,gyr,2436,1048,31429,14,0.5004105090311987,0.09113300492610837,222,0.5419847328244275,0.10209923664122138,107,0.4156098429855758,17.928571428571427,25,0.8
l1doqao,acc,2658,1127,31449,14,0.500752445447705,0.10082768999247554,268,0.551907719609583,0.1233362910381544,139,0.10912986286343591,7.285714285714286,25,0.8
l1doqao,gyr,2660,1127,31126,14,0.5,0.10451127819548872,278,0.48269742679680566,0.1064773735581189,120,0.19233991357979988,4.571428571428571,25,0.8
855whqe,acc,412,166,34656,14,0.5,0.09951456310679611,41,0.463855421686747,0.060240963855421686,10,0.07339961264244765,2.357142857142857,25,0.8
855whqe,gyr,413,168,34332,14,0.5012106537530266,0.09200968523002422,38,0.34523809523809523,0.023809523809523808,4,0.1651217584615688,7.285714285714286,25,0.8
v90gnf6,acc,2389,1037,31808,14,0.5006278777731268,0.11804102134784429,282,0.6894889103182257,0.19961427193828352,207,0.3830970931962825,13.857142857142858,25,0.8
v90gnf6,gyr,2391,1036,31486,14,0.5002091175240485,0.08322877457130907,199,0.49131274131274133,0.06756756756756757,70,0.2858962476139927,5.142857142857143,25,0.8
ap1oez8,acc,695,258,34281,14,0.5007194244604316,0.09640287769784173,67,0.37209302325581395,0.046511627906976744,12,0.03433989375401031,2.0,25,0.8
ap1oez8,gyr,693,258,33962,14,0.49927849927849927,0.09812409812409813,68,0.6395348837209303,0.15891472868217055,41,0.35449120126224953,13.714285714285714,25,0.8
r13q05q,acc,3035,910,31289,14,0.499835255354201,0.13212520593080726,401,0.6186813186813187,0.15604395604395604,142,0.0464305836171371,2.7142857142857144,25,0.8
r13q05q,gyr,2726,1087,31100,14,0.5,0.1107850330154072,302,0.6016559337626495,0.16191352345906163,176,0.2093600971897322,3.642857142857143,25,0.8
vk43uke,acc,2712,1134,31388,14,0.5003687315634219,0.10914454277286136,296,0.0008818342151675485,0.0,0,0.11934674365161105,2.857142857142857,25,0.8
vk43uke,gyr,2712,1120,31081,14,0.5,0.10435103244837758,283,0.3705357142857143,0.059821428571428574,67,0.31132589427028284,7.571428571428571,25,0.8
vo441ru,acc,3367,597,31270,14,0.5001485001485001,0.11464211464211464,386,0.5661641541038526,0.12227805695142378,73,0.0035287816649851493,2.0,25,0.8
vo441ru,gyr,2668,1105,31140,14,0.4992503748125937,0.11206896551724138,299,0.481447963800905,0.13122171945701358,145,9.864856337702677e-05,2.0,25,0.8
68n9ll,acc,1266,499,33469,14,0.5,0.12085308056872038,153,0.21442885771543085,0.04809619238476954,24,0.19013240900160971,4.0,25,0.8
68n9ll,gyr,1267,500,33146,14,0.500394632991318,0.08839779005524862,112,0.278,0.052,26,0.4789328208355909,7.214285714285714,25,0.8
7stgp0r,acc,1471,608,33155,14,0.5003399048266486,0.10944935418082936,161,0.2845394736842105,0.054276315789473686,33,0.4514276864568062,43.142857142857146,25,0.8
7stgp0r,gyr,1477,613,32823,14,0.4996614759647935,0.10426540284360189,154,0.3425774877650897,0.048939641109298535,30,0.3518720309186237,5.5,25,0.8
z8c5rtb,acc,2101,891,32242,14,0.4997620180866254,0.10233222275107091,215,0.32323232323232326,0.051627384960718295,46,0.4876206445642168,24.642857142857142,25,0.8
z8c5rtb,gyr,2102,891,31920,14,0.5,0.09467174119885823,199,0.3658810325476992,0.05948372615039282,53,0.40958909792564696,4.571428571428571,25,0.8
z8taipm,acc,1554,605,55568,14,0.5,0.12033462033462033,187,0.3884297520661157,0.07768595041322314,47,0.10759751889006929,6.928571428571429,25,0.9
z8taipm,gyr,1548,601,54911,14,0.5,0.13565891472868216,210,0.39434276206322794,0.09151414309484193,55,0.4593908571603392,17.214285714285715,25,0.9
3zd4fdk,acc,1563,646,55518,14,0.4996801023672425,0.14779270633397312,231,0.3219814241486068,0.07894736842105263,51,0.012078685496024687,2.0,25,0.9
3zd4fdk,gyr,1562,645,54853,14,0.5,0.11907810499359796,186,0.49147286821705427,0.13178294573643412,85,0.30044665554055666,3.7857142857142856,25,0.9
ipuyiii,acc,1093,454,56180,14,0.5004574565416285,0.1354071363220494,148,0.3458149779735683,0.07488986784140969,34,0.1509696659336061,4.857142857142857,25,0.9
ipuyiii,gyr,1092,454,55514,14,0.5,0.11996336996336997,131,0.5198237885462555,0.13215859030837004,60,0.415894927485262,20.5,25,0.9
ha3ev43,acc,935,321,56471,14,0.5005347593582887,0.12834224598930483,120,0.3987538940809969,0.09034267912772585,29,0.06837350126053114,3.142857142857143,25,0.9
ha3ev43,gyr,892,364,55804,14,0.5,0.1210762331838565,108,0.38186813186813184,0.07417582417582418,27,0.09619580647025704,2.2857142857142856,25,0.9
b0602fr,acc,4001,1669,52057,14,0.5001249687578105,0.12271932016995751,491,0.6225284601557819,0.18214499700419412,304,0.21522799299658696,6.5,25,0.9
b0602fr,gyr,3958,1704,51398,14,0.5002526528549772,0.12405255179383527,491,0.5522300469483568,0.1402582159624413,239,0.42047603738228484,14.571428571428571,25,0.9
l1doqao,acc,4391,1862,51474,14,0.4998861307219312,0.13299931678433158,584,0.5359828141783028,0.15198711063372716,283,0.10519590003291333,6.857142857142857,25,0.9
l1doqao,gyr,4393,1862,50805,14,0.4998861825631687,0.14136125654450263,621,0.48711063372717506,0.13050483351235231,243,0.19022232726026528,4.428571428571429,25,0.9
855whqe,acc,668,269,56790,14,0.5029940119760479,0.12125748502994012,81,0.550185873605948,0.14869888475836432,40,0.08292210670445434,2.357142857142857,25,0.9
855whqe,gyr,668,270,56122,14,0.5,0.11077844311377245,74,0.3814814814814815,0.06296296296296296,17,0.1681677018184041,5.142857142857143,25,0.9
v90gnf6,acc,3876,1683,52168,14,0.5,0.141640866873065,549,0.696969696969697,0.21865715983363043,368,0.3831525772819355,19.214285714285715,25,0.9
v90gnf6,gyr,3877,1685,51498,14,0.5001289656951251,0.110652566417333,429,0.5086053412462908,0.11216617210682493,189,0.28996435903215556,5.785714285714286,25,0.9
ap1oez8,acc,1125,417,56185,14,0.49866666666666665,0.12355555555555556,139,0.37889688249400477,0.07194244604316546,30,0.034082320173463465,2.0,25,0.9
ap1oez8,gyr,1121,419,55520,14,0.49955396966993754,0.12221231043710973,137,0.6539379474940334,0.18138424821002386,76,0.35187178411083847,9.357142857142858,25,0.9
r13q05q,acc,5048,1514,51165,14,0.5001980982567353,0.1576862123613312,796,0.6228533685601056,0.19154557463672392,290,0.047323405874995464,2.857142857142857,25,0.9
r13q05q,gyr,4508,1795,50757,14,0.5,0.14707187222715173,663,0.6055710306406685,0.19331476323119778,347,0.2124668306695114,4.357142857142857,25,0.9
vk43uke,acc,4485,1878,51364,14,0.5003344481605351,0.13355629877369007,599,0.0010649627263045794,0.0,0,0.11846245796514936,3.5714285714285716,25,0.9
