OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Window,Overlap
l1doqao,acc,649,174,6693,14,0.5038520801232665,0.1140215716486903,74,0.43103448275862066,0.05747126436781609,10,0.10739055977011569,3.5,25,0.0
l1doqao,gyr,370,150,6393,14,0.5,0.0891891891891892,33,0.48,0.08,12,0.19941363686883218,2.7857142857142856,25,0.0
l1doqao,all,1019,324,13086,14,0.5024533856722276,0.10009813542688911,102,0.4537037037037037,0.05864197530864197,19,0.15494552922409446,3.5,25,0.0
b8g4bl5,acc,147,61,7308,14,0.5034013605442177,0.10884353741496598,16,0.32786885245901637,0.04918032786885246,3,0.03898346229278383,2.4285714285714284,25,0.0
b8g4bl5,gyr,147,61,6705,14,0.48299319727891155,0.07482993197278912,11,0.39344262295081966,0.03278688524590164,2,0.08280229472690016,3.5714285714285716,25,0.0
b8g4bl5,all,294,122,14013,14,0.4931972789115646,0.08843537414965986,26,0.36065573770491804,0.04918032786885246,6,0.06037917332810855,3.2142857142857144,25,0.0
ftk8v41,acc,505,216,6795,14,0.49504950495049505,0.12475247524752475,63,0.35648148148148145,0.046296296296296294,10,0.249009391449482,13.214285714285714,25,0.0
ftk8v41,gyr,504,215,6194,14,0.5,0.12103174603174603,61,0.386046511627907,0.05116279069767442,11,0.4397010815931676,17.571428571428573,25,0.0
ftk8v41,all,1009,431,12989,14,0.4975222993062438,0.12289395441030723,124,0.37122969837587005,0.06496519721577726,28,0.3428331667478111,14.857142857142858,25,0.0
r13q05q,acc,694,113,6709,14,0.49855907780979825,0.1440922190201729,100,0.4424778761061947,0.04424778761061947,5,0.00680796468382809,2.0,25,0.0
r13q05q,gyr,343,146,6424,14,0.4956268221574344,0.09329446064139942,32,0.4589041095890411,0.0684931506849315,10,0.22776276231318324,2.9285714285714284,25,0.0
r13q05q,all,1037,259,13133,14,0.49758919961427195,0.11668273866923819,121,0.4517374517374517,0.05791505791505792,15,0.1131612304019525,2.142857142857143,25,0.0
06mdn3c,acc,134,53,7329,14,0.5,0.11194029850746269,15,0.39622641509433965,0.05660377358490566,3,0.17197905532851596,11.357142857142858,25,0.0
06mdn3c,gyr,134,53,6726,14,0.5074626865671642,0.08208955223880597,11,0.5471698113207547,0.1320754716981132,7,0.27861816319896787,3.642857142857143,25,0.0
06mdn3c,all,268,106,14055,14,0.503731343283582,0.10074626865671642,27,0.4716981132075472,0.0660377358490566,7,0.22379636118956034,8.0,25,0.0
cp7kjhx,acc,152,60,7304,14,0.4934210526315789,0.07894736842105263,12,0.75,0.26666666666666666,16,0.5122463894147343,44.285714285714285,25,0.0
cp7kjhx,gyr,152,60,6701,14,0.506578947368421,0.08552631578947369,13,0.45,0.05,3,0.42400161258812197,6.142857142857143,25,0.0
cp7kjhx,all,304,120,14005,14,0.5,0.09210526315789473,28,0.6,0.15,18,0.4707144817655952,18.428571428571427,25,0.0
7f0qwx8,acc,193,81,7242,14,0.49740932642487046,0.11398963730569948,22,0.2962962962962963,0.024691358024691357,2,0.024716806178579576,2.142857142857143,25,0.0
7f0qwx8,gyr,195,81,6637,14,0.49743589743589745,0.11282051282051282,22,0.30864197530864196,0.037037037037037035,3,0.43249605704748234,21.428571428571427,25,0.0
7f0qwx8,all,388,162,13879,14,0.49742268041237114,0.11855670103092783,46,0.30246913580246915,0.043209876543209874,7,0.22052913572998964,3.142857142857143,25,0.0
b0602fr,acc,615,258,6643,14,0.4991869918699187,0.0943089430894309,58,0.44573643410852715,0.07364341085271318,19,0.26787345134420887,9.928571428571429,25,0.0
b0602fr,gyr,614,259,6040,14,0.501628664495114,0.10912052117263844,67,0.47876447876447875,0.11196911196911197,29,0.4262505170413415,5.357142857142857,25,0.0
b0602fr,all,1229,517,12683,14,0.500406834825061,0.10496338486574451,129,0.4622823984526112,0.08897485493230174,46,0.3426081283904318,5.714285714285714,25,0.0
vk43uke,acc,594,221,6701,14,0.4983164983164983,0.10606060606060606,63,0.03619909502262444,0.0,0,0.1643001665489759,3.357142857142857,25,0.0
vk43uke,gyr,574,246,6093,14,0.5,0.1254355400696864,72,0.43902439024390244,0.12195121951219512,30,0.33288474718759337,6.214285714285714,25,0.0
vk43uke,all,1168,467,12794,14,0.4991438356164384,0.1172945205479452,137,0.24839400428265523,0.06423982869379015,30,0.24963424132060283,4.428571428571429,25,0.0
r2p4ljs,acc,589,251,6676,14,0.5008488964346349,0.12224108658743633,72,0.4262948207171315,0.07171314741035857,18,0.14506485398058014,2.142857142857143,25,0.0
r2p4ljs,gyr,588,251,6074,14,0.5,0.09693877551020408,57,0.2749003984063745,0.0199203187250996,5,0.24898145789740492,3.857142857142857,25,0.0
r2p4ljs,all,1177,502,12750,14,0.5004248088360238,0.10790144435004248,127,0.350597609561753,0.035856573705179286,18,0.19063196166997334,2.4285714285714284,25,0.0
lm8ujtt,acc,288,117,7111,14,0.4965277777777778,0.0763888888888889,22,0.17094017094017094,0.03418803418803419,4,0.1389912946779523,2.642857142857143,25,0.0
lm8ujtt,gyr,288,117,6508,14,0.5,0.10069444444444445,29,0.5128205128205128,0.1111111111111111,13,0.4452821632580631,8.214285714285714,25,0.0
lm8ujtt,all,576,234,13619,14,0.4982638888888889,0.10243055555555555,59,0.3418803418803419,0.042735042735042736,10,0.2864067701547345,3.642857142857143,25,0.0
wksm8wt,acc,120,48,7348,14,0.49166666666666664,0.09166666666666666,11,0.3541666666666667,0.0625,3,0.3487771725300654,33.142857142857146,25,0.0
wksm8wt,gyr,120,48,6745,14,0.5,0.1,12,0.3333333333333333,0.020833333333333332,1,0.37160864351790757,6.714285714285714,25,0.0
wksm8wt,all,240,96,14093,14,0.49583333333333335,0.10833333333333334,26,0.34375,0.052083333333333336,5,0.35879306128530486,19.285714285714285,25,0.0
n0g0zsv,acc,763,45,6708,14,0.5006553079947575,0.13368283093053734,102,0.5777777777777777,0.1111111111111111,5,0.028405684427125533,2.7857142857142856,25,0.0
n0g0zsv,gyr,583,240,6090,14,0.5008576329331046,0.09777015437392796,57,0.3458333333333333,0.029166666666666667,7,0.0046817339769406755,2.0,25,0.0
n0g0zsv,all,1346,285,12798,14,0.5007429420505201,0.10104011887072809,136,0.3824561403508772,0.0456140350877193,13,0.016568943824070762,2.642857142857143,25,0.0
pemzvif,acc,122,47,7347,14,0.5,0.09836065573770492,12,0.14893617021276595,0.02127659574468085,1,0.004508486562942009,2.0,25,0.0
pemzvif,gyr,122,47,6744,14,0.5245901639344263,0.11475409836065574,14,0.3404255319148936,0.0425531914893617,2,0.0,2.0,25,0.0
pemzvif,all,244,94,14091,14,0.5122950819672131,0.11885245901639344,29,0.24468085106382978,0.0,0,0.002233511430323202,2.0,25,0.0
