OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Window,Overlap
b8g4bl5,acc,147,61,7308,14,0.5102040816326531,0.1292517006802721,19,0.4098360655737705,0.06557377049180328,4,0.005364384831391832,2.0,25,0.0
b8g4bl5,gyr,147,61,6705,14,0.4897959183673469,0.08843537414965986,13,0.4098360655737705,0.04918032786885246,3,0.09343710120110375,2.9285714285714284,25,0.0
b8g4bl5,all,294,122,14013,14,0.5,0.09183673469387756,27,0.4098360655737705,0.05737704918032787,7,0.04750674944655887,2.5714285714285716,25,0.0
pemzvif,acc,122,47,7347,14,0.5,0.10655737704918032,13,0.0,0.0,0,0.0,2.0,25,0.0
pemzvif,gyr,122,47,6744,14,0.5,0.08196721311475409,10,0.2553191489361702,0.0,0,0.0,2.0,25,0.0
pemzvif,all,244,94,14091,14,0.5,0.11065573770491803,27,0.1276595744680851,0.0,0,0.0,2.0,25,0.0
7f0qwx8,acc,193,81,7242,14,0.48704663212435234,0.11917098445595854,23,0.345679012345679,0.06172839506172839,5,0.013021373952773441,2.0,25,0.0
7f0qwx8,gyr,195,81,6637,14,0.5025641025641026,0.1076923076923077,21,0.2962962962962963,0.037037037037037035,3,0.21265444123725294,4.214285714285714,25,0.0
7f0qwx8,all,388,162,13879,14,0.4948453608247423,0.12371134020618557,48,0.32098765432098764,0.04938271604938271,8,0.11119882308944093,2.2857142857142856,25,0.0
b0602fr,acc,615,258,6643,14,0.5008130081300813,0.13658536585365855,84,0.29844961240310075,0.03875968992248062,10,0.08201863105613928,6.214285714285714,25,0.0
b0602fr,gyr,614,259,6040,14,0.496742671009772,0.10749185667752444,66,0.5405405405405406,0.14671814671814673,38,0.3457006749682434,4.0,25,0.0
b0602fr,all,1229,517,12683,14,0.49877949552481693,0.12367778681855167,152,0.4197292069632495,0.08704061895551257,45,0.20536821217042425,2.7857142857142856,25,0.0
ftk8v41,acc,505,216,6795,14,0.499009900990099,0.10891089108910891,55,0.2638888888888889,0.004629629629629629,1,0.1018778141424488,7.071428571428571,25,0.0
ftk8v41,gyr,504,215,6194,14,0.498015873015873,0.13095238095238096,66,0.29767441860465116,0.023255813953488372,5,0.44854647511240525,33.142857142857146,25,0.0
ftk8v41,all,1009,431,12989,14,0.4985133795837463,0.12190287413280476,123,0.28074245939675174,0.009280742459396751,4,0.2672712795671205,14.714285714285714,25,0.0
n0g0zsv,acc,763,45,6708,14,0.5019659239842726,0.1559633027522936,119,0.6222222222222222,0.13333333333333333,6,0.0,2.0,25,0.0
n0g0zsv,gyr,583,240,6090,14,0.49914236706689535,0.09605488850771869,56,0.17916666666666667,0.0,0,0.0,2.0,25,0.0
n0g0zsv,all,1346,285,12798,14,0.5007429420505201,0.10846953937592868,146,0.24912280701754386,0.02456140350877193,7,0.0,2.0,25,0.0
wksm8wt,acc,120,48,7348,14,0.49166666666666664,0.11666666666666667,14,0.3125,0.020833333333333332,1,0.05689194843793481,2.0,25,0.0
wksm8wt,gyr,120,48,6745,14,0.5083333333333333,0.11666666666666667,14,0.3125,0.020833333333333332,1,0.36016891222811365,5.428571428571429,25,0.0
wksm8wt,all,240,96,14093,14,0.5,0.12083333333333333,29,0.3125,0.020833333333333332,2,0.20131120046206513,2.7142857142857144,25,0.0
l1doqao,acc,649,174,6693,14,0.49922958397534667,0.12942989214175654,84,0.39655172413793105,0.14367816091954022,25,0.03937815673112262,5.642857142857143,25,0.0
l1doqao,gyr,370,150,6393,14,0.5,0.08378378378378379,31,0.52,0.1,15,0.14954487745841316,3.0,25,0.0
l1doqao,all,1019,324,13086,14,0.49950932286555444,0.11678115799803729,119,0.4537037037037037,0.11728395061728394,38,0.09707225472721011,6.714285714285714,25,0.0
vk43uke,acc,594,221,6701,14,0.5,0.12289562289562289,73,0.013574660633484163,0.0,0,0.07464085874254851,10.285714285714286,25,0.0
vk43uke,gyr,574,246,6093,14,0.5017421602787456,0.11149825783972125,64,0.4186991869918699,0.11382113821138211,28,0.22706606483684677,3.2142857142857144,25,0.0
vk43uke,all,1168,467,12794,14,0.5008561643835616,0.12157534246575342,142,0.22698072805139186,0.059957173447537475,28,0.1540972788149603,9.357142857142858,25,0.0
lm8ujtt,acc,288,117,7111,14,0.5069444444444444,0.10416666666666667,30,0.08547008547008547,0.017094017094017096,2,0.009778091665719102,2.0,25,0.0
lm8ujtt,gyr,288,117,6508,14,0.5,0.10416666666666667,30,0.47863247863247865,0.09401709401709402,11,0.35921363942248197,2.7857142857142856,25,0.0
lm8ujtt,all,576,234,13619,14,0.5034722222222222,0.10590277777777778,61,0.28205128205128205,0.01282051282051282,3,0.17600846899996572,2.142857142857143,25,0.0
06mdn3c,acc,134,53,7329,14,0.5,0.11194029850746269,15,0.37735849056603776,0.05660377358490566,3,0.010894734084056857,2.0,25,0.0
06mdn3c,gyr,134,53,6726,14,0.4925373134328358,0.09701492537313433,13,0.39622641509433965,0.05660377358490566,3,0.22744440912280933,2.7857142857142856,25,0.0
06mdn3c,all,268,106,14055,14,0.4962686567164179,0.1044776119402985,28,0.3867924528301887,0.03773584905660377,4,0.11431752890916899,2.142857142857143,25,0.0
r2p4ljs,acc,589,251,6676,14,0.499151103565365,0.1273344651952462,75,0.30278884462151395,0.05179282868525897,13,0.08083710469543305,2.642857142857143,25,0.0
r2p4ljs,gyr,588,251,6074,14,0.5017006802721088,0.10714285714285714,63,0.32669322709163345,0.035856573705179286,9,0.22716954950286658,2.7857142857142856,25,0.0
r2p4ljs,all,1177,502,12750,14,0.5004248088360238,0.12149532710280374,143,0.3147410358565737,0.04183266932270916,21,0.14816621855193843,2.4285714285714284,25,0.0
4l9kvp8,acc,148,58,7310,14,0.49324324324324326,0.12837837837837837,19,0.2413793103448276,0.017241379310344827,1,0.0010118126217854068,2.0,25,0.0
4l9kvp8,gyr,148,57,6708,14,0.5,0.10810810810810811,16,0.40350877192982454,0.07017543859649122,4,0.28284956495079755,4.5,25,0.0
4l9kvp8,all,296,115,14018,14,0.4966216216216216,0.12162162162162163,36,0.3217391304347826,0.008695652173913044,1,0.13573879375547543,2.2857142857142856,25,0.0
r13q05q,acc,694,113,6709,14,0.5,0.1729106628242075,120,0.23893805309734514,0.008849557522123894,1,0.00026037146328762367,2.0,25,0.0
r13q05q,gyr,343,146,6424,14,0.49854227405247814,0.09912536443148688,34,0.4726027397260274,0.07534246575342465,11,0.15982027766034348,2.2857142857142856,25,0.0
r13q05q,all,1037,259,13133,14,0.49951783992285437,0.1369334619093539,142,0.37065637065637064,0.04247104247104247,11,0.07719704399829808,2.0,25,0.0
