OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Nu,Gamma
4su8oxl,gyr,158,62,5757,14,0.246835443,0.025316456,4.0,0.403225806,0.096774194,6.0,0.006580904,2.571428571,0.25,0.0075
4su8oxl,swp,0,0,0,0,,,,,,,,,0.1,0.0075
4su8oxl,tap,646,276,21474,14,0.424148607,0.015479876000000004,10.0,0.594202899,0.047101449,13.0,0.334927874,20.42857143,0.4,0.55
cp7kjhx,acc,150,61,7446,14,0.02,0.0,0.0,0.0,0.0,0.0,0.783810848,239.5714286,0.01,0.00155
cp7kjhx,gyr,151,61,5765,14,0.245033113,0.0,0.0,0.163934426,0.0,0.0,0.74034746,139.71428569999998,0.25,0.0075
cp7kjhx,swp,0,0,0,0,,,,,,,,,0.1,0.0075
cp7kjhx,tap,1401,599,20396,14,0.392576731,0.010706638,15.0,0.474123539,0.026711185,16.0,0.68049412,519.8571429,0.4,0.55
ftk8v41,acc,505,216,6936,14,0.00990099,0.0,0.0,0.009259259,0.0,0.0,0.69727938,170.0,0.01,0.00155
ftk8v41,gyr,505,216,5256,14,0.247524752,0.033663366,17.0,0.34259259299999995,0.023148148,5.0,0.655649875,98.85714286,0.25,0.0075
ftk8v41,swp,0,0,0,0,,,,,,,,,0.1,0.0075
ftk8v41,tap,1401,599,20396,14,0.402569593,0.00856531,12.0,0.35058430700000004,0.001669449,1.0,0.441557839,67.78571429,0.4,0.55
0z9xv36,acc,163,64,7430,14,0.012269939,0.0,0.0,0.46875,0.15625,10.0,0.0,2.0,0.01,0.00155
0z9xv36,gyr,163,64,5750,14,0.251533742,0.0,0.0,0.265625,0.015625,1.0,0.008880347,2.0,0.25,0.0075
0z9xv36,swp,0,0,0,0,,,,,,,,,0.1,0.0075
0z9xv36,tap,1401,599,20396,14,0.404710921,0.055674518,78.0,0.183639399,0.0,0.0,0.528775497,291.0714286000001,0.4,0.55
n0g0zsv,acc,500,485,6672,14,0.01,0.0,0.0,0.0,0.0,0.0,0.100765249,2.285714286,0.01,0.00155
n0g0zsv,gyr,641,257,5079,14,0.251170047,0.023400936,15.0,0.33463035,0.007782101,2.0,0.055235538,5.642857143,0.25,0.0075
n0g0zsv,swp,0,0,0,0,,,,,,,,,0.1,0.0075
n0g0zsv,tap,1401,599,20396,14,0.443254818,0.014989293,21.0,0.447412354,0.015025042,9.0,0.289796278,19.5,0.4,0.55
b1qt6gb,acc,83,28,7546,14,0.060240964,0.0,0.0,0.0,0.0,0.0,0.089651675,2.0,0.01,0.00155
