OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,NumOfAcceptS,NumOfAcceptG,num_of_clf_that_decide
txxrlzc,acc,508.0,218,8318,14,0.04921259842519685,0.0,0.0,0.027522935779816515,0.0,0.0,0.35056322606615165,47.57142857142857,47.57142857142857,0.0,1
txxrlzc,gyr,512.0,216,7864,14,0.416015625,0.06640625,34.0,0.4722222222222222,0.046296296296296294,10.0,0.1928541315060024,9.357142857142858,9.357142857142858,0.0,1
txxrlzc,swp,1401.0,599,16752,14,0.04568165596002855,0.0,0.0,0.09849749582637729,0.0,0.0,0.34909953913554226,23.5,0.0,23.5,1
txxrlzc,tap,0.0,0,0,0,,,,,,,,,,,1
txxrlzc,all,,1033,32934,14,,,,0.1616650532429816,0.0,0.0,0.302593960434859,17.928571428571427,4.785714285714286,13.142857142857142,1
b0602fr,acc,523.0,220,8301,14,0.030592734225621414,0.0,0.0,0.05454545454545454,0.0,0.0,0.7035016252781577,247.85714285714286,247.85714285714286,0.0,1
b0602fr,gyr,523.0,221,7848,14,0.3575525812619503,0.04397705544933078,23.0,0.5158371040723982,0.08597285067873303,19.0,0.559288226159463,53.714285714285715,53.714285714285715,0.0,1
b0602fr,swp,1401.0,599,16752,14,0.03283369022127052,0.0,0.0,0.07178631051752922,0.0,0.0,0.7934633568239856,590.8571428571429,0.0,590.8571428571429,1
b0602fr,tap,0.0,0,0,0,,,,,,,,,,,1
b0602fr,all,,1040,32901,14,,,,0.1625,0.007692307692307693,8.0,0.6938708603317185,585.5714285714286,238.0,347.57142857142856,1
sxvkh3b,acc,444.0,185,8415,14,0.04054054054054054,0.0,0.0,0.10270270270270271,0.010810810810810811,2.0,0.6914883510286369,208.64285714285714,208.64285714285714,0.0,1
sxvkh3b,gyr,445.0,185,7962,14,0.3752808988764045,0.058426966292134834,26.0,0.5621621621621622,0.08108108108108109,15.0,0.35161208979796216,18.642857142857142,18.642857142857142,0.0,1
sxvkh3b,swp,1073.0,459,17220,14,0.13979496738117428,0.0027958993476234857,3.0,0.08496732026143791,0.0,0.0,0.5797559966280346,291.2857142857143,0.0,291.2857142857143,1
sxvkh3b,tap,0.0,0,0,0,,,,,,,,,,,1
sxvkh3b,all,,829,33597,14,,,,0.195416164053076,0.009650180940892641,8.0,0.5345035531138509,279.85714285714283,112.14285714285714,167.71428571428572,1
855whqe,acc,131.0,49,8864,14,0.48854961832061067,0.09923664122137404,13.0,0.7142857142857143,0.10204081632653061,5.0,0.0037393658903508405,4.214285714285714,4.214285714285714,0.0,1
855whqe,gyr,130.0,49,8413,14,0.4,0.06153846153846154,8.0,0.5714285714285714,0.061224489795918366,3.0,0.10083932130016672,4.642857142857143,4.642857142857143,0.0,1
855whqe,swp,525.0,224,18003,14,0.05142857142857143,0.0019047619047619048,1.0,0.05357142857142857,0.0,0.0,0.1871788918699238,16.142857142857142,0.0,16.142857142857142,1
855whqe,tap,0.0,0,0,0,,,,,,,,,,,1
855whqe,all,,322,35280,14,,,,0.2329192546583851,0.0,0.0,0.12009078332675378,8.071428571428571,2.5714285714285716,5.5,1
ap1oez8,acc,134.0,57,8853,14,0.11194029850746269,0.0,0.0,0.7017543859649122,0.17543859649122806,10.0,0.22167995175052171,22.785714285714285,22.785714285714285,0.0,1
ap1oez8,gyr,134.0,57,8401,14,0.40298507462686567,0.04477611940298507,6.0,0.42105263157894735,0.05263157894736842,3.0,0.27452773682791026,5.142857142857143,5.142857142857143,0.0,1
ap1oez8,swp,239.0,101,18412,14,0.02092050209205021,0.0,0.0,0.07920792079207921,0.0,0.0,0.4799560723320316,119.92857142857143,0.0,119.92857142857143,1
ap1oez8,tap,0.0,0,0,0,,,,,,,,,,,1
