OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Window,Overlap
36z77qn,acc,204,200,6765,14,0.5098039215686274,0.04411764705882353,9,0.36,0.02,4,0.15050838477136094,11.571428571428571,25,0.0
36z77qn,gyr,160,61,5814,14,0.4875,0.03125,5,0.36065573770491804,0.0,0,0.27021560743896295,8.142857142857142,25,0.0
36z77qn,all,364,261,12579,14,0.5,0.04120879120879121,15,0.36015325670498083,0.011494252873563218,3,0.19696005025098445,6.928571428571429,25,0.0
2cf0s6s,acc,411,163,6595,14,0.49635036496350365,0.06082725060827251,25,0.0,0.0,0,0.0,2.0,25,0.0
2cf0s6s,gyr,150,53,5832,14,0.5066666666666667,0.05333333333333334,8,0.24528301886792453,0.0,0,0.06105905680869752,2.4285714285714284,25,0.0
2cf0s6s,all,561,216,12427,14,0.49910873440285203,0.040998217468805706,23,0.06018518518518518,0.0,0,0.0228767076923458,2.0,25,0.0
ftk8v41,acc,596,251,6322,14,0.5,0.08389261744966443,50,0.22709163346613545,0.01593625498007968,4,0.0761829421035513,8.571428571428571,25,0.0
ftk8v41,gyr,596,251,5188,14,0.5016778523489933,0.07550335570469799,45,0.3904382470119522,0.0199203187250996,5,0.4809483048668111,59.714285714285715,25,0.0
ftk8v41,all,1192,502,11510,14,0.5008389261744967,0.05956375838926174,71,0.30876494023904383,0.017928286852589643,9,0.2368854868681964,21.285714285714285,25,0.0
n0g0zsv,acc,414,390,6365,14,0.5,0.0893719806763285,37,0.6051282051282051,0.13333333333333333,52,0.0018593120545398203,2.0,25,0.0
n0g0zsv,gyr,592,231,5212,14,0.4983108108108108,0.037162162162162164,22,0.5714285714285714,0.06060606060606061,14,0.010614569074001462,2.0,25,0.0
n0g0zsv,all,1006,621,11577,14,0.4990059642147117,0.05666003976143141,57,0.5925925925925926,0.10628019323671498,66,0.004428088353609848,2.0,25,0.0
b0602fr,acc,425,174,6570,14,0.5105882352941177,0.07058823529411765,30,0.22413793103448276,0.0,0,0.005533617592149709,2.0,25,0.0
b0602fr,gyr,424,174,5437,14,0.5,0.04009433962264151,17,0.3505747126436782,0.017241379310344827,3,0.3122198664158555,25.571428571428573,25,0.0
b0602fr,all,849,348,12007,14,0.5053003533568905,0.05771495877502945,49,0.28735632183908044,0.005747126436781609,2,0.12780927133400138,6.214285714285714,25,0.0
l1doqao,acc,564,5,6600,14,0.5,0.09574468085106383,54,0.0,0.0,0,0.0456453917285577,2.0,25,0.0
l1doqao,gyr,200,61,5774,14,0.5,0.03,6,0.6721311475409836,0.09836065573770492,6,0.09147612887928734,6.142857142857143,25,0.0
l1doqao,all,764,66,12374,14,0.5,0.07853403141361257,60,0.6212121212121212,0.09090909090909091,6,0.07002731596438125,4.285714285714286,25,0.0
hwx9u0h,acc,141,38,6990,14,0.5035460992907801,0.014184397163120567,2,0.5,0.05263157894736842,2,0.01379987069031167,2.0,25,0.0
hwx9u0h,gyr,142,38,5855,14,0.5,0.014084507042253521,2,0.2894736842105263,0.0,0,0.24670838666433642,11.214285714285714,25,0.0
hwx9u0h,all,283,76,12845,14,0.5017667844522968,0.028268551236749116,8,0.39473684210526316,0.013157894736842105,1,0.10317412299228068,4.714285714285714,25,0.0
vk43uke,acc,574,241,6354,14,0.49825783972125437,0.05574912891986063,32,0.012448132780082987,0.0,0,0.017384420402960024,2.0,25,0.0
vk43uke,gyr,593,231,5211,14,0.5008431703204047,0.05733558178752108,34,0.47186147186147187,0.0735930735930736,17,0.4561405832975636,72.64285714285714,25,0.0
vk43uke,all,1167,472,11565,14,0.4995715509854327,0.04712939160239932,55,0.23728813559322035,0.036016949152542374,17,0.2061396277404981,14.642857142857142,25,0.0
b1qt6gb,acc,97,42,7030,14,0.4948453608247423,0.061855670103092786,6,0.0,0.0,0,0.0006805630680920665,2.0,25,0.0
b1qt6gb,gyr,97,42,5896,14,0.4845360824742268,0.05154639175257732,5,0.42857142857142855,0.0,0,0.20918670995707478,19.071428571428573,25,0.0
b1qt6gb,all,194,84,12926,14,0.4896907216494845,0.05154639175257732,10,0.21428571428571427,0.0,0,0.09261674401309808,6.785714285714286,25,0.0
4su8oxl,acc,150,62,6957,14,0.4866666666666667,0.013333333333333334,2,0.0967741935483871,0.0,0,0.0,2.0,25,0.0
4su8oxl,gyr,149,62,5824,14,0.5033557046979866,0.026845637583892617,4,0.3870967741935484,0.0,0,0.0,2.0,25,0.0
4su8oxl,all,299,124,12781,14,0.49498327759197325,0.023411371237458192,7,0.24193548387096775,0.024193548387096774,3,0.0,2.0,25,0.0
