OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Window,Overlap
r13q05q,gyr,368,157,6833,14,0.49184782608695654,0.09239130434782608,34,0.5286624203821656,0.11464968152866242,18,0.24644569741248756,2.4285714285714284,25,0.1
r13q05q,all,1119,280,13983,14,0.49508489722966936,0.13315460232350312,149,0.6607142857142857,0.21428571428571427,60,0.11935539917074386,2.142857142857143,25,0.1
pemzvif,acc,137,54,8728,14,0.48905109489051096,0.08759124087591241,12,1.0,0.48148148148148145,26,0.0,2.0,25,0.2
pemzvif,gyr,137,54,7943,14,0.48905109489051096,0.08759124087591241,12,0.6111111111111112,0.18518518518518517,10,0.0,2.0,25,0.2
pemzvif,all,274,108,16671,14,0.48905109489051096,0.09124087591240876,25,0.8055555555555556,0.32407407407407407,35,0.0,2.0,25,0.2
4l9kvp8,acc,162,69,8688,14,0.5,0.12962962962962962,21,0.7971014492753623,0.3333333333333333,23,0.0017649315687410603,2.0,25,0.2
4l9kvp8,gyr,162,69,7903,14,0.5,0.09876543209876543,16,0.6376811594202898,0.17391304347826086,12,0.30366390001604976,6.214285714285714,25,0.2
4l9kvp8,all,324,138,16591,14,0.5,0.12962962962962962,42,0.717391304347826,0.2463768115942029,34,0.14436793454383307,2.642857142857143,25,0.2
ftk8v41,acc,581,248,8090,14,0.49569707401032703,0.12048192771084337,70,0.75,0.2701612903225806,67,0.09656985689877513,5.142857142857143,25,0.2
ftk8v41,gyr,581,248,7305,14,0.4991394148020654,0.10671256454388985,62,0.6774193548387096,0.21774193548387097,54,0.435263092466014,24.428571428571427,25,0.2
ftk8v41,all,1162,496,15395,14,0.4974182444061962,0.1144578313253012,133,0.7137096774193549,0.24596774193548387,122,0.25764292920759047,6.714285714285714,25,0.2
vk43uke,acc,727,273,7919,14,0.49931224209078406,0.1155433287482806,84,0.9963369963369964,0.4945054945054945,135,0.07268268242855606,11.571428571428571,25,0.2
vk43uke,gyr,728,273,7133,14,0.5013736263736264,0.11538461538461539,84,0.45054945054945056,0.09157509157509157,25,0.31675595370868326,4.857142857142857,25,0.2
vk43uke,all,1455,546,15052,14,0.5003436426116838,0.12096219931271478,176,0.7234432234432234,0.2948717948717949,161,0.19449461386702685,11.5,25,0.2
06mdn3c,acc,155,60,8704,14,0.4838709677419355,0.0967741935483871,15,0.55,0.16666666666666666,10,0.012152282624552813,2.0,25,0.2
06mdn3c,gyr,156,60,7918,14,0.5064102564102564,0.10897435897435898,17,0.6166666666666667,0.16666666666666666,10,0.28636599299111365,5.5,25,0.2
06mdn3c,all,311,120,16622,14,0.49517684887459806,0.10610932475884244,33,0.5833333333333334,0.15,18,0.141099522312393,2.2857142857142856,25,0.2
lm8ujtt,acc,333,136,8450,14,0.5015015015015015,0.09309309309309309,31,0.9264705882352942,0.4264705882352941,58,0.010606358472575421,2.0,25,0.2
lm8ujtt,gyr,332,136,7666,14,0.5030120481927711,0.10542168674698796,35,0.5294117647058824,0.11029411764705882,15,0.4831568803584293,15.5,25,0.2
lm8ujtt,all,665,272,16116,14,0.5022556390977444,0.10526315789473684,70,0.7279411764705882,0.2536764705882353,69,0.2352271436845637,3.0,25,0.2
7f0qwx8,acc,220,92,8607,14,0.5,0.12727272727272726,28,0.7282608695652174,0.2608695652173913,24,0.018143452695656086,2.0,25,0.2
7f0qwx8,gyr,220,93,7821,14,0.4909090909090909,0.10909090909090909,24,0.6881720430107527,0.25806451612903225,24,0.3865916157855521,13.5,25,0.2
7f0qwx8,all,440,185,16428,14,0.4954545454545455,0.12727272727272726,56,0.7081081081081081,0.2648648648648649,49,0.19485459601130842,2.7857142857142856,25,0.2
wksm8wt,acc,136,54,8729,14,0.5,0.13970588235294118,19,0.6111111111111112,0.14814814814814814,8,0.05879610691121646,2.0,25,0.2
wksm8wt,gyr,135,54,7945,14,0.4888888888888889,0.08888888888888889,12,0.6296296296296297,0.18518518518518517,10,0.39107920709775934,14.571428571428571,25,0.2
wksm8wt,all,271,108,16674,14,0.4944649446494465,0.11070110701107011,30,0.6203703703703703,0.19444444444444445,21,0.2154118489189753,3.642857142857143,25,0.2
r2p4ljs,acc,687,295,7937,14,0.4992721979621543,0.12372634643377002,85,0.7288135593220338,0.29152542372881357,86,0.08379120552372502,3.0714285714285716,25,0.2
r2p4ljs,gyr,687,295,7152,14,0.5021834061135371,0.0975254730713246,67,0.6508474576271186,0.19661016949152543,58,0.2656096408292215,3.7857142857142856,25,0.2
r2p4ljs,all,1374,590,15089,14,0.5007278020378457,0.11572052401746726,159,0.6898305084745763,0.23728813559322035,140,0.16656065595634686,2.7142857142857144,25,0.2
b8g4bl5,acc,170,73,8676,14,0.48823529411764705,0.11764705882352941,20,0.726027397260274,0.2328767123287671,17,0.004307875446380762,2.0,25,0.2
b8g4bl5,gyr,170,73,7891,14,0.4764705882352941,0.09411764705882353,16,0.6027397260273972,0.1506849315068493,11,0.13082502976799998,3.642857142857143,25,0.2
b8g4bl5,all,340,146,16567,14,0.4823529411764706,0.09411764705882353,32,0.6643835616438356,0.19863013698630136,29,0.06451677797198112,2.7142857142857144,25,0.2
b0602fr,acc,711,296,7912,14,0.5007032348804501,0.1420534458509142,101,0.7162162162162162,0.2635135135135135,78,0.07916648572646504,2.7857142857142856,25,0.2
b0602fr,gyr,712,298,7124,14,0.49859550561797755,0.09691011235955056,69,0.4463087248322148,0.08389261744966443,25,0.3943839842602431,12.357142857142858,25,0.2
b0602fr,all,1423,594,15036,14,0.49964862965565704,0.11876317638791287,169,0.5808080808080808,0.16666666666666666,99,0.2265633422401982,2.7142857142857144,25,0.2
cp7kjhx,acc,176,69,8674,14,0.4943181818181818,0.10227272727272728,18,0.391304347826087,0.057971014492753624,4,0.28027115618760484,34.07142857142857,25,0.2
cp7kjhx,gyr,176,69,7889,14,0.4943181818181818,0.09659090909090909,17,0.6521739130434783,0.2028985507246377,14,0.3547646718459531,7.857142857142857,25,0.2
cp7kjhx,all,352,138,16563,14,0.4943181818181818,0.10511363636363637,37,0.5217391304347826,0.10144927536231885,14,0.3073632917004829,3.857142857142857,25,0.2
n0g0zsv,acc,945,56,7918,14,0.5005291005291005,0.15026455026455027,142,0.375,0.03571428571428571,2,0.0,2.0,25,0.2
n0g0zsv,gyr,708,294,7132,14,0.4943502824858757,0.10734463276836158,76,0.8231292517006803,0.3333333333333333,98,0.00022820629849383843,2.0,25,0.2
n0g0zsv,all,1653,350,15050,14,0.49788263762855417,0.11010284331518451,182,0.7514285714285714,0.28,98,0.0001142857142857143,2.0,25,0.2
l1doqao,acc,787,217,7915,14,0.5019059720457433,0.12833545108005082,101,0.5944700460829493,0.22119815668202766,48,0.030499571856714713,4.857142857142857,25,0.2
l1doqao,gyr,444,179,7511,14,0.5045045045045045,0.10810810810810811,48,0.43575418994413406,0.061452513966480445,11,0.161623085771967,4.0,25,0.2
l1doqao,all,1231,396,15426,14,0.5028432168968319,0.12022745735174654,148,0.5227272727272727,0.14646464646464646,58,0.0976472675462632,7.642857142857143,25,0.2
r13q05q,acc,859,141,7919,14,0.5017462165308498,0.17345750873108265,149,0.7588652482269503,0.2765957446808511,39,0.0002845759817871372,2.0,25,0.2
r13q05q,gyr,414,177,7543,14,0.4975845410628019,0.09178743961352658,38,0.6101694915254238,0.15819209039548024,28,0.2115200963198987,2.4285714285714284,25,0.2
r13q05q,all,1273,318,15462,14,0.5003927729772192,0.13904163393558522,177,0.6761006289308176,0.2138364779874214,68,0.10206578507618806,2.142857142857143,25,0.2
pemzvif,acc,167,67,10967,14,0.49101796407185627,0.10179640718562874,17,1.0,0.4925373134328358,33,0.0,2.0,25,0.4
pemzvif,gyr,167,67,9854,14,0.49700598802395207,0.08383233532934131,14,0.4925373134328358,0.1044776119402985,7,0.0,2.0,25,0.4
pemzvif,all,334,134,20821,14,0.4940119760479042,0.09580838323353294,32,0.746268656716418,0.26865671641791045,36,0.0,2.0,25,0.4
4l9kvp8,acc,199,82,10920,14,0.49748743718592964,0.135678391959799,27,0.8048780487804879,0.32926829268292684,27,0.0011392795940622705,2.0,25,0.4
4l9kvp8,gyr,199,82,9807,14,0.5125628140703518,0.10552763819095477,21,0.6951219512195121,0.21951219512195122,18,0.28778638362647924,3.357142857142857,25,0.4
4l9kvp8,all,398,164,20727,14,0.5050251256281407,0.1306532663316583,52,0.75,0.27439024390243905,45,0.13616101662757993,2.4285714285714284,25,0.4
ftk8v41,acc,714,295,10192,14,0.5042016806722689,0.12324929971988796,88,0.7593220338983051,0.2847457627118644,84,0.09346589934584781,3.857142857142857,25,0.4
ftk8v41,gyr,713,296,9079,14,0.4992987377279102,0.11640953716690042,83,0.6385135135135135,0.1891891891891892,56,0.4541193103796613,22.214285714285715,25,0.4
ftk8v41,all,1427,591,19271,14,0.5017519271198319,0.11772950245269796,168,0.6988155668358714,0.23519458544839256,139,0.2646954283009256,10.714285714285714,25,0.4
vk43uke,acc,950,357,9894,14,0.5010526315789474,0.12210526315789473,116,0.9943977591036415,0.49299719887955185,176,0.07032819038781343,9.857142857142858,25,0.4
vk43uke,gyr,908,389,8791,14,0.5,0.1145374449339207,104,0.5244215938303342,0.15681233933161953,61,0.28798715992577417,2.7857142857142856,25,0.4
vk43uke,all,1858,746,18685,14,0.5005382131324004,0.12055974165769645,224,0.7493297587131368,0.3190348525469169,238,0.1795483621662643,13.785714285714286,25,0.4
06mdn3c,acc,183,79,10939,14,0.4972677595628415,0.13114754098360656,24,0.5443037974683544,0.13924050632911392,11,0.012406146520908868,2.0,25,0.4
06mdn3c,gyr,183,79,9826,14,0.5081967213114754,0.1092896174863388,20,0.5949367088607594,0.1518987341772152,12,0.25182644083284894,3.357142857142857,25,0.4
06mdn3c,all,366,158,20765,14,0.5027322404371585,0.11202185792349727,41,0.569620253164557,0.14556962025316456,23,0.12439766158322828,2.4285714285714284,25,0.4
lm8ujtt,acc,396,164,10641,14,0.49747474747474746,0.10858585858585859,43,0.9085365853658537,0.42073170731707316,69,0.010527696268059158,2.0,25,0.4
lm8ujtt,gyr,396,165,9527,14,0.5025252525252525,0.10858585858585859,43,0.5696969696969697,0.1393939393939394,23,0.497370149249625,7.928571428571429,25,0.4
lm8ujtt,all,792,329,20168,14,0.5,0.11237373737373738,89,0.7386018237082067,0.2674772036474164,88,0.24107149374120734,2.7857142857142856,25,0.4
7f0qwx8,acc,264,110,10827,14,0.4962121212121212,0.13636363636363635,36,0.7272727272727273,0.24545454545454545,27,0.012651109781366484,2.0,25,0.4
7f0qwx8,gyr,267,110,9711,14,0.50187265917603,0.12734082397003746,34,0.6454545454545455,0.21818181818181817,24,0.3748744038788508,6.142857142857143,25,0.4
7f0qwx8,all,531,220,20538,14,0.4990583804143126,0.1337099811676083,71,0.6863636363636364,0.23636363636363636,52,0.18583276073066055,2.9285714285714284,25,0.4
wksm8wt,acc,160,66,10975,14,0.50625,0.15,24,0.6212121212121212,0.16666666666666666,11,0.04767290104783762,2.0,25,0.4
wksm8wt,gyr,159,66,9863,14,0.49056603773584906,0.09433962264150944,15,0.7424242424242424,0.2727272727272727,18,0.3618852070990162,3.9285714285714284,25,0.4
wksm8wt,all,319,132,20838,14,0.49843260188087773,0.11598746081504702,37,0.6818181818181818,0.22727272727272727,30,0.19533809483751258,2.9285714285714284,25,0.4
r2p4ljs,acc,844,346,10011,14,0.49881516587677727,0.12677725118483413,107,0.7658959537572254,0.31213872832369943,108,0.07643606272849814,6.142857142857143,25,0.4
r2p4ljs,gyr,845,347,8896,14,0.5005917159763313,0.09822485207100591,83,0.659942363112392,0.20461095100864554,71,0.25006356385157813,3.0,25,0.4
r2p4ljs,all,1689,693,18907,14,0.4997039668442866,0.11545293072824156,195,0.7128427128427128,0.2554112554112554,177,0.15514411702318237,2.7142857142857144,25,0.4
b8g4bl5,acc,208,80,10913,14,0.4951923076923077,0.11538461538461539,24,0.6875,0.2,16,0.003987526930971298,2.0,25,0.4
b8g4bl5,gyr,207,80,9801,14,0.4975845410628019,0.0966183574879227,20,0.65,0.1875,15,0.10689819753134137,4.142857142857143,25,0.4
b8g4bl5,all,415,160,20714,14,0.4963855421686747,0.10120481927710843,42,0.66875,0.21875,35,0.052788289273219983,2.857142857142857,25,0.4
b0602fr,acc,865,360,9976,14,0.49942196531791905,0.13872832369942195,120,0.7166666666666667,0.26666666666666666,96,0.08360339410489177,2.857142857142857,25,0.4
b0602fr,gyr,862,361,8865,14,0.4976798143851508,0.10440835266821345,90,0.4903047091412742,0.11357340720221606,41,0.4074188864111661,5.785714285714286,25,0.4
b0602fr,all,1727,721,18841,14,0.49855240301100173,0.12275622466705269,212,0.6033287101248266,0.18030513176144244,130,0.23472679548569078,2.9285714285714284,25,0.4
cp7kjhx,acc,211,84,10906,14,0.5071090047393365,0.10426540284360189,22,0.44047619047619047,0.05952380952380952,5,0.2375324460171048,14.857142857142858,25,0.4
cp7kjhx,gyr,211,84,9793,14,0.5165876777251185,0.10900473933649289,23,0.6071428571428571,0.17857142857142858,15,0.38786365693460717,10.0,25,0.4
cp7kjhx,all,422,168,20699,14,0.5118483412322274,0.11611374407582939,49,0.5238095238095238,0.1130952380952381,19,0.301590666880244,4.357142857142857,25,0.4
n0g0zsv,acc,1251,73,9877,14,0.5003996802557954,0.15667466027178256,196,0.4383561643835616,0.0958904109589041,7,0.0,2.0,25,0.4
