OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL
855whqe,acc,88,37,7837,14,0.09090909090909091,0.0,0.0,0.08108108108108109,0.0,0.0,0.30389261399735895,20.571428571428573
855whqe,gyr,88,37,7666,14,0.3409090909090909,0.03409090909090909,3.0,0.5675675675675675,0.02702702702702703,1.0,0.26219541736779445,10.714285714285714
855whqe,swp,254,108,11508,14,0.14960629921259844,0.0,0.0,0.1574074074074074,0.0,0.0,0.11537857644915599,3.4285714285714284
855whqe,tap,0,0,0,0,,,,,,,,
855whqe,all,430,182,27011,14,0.17674418604651163,0.0,0.0,0.22527472527472528,0.0,0.0,0.20292660665489823,5.571428571428571
z8c5rtb,acc,436,185,7341,14,0.0481651376146789,0.0,0.0,0.2702702702702703,0.08108108108108109,15.0,0.42610149997089397,90.42857142857143
z8c5rtb,gyr,435,184,7172,14,0.34022988505747126,0.02528735632183908,11.0,0.33695652173913043,0.03260869565217391,6.0,0.5598106647343438,36.07142857142857
z8c5rtb,swp,1326,567,9977,14,0.1515837104072398,0.005279034690799397,7.0,0.1781305114638448,0.010582010582010581,6.0,0.3353207348833374,27.428571428571427
z8c5rtb,tap,0,0,0,0,,,,,,,,
z8c5rtb,all,2197,936,24490,14,0.16841147018661812,0.004551661356395084,10.0,0.22756410256410256,0.018162393162393164,17.0,0.4263024343440656,17.785714285714285
7stgp0r,acc,315,129,7518,14,0.047619047619047616,0.0,0.0,0.05426356589147287,0.0,0.0,0.5412850208780735,86.35714285714286
7stgp0r,gyr,318,130,7343,14,0.3081761006289308,0.031446540880503145,10.0,0.4076923076923077,0.03076923076923077,4.0,0.5483517862656486,43.785714285714285
7stgp0r,swp,361,153,11356,14,0.14681440443213298,0.0,0.0,0.3660130718954248,0.0196078431372549,3.0,0.2738921481674669,12.642857142857142
7stgp0r,tap,0,0,0,0,,,,,,,,
7stgp0r,all,994,412,26217,14,0.16700201207243462,0.002012072434607646,2.0,0.2815533980582524,0.012135922330097087,5.0,0.42171676631274513,6.071428571428571
3zd4fdk,acc,205,84,7673,14,0.07317073170731707,0.0,0.0,0.27380952380952384,0.047619047619047616,4.0,0.044390221678109354,4.785714285714286
3zd4fdk,gyr,206,84,7501,14,0.3446601941747573,0.009708737864077669,2.0,0.35714285714285715,0.023809523809523808,2.0,0.3447451164682568,12.142857142857142
3zd4fdk,swp,361,154,11355,14,0.15789473684210525,0.0,0.0,0.2597402597402597,0.006493506493506494,1.0,0.05255464790883425,2.0
3zd4fdk,tap,0,0,0,0,,,,,,,,
3zd4fdk,all,772,322,26529,14,0.18523316062176165,0.0025906735751295338,2.0,0.2888198757763975,0.031055900621118012,10.0,0.1310077980827392,2.0
ap1oez8,acc,145,55,7762,14,0.07586206896551724,0.0,0.0,0.7272727272727273,0.2,11.0,0.06981521941501542,3.0
ap1oez8,gyr,144,56,7591,14,0.3263888888888889,0.013888888888888888,2.0,0.16071428571428573,0.0,0.0,0.39746939299345,35.357142857142854
ap1oez8,swp,253,107,11510,14,0.16205533596837945,0.0,0.0,0.5233644859813084,0.06542056074766354,7.0,0.10623389754684477,2.5
ap1oez8,tap,0,0,0,0,,,,,,,,
ap1oez8,all,542,218,26863,14,0.18265682656826568,0.0036900369003690036,2.0,0.481651376146789,0.045871559633027525,10.0,0.18297506151111345,3.357142857142857
v90gnf6,acc,522,215,7225,14,0.05747126436781609,0.0019157088122605363,1.0,0.10232558139534884,0.0,0.0,0.5082075030912189,133.92857142857142
v90gnf6,gyr,516,221,7054,14,0.32170542635658916,0.03682170542635659,19.0,0.3665158371040724,0.027149321266968326,6.0,0.4668792118621523,30.142857142857142
v90gnf6,swp,1401,599,9870,14,0.15631691648822268,0.0021413276231263384,3.0,0.21869782971619364,0.00333889816360601,2.0,0.12156175820467889,2.0
v90gnf6,tap,0,0,0,0,,,,,,,,
v90gnf6,all,2439,1035,24149,14,0.17015170151701517,0.003280032800328003,8.0,0.22608695652173913,0.000966183574879227,1.0,0.32064433344830273,2.357142857142857
ha3ev43,acc,115,49,7798,14,0.06086956521739131,0.0,0.0,0.40816326530612246,0.061224489795918366,3.0,0.06442230568642673,2.0
ha3ev43,gyr,115,48,7628,14,0.3217391304347826,0.017391304347826087,2.0,0.4791666666666667,0.0625,3.0,0.1782300203540623,4.0
ha3ev43,swp,260,110,11500,14,0.15,0.007692307692307693,2.0,0.2727272727272727,0.01818181818181818,2.0,0.25891591853260376,26.428571428571427
ha3ev43,tap,0,0,0,0,,,,,,,,
ha3ev43,all,490,207,26926,14,0.16938775510204082,0.0,0.0,0.3526570048309179,0.03864734299516908,8.0,0.19169702879715686,13.571428571428571
b0602fr,acc,522,223,7217,14,0.05747126436781609,0.0,0.0,0.03139013452914798,0.0,0.0,0.21914344076241962,12.571428571428571
b0602fr,gyr,523,220,7048,14,0.3365200764818356,0.022944550669216062,12.0,0.21363636363636362,0.004545454545454545,1.0,0.5218494645035369,49.357142857142854
b0602fr,swp,1401,599,9870,14,0.15060670949321914,0.0007137758743754461,1.0,0.06010016694490818,0.0,0.0,0.4234996270493282,53.785714285714285
b0602fr,tap,0,0,0,0,,,,,,,,
