OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,NumOfAcceptS,NumOfAcceptG
vo441ru,acc,835.0,148,6979,14,0.009580838323353293,0.0,0.0,0.0,0.0,0.0,0.007410801648222923,2.0,2.0,0.0
vo441ru,gyr,631.0,260,6900,14,0.39144215530903326,0.04754358161648178,30.0,0.31153846153846154,0.011538461538461539,3.0,0.0,3.0714285714285716,3.0714285714285716,0.0
vo441ru,swp,310.0,131,11429,14,0.23548387096774193,0.01935483870967742,6.0,0.6412213740458015,0.1297709923664122,17.0,0.007591294016667105,3.0,0.0,3.0
vo441ru,tap,0.0,0,0,0,,,,,,,,,,
vo441ru,all,,539,25308,14,,,,0.30612244897959184,0.03339517625231911,18.0,0.005781435591277855,2.857142857142857,0.6428571428571429,2.2142857142857144
z8c5rtb,acc,436.0,185,7341,14,0.013761467889908258,0.0,0.0,0.0,0.0,0.0,0.7671011635608733,210.14285714285714,210.14285714285714,0.0
z8c5rtb,gyr,435.0,184,7172,14,0.38850574712643676,0.052873563218390804,23.0,0.358695652173913,0.02717391304347826,5.0,0.5221058941943063,54.07142857142857,54.07142857142857,0.0
z8c5rtb,swp,1326.0,567,9977,14,0.09954751131221719,0.0007541478129713424,1.0,0.12874779541446207,0.008818342151675485,5.0,0.4718206039156628,58.214285714285715,0.0,58.214285714285715
z8c5rtb,tap,0.0,0,0,0,,,,,,,,,,
z8c5rtb,all,,936,24490,14,,,,0.1485042735042735,0.005341880341880342,5.0,0.5747320911971745,96.21428571428571,46.714285714285715,49.5
7stgp0r,acc,315.0,129,7518,14,0.012698412698412698,0.0,0.0,0.031007751937984496,0.0,0.0,0.6595381463414159,183.71428571428572,183.71428571428572,0.0
7stgp0r,gyr,318.0,130,7343,14,0.39308176100628933,0.06289308176100629,20.0,0.43846153846153846,0.038461538461538464,5.0,0.49916346557134617,39.714285714285715,39.714285714285715,0.0
7stgp0r,swp,361.0,153,11356,14,0.10526315789473684,0.0,0.0,0.27450980392156865,0.013071895424836602,2.0,0.3490273096120687,13.428571428571429,0.0,13.428571428571429
7stgp0r,tap,0.0,0,0,0,,,,,,,,,,
7stgp0r,all,,412,26217,14,,,,0.25,0.0048543689320388345,2.0,0.4733078064766265,15.142857142857142,2.642857142857143,12.5
3zd4fdk,acc,205.0,84,7673,14,0.014634146341463415,0.0,0.0,0.047619047619047616,0.0,0.0,0.24390976338703418,30.214285714285715,30.214285714285715,0.0
3zd4fdk,gyr,206.0,84,7501,14,0.38349514563106796,0.043689320388349516,9.0,0.40476190476190477,0.03571428571428571,3.0,0.3344240605439546,15.571428571428571,15.571428571428571,0.0
3zd4fdk,swp,361.0,154,11355,14,0.0997229916897507,0.0,0.0,0.21428571428571427,0.0,0.0,0.09778140750931855,5.714285714285714,0.0,5.714285714285714
3zd4fdk,tap,0.0,0,0,0,,,,,,,,,,
3zd4fdk,all,,322,26529,14,,,,0.2204968944099379,0.0,0.0,0.19600827853356959,6.928571428571429,1.9285714285714286,5.0
ha3ev43,acc,115.0,49,7798,14,0.008695652173913044,0.0,0.0,0.3877551020408163,0.061224489795918366,3.0,0.2383275600912542,17.071428571428573,17.071428571428573,0.0
ha3ev43,gyr,115.0,48,7628,14,0.391304347826087,0.05217391304347826,6.0,0.5208333333333334,0.041666666666666664,2.0,0.1915482043091803,4.785714285714286,4.785714285714286,0.0
ha3ev43,swp,260.0,110,11500,14,0.23846153846153847,0.019230769230769232,5.0,0.3181818181818182,0.02727272727272727,3.0,0.21659090075568227,26.857142857142858,0.0,26.857142857142858
ha3ev43,tap,0.0,0,0,0,,,,,,,,,,
ha3ev43,all,,207,26926,14,,,,0.38164251207729466,0.04830917874396135,10.0,0.22065590376437474,9.785714285714286,2.4285714285714284,7.357142857142857
vk43uke,acc,644.0,273,7045,14,0.012422360248447204,0.0,0.0,0.25274725274725274,0.11721611721611722,32.0,0.12519833844256825,54.142857142857146,54.142857142857146,0.0
vk43uke,gyr,645.0,266,6880,14,0.3922480620155039,0.05116279069767442,33.0,0.6466165413533834,0.11278195488721804,30.0,0.30374767897531163,10.857142857142858,10.857142857142858,0.0
vk43uke,swp,405.0,172,11293,14,0.10123456790123457,0.0,0.0,0.3488372093023256,0.03488372093023256,6.0,0.3920057518344042,53.357142857142854,0.0,53.357142857142854
vk43uke,tap,0.0,0,0,0,,,,,,,,,,
vk43uke,all,,711,25218,14,,,,0.42334739803094235,0.07735583684950774,55.0,0.3053011038275906,15.714285714285714,5.0,10.714285714285714
68n9ll,acc,262.0,111,7589,14,0.015267175572519083,0.0,0.0,0.018018018018018018,0.0,0.0,0.7487615389129806,225.21428571428572,225.21428571428572,0.0
68n9ll,gyr,262.0,111,7418,14,0.3893129770992366,0.03435114503816794,9.0,0.4774774774774775,0.07207207207207207,8.0,0.679659773996781,80.64285714285714,80.64285714285714,0.0
68n9ll,swp,411.0,174,11285,14,0.24574209245742093,0.0170316301703163,7.0,0.3218390804597701,0.005747126436781609,1.0,0.3824351744677495,88.5,0.0,88.5
68n9ll,tap,0.0,0,0,0,,,,,,,,,,
68n9ll,all,,396,26292,14,,,,0.2803030303030303,0.0025252525252525255,1.0,0.582423222517132,61.785714285714285,27.857142857142858,33.92857142857143
ap1oez8,acc,145.0,55,7762,14,0.034482758620689655,0.0,0.0,0.4,0.10909090909090909,6.0,0.15439065395955234,4.0,4.0,0.0
ap1oez8,gyr,144.0,56,7591,14,0.3958333333333333,0.027777777777777776,4.0,0.17857142857142858,0.0,0.0,0.3777378928139408,32.07142857142857,32.07142857142857,0.0
ap1oez8,swp,253.0,107,11510,14,0.1067193675889328,0.0,0.0,0.3925233644859813,0.056074766355140186,6.0,0.15611111479828926,7.142857142857143,0.0,7.142857142857143
ap1oez8,tap,0.0,0,0,0,,,,,,,,,,
ap1oez8,all,,218,26863,14,,,,0.3394495412844037,0.05963302752293578,13.0,0.2199182244363296,4.857142857142857,0.7857142857142857,4.071428571428571
ipuyiii,acc,149.0,61,7752,14,0.006711409395973154,0.0,0.0,0.16393442622950818,0.0,0.0,0.4801063603619449,88.92857142857143,88.92857142857143,0.0
ipuyiii,gyr,149.0,61,7581,14,0.40268456375838924,0.026845637583892617,4.0,0.6065573770491803,0.08196721311475409,5.0,0.373705555600037,24.428571428571427,24.428571428571427,0.0
ipuyiii,swp,265.0,112,11493,14,0.10943396226415095,0.0,0.0,0.13392857142857142,0.0,0.0,0.26068917957069143,18.428571428571427,0.0,18.428571428571427
ipuyiii,tap,0.0,0,0,0,,,,,,,,,,
ipuyiii,all,,234,26826,14,,,,0.26495726495726496,0.0,0.0,0.33865553230941287,15.857142857142858,5.571428571428571,10.285714285714286
b0602fr,acc,522.0,223,7217,14,0.011494252873563218,0.0,0.0,0.004484304932735426,0.0,0.0,0.5836317684943684,184.0,184.0,0.0
b0602fr,gyr,523.0,220,7048,14,0.3919694072657744,0.05162523900573614,27.0,0.2681818181818182,0.0,0.0,0.46662356875935773,51.285714285714285,51.285714285714285,0.0
b0602fr,swp,1401.0,599,9870,14,0.099214846538187,0.0007137758743754461,1.0,0.03171953255425709,0.0,0.0,0.5667970546520803,152.42857142857142,0.0,152.42857142857142
b0602fr,tap,0.0,0,0,0,,,,,,,,,,
b0602fr,all,,1042,24135,14,,,,0.07581573896353166,0.0,0.0,0.539306778343099,99.78571428571429,47.57142857142857,52.214285714285715
z8taipm,acc,206.0,80,7676,14,0.009708737864077669,0.0,0.0,0.1125,0.0125,1.0,0.6558496714070473,180.42857142857142,180.42857142857142,0.0
z8taipm,gyr,207.0,80,7504,14,0.3864734299516908,0.07246376811594203,15.0,0.525,0.075,6.0,0.5467575338588182,59.642857142857146,59.642857142857146,0.0
z8taipm,swp,217.0,91,11562,14,0.12903225806451613,0.0,0.0,0.27472527472527475,0.01098901098901099,1.0,0.593298666312931,259.07142857142856,0.0,259.07142857142856
z8taipm,tap,0.0,0,0,0,,,,,,,,,,
z8taipm,all,,251,26742,14,,,,0.30278884462151395,0.01593625498007968,4.0,0.5963128850759093,219.85714285714286,141.71428571428572,78.14285714285714
855whqe,acc,88.0,37,7837,14,0.06818181818181818,0.0,0.0,0.05405405405405406,0.0,0.0,0.44746160241349175,56.42857142857143,56.42857142857143,0.0
855whqe,gyr,88.0,37,7666,14,0.3977272727272727,0.022727272727272728,2.0,0.7027027027027027,0.05405405405405406,2.0,0.23660058037912027,13.285714285714286,13.285714285714286,0.0
855whqe,swp,254.0,108,11508,14,0.24015748031496062,0.007874015748031496,2.0,0.2037037037037037,0.0,0.0,0.08865799011377205,5.357142857142857,0.0,5.357142857142857
855whqe,tap,0.0,0,0,0,,,,,,,,,,
855whqe,all,,182,27011,14,,,,0.27472527472527475,0.0,0.0,0.22175630532853316,9.214285714285714,3.357142857142857,5.857142857142857
l1doqao,acc,632.0,262,7068,14,0.012658227848101266,0.0,0.0,0.05725190839694656,0.0,0.0,0.11173664314152651,76.64285714285714,76.64285714285714,0.0
l1doqao,gyr,632.0,262,6897,14,0.39082278481012656,0.04113924050632911,26.0,0.4732824427480916,0.04961832061068702,13.0,0.15513477828562255,7.214285714285714,7.214285714285714,0.0
l1doqao,swp,742.0,317,10811,14,0.1320754716981132,0.0026954177897574125,2.0,0.11356466876971609,0.0,0.0,0.19693972253455308,4.285714285714286,0.0,4.285714285714286
l1doqao,tap,0.0,0,0,0,,,,,,,,,,
l1doqao,all,,841,24776,14,,,,0.2080856123662307,0.0047562425683709865,4.0,0.17144069500649958,3.7857142857142856,0.8571428571428571,2.9285714285714284
r13q05q,acc,748.0,226,6988,14,0.009358288770053475,0.0,0.0,0.03982300884955752,0.008849557522123894,2.0,0.17292959363531768,33.5,33.5,0.0
r13q05q,gyr,646.0,254,6891,14,0.39164086687306504,0.06501547987616099,42.0,0.41732283464566927,0.03543307086614173,9.0,0.19998220481817386,7.0,7.0,0.0
r13q05q,swp,357.0,152,11361,14,0.10084033613445378,0.0028011204481792717,1.0,0.07236842105263158,0.0,0.0,0.24212964884307578,9.785714285714286,0.0,9.785714285714286
r13q05q,tap,0.0,0,0,0,,,,,,,,,,
r13q05q,all,,632,25240,14,,,,0.19936708860759494,0.014240506329113924,9.0,0.22891868452617864,8.357142857142858,1.1428571428571428,7.214285714285714
v90gnf6,acc,522.0,215,7225,14,0.011494252873563218,0.0,0.0,0.037209302325581395,0.0,0.0,0.6497850071997469,242.85714285714286,242.85714285714286,0.0
v90gnf6,gyr,516.0,221,7054,14,0.3875968992248062,0.046511627906976744,24.0,0.4253393665158371,0.027149321266968326,6.0,0.43149870319544004,35.42857142857143,35.42857142857143,0.0
v90gnf6,swp,1401.0,599,9870,14,0.21127765881513205,0.009992862241256246,14.0,0.27879799666110183,0.00667779632721202,4.0,0.09895922430045334,3.142857142857143,0.0,3.142857142857143
v90gnf6,tap,0.0,0,0,0,,,,,,,,,,
v90gnf6,all,,1035,24149,14,,,,0.2599033816425121,0.003864734299516908,4.0,0.3400610771609222,4.285714285714286,1.2857142857142858,3.0
