OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,NumOfAcceptS,NumOfAcceptG
508rk86,acc,286.0,114,4539,14,0.0034965034965034965,0.0,0.0,0.22807017543859648,0.07894736842105263,9.0,0.0610646082921039,3.2857142857142856,3.2857142857142856,0.0
508rk86,gyr,255.0,93,4533,14,0.38823529411764707,0.0392156862745098,10.0,0.45161290322580644,0.043010752688172046,4.0,0.24308724064989098,8.357142857142858,8.357142857142858,0.0
508rk86,swp,0.0,0,0,0,,,,,,,,,,
508rk86,tap,211.0,89,20236,14,0.5734597156398105,0.04265402843601896,9.0,0.3707865168539326,0.0,0.0,0.6339799397898552,352.2857142857143,0.0,352.2857142857143
508rk86,all,,296,29308,14,,,,0.34121621621621623,0.037162162162162164,11.0,0.49142365698306817,30.142857142857142,3.857142857142857,26.285714285714285
3zd4fdk,acc,152.0,59,4728,14,0.05263157894736842,0.0,0.0,0.4915254237288136,0.13559322033898305,8.0,0.07197898903019352,7.142857142857143,7.142857142857143,0.0
3zd4fdk,gyr,148.0,64,4669,14,0.38513513513513514,0.02702702702702703,4.0,0.71875,0.109375,7.0,0.2563777699814617,11.0,11.0,0.0
3zd4fdk,swp,0.0,0,0,0,,,,,,,,,,
3zd4fdk,tap,636.0,271,19629,14,0.5534591194968553,0.14779874213836477,94.0,0.4797047970479705,0.05904059040590406,16.0,0.5843660772811318,201.28571428571428,0.0,201.28571428571428
3zd4fdk,all,,394,29026,14,,,,0.5203045685279187,0.07106598984771574,28.0,0.45397210424721823,28.0,3.2857142857142856,24.714285714285715
6jtbpdh,acc,410.0,169,4360,14,0.012195121951219513,0.0,0.0,0.16568047337278108,0.029585798816568046,5.0,0.7425755813499776,102.14285714285714,102.14285714285714,0.0
6jtbpdh,gyr,409.0,169,4303,14,0.37897310513447435,0.04645476772616137,19.0,0.6449704142011834,0.1242603550295858,21.0,0.33820531281369626,15.142857142857142,15.142857142857142,0.0
6jtbpdh,swp,0.0,0,0,0,,,,,,,,,,
6jtbpdh,tap,1401.0,599,18536,14,0.5553176302640971,0.12776588151320487,179.0,0.5742904841402338,0.07512520868113523,45.0,0.36306030572612835,49.142857142857146,0.0,49.142857142857146
6jtbpdh,all,,937,27199,14,,,,0.5133404482390609,0.0672358591248666,63.0,0.42485588286333653,31.571428571428573,8.357142857142858,23.214285714285715
7nv0i9p,acc,185.0,78,4676,14,0.016216216216216217,0.0,0.0,0.01282051282051282,0.0,0.0,0.6401775534068886,84.5,84.5,0.0
7nv0i9p,gyr,184.0,78,4619,14,0.391304347826087,0.02717391304347826,5.0,0.46153846153846156,0.038461538461538464,3.0,0.23058460916003382,9.214285714285714,9.214285714285714,0.0
7nv0i9p,swp,0.0,0,0,0,,,,,,,,,,
7nv0i9p,tap,915.0,391,19230,14,0.5584699453551912,0.10382513661202186,95.0,0.5933503836317136,0.056265984654731455,22.0,0.33768736819809747,21.857142857142858,0.0,21.857142857142858
7nv0i9p,all,,547,28525,14,,,,0.49177330895795246,0.027422303473491772,15.0,0.36594861873911066,15.571428571428571,2.642857142857143,12.928571428571429
1uep0cy,acc,98.0,39,4802,14,0.05102040816326531,0.0,0.0,0.6410256410256411,0.2564102564102564,10.0,0.06986180047396222,4.0,4.0,0.0
1uep0cy,gyr,98.0,39,4744,14,0.40816326530612246,0.02040816326530612,2.0,0.5384615384615384,0.05128205128205128,2.0,0.21272797898113155,10.785714285714286,10.785714285714286,0.0
1uep0cy,swp,0.0,0,0,0,,,,,,,,,,
1uep0cy,tap,706.0,301,19529,14,0.556657223796034,0.12889518413597734,91.0,0.45514950166112955,0.03322259136212625,10.0,0.3361522265725833,18.928571428571427,0.0,18.928571428571427
1uep0cy,all,,379,29075,14,,,,0.48284960422163586,0.055408970976253295,21.0,0.27444734230044554,12.142857142857142,2.0,10.142857142857142
677l8bq,acc,395.0,163,4381,14,0.015189873417721518,0.0,0.0,0.04294478527607362,0.0,0.0,0.7328838181217036,146.57142857142858,146.57142857142858,0.0
677l8bq,gyr,395.0,164,4322,14,0.389873417721519,0.05063291139240506,20.0,0.36585365853658536,0.024390243902439025,4.0,0.8719361630442185,253.28571428571428,253.28571428571428,0.0
677l8bq,swp,0.0,0,0,0,,,,,,,,,,
677l8bq,tap,1401.0,599,18536,14,0.5324768022840828,0.15560314061384725,218.0,0.5843071786310517,0.09181969949916527,55.0,0.33318736247662584,13.714285714285714,0.0,13.714285714285714
677l8bq,all,,926,27239,14,,,,0.4503239740820734,0.05939524838012959,55.0,0.49340041968602355,26.214285714285715,5.285714285714286,20.928571428571427
ipuyiii,acc,216.0,92,4631,14,0.004629629629629629,0.0,0.0,0.021739130434782608,0.0,0.0,0.3098360952798223,18.428571428571427,18.428571428571427,0.0
ipuyiii,gyr,215.0,92,4574,14,0.386046511627907,0.037209302325581395,8.0,0.45652173913043476,0.06521739130434782,6.0,0.3083418861288716,14.428571428571429,14.428571428571429,0.0
ipuyiii,swp,0.0,0,0,0,,,,,,,,,,
ipuyiii,tap,1094.0,467,18975,14,0.5457038391224863,0.13711151736745886,150.0,0.5910064239828694,0.08565310492505353,40.0,0.3920507034083412,43.0,0.0,43.0
ipuyiii,all,,651,28180,14,,,,0.4915514592933948,0.04608294930875576,30.0,0.3671443003809958,16.428571428571427,3.642857142857143,12.785714285714286
v2x6zpt,acc,90.0,38,4811,14,0.044444444444444446,0.0,0.0,0.15789473684210525,0.0,0.0,0.08563399982917387,5.571428571428571,5.571428571428571,0.0
v2x6zpt,gyr,89.0,38,4754,14,0.38202247191011235,0.0449438202247191,4.0,0.631578947368421,0.10526315789473684,4.0,0.2682927570640527,10.285714285714286,10.285714285714286,0.0
v2x6zpt,swp,0.0,0,0,0,,,,,,,,,,
v2x6zpt,tap,494.0,211,19831,14,0.5141700404858299,0.14777327935222673,73.0,0.6824644549763034,0.11848341232227488,25.0,0.26611710600475763,8.428571428571429,0.0,8.428571428571429
v2x6zpt,all,,287,29396,14,,,,0.6062717770034843,0.09407665505226481,27.0,0.2402567620706158,8.857142857142858,0.42857142857142855,8.428571428571429
uui53he,acc,460.0,194,4285,14,0.006521739130434782,0.0,0.0,0.03608247422680412,0.0,0.0,0.9246441768862478,266.0,266.0,0.0
uui53he,gyr,458.0,194,4229,14,0.39082969432314413,0.06550218340611354,30.0,0.29896907216494845,0.02577319587628866,5.0,0.5584431677510399,86.5,86.5,0.0
uui53he,swp,0.0,0,0,0,,,,,,,,,,
uui53he,tap,1401.0,599,18536,14,0.5267665952890792,0.06638115631691649,93.0,0.5292153589315526,0.03005008347245409,18.0,0.5188726618687721,107.42857142857143,0.0,107.42857142857143
uui53he,all,,987,27050,14,,,,0.38703140830800403,0.019250253292806486,19.0,0.5959074865309566,99.64285714285714,23.571428571428573,76.07142857142857
rfagb10,acc,113.0,44,4782,14,0.07079646017699115,0.0,0.0,0.2727272727272727,0.045454545454545456,2.0,0.23767161783955543,9.571428571428571,9.571428571428571,0.0
rfagb10,gyr,112.0,44,4725,14,0.38392857142857145,0.044642857142857144,5.0,0.38636363636363635,0.022727272727272728,1.0,0.6390337613966297,103.14285714285714,103.14285714285714,0.0
rfagb10,swp,0.0,0,0,0,,,,,,,,,,
rfagb10,tap,447.0,190,19899,14,0.5413870246085011,0.12304250559284116,55.0,0.5421052631578948,0.07894736842105263,15.0,0.3919593068720996,39.642857142857146,0.0,39.642857142857146
rfagb10,all,,278,29406,14,,,,0.4748201438848921,0.06115107913669065,17.0,0.4115171103531039,13.5,2.0714285714285716,11.428571428571429
3pmv9aq,acc,295.0,126,4518,14,0.010169491525423728,0.0,0.0,0.07936507936507936,0.0,0.0,0.536237801842835,83.28571428571429,83.28571428571429,0.0
3pmv9aq,gyr,294.0,126,4461,14,0.3877551020408163,0.05102040816326531,15.0,0.5634920634920635,0.09523809523809523,12.0,0.5640774454773103,76.71428571428571,76.71428571428571,0.0
3pmv9aq,swp,0.0,0,0,0,,,,,,,,,,
3pmv9aq,tap,1401.0,599,18536,14,0.5424696645253391,0.11705924339757316,164.0,0.4373956594323873,0.02003338898163606,12.0,0.2863443384868979,17.5,0.0,17.5
3pmv9aq,all,,851,27515,14,,,,0.40305522914218567,0.021151586368977675,18.0,0.37571330086409294,13.928571428571429,0.8571428571428571,13.071428571428571
pf3v1xv,acc,149.0,61,4729,14,0.026845637583892617,0.0,0.0,0.08196721311475409,0.0,0.0,0.3231462960036421,59.214285714285715,59.214285714285715,0.0
pf3v1xv,gyr,147.0,61,4673,14,0.4013605442176871,0.047619047619047616,7.0,0.6721311475409836,0.13114754098360656,8.0,0.4369531224506389,43.642857142857146,43.642857142857146,0.0
pf3v1xv,swp,0.0,0,0,0,,,,,,,,,,
pf3v1xv,tap,1092.0,466,18978,14,0.5421245421245421,0.11538461538461539,126.0,0.6351931330472103,0.08798283261802575,41.0,0.2978785248675102,10.285714285714286,0.0,10.285714285714286
pf3v1xv,all,,588,28380,14,,,,0.5816326530612245,0.06802721088435375,40.0,0.3387305318753536,9.071428571428571,0.35714285714285715,8.714285714285714
1l967s6,acc,181.0,78,4680,14,0.022099447513812154,0.0,0.0,0.3717948717948718,0.11538461538461539,9.0,0.12860824817500988,11.714285714285714,11.714285714285714,0.0
1l967s6,gyr,182.0,78,4621,14,0.3901098901098901,0.054945054945054944,10.0,0.3717948717948718,0.02564102564102564,2.0,0.1712907689427234,8.071428571428571,8.071428571428571,0.0
1l967s6,swp,0.0,0,0,0,,,,,,,,,,
1l967s6,tap,1266.0,541,18729,14,0.5458135860979463,0.1334913112164297,169.0,0.5988909426987061,0.08317929759704251,45.0,0.24704920407218153,6.285714285714286,0.0,6.285714285714286
1l967s6,all,,697,28030,14,,,,0.5480631276901005,0.07317073170731707,51.0,0.21731844882023438,6.285714285714286,0.14285714285714285,6.142857142857143
ioxyr9y,acc,364.0,153,4422,14,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.9383275988983056,289.92857142857144,289.92857142857144,0.0
ioxyr9y,gyr,365.0,153,4363,14,0.3863013698630137,0.038356164383561646,14.0,0.19607843137254902,0.0,0.0,0.46035956251886595,37.57142857142857,37.57142857142857,0.0
ioxyr9y,swp,0.0,0,0,0,,,,,,,,,,
ioxyr9y,tap,1401.0,599,18536,14,0.5438972162740899,0.12419700214132762,174.0,0.6360601001669449,0.09849749582637729,59.0,0.5526400371998003,155.07142857142858,0.0,155.07142857142858
ioxyr9y,all,,905,27321,14,,,,0.45414364640883975,0.06408839779005525,58.0,0.6062910255563709,221.14285714285714,48.285714285714285,172.85714285714286
gy48qmy,acc,96.0,41,4802,14,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.24196296462844127,40.92857142857143,40.92857142857143,0.0
gy48qmy,gyr,96.0,41,4744,14,0.3854166666666667,0.0625,6.0,0.7560975609756098,0.14634146341463414,6.0,0.20260414260141982,8.285714285714286,8.285714285714286,0.0
gy48qmy,swp,0.0,0,0,0,,,,,,,,,,
gy48qmy,tap,525.0,223,19788,14,0.5219047619047619,0.10476190476190476,55.0,0.547085201793722,0.04932735426008968,11.0,0.25337010644417196,7.285714285714286,0.0,7.285714285714286
gy48qmy,all,,305,29334,14,,,,0.5016393442622951,0.036065573770491806,11.0,0.24145632308576265,7.428571428571429,0.14285714285714285,7.285714285714286
