OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Window,Overlap
1uep0cy,acc,122,50,5573,14,0.5,0.09836065573770492,12,0.1,0.0,0,0.005436131883102703,2.357142857142857,25,0.0
1uep0cy,gyr,123,50,5513,14,0.4959349593495935,0.10569105691056911,13,0.5,0.08,4,0.34288047211659245,8.428571428571429,25,0.0
1l967s6,acc,206,85,5454,14,0.49029126213592233,0.0970873786407767,20,0.5294117647058824,0.15294117647058825,13,0.03146313458805095,2.357142857142857,25,0.0
1l967s6,gyr,206,85,5395,14,0.5048543689320388,0.09223300970873786,19,0.4470588235294118,0.09411764705882353,8,0.14567078700105926,3.5714285714285716,25,0.0
3zd4fdk,acc,186,80,5479,14,0.489247311827957,0.0967741935483871,18,0.325,0.05,4,0.004403791411772413,2.0,25,0.0
3zd4fdk,gyr,187,80,5419,14,0.49732620320855614,0.08021390374331551,15,0.4875,0.0875,7,0.3975681489858723,10.357142857142858,25,0.0
ipuyiii,acc,256,106,5383,14,0.50390625,0.09375,24,0.5283018867924528,0.11320754716981132,12,0.09586454973224685,4.357142857142857,25,0.0
ipuyiii,gyr,256,106,5324,14,0.50390625,0.109375,28,0.39622641509433965,0.0660377358490566,7,0.24638991019869066,4.142857142857143,25,0.0
3pmv9aq,acc,354,152,5239,14,0.5028248587570622,0.11299435028248588,40,0.3157894736842105,0.02631578947368421,4,0.14323309956848998,3.642857142857143,25,0.0
3pmv9aq,gyr,351,152,5183,14,0.4985754985754986,0.09116809116809117,32,0.3355263157894737,0.06578947368421052,10,0.3707598015885806,12.785714285714286,25,0.0
7nv0i9p,acc,213,89,5443,14,0.49765258215962443,0.11267605633802817,24,0.4044943820224719,0.056179775280898875,5,0.16225763202471064,4.642857142857143,25,0.0
7nv0i9p,gyr,213,89,5384,14,0.49765258215962443,0.10328638497652583,22,0.4044943820224719,0.02247191011235955,2,0.22293620764613217,4.5,25,0.0
uui53he,acc,546,230,4969,14,0.5036630036630036,0.11904761904761904,65,0.47391304347826085,0.10434782608695652,24,0.26375801294428686,7.142857142857143,25,0.0
uui53he,gyr,549,231,4906,14,0.5009107468123861,0.10382513661202186,57,0.5714285714285714,0.1471861471861472,34,0.538215761806317,49.285714285714285,25,0.0
677l8bq,acc,453,195,5097,14,0.5055187637969095,0.10816777041942605,49,0.3435897435897436,0.02564102564102564,5,0.25209444219177607,11.642857142857142,25,0.0
677l8bq,gyr,452,194,5040,14,0.497787610619469,0.09292035398230089,42,0.5824742268041238,0.15463917525773196,30,0.757250014988637,201.35714285714286,25,0.0
rfagb10,acc,132,51,5562,14,0.5151515151515151,0.10606060606060606,14,0.0,0.0,0,0.12886685937797412,2.7857142857142856,25,0.0
rfagb10,gyr,133,51,5502,14,0.5037593984962406,0.08270676691729323,11,0.5490196078431373,0.13725490196078433,7,0.5559603839769874,31.285714285714285,25,0.0
508rk86,acc,267,113,5365,14,0.50187265917603,0.08614232209737828,23,0.4424778761061947,0.08849557522123894,10,0.16765922647391243,4.5,25,0.0
508rk86,gyr,228,89,5369,14,0.5,0.08771929824561403,20,0.3707865168539326,0.02247191011235955,2,0.27071440016954046,7.714285714285714,25,0.0
gy48qmy,acc,116,50,5579,14,0.5086206896551724,0.08620689655172414,10,0.2,0.02,1,0.05739651577941762,5.785714285714286,25,0.0
gy48qmy,gyr,116,50,5520,14,0.5,0.09482758620689655,11,0.22,0.0,0,0.25219427294362906,5.428571428571429,25,0.0
pf3v1xv,acc,181,72,5492,14,0.4972375690607735,0.09944751381215469,18,0.19444444444444445,0.0,0,0.14167897764849322,8.285714285714286,25,0.0
