OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,num_of_clf_that_decide
b8g4bl5,acc,126,51,7221,14,0.031746031746031744,0.0,0,0.11764705882352941,0.0,0,0.3757025906464863,27.214285714285715,1
b8g4bl5,gyr,126,51,6293,14,0.3968253968253968,0.06349206349206349,8,0.43137254901960786,0.0784313725490196,4,0.1479748036960023,5.214285714285714,1
b8g4bl5,swp,94,32,1651,14,0.0851063829787234,0.0,0,0.125,0.0,0,0.5973396885244785,40.357142857142854,1
b8g4bl5,tap,163,77,13349,14,0.5828220858895705,0.147239263803681,24,0.36363636363636365,0.012987012987012988,1,0.3321055017342291,10.571428571428571,1
r13q05q,acc,837,139,6422,14,0.010752688172043012,0.0,0,0.0,0.0,0,0.15227370533676018,46.57142857142857,1
r13q05q,gyr,363,152,5955,14,0.3856749311294766,0.046831955922865015,17,0.4407894736842105,0.09210526315789473,14,0.30300264607529653,3.642857142857143,1
r13q05q,swp,21,13,1743,14,0.5238095238095238,0.09523809523809523,2,0.9230769230769231,0.38461538461538464,5,0.027033927668611325,2.0,1
r13q05q,tap,274,112,13203,14,0.5583941605839416,0.12773722627737227,35,0.38392857142857145,0.044642857142857144,5,0.742159362623511,247.78571428571428,1
06mdn3c,acc,111,46,7241,14,0.04504504504504504,0.0,0,0.17391304347826086,0.0,0,0.12471874670845988,12.571428571428571,1
06mdn3c,gyr,112,46,6312,14,0.4017857142857143,0.044642857142857144,5,0.5,0.06521739130434782,3,0.2761043124738844,3.4285714285714284,1
06mdn3c,swp,137,8,1632,14,0.10218978102189781,0.0,0,0.0,0.0,0,0.8280994075893181,80.35714285714286,1
06mdn3c,tap,152,115,13322,14,0.5394736842105263,0.11842105263157894,18,0.5217391304347826,0.09565217391304348,11,0.33856469495667224,12.285714285714286,1
l1doqao,acc,708,213,6477,14,0.009887005649717515,0.0,0,0.11267605633802817,0.03286384976525822,7,0.11455901638806731,68.71428571428571,1
l1doqao,gyr,384,153,5933,14,0.390625,0.06770833333333333,26,0.28104575163398693,0.013071895424836602,2,0.15863409971883588,2.5,1
l1doqao,swp,29,6,1742,14,0.2413793103448276,0.0,0,0.5,0.0,0,0.24137015874144754,3.357142857142857,1
l1doqao,tap,881,382,12326,14,0.5357548240635641,0.11010215664018161,97,0.5340314136125655,0.12041884816753927,46,0.339445177033695,5.428571428571429,1
b0602fr,acc,530,218,6650,14,0.013207547169811321,0.0,0,0.022935779816513763,0.0,0,0.8510843652769945,199.28571428571428,1
b0602fr,gyr,531,219,5720,14,0.3898305084745763,0.05649717514124294,30,0.4337899543378995,0.0867579908675799,19,0.4299932675091735,8.928571428571429,1
b0602fr,swp,97,32,1648,14,0.21649484536082475,0.0,0,0.3125,0.0,0,0.5924580366516153,31.714285714285715,1
b0602fr,tap,1304,567,11718,14,0.5306748466257669,0.10736196319018405,140,0.564373897707231,0.13580246913580246,77,0.34146472168356823,5.428571428571429,1
r2p4ljs,acc,512,220,6666,14,0.01171875,0.0,0,0.022727272727272728,0.0,0,0.9486953338489403,360.5,1
r2p4ljs,gyr,512,220,5738,14,0.388671875,0.056640625,29,0.5954545454545455,0.17727272727272728,39,0.32136764889953723,3.7857142857142856,1
r2p4ljs,swp,137,36,1604,14,0.21897810218978103,0.0072992700729927005,1,0.5555555555555556,0.08333333333333333,3,0.6365087620820881,35.285714285714285,1
r2p4ljs,tap,1264,563,11762,14,0.5545886075949367,0.13528481012658228,171,0.5026642984014209,0.10479573712255773,59,0.44566637154613,14.357142857142858,1
lm8ujtt,acc,235,97,7066,14,0.01702127659574468,0.0,0,0.5876288659793815,0.23711340206185566,23,0.22642717363125583,14.785714285714286,1
lm8ujtt,gyr,234,97,6139,14,0.39316239316239315,0.05982905982905983,14,0.422680412371134,0.07216494845360824,7,0.6266876769583379,44.714285714285715,1
lm8ujtt,swp,41,13,1723,14,0.0975609756097561,0.0,0,0.46153846153846156,0.07692307692307693,1,0.6756385541281876,46.285714285714285,1
lm8ujtt,tap,581,252,12756,14,0.5249569707401033,0.10671256454388985,62,0.6031746031746031,0.15079365079365079,38,0.44782681122885,7.285714285714286,1
7f0qwx8,acc,165,65,7168,14,0.03636363636363636,0.0,0,0.03076923076923077,0.0,0,0.17175705327573917,2.7857142857142856,1
7f0qwx8,gyr,165,66,6239,14,0.3939393939393939,0.09090909090909091,15,0.7424242424242424,0.30303030303030304,20,0.4059899333927544,15.142857142857142,1
7f0qwx8,swp,139,37,1601,14,0.2589928057553957,0.007194244604316547,1,0.16216216216216217,0.0,0,0.3042704459901316,10.357142857142858,1
7f0qwx8,tap,199,107,13283,14,0.5728643216080402,0.1306532663316583,26,0.4953271028037383,0.09345794392523364,10,0.24967953535053358,5.928571428571429,1
pemzvif,acc,102,40,7256,14,0.0392156862745098,0.0,0,0.95,0.425,17,0.0,2.0,1
pemzvif,gyr,102,40,6328,14,0.39215686274509803,0.08823529411764706,9,0.3,0.025,1,0.0,2.0,1
pemzvif,swp,23,12,1742,14,0.21739130434782608,0.0,0,1.0,0.4166666666666667,5,0.137241603973397,3.142857142857143,1
pemzvif,tap,233,97,13259,14,0.5364806866952789,0.12875536480686695,30,0.4845360824742268,0.07216494845360824,7,0.3756593835504473,6.571428571428571,1
4l9kvp8,acc,118,49,7231,14,0.059322033898305086,0.0,0,0.12244897959183673,0.0,0,0.13809190677153615,3.0714285714285716,1
4l9kvp8,gyr,118,49,6303,14,0.3728813559322034,0.03389830508474576,4,0.5102040816326531,0.10204081632653061,5,0.3442242035102381,9.214285714285714,1
4l9kvp8,swp,152,6,1619,14,0.09868421052631579,0.0,0,0.16666666666666666,0.0,0,0.6759382727560451,36.57142857142857,1
4l9kvp8,tap,186,138,13265,14,0.532258064516129,0.11827956989247312,22,0.45652173913043476,0.057971014492753624,8,0.5801474150033537,50.57142857142857,1
n0g0zsv,acc,923,54,6421,14,0.09967497291440953,0.015167930660888408,14,0.037037037037037035,0.0,0,7.755545214828603e-05,2.0,1
n0g0zsv,gyr,648,269,5553,14,0.39197530864197533,0.07098765432098765,46,0.6319702602230484,0.19330855018587362,52,0.00030921459492888067,2.0,1
n0g0zsv,swp,60,35,1682,14,0.23333333333333334,0.0,0,0.7714285714285715,0.2857142857142857,10,0.3754814763864035,4.928571428571429,1
n0g0zsv,tap,1225,515,11849,14,0.5779591836734694,0.13877551020408163,170,0.6097087378640776,0.15728155339805824,81,0.4559358414629112,6.5,1
cp7kjhx,acc,128,49,7221,14,0.0234375,0.0,0,0.02040816326530612,0.0,0,0.8852324820114675,240.42857142857142,1
cp7kjhx,gyr,128,49,6293,14,0.3828125,0.046875,6,0.3877551020408163,0.04081632653061224,2,0.5814246710178308,50.5,1
cp7kjhx,swp,35,37,1705,14,0.2571428571428571,0.0,0,0.7027027027027027,0.21621621621621623,8,0.3452268649139269,7.5,1
cp7kjhx,tap,357,129,13103,14,0.5574229691876751,0.12885154061624648,46,0.6356589147286822,0.17054263565891473,22,0.29880697921287414,4.928571428571429,1
wksm8wt,acc,90,39,7269,14,0.14444444444444443,0.022222222222222223,2,0.2564102564102564,0.0,0,0.42907911332070015,19.285714285714285,1
wksm8wt,gyr,92,36,6342,14,0.41304347826086957,0.06521739130434782,6,0.7222222222222222,0.2777777777777778,10,0.37461076158524864,13.714285714285714,1
wksm8wt,swp,20,21,1736,14,0.4,0.0,0,0.8571428571428571,0.3333333333333333,7,0.1891247004434929,3.2857142857142856,1
wksm8wt,tap,262,98,13229,14,0.5343511450381679,0.11450381679389313,30,0.6530612244897959,0.19387755102040816,19,0.299930730106285,3.2857142857142856,1
ftk8v41,acc,424,176,6798,14,0.014150943396226415,0.0,0,0.03977272727272727,0.0,0,0.6872512930939122,69.85714285714286,1
ftk8v41,gyr,424,176,5870,14,0.3867924528301887,0.08018867924528301,34,0.5511363636363636,0.13636363636363635,24,0.453403472552128,33.0,1
ftk8v41,swp,34,5,1738,14,0.23529411764705882,0.0,0,0.0,0.0,0,0.6669228996701018,43.142857142857146,1
ftk8v41,tap,1367,594,11628,14,0.5076810534016094,0.1119239209948793,153,0.4158249158249158,0.05723905723905724,34,0.3796840492225994,10.285714285714286,1
vk43uke,acc,673,260,6465,14,0.010401188707280832,0.0,0,0.007692307692307693,0.0,0,0.649338319162252,240.64285714285714,1
vk43uke,gyr,661,247,5562,14,0.3918305597579425,0.09379727685325265,62,0.38866396761133604,0.11740890688259109,29,0.3602577399377234,2.9285714285714284,1
vk43uke,swp,336,129,1312,14,0.19047619047619047,0.002976190476190476,1,0.23255813953488372,0.007751937984496124,1,0.604001502812903,22.571428571428573,1
vk43uke,tap,967,428,12194,14,0.5367114788004137,0.12306101344364012,119,0.5397196261682243,0.11682242990654206,50,0.5568605527727765,54.285714285714285,1
b8g4bl5,acc,126,51,7221,14,0.03968253968253968,0.0,0,0.11764705882352941,0.0,0,0.36203626000658573,27.214285714285715,5
b8g4bl5,gyr,126,51,6293,14,0.38095238095238093,0.05555555555555555,7,0.4117647058823529,0.0784313725490196,4,0.15616644543336228,5.214285714285714,5
b8g4bl5,swp,94,32,1651,14,0.09574468085106383,0.0,0,0.125,0.0,0,0.5781942956180195,39.285714285714285,5
b8g4bl5,tap,163,77,13349,14,0.5828220858895705,0.147239263803681,24,0.36363636363636365,0.012987012987012988,1,0.3321055017342291,10.571428571428571,5
r13q05q,acc,837,139,6422,14,0.02867383512544803,0.0011947431302270011,1,0.02877697841726619,0.0,0,0.05342929165901954,14.857142857142858,5
r13q05q,gyr,363,152,5955,14,0.371900826446281,0.046831955922865015,17,0.4276315789473684,0.08552631578947369,13,0.3139063973668027,3.642857142857143,5
r13q05q,swp,21,13,1743,14,0.42857142857142855,0.047619047619047616,1,0.9230769230769231,0.38461538461538464,5,0.027033927668611325,2.0,5
r13q05q,tap,274,112,13203,14,0.5474452554744526,0.12043795620437957,33,0.375,0.03571428571428571,4,0.7395919245561735,248.5,5
