OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,num_of_clf_that_decide
3zd4fdk,swp,1401,599,16752,14,0.12419700214132762,0.0,0.0,0.08681135225375626,0.0,0.0,0.18046062273054936,45.0,5
3zd4fdk,tap,0,0,0,0,,,,,,,,,5
r13q05q,acc,689,278,8077,14,0.02902757619738752,0.0,0.0,0.2302158273381295,0.050359712230215826,14.0,0.008717754329388537,4.0,5
r13q05q,gyr,524,212,7856,14,0.37213740458015265,0.0019083969465648854,1.0,0.30660377358490565,0.0047169811320754715,1.0,0.16442977232278805,18.285714285714285,5
r13q05q,swp,262,111,18379,14,0.1183206106870229,0.0,0.0,0.0990990990990991,0.0,0.0,0.2410048274642977,35.92857142857143,5
r13q05q,tap,0,0,0,0,,,,,,,,,5
ha3ev43,acc,180,67,8797,14,0.03888888888888889,0.0,0.0,0.3283582089552239,0.05970149253731343,4.0,0.6475902263357035,307.57142857142856,5
ha3ev43,gyr,179,67,8346,14,0.36312849162011174,0.0,0.0,0.4925373134328358,0.05970149253731343,4.0,0.44662881333861615,67.64285714285714,5
ha3ev43,swp,417,177,18158,14,0.1606714628297362,0.0,0.0,0.1638418079096045,0.0,0.0,0.5515851810219564,625.0,5
ha3ev43,tap,0,0,0,0,,,,,,,,,5
b0602fr,acc,523,220,8301,14,0.030592734225621414,0.0,0.0,0.03636363636363636,0.0,0.0,0.5663464411073484,123.42857142857143,5
b0602fr,gyr,523,221,7848,14,0.372848948374761,0.0076481835564053535,4.0,0.5701357466063348,0.05429864253393665,12.0,0.5506243087299254,152.64285714285714,5
b0602fr,swp,1401,599,16752,14,0.145610278372591,0.0,0.0,0.25542570951585974,0.0,0.0,0.5182140568481233,301.07142857142856,5
b0602fr,tap,0,0,0,0,,,,,,,,,5
txxrlzc,acc,508,218,8318,14,0.025590551181102362,0.0,0.0,0.11926605504587157,0.0,0.0,0.32261998188458685,55.214285714285715,5
txxrlzc,gyr,512,216,7864,14,0.369140625,0.005859375,3.0,0.4305555555555556,0.0,0.0,0.2553941542445875,39.714285714285715,5
txxrlzc,swp,1401,599,16752,14,0.1363311920057102,0.0,0.0,0.21535893155258765,0.0,0.0,0.1214333231248121,18.285714285714285,5
txxrlzc,tap,0,0,0,0,,,,,,,,,5
z8taipm,acc,506,217,8321,14,0.03162055335968379,0.0,0.0,0.11059907834101383,0.004608294930875576,1.0,0.20865498837222646,12.642857142857142,5
z8taipm,gyr,505,217,7870,14,0.37623762376237624,0.01782178217821782,9.0,0.3456221198156682,0.0,0.0,0.4982619679476318,124.85714285714286,5
z8taipm,swp,1401,599,16752,14,0.12134189864382584,0.0035688793718772305,5.0,0.18363939899833054,0.0,0.0,0.6245565672430152,504.14285714285717,5
z8taipm,tap,0,0,0,0,,,,,,,,,5
v90gnf6,acc,514,214,8316,14,0.0311284046692607,0.0,0.0,0.028037383177570093,0.0,0.0,0.8176224289846712,383.0,5
v90gnf6,gyr,507,218,7867,14,0.368836291913215,0.007889546351084813,4.0,0.3440366972477064,0.0,0.0,0.4615125947867366,104.92857142857143,5
v90gnf6,swp,1401,599,16752,14,0.11634546752319772,0.0,0.0,0.3622704507512521,0.0,0.0,0.25555842457399214,249.42857142857142,5
v90gnf6,tap,0,0,0,0,,,,,,,,,5
0o2grk2,acc,472,203,8369,14,0.046610169491525424,0.00211864406779661,1.0,0.029556650246305417,0.0,0.0,0.301822438373802,88.07142857142857,5
0o2grk2,gyr,476,196,7920,14,0.36554621848739494,0.01050420168067227,5.0,0.37755102040816324,0.0,0.0,0.4144133562851996,76.42857142857143,5
0o2grk2,swp,1125,481,17146,14,0.14933333333333335,0.0,0.0,0.15384615384615385,0.0,0.0,0.08910055180153001,18.785714285714285,5
0o2grk2,tap,0,0,0,0,,,,,,,,,5
lvwfjft,acc,163,63,8818,14,0.03680981595092025,0.0,0.0,0.06349206349206349,0.0,0.0,0.7753269448421011,344.7857142857143,5
lvwfjft,gyr,162,63,8367,14,0.36419753086419754,0.0,0.0,0.30158730158730157,0.0,0.0,0.4843412801588336,96.5,5
lvwfjft,swp,254,108,18390,14,0.15354330708661418,0.0,0.0,0.7777777777777778,0.046296296296296294,5.0,0.4210699111515254,71.5,5
lvwfjft,tap,0,0,0,0,,,,,,,,,5
sxvkh3b,acc,444,185,8415,14,0.02702702702702703,0.0,0.0,0.11351351351351352,0.0,0.0,0.7221180919534159,274.35714285714283,5
sxvkh3b,gyr,445,185,7962,14,0.37303370786516854,0.015730337078651686,7.0,0.5351351351351351,0.03783783783783784,7.0,0.38139759823650465,68.07142857142857,5
sxvkh3b,swp,1073,459,17220,14,0.11929170549860205,0.0,0.0,0.08496732026143791,0.0,0.0,0.6609826564803037,648.0,5
sxvkh3b,tap,0,0,0,0,,,,,,,,,5
z8c5rtb,acc,294,120,8630,14,0.027210884353741496,0.0,0.0,0.25833333333333336,0.016666666666666666,2.0,0.5683255339021812,163.5,5
z8c5rtb,gyr,295,121,8176,14,0.36610169491525424,0.003389830508474576,1.0,0.2809917355371901,0.0,0.0,0.4260114020282418,73.42857142857143,5
z8c5rtb,swp,300,127,18325,14,0.11666666666666667,0.0,0.0,0.11023622047244094,0.0,0.0,0.4673181197302356,440.57142857142856,5
z8c5rtb,tap,0,0,0,0,,,,,,,,,5
vk43uke,acc,683,260,8101,14,0.02342606149341142,0.0,0.0,0.13846153846153847,0.0,0.0,0.10293644719331874,78.92857142857143,5
vk43uke,gyr,540,206,7846,14,0.36666666666666664,0.014814814814814815,8.0,0.5776699029126213,0.05339805825242718,11.0,0.28228757138587124,40.5,5
vk43uke,swp,539,230,17983,14,0.12059369202226346,0.0,0.0,0.30434782608695654,0.0,0.0,0.344536933318515,83.5,5
vk43uke,tap,0,0,0,0,,,,,,,,,5
yqhebyt,acc,652,274,8118,14,0.029141104294478526,0.0,0.0,0.025547445255474453,0.0,0.0,0.13310593540521357,9.357142857142858,5
yqhebyt,gyr,643,264,7685,14,0.36858475894245724,0.00933125972006221,6.0,0.2537878787878788,0.0,0.0,0.07062112570646539,4.857142857142857,5
yqhebyt,swp,1401,599,16752,14,0.19557458957887222,0.008565310492505354,12.0,0.6010016694490818,0.08347245409015025,50.0,0.08753328159330198,8.0,5
yqhebyt,tap,0,0,0,0,,,,,,,,,5
855whqe,acc,131,49,8864,14,0.0916030534351145,0.0,0.0,0.2857142857142857,0.02040816326530612,1.0,0.06200126787202452,14.0,15
855whqe,gyr,130,49,8413,14,0.3384615384615385,0.0,0.0,0.46938775510204084,0.0,0.0,0.15942267134070504,8.5,15
855whqe,swp,525,224,18003,14,0.1657142857142857,0.0019047619047619048,1.0,0.1875,0.0,0.0,0.11149936071070467,21.714285714285715,15
855whqe,tap,0,0,0,0,,,,,,,,,15
ap1oez8,acc,134,57,8853,14,0.06716417910447761,0.0,0.0,0.631578947368421,0.12280701754385964,7.0,0.147409064979118,21.857142857142858,15
ap1oez8,gyr,134,57,8401,14,0.3358208955223881,0.0,0.0,0.42105263157894735,0.0,0.0,0.3015369840325039,21.714285714285715,15
ap1oez8,swp,239,101,18412,14,0.17154811715481172,0.0,0.0,0.2376237623762376,0.0,0.0,0.16626048331291868,27.785714285714285,15
ap1oez8,tap,0,0,0,0,,,,,,,,,15
3zd4fdk,acc,511,215,8318,14,0.07436399217221135,0.0,0.0,0.15348837209302327,0.0,0.0,0.062400841481253966,10.785714285714286,15
3zd4fdk,gyr,510,215,7867,14,0.3235294117647059,0.01764705882352941,9.0,0.34418604651162793,0.009302325581395349,2.0,0.39415436713826546,65.07142857142857,15
3zd4fdk,swp,1401,599,16752,14,0.16488222698072805,0.0,0.0,0.10851419031719532,0.0,0.0,0.15445998213614925,43.857142857142854,15
3zd4fdk,tap,0,0,0,0,,,,,,,,,15
r13q05q,acc,689,278,8077,14,0.0783744557329463,0.0,0.0,0.2446043165467626,0.050359712230215826,14.0,0.0066656567186789886,4.0,15
r13q05q,gyr,524,212,7856,14,0.3148854961832061,0.0,0.0,0.2783018867924528,0.0,0.0,0.2090741987496403,18.428571428571427,15
r13q05q,swp,262,111,18379,14,0.15648854961832062,0.0,0.0,0.14414414414414414,0.0,0.0,0.20266635346384726,6.785714285714286,15
r13q05q,tap,0,0,0,0,,,,,,,,,15
ha3ev43,acc,180,67,8797,14,0.08333333333333333,0.0,0.0,0.3283582089552239,0.05970149253731343,4.0,0.5814342954607922,269.0,15
ha3ev43,gyr,179,67,8346,14,0.30726256983240224,0.0,0.0,0.44776119402985076,0.029850746268656716,2.0,0.47736591494014224,89.71428571428571,15
ha3ev43,swp,417,177,18158,14,0.16546762589928057,0.0,0.0,0.1864406779661017,0.0,0.0,0.5341706948165303,622.8571428571429,15
ha3ev43,tap,0,0,0,0,,,,,,,,,15
b0602fr,acc,523,220,8301,14,0.07839388145315487,0.0,0.0,0.11818181818181818,0.0,0.0,0.48034687002369125,104.07142857142857,15
b0602fr,gyr,523,221,7848,14,0.3193116634799235,0.0057361376673040155,3.0,0.5158371040723982,0.03167420814479638,7.0,0.5929072876048741,169.78571428571428,15
b0602fr,swp,1401,599,16752,14,0.1734475374732334,0.0014275517487508922,2.0,0.2988313856427379,0.0,0.0,0.4766610281383885,282.57142857142856,15
b0602fr,tap,0,0,0,0,,,,,,,,,15
txxrlzc,acc,508,218,8318,14,0.07086614173228346,0.0,0.0,0.26605504587155965,0.0,0.0,0.2501377818822532,51.92857142857143,15
txxrlzc,gyr,512,216,7864,14,0.330078125,0.001953125,1.0,0.37037037037037035,0.0,0.0,0.28538094237662326,40.92857142857143,15
txxrlzc,swp,1401,599,16752,14,0.16916488222698073,0.0,0.0,0.27879799666110183,0.0,0.0,0.0988568060876951,17.857142857142858,15
txxrlzc,tap,0,0,0,0,,,,,,,,,15
z8taipm,acc,506,217,8321,14,0.07905138339920949,0.0,0.0,0.22580645161290322,0.013824884792626729,3.0,0.1528959612157378,5.142857142857143,15
z8taipm,gyr,505,217,7870,14,0.31287128712871287,0.015841584158415842,8.0,0.2764976958525346,0.0,0.0,0.5562274514284502,221.57142857142858,15
z8taipm,swp,1401,599,16752,14,0.16773733047822983,0.004282655246252677,6.0,0.2637729549248748,0.001669449081803005,1.0,0.5394681192739172,314.14285714285717,15
z8taipm,tap,0,0,0,0,,,,,,,,,15
v90gnf6,acc,514,214,8316,14,0.07587548638132295,0.0,0.0,0.04205607476635514,0.0,0.0,0.7592671593098518,380.14285714285717,15
v90gnf6,gyr,507,218,7867,14,0.3136094674556213,0.007889546351084813,4.0,0.30275229357798167,0.0,0.0,0.5028344128536775,148.64285714285714,15
v90gnf6,swp,1401,599,16752,14,0.17273376159885795,0.0,0.0,0.5392320534223706,0.00667779632721202,4.0,0.2275247000151304,230.14285714285714,15
v90gnf6,tap,0,0,0,0,,,,,,,,,15
0o2grk2,acc,472,203,8369,14,0.0635593220338983,0.00211864406779661,1.0,0.09852216748768473,0.0,0.0,0.22781471544752516,34.57142857142857,15
0o2grk2,gyr,476,196,7920,14,0.3235294117647059,0.01050420168067227,5.0,0.2857142857142857,0.0,0.0,0.4621931027579456,106.5,15
0o2grk2,swp,1125,481,17146,14,0.16977777777777778,0.0,0.0,0.19750519750519752,0.0,0.0,0.07508651597421281,10.071428571428571,15
0o2grk2,tap,0,0,0,0,,,,,,,,,15
lvwfjft,acc,163,63,8818,14,0.08588957055214724,0.0,0.0,0.07936507936507936,0.0,0.0,0.7307116510683326,323.92857142857144,15
lvwfjft,gyr,162,63,8367,14,0.32098765432098764,0.0,0.0,0.23809523809523808,0.0,0.0,0.5371384048050925,115.0,15
lvwfjft,swp,254,108,18390,14,0.16929133858267717,0.0,0.0,0.7870370370370371,0.046296296296296294,5.0,0.39304816775197243,53.5,15
lvwfjft,tap,0,0,0,0,,,,,,,,,15
sxvkh3b,acc,444,185,8415,14,0.07432432432432433,0.0,0.0,0.1837837837837838,0.005405405405405406,1.0,0.5942006716017278,256.0,15
sxvkh3b,gyr,445,185,7962,14,0.31910112359550563,0.01348314606741573,6.0,0.4648648648648649,0.03783783783783784,7.0,0.4394982108096042,76.71428571428571,15
sxvkh3b,swp,1073,459,17220,14,0.1733457595526561,0.0,0.0,0.10893246187363835,0.0,0.0,0.613345433977603,634.8571428571429,15
sxvkh3b,tap,0,0,0,0,,,,,,,,,15
z8c5rtb,acc,294,120,8630,14,0.0782312925170068,0.0,0.0,0.31666666666666665,0.058333333333333334,7.0,0.4320532722675147,99.35714285714286,15
z8c5rtb,gyr,295,121,8176,14,0.3220338983050847,0.0,0.0,0.2644628099173554,0.0,0.0,0.4423829575132675,77.07142857142857,15
z8c5rtb,swp,300,127,18325,14,0.17,0.0,0.0,0.15748031496062992,0.0,0.0,0.4120646344473572,225.35714285714286,15
z8c5rtb,tap,0,0,0,0,,,,,,,,,15
vk43uke,acc,683,260,8101,14,0.05856515373352855,0.0014641288433382138,1.0,0.28846153846153844,0.007692307692307693,2.0,0.07483682103806714,78.42857142857143,15
vk43uke,gyr,540,206,7846,14,0.31851851851851853,0.014814814814814815,8.0,0.5145631067961165,0.04854368932038835,10.0,0.3363255081817763,49.57142857142857,15
vk43uke,swp,539,230,17983,14,0.16512059369202226,0.0,0.0,0.4217391304347826,0.0,0.0,0.28939061794621884,77.92857142857143,15
vk43uke,tap,0,0,0,0,,,,,,,,,15
yqhebyt,acc,652,274,8118,14,0.09815950920245399,0.003067484662576687,2.0,0.12043795620437957,0.0,0.0,0.05485722030275503,5.642857142857143,15
yqhebyt,gyr,643,264,7685,14,0.3157076205287714,0.007776049766718507,5.0,0.21212121212121213,0.0,0.0,0.10104092561412929,4.857142857142857,15
yqhebyt,swp,1401,599,16752,14,0.16916488222698073,0.005710206995003569,8.0,0.5726210350584308,0.07512520868113523,45.0,0.10957002407696448,8.571428571428571,15
yqhebyt,tap,0,0,0,0,,,,,,,,,15
855whqe,acc,131,49,8864,14,0.0916030534351145,0.0,0.0,0.30612244897959184,0.02040816326530612,1.0,0.055637695613562035,10.357142857142858,50
855whqe,gyr,130,49,8413,14,0.34615384615384615,0.007692307692307693,1.0,0.4897959183673469,0.0,0.0,0.1666436210773879,8.857142857142858,50
855whqe,swp,525,224,18003,14,0.15428571428571428,0.0019047619047619048,1.0,0.16517857142857142,0.0,0.0,0.10413048381383282,21.5,50
855whqe,tap,0,0,0,0,,,,,,,,,50
ap1oez8,acc,134,57,8853,14,0.06716417910447761,0.0,0.0,0.6491228070175439,0.12280701754385964,7.0,0.10392815254847979,9.5,50
ap1oez8,gyr,134,57,8401,14,0.30597014925373134,0.0,0.0,0.49122807017543857,0.0,0.0,0.2414602915766692,14.857142857142858,50
ap1oez8,swp,239,101,18412,14,0.15481171548117154,0.0,0.0,0.2079207920792079,0.0,0.0,0.1566618622004505,19.214285714285715,50
ap1oez8,tap,0,0,0,0,,,,,,,,,50
3zd4fdk,acc,511,215,8318,14,0.046966731898238745,0.0,0.0,0.11627906976744186,0.0,0.0,0.07234274407996023,12.428571428571429,50
3zd4fdk,gyr,510,215,7867,14,0.33137254901960783,0.00980392156862745,5.0,0.3813953488372093,0.013953488372093023,3.0,0.3641473745516487,66.85714285714286,50
3zd4fdk,swp,1401,599,16752,14,0.14632405424696646,0.0,0.0,0.10517529215358931,0.0,0.0,0.14696029351929196,43.285714285714285,50
3zd4fdk,tap,0,0,0,0,,,,,,,,,50
r13q05q,acc,689,278,8077,14,0.036284470246734396,0.0,0.0,0.24100719424460432,0.050359712230215826,14.0,0.0062869262232995,4.0,50
r13q05q,gyr,524,212,7856,14,0.33587786259541985,0.0019083969465648854,1.0,0.3018867924528302,0.0,0.0,0.1361114594458519,16.071428571428573,50
r13q05q,swp,262,111,18379,14,0.15267175572519084,0.0,0.0,0.12612612612612611,0.0,0.0,0.1814289217912528,6.785714285714286,50
r13q05q,tap,0,0,0,0,,,,,,,,,50
ha3ev43,acc,180,67,8797,14,0.05,0.0,0.0,0.3283582089552239,0.05970149253731343,4.0,0.4067207866966636,146.21428571428572,50
ha3ev43,gyr,179,67,8346,14,0.329608938547486,0.0,0.0,0.5074626865671642,0.05970149253731343,4.0,0.4452481937166976,68.85714285714286,50
ha3ev43,swp,417,177,18158,14,0.1510791366906475,0.0,0.0,0.1694915254237288,0.0,0.0,0.5136566425180334,536.4285714285714,50
ha3ev43,tap,0,0,0,0,,,,,,,,,50
b0602fr,acc,523,220,8301,14,0.04780114722753346,0.0,0.0,0.06363636363636363,0.0,0.0,0.4388634548657248,95.85714285714286,50
b0602fr,gyr,523,221,7848,14,0.3193116634799235,0.0019120458891013384,1.0,0.4751131221719457,0.02262443438914027,5.0,0.5814552664370393,206.0,50
b0602fr,swp,1401,599,16752,14,0.15274803711634546,0.0,0.0,0.27879799666110183,0.0,0.0,0.4948409403570905,308.57142857142856,50
b0602fr,tap,0,0,0,0,,,,,,,,,50
txxrlzc,acc,508,218,8318,14,0.03937007874015748,0.0,0.0,0.1651376146788991,0.0,0.0,0.28619090735417024,53.285714285714285,50
txxrlzc,gyr,512,216,7864,14,0.3359375,0.005859375,3.0,0.41203703703703703,0.0,0.0,0.2931231942558985,41.357142857142854,50
txxrlzc,swp,1401,599,16752,14,0.15060670949321914,0.0,0.0,0.27378964941569284,0.001669449081803005,1.0,0.08439493229253438,17.428571428571427,50
txxrlzc,tap,0,0,0,0,,,,,,,,,50
z8taipm,acc,506,217,8321,14,0.043478260869565216,0.0,0.0,0.18433179723502305,0.013824884792626729,3.0,0.154596750484239,10.714285714285714,50
z8taipm,gyr,505,217,7870,14,0.3326732673267327,0.01782178217821782,9.0,0.3456221198156682,0.0,0.0,0.4974880957002449,130.85714285714286,50
z8taipm,swp,1401,599,16752,14,0.15060670949321914,0.0035688793718772305,5.0,0.2687813021702838,0.001669449081803005,1.0,0.5610125886980117,334.2142857142857,50
z8taipm,tap,0,0,0,0,,,,,,,,,50
v90gnf6,acc,514,214,8316,14,0.03696498054474708,0.0,0.0,0.04205607476635514,0.0,0.0,0.7565079288866016,367.7142857142857,50
v90gnf6,gyr,507,218,7867,14,0.3155818540433925,0.007889546351084813,4.0,0.3211009174311927,0.0,0.0,0.49191052602387897,148.35714285714286,50
v90gnf6,swp,1401,599,16752,14,0.1470378301213419,0.0,0.0,0.4707846410684474,0.001669449081803005,1.0,0.22946923360608218,229.64285714285714,50
v90gnf6,tap,0,0,0,0,,,,,,,,,50
0o2grk2,acc,472,203,8369,14,0.05084745762711865,0.00211864406779661,1.0,0.06896551724137931,0.0,0.0,0.2167200524968225,32.07142857142857,50
