OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL
3zd4fdk,acc,511,215,8318,14,0.046966731898238745,0.0,0.0,0.11627906976744186,0.0,0.0,0.07234274407996022,15.785714285714286
3zd4fdk,gyr,510,215,7867,14,0.33137254901960783,0.011764705882352941,6.0,0.3813953488372093,0.004651162790697674,1.0,0.3641473745516487,96.64285714285714
3zd4fdk,swp,1401,599,16752,14,0.14632405424696646,0.0,0.0,0.10517529215358931,0.0,0.0,0.14696029351929196,40.357142857142854
3zd4fdk,tap,0,0,0,0,,,,,,,,
3zd4fdk,all,2422,1029,32937,14,0.16432700247729148,0.0,0.0,0.1652089407191448,0.0,0.0,0.18259966612827983,62.214285714285715
lvwfjft,acc,163,63,8818,14,0.06134969325153374,0.0,0.0,0.07936507936507936,0.0,0.0,0.709267150372672,342.2857142857143
lvwfjft,gyr,162,63,8367,14,0.3271604938271605,0.0,0.0,0.31746031746031744,0.0,0.0,0.5018805472376037,162.57142857142858
lvwfjft,swp,254,108,18390,14,0.16141732283464566,0.0,0.0,0.8148148148148148,0.10185185185185185,11.0,0.34807554936599044,87.14285714285714
lvwfjft,tap,0,0,0,0,,,,,,,,
lvwfjft,all,579,234,35575,14,0.17962003454231434,0.0,0.0,0.4829059829059829,0.038461538461538464,9.0,0.4581043162746444,422.5
r13q05q,acc,689,278,8077,14,0.036284470246734396,0.0,0.0,0.24100719424460432,0.050359712230215826,14.0,0.0062869262232995,4.0
r13q05q,gyr,524,212,7856,14,0.33587786259541985,0.0,0.0,0.3018867924528302,0.0,0.0,0.1361114594458519,19.642857142857142
r13q05q,swp,262,111,18379,14,0.15267175572519084,0.0,0.0,0.12612612612612611,0.0,0.0,0.18142892179125278,25.285714285714285
r13q05q,tap,0,0,0,0,,,,,,,,
r13q05q,all,1475,601,34312,14,0.16338983050847458,0.0,0.0,0.24126455906821964,0.013311148086522463,8.0,0.12716208001659865,22.714285714285715
vk43uke,acc,683,260,8101,14,0.0527086383601757,0.0,0.0,0.3423076923076923,0.0,0.0,0.07543082496905405,79.21428571428571
vk43uke,gyr,540,206,7846,14,0.32592592592592595,0.012962962962962963,7.0,0.529126213592233,0.04854368932038835,10.0,0.2775113624165212,41.92857142857143
