OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL
1l967s6,acc,38,16,924,14,0.5,0.05263157894736842,2.0,0.4375,0.125,2.0,0.017516922292576058,2.0
1l967s6,gyr,38,16,913,14,0.5,0.05263157894736842,2.0,0.125,0.0,0.0,0.013066791446242818,2.0
1l967s6,swp,0,0,0,0,,,,,,,,
1l967s6,tap,1266,1266,1266,1,0.48973143759873616,0.09004739336492891,114.0,0.48973143759873616,0.09004739336492891,114.0,0.48973143759873616,43.0
1l967s6,all,1342,1298,3103,15,0.4903129657228018,0.09016393442622951,121.0,0.48459167950693377,0.08782742681047766,114.0,0.04692116225136456,4.733333333333333
gy48qmy,acc,22,9,947,14,0.5,0.09090909090909091,2.0,0.1111111111111111,0.0,0.0,0.02696082663142349,2.142857142857143
gy48qmy,gyr,22,9,936,14,0.5909090909090909,0.13636363636363635,3.0,0.3333333333333333,0.0,0.0,0.2565060186216862,4.0
gy48qmy,swp,0,0,0,0,,,,,,,,
gy48qmy,tap,525,525,525,1,0.5123809523809524,0.10285714285714286,54.0,0.5123809523809524,0.10285714285714286,54.0,0.5123809523809524,38.0
gy48qmy,all,569,543,2408,15,0.5149384885764499,0.1054481546572935,60.0,0.5027624309392266,0.10128913443830571,55.0,0.16540747639925854,5.533333333333333
3pmv9aq,acc,70,30,878,14,0.5142857142857142,0.12857142857142856,9.0,0.3,0.0,0.0,0.11408000766305482,4.0
3pmv9aq,gyr,70,30,867,14,0.5,0.1,7.0,0.2,0.03333333333333333,1.0,0.31882115382877363,10.285714285714286
3pmv9aq,swp,0,0,0,0,,,,,,,,
3pmv9aq,tap,1401,1401,1401,1,0.49750178443968596,0.09421841541755889,132.0,0.49750178443968596,0.09421841541755889,132.0,0.49750178443968596,17.0
3pmv9aq,all,1541,1461,3146,15,0.4983776768332252,0.09474367293964958,146.0,0.487337440109514,0.09240246406570841,135.0,0.2341515461145762,6.466666666666667
