OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,NumOfAcceptS,NumOfAcceptG
b1qt6gb,acc,83.0,28,7546,14,0.060240963855421686,0.0,0.0,0.0,0.0,0.0,0.1065289878234071,3.4285714285714284,3.4285714285714284,0.0
b1qt6gb,gyr,82.0,28,5867,14,0.3902439024390244,0.024390243902439025,2.0,0.42857142857142855,0.0,0.0,0.1400367563745963,8.0,8.0,0.0
b1qt6gb,swp,0.0,0,0,0,,,,,,,,,,
b1qt6gb,tap,576.0,246,21574,14,0.546875,0.1232638888888889,71.0,0.43902439024390244,0.016260162601626018,4.0,0.46989907534090214,34.0,0.0,34.0
b1qt6gb,all,,302,34987,14,,,,0.3973509933774834,0.009933774834437087,3.0,0.3315400833590907,21.428571428571427,1.6428571428571428,19.785714285714285
vk43uke,acc,683.0,268,6706,14,0.010248901903367497,0.0,0.0,0.43283582089552236,0.16417910447761194,44.0,0.2901832225542437,93.92857142857143,93.92857142857143,0.0
vk43uke,gyr,617.0,265,5095,14,0.3889789303079417,0.06969205834683954,43.0,0.5207547169811321,0.07547169811320754,20.0,0.5227045980206643,85.85714285714286,85.85714285714286,0.0
vk43uke,swp,0.0,0,0,0,,,,,,,,,,
vk43uke,tap,1401.0,599,20396,14,0.5610278372591007,0.14132762312633834,198.0,0.5575959933222037,0.07345575959933222,44.0,0.3325337353958994,11.071428571428571,0.0,11.071428571428571
vk43uke,all,,1132,32197,14,,,,0.519434628975265,0.09452296819787986,107.0,0.37334013289620804,11.285714285714286,1.2142857142857142,10.071428571428571
4su8oxl,acc,160.0,64,7433,14,0.0625,0.0,0.0,0.609375,0.140625,9.0,0.0019099185385581653,2.142857142857143,2.142857142857143,0.0
4su8oxl,gyr,158.0,62,5757,14,0.3860759493670886,0.03164556962025317,5.0,0.5161290322580645,0.06451612903225806,4.0,0.0049984474155947275,3.2142857142857144,3.2142857142857144,0.0
4su8oxl,swp,0.0,0,0,0,,,,,,,,,,
4su8oxl,tap,646.0,276,21474,14,0.5232198142414861,0.10835913312693499,70.0,0.6630434782608695,0.11231884057971014,31.0,0.27830497862802267,9.285714285714286,0.0,9.285714285714286
4su8oxl,all,,402,34664,14,,,,0.6318407960199005,0.10945273631840796,44.0,0.1761626159425728,9.071428571428571,0.2857142857142857,8.785714285714286
36z77qn,acc,223.0,247,7187,14,0.008968609865470852,0.0,0.0,0.008097165991902834,0.0,0.0,0.3419017508553916,177.28571428571428,177.28571428571428,0.0
