OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL
sqhkewt,acc,440,57,4769,14,0.5022727272727273,0.12727272727272726,56.0,0.0,0.0,0.0,0.00018083182640144665,2.0
sqhkewt,gyr,88,17,2778,14,0.48863636363636365,0.07954545454545454,7.0,0.0,0.0,0.0,0.0016483516483516484,2.0
sqhkewt,swp,0,0,0,0,,,,,,,,
sqhkewt,tap,380,380,380,1,0.5184210526315789,0.021052631578947368,8.0,0.5184210526315789,0.021052631578947368,8.0,0.5184210526315789,2.0
sqhkewt,all,908,454,7927,15,0.5077092511013216,0.0605726872246696,55.0,0.43392070484581496,0.01762114537444934,8.0,0.03496038437286907,2.0
vk43uke,acc,600,164,4502,14,0.49833333333333335,0.13833333333333334,83.0,0.006097560975609756,0.0,0.0,0.0,2.0
vk43uke,gyr,347,145,2391,14,0.49855907780979825,0.14697406340057637,51.0,0.25517241379310346,0.0896551724137931,13.0,0.021064606720554917,2.0
vk43uke,swp,0,0,0,0,,,,,,,,
vk43uke,tap,1401,1401,1401,1,0.5039257673090649,0.029978586723768737,42.0,0.5039257673090649,0.029978586723768737,42.0,0.5039257673090649,35.0
vk43uke,all,2348,1710,8294,15,0.5017035775127768,0.06303236797274275,148.0,0.43508771929824563,0.03216374269005848,55.0,0.03877016640630158,4.2
36z77qn,acc,155,240,4871,14,0.49032258064516127,0.10967741935483871,17.0,0.008333333333333333,0.0,0.0,0.013653348663409027,2.0
36z77qn,gyr,119,45,2719,14,0.4957983193277311,0.04201680672268908,5.0,0.37777777777777777,0.06666666666666667,3.0,0.015296695174743956,2.0
36z77qn,swp,0,0,0,0,,,,,,,,
36z77qn,tap,454,454,454,1,0.5,0.024229074889867842,11.0,0.5,0.024229074889867842,11.0,0.5,24.0
36z77qn,all,728,739,8044,15,0.49725274725274726,0.050824175824175824,37.0,0.33288227334235454,0.014884979702300407,11.0,0.05105887872004258,3.466666666666667
r2p4ljs,acc,34,14,5218,14,0.5,0.058823529411764705,2.0,0.14285714285714285,0.0,0.0,0.05191300762729334,7.285714285714286
r2p4ljs,gyr,34,14,2835,14,0.5588235294117647,0.029411764705882353,1.0,0.21428571428571427,0.0,0.0,0.06324825809595978,5.357142857142857
r2p4ljs,swp,0,0,0,0,,,,,,,,
r2p4ljs,tap,1401,1401,1401,1,0.49107780157030695,0.03354746609564597,47.0,0.49107780157030695,0.03354746609564597,47.0,0.49107780157030695,10.0
r2p4ljs,all,1469,1429,9454,15,0.4928522804628999,0.03607896528250511,53.0,0.48495451364590625,0.032890132960111965,47.0,0.08371117404948757,7.2
b1qt6gb,acc,18,7,5241,14,0.5,0.05555555555555555,1.0,0.0,0.0,0.0,0.0,2.0
b1qt6gb,gyr,18,7,2858,14,0.5,0.0,0.0,0.14285714285714285,0.0,0.0,0.01854030599675199,2.2857142857142856
b1qt6gb,swp,0,0,0,0,,,,,,,,
b1qt6gb,tap,576,576,576,1,0.5086805555555556,0.03298611111111111,19.0,0.5086805555555556,0.03298611111111111,19.0,0.5086805555555556,136.0
b1qt6gb,all,612,590,8675,15,0.5081699346405228,0.029411764705882353,18.0,0.49830508474576274,0.03220338983050847,19.0,0.042137379670615496,10.933333333333334
4su8oxl,acc,91,28,5147,14,0.4835164835164835,0.10989010989010989,10.0,0.0,0.0,0.0,0.0,2.0
4su8oxl,gyr,90,28,2765,14,0.4888888888888889,0.044444444444444446,4.0,0.42857142857142855,0.10714285714285714,3.0,0.0,2.0
4su8oxl,swp,0,0,0,0,,,,,,,,
4su8oxl,tap,646,646,646,1,0.5046439628482973,0.034055727554179564,22.0,0.5046439628482973,0.034055727554179564,22.0,0.5046439628482973,23.0
4su8oxl,all,827,702,8558,15,0.5006045949214026,0.02902055622732769,24.0,0.48148148148148145,0.03133903133903134,22.0,0.03364293085655315,3.4
cp7kjhx,acc,35,15,5216,14,0.5142857142857142,0.0,0.0,0.5333333333333333,0.06666666666666667,1.0,0.05243089660106467,2.357142857142857
cp7kjhx,gyr,35,15,2833,14,0.6,0.05714285714285714,2.0,0.4666666666666667,0.0,0.0,0.2888267302487705,11.285714285714286
cp7kjhx,swp,0,0,0,0,,,,,,,,
cp7kjhx,tap,1401,1401,1401,1,0.49607423269093504,0.028551034975017844,40.0,0.49607423269093504,0.028551034975017844,40.0,0.49607423269093504,2.0
cp7kjhx,all,1471,1431,9450,15,0.4989802855200544,0.026512576478585997,39.0,0.49615653389238296,0.027253668763102725,39.0,0.1695085623153779,6.133333333333334
0z9xv36,acc,30,13,5223,14,0.5,0.03333333333333333,1.0,0.3076923076923077,0.0,0.0,0.0,2.0
0z9xv36,gyr,30,13,2840,14,0.6,0.06666666666666667,2.0,0.3076923076923077,0.0,0.0,0.0,2.0
0z9xv36,swp,0,0,0,0,,,,,,,,
0z9xv36,tap,1401,1401,1401,1,0.5074946466809421,0.06281227694503926,88.0,0.5074946466809421,0.06281227694503926,88.0,0.5074946466809421,6.0
0z9xv36,all,1461,1427,9464,15,0.5092402464065708,0.06297056810403832,92.0,0.50385423966363,0.06166783461807989,88.0,0.033832976445396144,2.2666666666666666
ftk8v41,acc,122,53,5091,14,0.48360655737704916,0.09016393442622951,11.0,0.20754716981132076,0.0,0.0,0.031040764790764792,2.0
ftk8v41,gyr,122,53,2708,14,0.5,0.09016393442622951,11.0,0.1509433962264151,0.0,0.0,0.3234914100756071,19.142857142857142
ftk8v41,swp,0,0,0,0,,,,,,,,
ftk8v41,tap,1401,1401,1401,1,0.489650249821556,0.02212705210563883,31.0,0.489650249821556,0.02212705210563883,31.0,0.489650249821556,29.0
ftk8v41,all,1645,1507,9200,15,0.4899696048632219,0.02796352583586626,46.0,0.4678168546781685,0.019907100199071003,30.0,0.15815704476814424,10.2
hwx9u0h,acc,101,28,5137,14,0.5148514851485149,0.0891089108910891,9.0,0.32142857142857145,0.07142857142857142,2.0,0.0,2.0
hwx9u0h,gyr,104,28,2751,14,0.5288461538461539,0.1346153846153846,14.0,0.03571428571428571,0.0,0.0,0.021386209904192544,2.4285714285714284
hwx9u0h,swp,0,0,0,0,,,,,,,,
hwx9u0h,tap,482,482,482,1,0.516597510373444,0.03941908713692946,19.0,0.516597510373444,0.03941908713692946,19.0,0.516597510373444,31.0
hwx9u0h,all,687,538,8370,15,0.5181950509461426,0.053857350800582245,37.0,0.48141263940520446,0.03531598513011153,19.0,0.03882634993923084,4.533333333333333
b0602fr,acc,69,30,5167,14,0.5072463768115942,0.043478260869565216,3.0,0.1,0.0,0.0,0.004957482993197279,2.0
b0602fr,gyr,69,30,2784,14,0.5072463768115942,0.10144927536231885,7.0,0.16666666666666666,0.0,0.0,0.17614641636071388,6.714285714285714
b0602fr,swp,0,0,0,0,,,,,,,,
b0602fr,tap,1401,1401,1401,1,0.483226266952177,0.017130620985010708,24.0,0.483226266952177,0.017130620985010708,24.0,0.483226266952177,2.0
b0602fr,all,1539,1461,9352,15,0.4853801169590643,0.022092267706302793,34.0,0.46885694729637234,0.01642710472279261,24.0,0.09807706991655223,3.3333333333333335
l1doqao,acc,549,2,4715,14,0.49544626593806923,0.151183970856102,83.0,0.0,0.0,0.0,0.0033738878934114233,2.0
l1doqao,gyr,111,47,2725,14,0.4954954954954955,0.14414414414414414,16.0,0.2553191489361702,0.0,0.0,0.0,2.0
l1doqao,swp,0,0,0,0,,,,,,,,
l1doqao,tap,730,730,730,1,0.5082191780821917,0.023287671232876714,17.0,0.5082191780821917,0.023287671232876714,17.0,0.5082191780821917,2.0
l1doqao,all,1390,779,8170,15,0.5021582733812949,0.07194244604316546,100.0,0.49165596919127086,0.021822849807445442,17.0,0.036103985471932984,2.0
n0g0zsv,acc,467,478,4321,14,0.49464668094218417,0.11777301927194861,55.0,0.604602510460251,0.1903765690376569,91.0,0.0,2.0
n0g0zsv,gyr,381,160,2342,14,0.49868766404199477,0.09973753280839895,38.0,0.34375,0.08125,13.0,0.0,2.0
n0g0zsv,swp,0,0,0,0,,,,,,,,
n0g0zsv,tap,1401,1401,1401,1,0.4696645253390435,0.01998572448251249,28.0,0.4696645253390435,0.01998572448251249,28.0,0.4696645253390435,23.0
n0g0zsv,all,2249,2039,8064,15,0.4797687861271676,0.04802134281903068,108.0,0.491417361451692,0.06375674350171653,130.0,0.03131096835593623,3.4
r13q05q,acc,622,219,4425,14,0.49356913183279744,0.1414790996784566,88.0,0.7579908675799086,0.2876712328767123,63.0,0.0,2.0
r13q05q,gyr,426,177,2280,14,0.5,0.13380281690140844,57.0,0.4858757062146893,0.1016949152542373,18.0,0.0,2.0
r13q05q,swp,0,0,0,0,,,,,,,,
r13q05q,tap,1401,1401,1401,1,0.4382583868665239,0.012134189864382585,17.0,0.4382583868665239,0.012134189864382585,17.0,0.4382583868665239,2.0
r13q05q,all,2449,1797,8106,15,0.463046141282156,0.05471621069824418,134.0,0.4819143016138008,0.054535336672231496,98.0,0.029217225791101593,2.0
2cf0s6s,acc,423,162,4681,14,0.5011820330969267,0.14184397163120568,60.0,0.006172839506172839,0.0,0.0,0.0,2.0
2cf0s6s,gyr,94,36,2753,14,0.5212765957446809,0.09574468085106383,9.0,0.027777777777777776,0.0,0.0,0.0,2.0
2cf0s6s,swp,0,0,0,0,,,,,,,,
2cf0s6s,tap,1215,1215,1215,1,0.4831275720164609,0.030452674897119343,37.0,0.4831275720164609,0.030452674897119343,37.0,0.4831275720164609,269.0
2cf0s6s,all,1732,1413,8649,15,0.4896073903002309,0.05658198614318707,98.0,0.4168435951875442,0.026185421089879687,37.0,0.032208504801097396,19.8
