OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,num_of_clf_that_decide
rfagb10,tap,447,190,19899,14,0.5413870246085011,0.11409395973154363,51.0,0.5421052631578948,0.11052631578947368,21.0,0.3919593068720996,24.285714285714285,15
508rk86,acc,286,114,4539,14,0.04895104895104895,0.0034965034965034965,1.0,0.3333333333333333,0.08771929824561403,10.0,0.012529581444871004,2.142857142857143,50
508rk86,gyr,255,93,4533,14,0.3215686274509804,0.023529411764705882,6.0,0.41935483870967744,0.07526881720430108,7.0,0.2659572690472852,4.214285714285714,50
508rk86,swp,0,0,0,0,,,,,,,,,50
508rk86,tap,211,89,20236,14,0.5639810426540285,0.13744075829383887,29.0,0.3258426966292135,0.0449438202247191,4.0,0.656964450356399,90.14285714285714,50
7nv0i9p,acc,185,78,4676,14,0.05945945945945946,0.0,0.0,0.08974358974358974,0.0,0.0,0.37769025862550454,20.785714285714285,50
7nv0i9p,gyr,184,78,4619,14,0.31521739130434784,0.021739130434782608,4.0,0.41025641025641024,0.08974358974358974,7.0,0.25565113411037854,7.928571428571429,50
7nv0i9p,swp,0,0,0,0,,,,,,,,,50
7nv0i9p,tap,915,391,19230,14,0.5366120218579234,0.11256830601092896,103.0,0.5703324808184144,0.1329923273657289,52.0,0.3597796005604509,10.0,50
3zd4fdk,acc,152,59,4728,14,0.07236842105263158,0.0,0.0,0.559322033898305,0.2033898305084746,12.0,0.0036549999978001645,2.0,50
3zd4fdk,gyr,148,64,4669,14,0.31756756756756754,0.02702702702702703,4.0,0.625,0.171875,11.0,0.24461031023391117,6.357142857142857,50
3zd4fdk,swp,0,0,0,0,,,,,,,,,50
3zd4fdk,tap,636,271,19629,14,0.5267295597484277,0.13364779874213836,85.0,0.4612546125461255,0.0996309963099631,27.0,0.598210559211065,121.57142857142857,50
pf3v1xv,acc,149,61,4729,14,0.0738255033557047,0.0,0.0,0.19672131147540983,0.0,0.0,0.17835114092031837,9.785714285714286,50
pf3v1xv,gyr,147,61,4673,14,0.3401360544217687,0.047619047619047616,7.0,0.6885245901639344,0.22950819672131148,14.0,0.4287870383316968,31.571428571428573,50
pf3v1xv,swp,0,0,0,0,,,,,,,,,50
pf3v1xv,tap,1092,466,18978,14,0.5274725274725275,0.1163003663003663,127.0,0.6244635193133047,0.1759656652360515,82.0,0.3103699679578509,3.5,50
1uep0cy,acc,98,39,4802,14,0.08163265306122448,0.0,0.0,0.9230769230769231,0.41025641025641024,16.0,0.027911497218133876,2.5,50
1uep0cy,gyr,98,39,4744,14,0.32653061224489793,0.02040816326530612,2.0,0.48717948717948717,0.10256410256410256,4.0,0.25817910333618527,7.071428571428571,50
1uep0cy,swp,0,0,0,0,,,,,,,,,50
1uep0cy,tap,706,301,19529,14,0.5311614730878187,0.12039660056657224,85.0,0.43521594684385384,0.0664451827242525,20.0,0.3540381557781749,10.642857142857142,50
uui53he,acc,460,194,4285,14,0.058695652173913045,0.004347826086956522,2.0,0.1134020618556701,0.0,0.0,0.5936399616141658,51.57142857142857,50
uui53he,gyr,458,194,4229,14,0.32751091703056767,0.05458515283842795,25.0,0.29896907216494845,0.03608247422680412,7.0,0.5749064996357843,47.642857142857146,50
uui53he,swp,0,0,0,0,,,,,,,,,50
uui53he,tap,1401,599,18536,14,0.5431834403997144,0.11705924339757316,164.0,0.5442404006677797,0.12020033388981637,72.0,0.5078117777256201,29.785714285714285,50
1l967s6,acc,181,78,4680,14,0.0718232044198895,0.0,0.0,0.4230769230769231,0.1282051282051282,10.0,0.016483237605781874,2.142857142857143,50
1l967s6,gyr,182,78,4621,14,0.3241758241758242,0.04945054945054945,9.0,0.3333333333333333,0.0641025641025641,5.0,0.177556737212096,4.642857142857143,50
1l967s6,swp,0,0,0,0,,,,,,,,,50
1l967s6,tap,1266,541,18729,14,0.5315955766192733,0.11611374407582939,147.0,0.589648798521257,0.14417744916820702,78.0,0.25613085337062624,3.857142857142857,50
3pmv9aq,acc,295,126,4518,14,0.0711864406779661,0.006779661016949152,2.0,0.15873015873015872,0.023809523809523808,3.0,0.3432300173527067,20.071428571428573,50
3pmv9aq,gyr,294,126,4461,14,0.35374149659863946,0.03741496598639456,11.0,0.5714285714285714,0.16666666666666666,21.0,0.5692603993025428,52.357142857142854,50
3pmv9aq,swp,0,0,0,0,,,,,,,,,50
3pmv9aq,tap,1401,599,18536,14,0.5239114917915775,0.10706638115631692,150.0,0.41569282136894825,0.06343906510851419,38.0,0.3006585159419032,4.785714285714286,50
gy48qmy,acc,96,41,4802,14,0.0625,0.0,0.0,0.43902439024390244,0.07317073170731707,3.0,0.0855964431657478,5.428571428571429,50
gy48qmy,gyr,96,41,4744,14,0.34375,0.041666666666666664,4.0,0.7317073170731707,0.24390243902439024,10.0,0.1771019820963626,4.714285714285714,50
gy48qmy,swp,0,0,0,0,,,,,,,,,50
gy48qmy,tap,525,223,19788,14,0.5219047619047619,0.10476190476190476,55.0,0.547085201793722,0.11659192825112108,26.0,0.253370106444172,3.0714285714285716,50
677l8bq,acc,395,163,4381,14,0.05569620253164557,0.002531645569620253,1.0,0.09202453987730061,0.0,0.0,0.38830387023894203,45.357142857142854,50
677l8bq,gyr,395,164,4322,14,0.3291139240506329,0.04810126582278481,19.0,0.3780487804878049,0.06707317073170732,11.0,0.8628928378942817,133.35714285714286,50
677l8bq,swp,0,0,0,0,,,,,,,,,50
677l8bq,tap,1401,599,18536,14,0.5324768022840828,0.11277658815132048,158.0,0.5843071786310517,0.14858096828046743,89.0,0.3331873624766258,7.071428571428571,50
6jtbpdh,acc,410,169,4360,14,0.04878048780487805,0.0,0.0,0.21893491124260356,0.0650887573964497,11.0,0.46610651324720626,41.714285714285715,50
6jtbpdh,gyr,409,169,4303,14,0.31784841075794623,0.04156479217603912,17.0,0.621301775147929,0.20118343195266272,34.0,0.3670357659118003,11.928571428571429,50
6jtbpdh,swp,0,0,0,0,,,,,,,,,50
6jtbpdh,tap,1401,599,18536,14,0.5174875089221984,0.09421841541755889,132.0,0.5509181969949917,0.12020033388981637,72.0,0.3817975651327491,11.5,50
v2x6zpt,acc,90,38,4811,14,0.08888888888888889,0.0,0.0,0.47368421052631576,0.07894736842105263,3.0,0.0505545485714156,4.928571428571429,50
v2x6zpt,gyr,89,38,4754,14,0.3146067415730337,0.0449438202247191,4.0,0.6842105263157895,0.21052631578947367,8.0,0.20384842013083787,4.714285714285714,50
v2x6zpt,swp,0,0,0,0,,,,,,,,,50
v2x6zpt,tap,494,211,19831,14,0.5647773279352226,0.12348178137651822,61.0,0.7156398104265402,0.24644549763033174,52.0,0.23820517159952212,4.357142857142857,50
ipuyiii,acc,216,92,4631,14,0.05092592592592592,0.0,0.0,0.05434782608695652,0.0,0.0,0.14801373518474695,8.785714285714286,50
ipuyiii,gyr,215,92,4574,14,0.3302325581395349,0.027906976744186046,6.0,0.43478260869565216,0.10869565217391304,10.0,0.3218702791696231,9.785714285714286,50
ipuyiii,swp,0,0,0,0,,,,,,,,,50
ipuyiii,tap,1094,467,18975,14,0.5383912248628885,0.11608775137111517,127.0,0.5867237687366167,0.145610278372591,68.0,0.3956405152078003,13.071428571428571,50
ioxyr9y,acc,364,153,4422,14,0.06043956043956044,0.005494505494505495,2.0,0.032679738562091505,0.0,0.0,0.7368546567255461,91.14285714285714,50
ioxyr9y,gyr,365,153,4363,14,0.32602739726027397,0.0273972602739726,10.0,0.1830065359477124,0.0,0.0,0.4679324033824899,25.5,50
ioxyr9y,swp,0,0,0,0,,,,,,,,,50
ioxyr9y,tap,1401,599,18536,14,0.523197715917202,0.11206281227694503,157.0,0.6227045075125208,0.17863105175292154,107.0,0.5676085131090595,97.07142857142857,50
rfagb10,acc,113,44,4782,14,0.10619469026548672,0.0,0.0,0.5909090909090909,0.1590909090909091,7.0,0.13953674668299615,2.857142857142857,50
rfagb10,gyr,112,44,4725,14,0.3392857142857143,0.03571428571428571,4.0,0.4318181818181818,0.045454545454545456,2.0,0.6415900871710042,87.42857142857143,50
rfagb10,swp,0,0,0,0,,,,,,,,,50
rfagb10,tap,447,190,19899,14,0.5369127516778524,0.11185682326621924,50.0,0.5421052631578948,0.11052631578947368,21.0,0.3999768900393161,24.285714285714285,50
508rk86,acc,286,114,4539,14,0.04195804195804196,0.0034965034965034965,1.0,0.34210526315789475,0.08771929824561403,10.0,0.015312512799230928,2.142857142857143,100
508rk86,gyr,255,93,4533,14,0.3333333333333333,0.027450980392156862,7.0,0.40860215053763443,0.06451612903225806,6.0,0.24596889083412982,4.0,100
508rk86,swp,0,0,0,0,,,,,,,,,100
508rk86,tap,211,89,20236,14,0.5118483412322274,0.11374407582938388,24.0,0.3258426966292135,0.0449438202247191,4.0,0.669194289814506,111.64285714285714,100
7nv0i9p,acc,185,78,4676,14,0.07027027027027027,0.0,0.0,0.14102564102564102,0.0,0.0,0.3646319466643232,20.571428571428573,100
7nv0i9p,gyr,184,78,4619,14,0.30434782608695654,0.016304347826086956,3.0,0.41025641025641024,0.10256410256410256,8.0,0.2562860736357749,7.928571428571429,100
7nv0i9p,swp,0,0,0,0,,,,,,,,,100
7nv0i9p,tap,915,391,19230,14,0.5158469945355191,0.0994535519125683,91.0,0.5421994884910486,0.11508951406649616,45.0,0.3661318891042855,11.142857142857142,100
3zd4fdk,acc,152,59,4728,14,0.06578947368421052,0.0,0.0,0.559322033898305,0.2033898305084746,12.0,0.002973598875174948,2.0,100
3zd4fdk,gyr,148,64,4669,14,0.31756756756756754,0.02027027027027027,3.0,0.65625,0.1875,12.0,0.23381279602769625,6.214285714285714,100
3zd4fdk,swp,0,0,0,0,,,,,,,,,100
3zd4fdk,tap,636,271,19629,14,0.5125786163522013,0.1289308176100629,82.0,0.4612546125461255,0.0996309963099631,27.0,0.611626343729809,122.14285714285714,100
pf3v1xv,acc,149,61,4729,14,0.0738255033557047,0.0,0.0,0.21311475409836064,0.0,0.0,0.16879158208432524,9.571428571428571,100
pf3v1xv,gyr,147,61,4673,14,0.3401360544217687,0.047619047619047616,7.0,0.6885245901639344,0.22950819672131148,14.0,0.4262116628970159,25.5,100
pf3v1xv,swp,0,0,0,0,,,,,,,,,100
pf3v1xv,tap,1092,466,18978,14,0.521978021978022,0.11263736263736264,123.0,0.6180257510729614,0.17167381974248927,80.0,0.32135185839308394,5.857142857142857,100
1uep0cy,acc,98,39,4802,14,0.08163265306122448,0.0,0.0,0.9230769230769231,0.41025641025641024,16.0,0.02423021901227807,2.5,100
1uep0cy,gyr,98,39,4744,14,0.32653061224489793,0.02040816326530612,2.0,0.46153846153846156,0.07692307692307693,3.0,0.2595032321451705,7.071428571428571,100
1uep0cy,swp,0,0,0,0,,,,,,,,,100
1uep0cy,tap,706,301,19529,14,0.5226628895184136,0.11614730878186968,82.0,0.43521594684385384,0.0664451827242525,20.0,0.3584549007041394,10.642857142857142,100
uui53he,acc,460,194,4285,14,0.058695652173913045,0.004347826086956522,2.0,0.11855670103092783,0.0,0.0,0.5848601099877955,51.285714285714285,100
uui53he,gyr,458,194,4229,14,0.32096069868995636,0.05240174672489083,24.0,0.30927835051546393,0.041237113402061855,8.0,0.5704038755801679,47.92857142857143,100
uui53he,swp,0,0,0,0,,,,,,,,,100
uui53he,tap,1401,599,18536,14,0.5182012847965739,0.10278372591006424,144.0,0.5141903171953256,0.10350584307178631,62.0,0.5283580063304454,55.07142857142857,100
1l967s6,acc,181,78,4680,14,0.07734806629834254,0.0,0.0,0.4230769230769231,0.1282051282051282,10.0,0.015399404703788384,2.142857142857143,100
1l967s6,gyr,182,78,4621,14,0.31868131868131866,0.04945054945054945,9.0,0.3333333333333333,0.0641025641025641,5.0,0.17945066404528306,4.642857142857143,100
1l967s6,swp,0,0,0,0,,,,,,,,,100
1l967s6,tap,1266,541,18729,14,0.5165876777251185,0.10821484992101106,137.0,0.5804066543438078,0.1367837338262477,74.0,0.2754626349766919,3.857142857142857,100
3pmv9aq,acc,295,126,4518,14,0.0711864406779661,0.006779661016949152,2.0,0.16666666666666666,0.023809523809523808,3.0,0.33848502555578935,18.785714285714285,100
3pmv9aq,gyr,294,126,4461,14,0.3435374149659864,0.03741496598639456,11.0,0.5555555555555556,0.15873015873015872,20.0,0.5769739745439597,52.357142857142854,100
3pmv9aq,swp,0,0,0,0,,,,,,,,,100
