OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL
txxrlzc,acc,508.0,218,8318,14,0.03937007874015748,0.0,0.0,0.1651376146788991,0.0,0.0,0.28619090735417024,56.357142857142854
txxrlzc,gyr,512.0,216,7864,14,0.3359375,0.00390625,2.0,0.41203703703703703,0.0,0.0,0.2931231942558985,88.57142857142857
txxrlzc,swp,1401.0,599,16752,14,0.15060670949321914,0.0,0.0,0.27378964941569284,0.0,0.0,0.08439493229253438,20.0
txxrlzc,tap,0.0,0,0,0,,,,,,,,
txxrlzc,all,,1033,32934,14,,,,0.2797676669893514,0.0,0.0,0.17829275498004657,38.714285714285715
lvwfjft,acc,163.0,63,8818,14,0.06134969325153374,0.0,0.0,0.07936507936507936,0.0,0.0,0.7092671503726721,342.5
lvwfjft,gyr,162.0,63,8367,14,0.3271604938271605,0.0,0.0,0.31746031746031744,0.0,0.0,0.5018805472376034,183.5
lvwfjft,swp,254.0,108,18390,14,0.16141732283464566,0.0,0.0,0.8148148148148148,0.08333333333333333,9.0,0.3480755493659905,122.5
lvwfjft,tap,0.0,0,0,0,,,,,,,,
lvwfjft,all,,234,35575,14,,,,0.4829059829059829,0.029914529914529916,7.0,0.4581043162746445,827.7142857142857
z8taipm,acc,506.0,217,8321,14,0.043478260869565216,0.0,0.0,0.18433179723502305,0.004608294930875576,1.0,0.154596750484239,15.142857142857142
z8taipm,gyr,505.0,217,7870,14,0.3326732673267327,0.009900990099009901,5.0,0.3456221198156682,0.0,0.0,0.4974880957002449,162.71428571428572
z8taipm,swp,1401.0,599,16752,14,0.15060670949321914,0.0021413276231263384,3.0,0.2687813021702838,0.0,0.0,0.5610125886980117,507.7142857142857
z8taipm,tap,0.0,0,0,0,,,,,,,,
z8taipm,all,,1033,32943,14,,,,0.2671829622458858,0.0,0.0,0.43211190276707795,138.28571428571428
v90gnf6,acc,514.0,214,8316,14,0.03696498054474708,0.0,0.0,0.04205607476635514,0.0,0.0,0.7565079288866016,382.7857142857143
v90gnf6,gyr,507.0,218,7867,14,0.3155818540433925,0.0039447731755424065,2.0,0.3211009174311927,0.0,0.0,0.49191052602387897,207.92857142857142
