OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,num_of_clf_that_decide
cp7kjhx,gyr,151,61,5765,14,0.36423841059602646,0.013245033112582781,2.0,0.32786885245901637,0.01639344262295082,1.0,0.6085674650282472,74.35714285714286,5
cp7kjhx,swp,0,0,0,0,,,,,,,,,5
cp7kjhx,tap,1401,599,20396,14,0.548893647394718,0.03640256959314775,51.0,0.6160267111853088,0.07178631051752922,43.0,0.4655166757115831,37.785714285714285,5
0z9xv36,acc,163,64,7430,14,0.03680981595092025,0.0,0.0,0.46875,0.15625,10.0,0.0,2.0,5
0z9xv36,gyr,163,64,5750,14,0.36809815950920244,0.018404907975460124,3.0,0.453125,0.015625,1.0,0.008355262438624772,2.0,5
0z9xv36,swp,0,0,0,0,,,,,,,,,5
0z9xv36,tap,1401,599,20396,14,0.53604568165596,0.08065667380442541,113.0,0.35058430717863104,0.005008347245409015,3.0,0.4031744461711328,131.42857142857142,5
ftk8v41,acc,505,216,6936,14,0.03564356435643564,0.0,0.0,0.09722222222222222,0.004629629629629629,1.0,0.5900067848368449,61.357142857142854,5
ftk8v41,gyr,505,216,5256,14,0.3702970297029703,0.07920792079207921,40.0,0.5277777777777778,0.09259259259259259,20.0,0.5378452675397066,64.92857142857143,5
ftk8v41,swp,0,0,0,0,,,,,,,,,5
ftk8v41,tap,1401,599,20396,14,0.510349750178444,0.027123483226266953,38.0,0.4590984974958264,0.01001669449081803,6.0,0.3388861917785387,20.214285714285715,5
vk43uke,acc,683,268,6706,14,0.03074670571010249,0.0014641288433382138,1.0,0.4925373134328358,0.19029850746268656,51.0,0.27030308580625956,91.64285714285714,5
vk43uke,gyr,617,265,5095,14,0.36628849270664504,0.05834683954619125,36.0,0.5056603773584906,0.12452830188679245,33.0,0.5442142452184092,78.85714285714286,5
vk43uke,swp,0,0,0,0,,,,,,,,,5
vk43uke,tap,1401,599,20396,14,0.5610278372591007,0.046395431834404,65.0,0.5575959933222037,0.06176961602671119,37.0,0.33889058291347623,24.285714285714285,5
4su8oxl,acc,160,64,7433,14,0.04375,0.0,0.0,0.46875,0.140625,9.0,0.00099601593625498,2.0,5
4su8oxl,gyr,158,62,5757,14,0.3670886075949367,0.02531645569620253,4.0,0.4838709677419355,0.0967741935483871,6.0,0.006622357721712585,2.2857142857142856,5
4su8oxl,swp,0,0,0,0,,,,,,,,,5
4su8oxl,tap,646,276,21474,14,0.5541795665634675,0.04179566563467492,27.0,0.6847826086956522,0.09420289855072464,26.0,0.2559944389302179,9.571428571428571,5
36z77qn,acc,223,247,7187,14,0.08071748878923767,0.008968609865470852,2.0,0.024291497975708502,0.0,0.0,0.2546955323867787,24.785714285714285,15
36z77qn,gyr,173,67,5737,14,0.31213872832369943,0.028901734104046242,5.0,0.44776119402985076,0.05970149253731343,4.0,0.2742380538025718,3.0,15
36z77qn,swp,0,0,0,0,,,,,,,,,15
36z77qn,tap,454,193,21749,14,0.526431718061674,0.03524229074889868,16.0,0.5854922279792746,0.046632124352331605,9.0,0.23405297732339372,22.714285714285715,15
r13q05q,acc,739,227,6691,14,0.07171853856562922,0.010825439783491205,8.0,0.01762114537444934,0.0,0.0,0.06875636111956421,11.214285714285714,15
r13q05q,gyr,640,273,5064,14,0.31875,0.0265625,17.0,0.16117216117216118,0.01098901098901099,3.0,0.18191729162156106,9.642857142857142,15
r13q05q,swp,0,0,0,0,,,,,,,,,15
r13q05q,tap,1401,599,20396,14,0.561741613133476,0.04139900071377588,58.0,0.5626043405676127,0.0333889816360601,20.0,0.2260164366375072,5.785714285714286,15
b1qt6gb,acc,83,28,7546,14,0.12048192771084337,0.0,0.0,0.10714285714285714,0.0,0.0,0.05225693576423298,2.0,15
b1qt6gb,gyr,82,28,5867,14,0.3780487804878049,0.036585365853658534,3.0,0.42857142857142855,0.0,0.0,0.17018827973431744,7.714285714285714,15
b1qt6gb,swp,0,0,0,0,,,,,,,,,15
b1qt6gb,tap,576,246,21574,14,0.5399305555555556,0.034722222222222224,20.0,0.4268292682926829,0.008130081300813009,2.0,0.48023607977413224,60.57142857142857,15
l1doqao,acc,661,3,6993,14,0.07866868381240545,0.018154311649016642,12.0,0.3333333333333333,0.0,0.0,0.3570198342932973,67.14285714285714,15
l1doqao,gyr,213,65,5699,14,0.3427230046948357,0.046948356807511735,10.0,0.27692307692307694,0.0,0.0,0.19285299867374345,7.071428571428571,15
l1doqao,swp,0,0,0,0,,,,,,,,,15
l1doqao,tap,730,311,21355,14,0.5315068493150685,0.04657534246575343,34.0,0.5627009646302251,0.04823151125401929,15.0,0.3188018303659497,15.928571428571429,15
b0602fr,acc,354,148,7155,14,0.0847457627118644,0.00847457627118644,3.0,0.5405405405405406,0.13513513513513514,20.0,0.09208681425119945,2.0,15
b0602fr,gyr,355,148,5474,14,0.3211267605633803,0.04507042253521127,16.0,0.5878378378378378,0.13513513513513514,20.0,0.4103346176205136,23.142857142857142,15
b0602fr,swp,0,0,0,0,,,,,,,,,15
b0602fr,tap,1401,599,20396,14,0.5517487508922199,0.039257673090649536,55.0,0.5191986644407346,0.01335559265442404,8.0,0.3765057063762405,46.357142857142854,15
r2p4ljs,acc,131,54,7472,14,0.061068702290076333,0.0,0.0,0.18518518518518517,0.0,0.0,0.5177473555273302,105.07142857142857,15
r2p4ljs,gyr,130,54,5793,14,0.3153846153846154,0.0,0.0,0.5740740740740741,0.18518518518518517,10.0,0.2912449622114499,15.357142857142858,15
r2p4ljs,swp,0,0,0,0,,,,,,,,,15
r2p4ljs,tap,1401,599,20396,14,0.5317630264097074,0.04853675945753034,68.0,0.5442404006677797,0.03672787979966611,22.0,0.3271162724103505,15.642857142857142,15
sqhkewt,acc,470,86,7101,14,0.09361702127659574,0.02127659574468085,10.0,0.8604651162790697,0.3023255813953488,26.0,0.3369542816620375,109.07142857142857,15
sqhkewt,gyr,116,49,5812,14,0.3448275862068966,0.02586206896551724,3.0,0.4897959183673469,0.04081632653061224,2.0,0.12946903349302546,3.142857142857143,15
sqhkewt,swp,0,0,0,0,,,,,,,,,15
sqhkewt,tap,380,162,21854,14,0.5526315789473685,0.034210526315789476,13.0,0.6419753086419753,0.07407407407407407,12.0,0.18983795284178867,11.0,15
2cf0s6s,acc,503,181,6973,14,0.073558648111332,0.0019880715705765406,1.0,1.0,0.4972375690607735,90.0,0.0,2.0,15
2cf0s6s,gyr,164,59,5754,14,0.3170731707317073,0.024390243902439025,4.0,0.6779661016949152,0.06779661016949153,4.0,0.046731121686032946,2.0,15
2cf0s6s,swp,0,0,0,0,,,,,,,,,15
2cf0s6s,tap,1215,520,20661,14,0.5374485596707819,0.03868312757201646,47.0,0.5807692307692308,0.04423076923076923,23.0,0.4287269224439969,104.92857142857143,15
n0g0zsv,acc,500,485,6672,14,0.098,0.028,14.0,0.004123711340206186,0.0,0.0,0.03356083630167196,2.0,15
n0g0zsv,gyr,641,257,5079,14,0.31825273010920435,0.0265210608424337,17.0,0.45136186770428016,0.042801556420233464,11.0,0.038807730705837665,5.642857142857143,15
n0g0zsv,swp,0,0,0,0,,,,,,,,,15
n0g0zsv,tap,1401,599,20396,14,0.5303354746609564,0.034261241970021415,48.0,0.5409015025041736,0.035058430717863104,21.0,0.2424288196884818,7.785714285714286,15
hwx9u0h,acc,157,43,7457,14,0.08280254777070063,0.0,0.0,0.046511627906976744,0.0,0.0,0.05435265338978286,2.0,15
hwx9u0h,gyr,157,44,5776,14,0.31210191082802546,0.01910828025477707,3.0,0.45454545454545453,0.022727272727272728,1.0,0.3020759173300601,7.357142857142857,15
hwx9u0h,swp,0,0,0,0,,,,,,,,,15
hwx9u0h,tap,482,205,21709,14,0.524896265560166,0.043568464730290454,21.0,0.5609756097560976,0.07317073170731707,15.0,0.6527881140367169,573.2857142857143,15
cp7kjhx,acc,150,61,7446,14,0.07333333333333333,0.0,0.0,0.0,0.0,0.0,0.5504022041960855,102.85714285714286,15
cp7kjhx,gyr,151,61,5765,14,0.32450331125827814,0.0,0.0,0.29508196721311475,0.01639344262295082,1.0,0.6540760556934008,95.0,15
cp7kjhx,swp,0,0,0,0,,,,,,,,,15
cp7kjhx,tap,1401,599,20396,14,0.548893647394718,0.03640256959314775,51.0,0.6160267111853088,0.07178631051752922,43.0,0.4655166757115831,37.785714285714285,15
0z9xv36,acc,163,64,7430,14,0.07975460122699386,0.0,0.0,0.484375,0.15625,10.0,0.0,2.0,15
0z9xv36,gyr,163,64,5750,14,0.32515337423312884,0.018404907975460124,3.0,0.375,0.015625,1.0,0.008639272662992848,2.0,15
0z9xv36,swp,0,0,0,0,,,,,,,,,15
0z9xv36,tap,1401,599,20396,14,0.53604568165596,0.08065667380442541,113.0,0.35058430717863104,0.005008347245409015,3.0,0.4031744461711328,131.42857142857142,15
ftk8v41,acc,505,216,6936,14,0.07524752475247524,0.0019801980198019802,1.0,0.1527777777777778,0.004629629629629629,1.0,0.31761113616057707,34.714285714285715,15
